Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
36,Washington State,Pac-12,3,4,59.115,53.173,36,0.429,0.620,-0.191,-1.193,316.092,256.977,275,221,87,86,34.891,33
10,LSU,SEC,7,0,166.568,167.906,5,1.000,0.870,0.130,0.819,325.263,158.696,309,146,95,92,37.944,30
4,Wisconsin,Big Ten,6,2,209.000,156.661,7,0.750,0.922,-0.172,-1.074,300.000,91.000,285,91,95,100,32.948,40
45,Illinois,Big Ten,4,4,24.636,4.573,61,0.500,0.514,-0.014,-0.083,214.815,190.179,232,213,108,112,-12.937,81
2,Alabama,SEC,8,0,295.047,216.827,2,1.000,0.920,0.080,0.508,418.280,123.232,389,122,93,99,-15.117,86
33,Texas,Big 12,5,3,63.226,99.410,21,0.625,0.730,-0.105,-0.653,300.962,237.736,313,252,104,106,42.297,26
46,Texas A&M,SEC,4,3,24.538,68.392,34,0.571,0.668,-0.097,-0.601,238.824,214.286,203,180,85,84,59.864,10
93,Colorado,Pac-12,3,5,-49.818,13.324,55,0.375,0.537,-0.162,-1.008,223.711,273.529,217,279,97,102,41.995,27
42,Tulane,American Athletic,4,3,40.230,42.444,41,0.571,0.612,-0.041,-0.250,266.667,226.437,232,197,87,87,16.019,55
3,Clemson,ACC,8,0,233.358,152.645,10,1.000,0.944,0.056,0.359,313.889,80.531,339,91,108,113,-18.284,90
65,NC State,ACC,3,3,-11.408,-44.119,91,0.500,0.358,0.142,0.896,187.342,198.750,148,159,79,80,-34.875,104
5,Utah,Pac-12,6,1,201.401,202.493,3,0.857,0.957,-0.100,-0.620,307.895,106.494,234,82,76,77,21.548,50
126,Rutgers,Big Ten,2,6,-181.423,-135.506,118,0.250,0.137,0.113,0.716,119.608,301.031,122,292,102,97,-11.398,80
18,Iowa,Big Ten,6,2,117.220,114.762,18,0.750,0.870,-0.120,-0.743,205.263,88.043,195,81,95,92,17.699,53
8,Georgia,SEC,5,1,184.769,155.552,8,0.833,0.927,-0.093,-0.569,266.197,81.429,189,57,71,70,6.033,62
104,Syracuse,ACC,2,5,-75.811,-60.147,100,0.286,0.315,-0.029,-0.178,150.505,226.316,149,215,99,95,-2.552,72
52,Arizona State,Pac-12,4,3,7.317,49.334,38,0.571,0.650,-0.078,-0.484,204.878,197.561,168,162,82,82,44.098,22
1,Ohio State,Big Ten,8,0,309.389,254.321,1,1.000,0.983,0.017,0.113,371.154,61.765,386,63,104,102,43.779,23
7,Oklahoma,Big 12,6,1,180.895,173.275,4,0.857,0.837,0.020,0.130,385.714,204.819,324,170,84,83,25.688,47
56,Michigan State,Big Ten,4,4,2.431,84.488,30,0.500,0.766,-0.266,-1.662,174.000,171.569,174,175,100,102,82.648,2
14,Notre Dame,FBS Independents,5,2,130.719,88.815,27,0.714,0.748,-0.033,-0.203,292.941,162.222,249,146,85,90,8.308,60
65,Nebraska,Big Ten,4,4,-9.995,2.176,63,0.500,0.507,-0.007,-0.035,198.113,208.108,210,231,106,111,24.121,48
27,Michigan,Big Ten,6,2,89.630,91.615,25,0.750,0.777,-0.027,-0.162,229.630,140.000,248,147,108,105,33.866,37
41,Virginia,ACC,4,3,42.148,30.768,44,0.571,0.594,-0.022,-0.133,217.442,175.294,187,149,86,85,1.498,67
47,Oklahoma State,Big 12,4,3,18.747,87.810,28,0.571,0.725,-0.154,-0.958,244.000,225.253,244,223,100,99,68.654,7
81,Stanford,Pac-12,4,4,-36.888,15.738,54,0.500,0.546,-0.046,-0.282,198.901,235.789,181,224,91,95,50.210,17
55,Kentucky,SEC,4,4,3.690,24.575,45,0.500,0.584,-0.084,-0.520,178.947,175.258,170,170,95,97,23.075,49
91,Mississippi State,SEC,3,5,-48.024,24.327,46,0.375,0.565,-0.190,-1.187,210.309,258.333,204,248,97,96,59.389,11
34,Cincinnati,American Athletic,6,1,66.787,85.148,29,0.857,0.780,0.077,0.490,222.222,155.435,200,143,90,92,16.658,50
58,Hawai'i,Mountain West,4,3,-0.430,-27.736,82,0.571,0.433,0.138,0.872,286.667,287.097,258,267,90,93,3.278,64
64,Georgia State,Sun Belt,5,2,-7.862,4.406,62,0.714,0.511,0.204,1.284,335.616,343.478,245,237,73,69,-33.827,103
85,Eastern Michigan,Mid-American,3,4,-39.350,-71.292,103,0.429,0.323,0.106,0.670,218.605,257.955,188,227,86,88,-32.769,101
60,Army,FBS Independents,2,5,-1.630,-38.378,91,0.286,0.398,-0.112,-0.695,227.536,229.167,157,165,69,72,-36.648,104
39,Indiana,Big Ten,5,2,45.100,44.081,40,0.714,0.616,0.098,0.622,255.814,210.714,220,177,86,84,-1.813,71
38,USC,Pac-12,5,3,48.990,98.612,22,0.625,0.759,-0.134,-0.831,250.000,201.010,250,199,100,99,48.437,21
22,SMU,American Athletic,8,0,108.054,91.465,26,1.000,0.715,0.285,1.792,291.525,183.471,344,222,118,121,-15.881,88
20,Auburn,SEC,6,2,115.814,153.287,9,0.750,0.928,-0.178,-1.108,244.643,128.829,274,143,112,111,57.247,13
24,Wyoming,Mountain West,5,2,103.737,34.678,43,0.714,0.602,0.112,0.709,244.186,140.449,210,125,86,89,-60.939,119
51,North Carolina,ACC,4,4,7.397,39.281,42,0.500,0.623,-0.123,-0.765,192.982,185.586,220,206,114,111,30.269,44
21,Memphis,American Athletic,6,1,113.483,98.126,24,0.857,0.737,0.120,0.760,293.258,179.775,261,160,89,89,-4.268,75
78,Purdue,Big Ten,2,6,-30.612,6.913,59,0.250,0.520,-0.270,-1.688,177.570,208.182,190,229,107,110,32.868,41
97,Boston College,ACC,3,4,-55.263,-29.272,83,0.429,0.420,0.008,0.058,214.737,270.000,204,243,95,90,-7.359,77
26,Boise State,Mountain West,5,1,84.810,59.555,32,0.833,0.690,0.143,0.905,255.696,170.886,202,135,79,79,-21.916,93
44,Wake Forest,ACC,5,1,34.831,28.730,49,0.833,0.584,0.249,1.565,237.079,202.247,211,180,89,89,-8.737,83
37,Florida,SEC,5,1,58.923,110.691,20,0.833,0.791,0.042,0.277,226.923,168.000,177,126,78,75,53.078,14
63,Miami,ACC,3,4,-7.097,-0.547,66,0.429,0.498,-0.070,-0.430,181.928,189.024,151,155,83,82,7.684,61
70,Utah State,Mountain West,3,3,-18.493,-14.306,72,0.500,0.446,0.054,0.347,169.880,188.372,141,162,83,86,13.876,57
61,Florida State,ACC,4,4,-4.769,17.697,52,0.500,0.551,-0.051,-0.316,206.140,210.909,235,232,114,110,14.442,56
69,Virginia Tech,ACC,3,2,-16.986,-28.396,83,0.600,0.422,0.178,1.119,220.000,236.986,154,173,70,73,-16.868,90
124,Nevada,Mountain West,3,4,-175.677,-128.303,117,0.429,0.138,0.291,1.829,134.000,309.677,134,288,100,93,-26.530,98
81,Ole Miss,SEC,2,5,-35.373,22.966,50,0.286,0.573,-0.287,-1.775,179.570,214.943,167,187,93,87,61.168,8
100,South Carolina,SEC,2,5,-61.458,17.993,50,0.286,0.556,-0.270,-1.686,155.208,216.667,149,208,96,96,84.876,1
30,Missouri,SEC,4,3,74.209,51.842,37,0.571,0.662,-0.091,-0.561,231.818,157.609,204,145,88,92,-14.341,84
11,Oregon,Pac-12,6,1,160.123,126.626,13,0.857,0.854,0.003,0.028,290.805,130.682,253,115,87,88,34.364,35
74,Arkansas State,Sun Belt,3,4,-27.225,-3.319,67,0.429,0.491,-0.062,-0.383,232.979,260.204,219,255,94,98,1.772,66
53,Fresno State,Mountain West,2,4,5.998,-16.948,76,0.333,0.458,-0.124,-0.773,261.842,255.844,199,197,76,77,-3.009,74
50,Ball State,Mid-American,3,4,13.813,-35.120,88,0.429,0.391,0.038,0.242,217.895,204.082,207,200,95,98,-38.216,105
109,Rice,Conference USA,0,8,-104.665,-114.158,116,0.000,0.151,-0.151,-0.938,138.043,242.708,127,233,92,96,-17.055,89
56,Coastal Carolina,Sun Belt,2,4,3.768,-62.539,101,0.333,0.336,-0.002,-0.002,263.768,260.000,182,182,69,70,-58.416,118
105,Tennessee,SEC,2,5,-82.151,-10.794,71,0.286,0.467,-0.181,-1.130,177.108,259.259,147,210,83,81,74.072,4
95,Arizona,Pac-12,3,4,-53.214,-15.640,75,0.429,0.454,-0.025,-0.152,201.042,254.255,193,239,96,94,33.932,36
86,UCLA,Pac-12,3,5,-39.806,1.189,64,0.375,0.503,-0.128,-0.798,226.214,266.019,233,274,103,103,49.200,20
30,Louisiana,Sun Belt,4,2,74.531,59.215,34,0.667,0.655,0.011,0.084,266.197,191.667,189,138,71,72,-16.058,88
87,Toledo,Mid-American,4,3,-40.091,-84.744,109,0.571,0.262,0.310,1.950,195.699,235.789,182,224,93,95,-54.600,117
112,Northwestern,Big Ten,1,6,-109.787,-14.569,73,0.143,0.435,-0.292,-1.825,78.125,187.912,75,171,96,91,74.901,3
101,Oregon State,Pac-12,2,4,-70.145,2.544,60,0.333,0.506,-0.173,-1.061,240.000,310.145,168,214,70,69,42.521,22
62,Pittsburgh,ACC,4,3,-6.383,22.194,47,0.571,0.584,-0.013,-0.073,160.638,167.021,151,157,94,94,32.111,42
106,Middle Tennessee,Conference USA,2,5,-82.157,-83.174,107,0.286,0.276,0.010,0.067,176.667,258.824,159,220,90,85,1.151,68
125,South Alabama,Sun Belt,0,7,-177.197,-171.650,124,0.000,0.037,-0.037,-0.224,86.022,263.218,80,229,93,87,-2.632,73
80,Louisville,ACC,4,3,-36.082,6.098,60,0.571,0.515,0.056,0.359,226.804,262.887,220,255,97,97,35.428,31
49,Florida Atlantic,Conference USA,4,3,15.812,-3.987,68,0.571,0.487,0.084,0.536,218.812,203.000,221,203,101,100,-21.901,94
75,Houston,American Athletic,2,5,-27.681,6.958,58,0.286,0.519,-0.234,-1.458,235.955,263.636,210,232,89,88,31.780,43
99,Tulsa,American Athletic,2,6,-61.251,17.904,51,0.250,0.556,-0.306,-1.911,176.364,237.615,194,259,110,109,71.314,5
102,Kent State,Mid-American,2,5,-64.734,-62.142,101,0.286,0.336,-0.050,-0.308,198.795,263.529,165,224,83,85,-19.803,92
88,Liberty,FBS Independents,3,3,-41.280,-111.098,114,0.500,0.199,0.301,1.897,169.014,210.294,120,143,71,68,-81.107,125
110,Vanderbilt,SEC,2,5,-113.677,-70.209,103,0.286,0.286,0.000,0.013,141.758,255.435,129,235,91,92,41.023,25
113,Miami (OH),Mid-American,3,4,-111.615,-26.760,81,0.429,0.413,0.016,0.104,140.426,252.041,132,247,94,98,42.929,25
129,Massachusetts,FBS Independents,1,6,-218.478,-289.614,130,0.143,0.035,0.108,0.684,172.826,391.304,159,360,92,92,-125.525,128
97,BYU,FBS Independents,3,4,-62.230,-28.169,81,0.429,0.424,0.005,0.043,188.372,250.602,162,208,86,83,42.301,24
118,East Carolina,American Athletic,1,5,-139.816,-151.466,122,0.167,0.140,0.027,0.174,132.911,272.727,105,210,79,77,-8.900,78
109,Georgia Tech,ACC,2,4,-106.904,-45.951,92,0.333,0.368,-0.035,-0.203,141.096,248.000,103,186,73,75,35.710,31
48,Florida International,Conference USA,3,4,17.502,-92.563,110,0.429,0.252,0.177,1.116,246.914,229.412,200,195,81,85,-112.991,127
94,Colorado State,Mountain West,2,5,-52.685,-99.126,112,0.286,0.262,0.023,0.153,207.921,260.606,210,258,101,99,-39.893,106
120,Texas State,Sun Belt,1,5,-150.725,-113.530,115,0.167,0.108,0.059,0.374,149.275,300.000,103,207,69,69,28.375,45
23,Louisiana Tech,Conference USA,6,1,107.585,-43.013,92,0.857,0.387,0.471,2.958,297.802,190.217,271,175,91,92,-127.026,129
59,Duke,ACC,3,4,-0.993,49.084,39,0.429,0.647,-0.218,-1.361,207.609,208.602,191,194,92,93,20.519,51
128,Akron,Mid-American,0,8,-208.845,-260.537,129,0.000,0.002,-0.002,-0.008,86.000,294.845,86,286,100,97,-80.269,124
98,South Florida,American Athletic,3,4,-60.757,-22.158,78,0.429,0.425,0.004,0.032,171.111,231.868,154,211,90,91,2.291,65
82,Georgia Southern,Sun Belt,3,3,-37.333,-35.371,89,0.500,0.396,0.104,0.657,200.000,237.333,150,178,75,75,-5.409,76
127,New Mexico State,FBS Independents,0,8,-194.547,-155.688,123,0.000,0.105,-0.105,-0.653,134.579,329.126,144,339,107,103,-14.577,85
19,Baylor,Big 12,6,0,126.572,111.357,19,1.000,0.796,0.204,1.285,280.519,153.947,216,117,77,76,8.204,60
35,Kansas State,Big 12,4,2,60.349,84.968,29,0.667,0.754,-0.087,-0.539,243.243,182.895,180,139,74,76,53.287,14
96,Maryland,Big Ten,2,5,-54.343,-32.841,84,0.286,0.390,-0.105,-0.649,180.000,234.343,180,232,100,99,17.734,52
71,Texas Tech,Big 12,2,5,-20.217,19.228,49,0.286,0.564,-0.278,-1.737,209.375,229.592,201,225,96,98,35.302,32
8,Penn State,Big Ten,7,0,171.990,163.176,6,1.000,0.935,0.065,0.415,248.913,76.923,229,70,92,91,34.367,34
13,UCF,American Athletic,5,2,131.077,78.993,32,0.714,0.697,0.018,0.116,299.038,167.961,311,173,104,103,-25.020,97
12,App State,Sun Belt,6,0,156.603,83.550,31,1.000,0.729,0.271,1.708,314.103,157.500,245,126,78,80,-52.727,116
18,UAB,Conference USA,5,1,126.930,-23.094,76,0.833,0.434,0.400,2.501,246.667,119.737,185,91,75,76,-145.031,130
34,San Diego State,Mountain West,6,1,62.903,0.278,65,0.857,0.501,0.356,2.240,202.410,139.506,168,113,83,81,-58.028,118
111,UL Monroe,Sun Belt,2,4,-116.956,-40.496,89,0.333,0.394,-0.060,-0.363,190.361,307.317,158,252,83,82,17.857,48
9,Minnesota,Big Ten,7,0,168.675,121.179,14,1.000,0.784,0.216,1.364,336.145,167.470,279,139,83,83,-29.572,100
44,Western Kentucky,Conference USA,5,2,31.993,-34.347,86,0.714,0.364,0.350,2.204,188.750,156.757,151,116,80,74,-75.199,122
90,California,Pac-12,3,4,-47.752,16.159,53,0.429,0.566,-0.137,-0.855,136.585,184.337,112,153,82,83,60.072,9
24,Washington,Pac-12,4,3,99.857,123.395,15,0.571,0.790,-0.219,-1.350,287.952,188.095,239,158,83,84,34.271,34
121,UConn,American Athletic,1,6,-155.480,-150.208,120,0.143,0.139,0.004,0.032,171.264,326.744,149,281,87,86,-19.246,91
92,Kansas,Big 12,2,5,-49.169,-5.322,69,0.286,0.486,-0.200,-1.248,235.714,284.884,198,245,84,86,39.732,28
89,Marshall,Conference USA,4,3,-41.974,-55.020,96,0.571,0.345,0.227,1.428,183.908,225.882,160,192,87,85,-21.745,93
68,Ohio,Mid-American,3,4,-13.516,-36.547,90,0.429,0.409,0.019,0.126,237.647,251.163,202,216,85,86,-24.678,96
107,Arkansas,SEC,1,6,-92.907,-25.923,79,0.143,0.422,-0.280,-1.746,181.818,274.725,160,250,88,91,43.752,24
