Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Ohio State,Big Ten,7,0,312.655,216.000,2,1.000,0.969,0.031,0.207,374.194,61.538,348,56,93,91,11.744,57
2,Alabama,SEC,7,0,283.670,216.696,1,1.000,0.917,0.083,0.530,415.854,132.184,341,115,82,87,-11.262,84
3,Wisconsin,Big Ten,6,1,271.402,171.243,5,0.857,0.954,-0.097,-0.590,330.952,59.551,278,53,84,89,-6.507,78
4,Oklahoma,Big 12,6,0,218.227,204.272,3,1.000,0.900,0.100,0.636,387.671,169.444,283,122,73,72,21.481,42
5,Clemson,ACC,7,0,209.023,147.211,11,1.000,0.937,0.063,0.404,294.737,85.714,280,84,95,98,-16.341,89
6,Notre Dame,FBS Independents,5,1,194.499,126.781,14,0.833,0.832,0.002,0.024,330.986,136.486,235,101,71,74,5.772,63
7,LSU,SEC,6,0,193.864,170.252,6,1.000,0.865,0.135,0.855,357.500,163.636,286,126,80,77,21.963,41
8,Georgia,SEC,5,1,184.769,155.552,8,0.833,0.927,-0.093,-0.569,266.197,81.429,189,57,71,70,6.033,62
9,Oregon,Pac-12,5,1,180.314,140.178,13,0.833,0.903,-0.070,-0.421,284.211,103.896,216,80,76,77,35.569,33
10,Penn State,Big Ten,6,0,180.270,146.574,12,1.000,0.915,0.085,0.542,261.039,80.769,201,63,77,78,18.433,47
11,Utah,Pac-12,5,1,179.127,185.162,4,0.833,0.939,-0.105,-0.642,301.515,122.388,199,82,66,67,20.726,43
12,Iowa State,Big 12,4,2,150.222,158.389,7,0.667,0.855,-0.189,-1.162,316.438,166.216,231,123,73,74,46.439,18
13,App State,Sun Belt,5,0,149.574,97.357,23,1.000,0.760,0.240,1.507,335.938,186.364,215,123,64,66,-27.603,97
14,Navy,American Athletic,4,1,148.085,149.176,10,0.800,0.875,-0.075,-0.456,288.710,140.625,179,90,62,64,13.418,56
15,Auburn,SEC,6,1,136.856,152.524,9,0.857,0.912,-0.054,-0.326,261.856,125.000,254,120,97,96,39.907,26
16,Minnesota,Big Ten,6,0,136.111,94.697,25,1.000,0.729,0.271,1.698,315.278,179.167,227,129,72,72,-38.755,109
