Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
43,Washington State,Pac-12,5,7,26.573,34.514,46,0.417,0.579,-0.162,-1.062,300.000,273.427,432,391,144,143,35.570,40
4,LSU,SEC,14,0,184.724,229.529,1,1.000,0.925,0.075,0.616,355.376,170.652,661,314,186,184,76.846,3
7,Wisconsin,Big Ten,10,4,148.019,161.369,7,0.714,0.894,-0.179,-1.184,289.091,141.071,477,237,165,168,65.197,9
55,Illinois,Big Ten,6,7,8.715,2.754,62,0.462,0.508,-0.047,-0.246,204.118,195.402,347,340,170,174,3.486,69
2,Alabama,SEC,10,2,228.844,224.015,3,0.833,0.909,-0.075,-0.450,391.429,162.585,548,239,140,147,36.234,39
32,Texas,Big 12,8,5,62.516,125.263,16,0.615,0.789,-0.173,-1.142,277.576,215.060,458,357,165,166,66.266,7
47,Texas A&M,SEC,7,5,18.937,79.896,27,0.583,0.725,-0.142,-0.920,217.568,198.630,322,290,148,146,62.679,13
99,Colorado,Pac-12,5,7,-62.020,6.215,59,0.417,0.518,-0.101,-0.683,201.429,263.448,282,382,140,145,50.428,18
45,Tulane,American Athletic,6,6,25.129,28.410,48,0.500,0.579,-0.079,-0.473,244.737,219.608,372,336,152,153,10.390,63
3,Clemson,ACC,13,1,220.196,181.534,4,0.929,0.954,-0.025,-0.096,319.149,98.953,600,189,188,191,27.695,52
108,NC State,ACC,3,8,-89.543,-73.764,104,0.273,0.273,-0.001,0.000,161.151,250.694,224,361,139,144,-4.431,73
6,Utah,Pac-12,10,3,149.504,162.788,6,0.769,0.901,-0.132,-0.848,292.361,142.857,421,210,144,147,31.489,46
127,Rutgers,Big Ten,2,10,-194.714,-118.750,117,0.167,0.166,0.001,0.012,104.605,299.320,159,440,152,147,34.620,38
19,Iowa,Big Ten,10,3,97.796,129.745,14,0.769,0.881,-0.112,-0.708,217.532,119.737,335,182,154,152,39.383,34
10,Georgia,SEC,11,2,131.638,163.572,5,0.846,0.932,-0.086,-0.522,232.911,101.274,368,159,158,157,61.039,15
92,Syracuse,ACC,4,7,-46.304,-48.207,91,0.364,0.361,0.002,0.021,192.258,238.562,298,365,155,153,-3.834,71
53,Arizona State,Pac-12,7,5,11.464,44.423,41,0.583,0.641,-0.058,-0.326,203.356,191.892,303,284,149,148,33.557,44
1,Ohio State,Big Ten,13,1,247.770,228.487,2,0.929,0.953,-0.025,-0.090,352.688,104.918,656,192,186,183,56.986,18
20,Oklahoma,Big 12,11,2,94.372,153.042,10,0.846,0.804,0.042,0.381,333.333,238.961,520,368,156,154,68.691,6
63,Michigan State,Big Ten,7,6,-0.142,45.882,40,0.538,0.653,-0.114,-0.725,176.364,176.506,291,293,165,166,43.205,30
5,Notre Dame,FBS Independents,11,2,151.827,145.660,12,0.846,0.882,-0.036,-0.172,289.697,137.870,478,233,165,169,24.733,54
58,Nebraska,Big Ten,5,7,9.609,20.115,52,0.417,0.560,-0.144,-0.970,212.658,203.049,336,333,158,164,32.861,42
26,Michigan,Big Ten,9,4,84.160,127.999,15,0.692,0.838,-0.146,-0.947,245.238,161.078,412,269,168,167,65.310,8
44,Virginia,ACC,8,5,25.991,51.528,36,0.615,0.629,-0.013,-0.012,252.866,226.875,397,363,157,160,22.341,55
49,Oklahoma State,Big 12,7,5,16.011,73.851,28,0.583,0.701,-0.118,-0.748,228.750,212.739,366,334,160,157,62.644,14
102,Stanford,Pac-12,4,8,-66.377,-14.511,73,0.333,0.459,-0.126,-0.850,191.176,257.554,260,358,136,139,49.293,20
39,Kentucky,SEC,7,5,46.342,55.601,35,0.583,0.665,-0.082,-0.495,224.444,178.102,303,244,135,137,10.144,64
85,Mississippi State,SEC,5,7,-36.460,42.109,42,0.417,0.611,-0.195,-1.294,222.695,259.155,314,368,141,142,70.552,4
30,Cincinnati,American Athletic,11,3,74.030,68.423,31,0.786,0.727,0.059,0.500,233.146,159.116,415,288,178,181,2.779,70
52,Hawai'i,Mountain West,9,5,11.469,-24.078,77,0.643,0.444,0.199,1.493,283.234,271.765,473,462,167,170,-19.600,84
100,Georgia State,Sun Belt,6,6,-63.136,-66.369,102,0.500,0.344,0.156,1.190,259.420,322.556,358,429,138,133,-30.723,93
68,Eastern Michigan,Mid-American,5,7,-13.089,-59.752,98,0.417,0.353,0.064,0.535,237.931,251.020,345,369,145,147,-51.296,113
60,Army,FBS Independents,3,8,5.443,-57.147,97,0.273,0.334,-0.061,-0.388,241.964,236.522,271,272,112,115,-30.903,90
42,Indiana,Big Ten,7,5,33.319,48.606,39,0.583,0.625,-0.042,-0.212,248.966,215.646,361,317,145,147,19.455,57
48,USC,Pac-12,8,5,18.567,64.353,33,0.615,0.650,-0.035,-0.163,257.317,238.750,422,382,164,160,48.085,26
33,SMU,American Athletic,10,3,61.622,50.017,37,0.769,0.617,0.152,1.161,292.473,230.851,544,434,186,188,-10.153,77
28,Auburn,SEC,8,4,78.740,157.581,9,0.667,0.913,-0.246,-1.659,234.568,155.828,380,254,162,163,92.135,1
31,Wyoming,Mountain West,7,5,67.833,16.344,53,0.583,0.557,0.027,0.273,213.103,145.270,309,215,145,148,-45.132,106
40,North Carolina,ACC,6,6,43.244,59.526,34,0.500,0.656,-0.156,-1.023,233.750,190.506,374,301,160,158,21.450,56
22,Memphis,American Athletic,11,2,90.891,98.074,22,0.846,0.724,0.122,0.948,300.588,209.697,511,346,170,165,18.453,58
77,Purdue,Big Ten,4,8,-29.091,6.865,58,0.333,0.519,-0.185,-1.252,197.452,226.543,310,367,157,162,33.894,40
97,Boston College,ACC,5,7,-53.241,-16.650,73,0.417,0.457,-0.040,-0.200,211.465,264.706,332,405,157,153,16.171,61
18,Boise State,Mountain West,11,2,103.235,69.136,30,0.846,0.687,0.159,1.208,288.235,185.000,441,296,153,160,-28.558,90
