Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
5,USC,Pac-12,3,0,305.948,590.196,1,1.000,1.000,0.000,0.005,490.323,184.375,152,59,31,32,354.691,4
2,Georgia,SEC,2,0,435.000,391.538,3,1.000,0.999,0.001,0.009,485.000,50.000,97,10,20,20,108.710,22
1,Minnesota,Big Ten,2,0,446.491,57.467,50,1.000,0.663,0.337,1.030,483.333,36.842,87,7,18,19,-260.714,129
3,Michigan,Big Ten,3,0,405.059,78.296,43,1.000,0.745,0.255,0.783,448.649,43.590,166,17,37,39,-157.388,121
4,Alabama,SEC,3,0,318.333,212.207,11,1.000,0.981,0.019,0.063,383.333,65.000,138,26,36,40,50.917,37
30,Vanderbilt,SEC,2,1,110.256,-38.895,75,0.667,0.410,0.257,0.788,323.077,212.821,126,83,39,39,-84.340,103
14,Texas,Big 12,2,1,202.941,197.835,12,0.667,0.938,-0.271,-0.820,350.000,147.059,112,50,32,34,30.968,44
7,Tennessee,SEC,3,0,285.122,90.591,36,1.000,0.745,0.255,0.783,390.000,104.878,156,43,40,41,-74.256,98
27,SMU,American Athletic,1,1,120.635,81.883,41,0.500,0.787,-0.287,-0.870,277.778,157.143,75,44,27,28,3.403,56
10,TCU,Big 12,1,0,292.222,146.111,6,1.000,0.820,0.180,0.548,422.222,130.000,38,13,9,10,-146.111,92
10,Oklahoma,Big 12,3,0,255.263,47.490,53,1.000,0.615,0.385,1.177,334.211,78.947,127,30,38,38,-175.820,123
17,Washington,Pac-12,2,0,181.818,128.220,25,1.000,0.695,0.305,0.935,381.818,200.000,84,48,22,24,-59.280,88
21,Tulane,American Athletic,2,0,158.877,72.583,46,1.000,0.631,0.369,1.129,245.833,86.957,59,20,24,23,-77.067,100
51,BYU,FBS Independents,2,1,48.067,13.654,59,0.667,0.528,0.139,0.427,282.353,234.286,96,82,34,35,-21.377,71
15,James Madison,Sun Belt,1,0,267.619,101.667,17,1.000,0.805,0.195,0.597,314.286,46.667,44,7,14,15,-101.667,81
29,Western Kentucky,Conference USA,1,1,114.021,73.437,45,0.500,0.667,-0.167,-0.504,292.593,178.571,79,50,27,28,-28.211,73
32,Duke,ACC,2,0,144.000,67.406,40,1.000,0.644,0.356,1.120,244.000,100.000,61,23,25,23,-63.946,100
28,Kentucky,SEC,2,0,165.530,111.468,24,1.000,0.825,0.175,0.552,286.364,120.833,63,29,22,24,-59.722,99
15,Syracuse,ACC,3,0,195.360,245.507,9,1.000,0.932,0.068,0.212,346.875,151.515,111,50,32,33,61.550,35
13,Clemson,ACC,2,0,214.409,-104.667,96,1.000,0.338,0.662,2.021,317.857,103.448,89,30,28,29,-309.429,131
32,UCLA,Pac-12,2,0,108.000,274.563,6,1.000,0.990,0.010,0.034,308.000,200.000,77,48,25,24,184.109,13
61,Missouri,SEC,1,1,0.000,-14.786,73,0.500,0.469,0.031,0.101,228.571,228.571,64,64,28,28,7.393,70
40,Mississippi State,SEC,2,1,86.829,107.041,30,0.667,0.807,-0.141,-0.423,260.000,173.171,104,71,40,41,20.771,49
93,South Carolina,SEC,1,2,-84.353,56.288,51,0.333,0.699,-0.365,-1.108,194.595,278.947,72,106,37,38,127.803,19
