Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
12,USC,Pac-12,11,3,107.283,122.057,13,0.786,0.734,0.052,0.368,371.154,263.871,579,409,156,155,30.789,51
1,Georgia,SEC,14,0,219.106,238.847,1,1.000,0.964,0.036,0.265,351.205,132.099,583,214,166,162,70.935,13
13,Minnesota,Big Ten,8,4,105.469,105.653,18,0.667,0.800,-0.133,-0.806,238.281,132.812,305,170,128,128,6.184,69
2,Michigan,Big Ten,13,1,202.976,188.184,3,0.929,0.900,0.028,0.218,336.905,133.929,566,225,168,168,22.243,57
4,Alabama,SEC,10,2,183.966,192.783,2,0.833,0.918,-0.085,-0.501,333.333,149.367,500,236,150,158,61.317,20
116,Vanderbilt,SEC,4,7,-116.380,-13.187,68,0.364,0.459,-0.095,-0.599,187.407,303.788,253,401,135,132,61.265,17
11,Texas,Big 12,8,5,108.442,154.941,8,0.615,0.870,-0.255,-1.581,290.909,182.468,448,281,154,154,71.539,12
5,Tennessee,SEC,10,2,177.053,164.058,5,0.833,0.850,-0.017,-0.068,356.000,178.947,534,272,150,152,60.618,21
54,SMU,American Athletic,6,6,13.836,33.968,53,0.500,0.578,-0.078,-0.457,294.631,280.795,439,424,149,151,20.181,59
29,TCU,Big 12,12,2,65.421,162.815,6,0.857,0.852,0.005,0.069,288.950,223.529,523,418,181,187,89.971,3
51,Oklahoma,Big 12,6,7,19.446,87.681,24,0.462,0.736,-0.275,-1.708,238.547,219.101,427,390,179,178,58.834,23
14,Washington,Pac-12,10,2,99.607,101.825,19,0.833,0.709,0.125,0.830,351.515,251.908,464,330,132,131,18.905,60
16,Tulane,American Athletic,11,2,92.254,91.649,22,0.846,0.735,0.111,0.746,291.613,199.359,452,311,155,156,8.264,66
67,BYU,FBS Independents,7,5,-1.562,0.176,64,0.583,0.500,0.083,0.565,277.344,278.906,355,357,128,128,6.830,68
23,James Madison,Sun Belt,7,3,84.615,19.392,59,0.700,0.562,0.138,0.813,240.559,155.944,344,223,143,143,-50.380,104
9,Western Kentucky,Conference USA,8,5,116.109,0.430,63,0.615,0.501,0.114,0.764,293.168,177.059,472,301,161,170,-64.056,120
26,Duke,ACC,8,4,70.414,54.933,39,0.667,0.644,0.023,0.185,262.500,192.086,378,267,144,139,-14.098,77
70,Kentucky,SEC,6,6,-12.121,55.872,37,0.500,0.680,-0.180,-1.107,177.273,189.394,234,250,132,132,57.179,25
63,Syracuse,ACC,6,6,3.685,60.415,35,0.500,0.666,-0.166,-1.018,213.475,209.790,301,300,141,143,43.836,35
15,Clemson,ACC,10,3,95.293,118.984,14,0.769,0.809,-0.040,-0.214,259.036,163.743,430,280,166,171,30.194,52
24,UCLA,Pac-12,8,4,71.300,81.821,26,0.667,0.670,-0.003,0.021,339.416,268.116,465,370,137,138,17.944,61
71,Missouri,SEC,5,7,-12.939,53.741,40,0.417,0.668,-0.251,-1.558,197.945,210.884,289,310,146,147,52.619,29
36,Mississippi State,SEC,8,4,45.163,115.561,15,0.667,0.798,-0.131,-0.794,236.667,191.503,355,293,150,153,72.565,10
64,South Carolina,SEC,7,5,3.577,58.127,36,0.583,0.649,-0.066,-0.381,243.709,240.132,368,365,151,152,53.074,27
84,Michigan State,Big Ten,5,7,-28.889,-15.862,71,0.417,0.456,-0.039,-0.260,207.801,236.691,293,329,141,139,43.839,32
37,Maryland,Big Ten,8,5,43.793,61.736,34,0.615,0.679,-0.064,-0.365,227.329,183.537,366,301,161,164,22.124,58
95,Arizona,Pac-12,4,7,-54.198,5.061,63,0.364,0.512,-0.148,-0.918,258.779,312.977,339,410,131,131,52.264,24
48,Ole Miss,SEC,7,5,25.197,70.786,31,0.583,0.673,-0.089,-0.529,249.007,223.810,376,329,151,147,52.827,28
61,Florida Atlantic,Conference USA,4,7,8.696,-67.123,96,0.364,0.313,0.050,0.282,233.333,224.638,315,310,135,138,-66.659,119
114,Nevada,Mountain West,2,9,-108.040,-146.243,125,0.182,0.131,0.051,0.287,135.036,243.077,185,316,137,130,-43.884,97
22,Oregon State,Pac-12,9,3,77.580,114.859,16,0.750,0.823,-0.073,-0.422,250.714,173.134,351,232,140,134,36.350,47
81,Coastal Carolina,Sun Belt,8,4,-27.972,-57.014,92,0.667,0.367,0.300,1.944,242.657,270.629,347,387,143,143,-34.697,86
21,Illinois,Big Ten,7,5,77.679,97.327,21,0.583,0.817,-0.233,-1.443,190.604,112.925,284,166,149,147,29.303,53
3,Ohio State,Big Ten,11,2,188.836,187.076,4,0.846,0.881,-0.035,-0.185,348.485,159.649,575,273,165,171,42.705,36
77,Oklahoma State,Big 12,6,6,-18.579,50.135,42,0.500,0.664,-0.164,-1.004,183.060,201.639,335,369,183,183,64.765,17
38,Pittsburgh,ACC,8,4,42.863,55.207,38,0.667,0.661,0.006,0.077,227.673,184.810,362,292,159,158,10.692,65
56,Arkansas,SEC,6,6,11.985,79.032,28,0.500,0.698,-0.198,-1.220,246.795,234.810,385,371,156,158,64.917,16
59,North Carolina,ACC,8,5,8.689,22.049,58,0.615,0.552,0.064,0.444,267.925,259.236,426,407,159,157,17.413,62
42,Houston,American Athletic,8,5,35.107,27.796,54,0.615,0.565,0.051,0.361,306.536,271.429,469,418,153,154,-5.946,73
111,Indiana,Big Ten,3,8,-92.157,-22.589,74,0.273,0.434,-0.162,-0.999,159.477,251.634,244,385,153,153,55.975,20
6,Penn State,Big Ten,11,2,132.274,146.753,10,0.846,0.863,-0.017,-0.066,276.786,144.512,465,237,168,164,37.030,45
91,Old Dominion,Sun Belt,3,9,-45.080,-73.740,101,0.250,0.278,-0.028,-0.195,164.789,209.868,234,319,142,152,-35.614,85
122,Northwestern,Big Ten,1,10,-131.901,-69.927,98,0.091,0.281,-0.190,-1.173,107.634,239.535,141,309,131,129,59.585,18
19,LSU,SEC,9,4,81.870,134.071,12,0.692,0.816,-0.123,-0.745,280.537,198.667,418,298,149,150,72.232,11
53,Liberty,FBS Independents,7,5,17.077,-31.926,80,0.583,0.404,0.179,1.176,210.625,193.548,337,300,160,155,-53.572,110
60,NC State,ACC,7,5,6.610,34.951,50,0.583,0.625,-0.041,-0.224,171.711,165.101,261,246,152,149,35.484,48
120,Boston College,ACC,2,9,-124.503,-82.339,105,0.182,0.247,-0.065,-0.417,119.863,244.366,175,347,146,142,35.185,43
84,Florida,SEC,5,7,-30.632,46.802,45,0.417,0.611,-0.194,-1.196,240.580,271.212,332,358,138,132,86.236,4
7,Utah,Pac-12,9,4,125.604,152.733,9,0.692,0.850,-0.158,-0.962,318.367,192.763,468,293,147,152,42.537,37
127,Rutgers,Big Ten,3,8,-151.569,-70.740,100,0.273,0.268,0.005,0.008,105.147,256.716,143,344,136,134,48.829,29
55,East Carolina,American Athletic,7,5,12.988,19.259,59,0.583,0.549,0.034,0.256,261.538,248.551,374,343,143,138,-2.906,71
74,Southern Miss,Sun Belt,6,6,-16.541,-68.464,100,0.500,0.279,0.221,1.441,173.203,189.744,265,296,153,156,-50.382,107
10,Florida State,ACC,9,3,115.000,134.125,11,0.750,0.802,-0.052,-0.289,301.429,186.429,422,261,140,140,36.575,46
101,Nebraska,Big Ten,3,8,-64.454,-23.401,75,0.273,0.432,-0.159,-0.983,166.429,230.882,233,314,140,136,40.196,36
52,Ohio,Mid-American,9,4,19.239,-24.347,76,0.692,0.438,0.254,1.652,239.752,220.513,386,344,161,156,-58.414,113
101,Virginia Tech,ACC,2,8,-63.192,-75.695,102,0.200,0.251,-0.051,-0.324,139.098,202.290,185,265,133,131,-6.882,73
92,Purdue,Big Ten,7,6,-49.365,27.080,55,0.538,0.574,-0.036,-0.189,191.515,240.881,316,383,165,159,58.917,22
25,UTSA,Conference USA,10,3,70.812,-6.597,66,0.769,0.485,0.284,1.843,304.605,233.793,463,339,152,145,-48.555,104
66,App State,Sun Belt,4,6,-0.639,-24.761,76,0.400,0.444,-0.044,-0.287,268.852,269.492,328,318,122,118,-23.652,80
41,Cincinnati,American Athletic,8,4,35.609,34.644,52,0.667,0.614,0.052,0.370,209.934,174.324,317,258,151,148,0.594,70
93,Tulsa,American Athletic,4,7,-50.245,-54.179,91,0.364,0.355,0.008,0.028,217.361,267.606,313,380,144,142,-6.315,73
98,West Virginia,Big 12,4,7,-59.422,39.670,49,0.364,0.591,-0.227,-1.395,232.308,291.729,302,388,130,133,91.598,5
110,UConn,FBS Independents,5,7,-79.679,-82.826,106,0.417,0.262,0.155,1.020,153.425,233.103,224,338,146,145,-30.855,82
87,Wyoming,Mountain West,6,6,-35.575,-64.142,94,0.500,0.295,0.205,1.340,166.438,202.013,243,301,146,149,-36.386,90
94,Central Michigan,Mid-American,3,8,-54.082,-103.892,111,0.273,0.220,0.053,0.299,179.021,233.103,256,338,143,145,-52.220,106
20,Notre Dame,FBS Independents,9,4,79.489,87.440,25,0.692,0.730,-0.038,-0.203,269.935,190.446,413,299,153,157,25.551,54
68,North Texas,Conference USA,6,7,-8.276,-56.190,91,0.462,0.356,0.105,0.707,253.988,262.264,414,417,163,159,-53.245,109
51,Army,FBS Independents,4,6,21.399,-24.758,75,0.400,0.434,-0.034,-0.216,242.308,220.909,252,243,104,110,-38.786,89
23,Boise State,Mountain West,9,4,75.484,18.343,61,0.692,0.552,0.140,0.928,247.097,171.613,383,266,155,155,-43.251,100
99,Texas State,Sun Belt,3,8,-60.377,-107.983,113,0.273,0.194,0.079,0.456,157.554,217.931,219,316,139,145,-50.760,105
30,Troy,Sun Belt,11,2,65.210,25.083,57,0.846,0.587,0.259,1.683,211.921,146.711,320,223,151,152,-39.933,95
69,San Diego State,Mountain West,6,6,-8.339,-41.895,84,0.500,0.355,0.145,0.960,168.531,176.871,241,260,143,147,-35.263,87
44,Buffalo,Mid-American,7,5,33.184,-41.260,83,0.583,0.383,0.201,1.313,234.483,201.299,340,310,145,154,-73.117,125
104,Utah State,Mountain West,6,6,-69.231,-87.543,108,0.500,0.263,0.237,1.541,180.769,250.000,282,370,156,148,-34.079,85
106,Western Michigan,Mid-American,4,7,-74.770,-143.438,124,0.364,0.090,0.274,1.633,129.577,204.348,184,282,142,138,-61.126,112
77,Georgia State,Sun Belt,4,8,-16.753,-54.442,92,0.333,0.354,-0.021,-0.147,229.299,246.053,360,374,157,152,-41.255,92
39,Memphis,American Athletic,6,6,42.826,35.512,49,0.500,0.591,-0.091,-0.542,266.667,223.841,400,338,150,151,-5.747,72
115,Louisiana Tech,Conference USA,2,9,-111.836,-161.432,127,0.182,0.160,0.022,0.112,205.556,317.391,296,438,144,138,-58.399,110
