Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Alabama,SEC,8,0,307.760,232.120,2,1.000,0.953,0.047,0.241,428.713,120.952,433,127,101,105,12.360,52
2,Clemson,ACC,6,0,198.837,188.644,6,1.000,0.973,0.027,0.133,300.000,101.163,246,87,82,86,36.329,32
3,UCF,American Athletic,6,0,187.589,90.030,30,1.000,0.702,0.298,1.639,359.211,171.622,273,127,76,74,-83.986,126
4,Michigan,Big Ten,7,1,183.366,180.234,8,0.875,0.919,-0.044,-0.262,303.158,119.792,288,115,95,96,28.794,40
5,Georgia,SEC,5,1,179.130,259.812,1,0.833,0.961,-0.127,-0.726,335.294,156.164,228,114,68,73,91.632,11
6,Oklahoma,Big 12,6,1,175.294,184.050,7,0.857,0.830,0.027,0.130,400.000,224.706,340,191,85,85,45.455,23
7,App State,Sun Belt,4,1,167.171,84.568,32,0.800,0.773,0.027,0.131,289.706,122.535,197,87,68,71,-52.128,105
8,Ohio State,Big Ten,7,1,159.729,109.548,19,0.875,0.773,0.102,0.546,327.619,167.890,344,183,105,109,-9.962,77
9,Fresno State,Mountain West,5,1,149.333,103.550,24,0.833,0.813,0.021,0.097,249.333,100.000,187,75,75,75,-42.383,98
10,Penn State,Big Ten,5,2,148.232,105.507,21,0.714,0.784,-0.070,-0.406,292.157,143.925,298,154,102,107,4.595,60
11,Utah State,Mountain West,5,1,143.725,52.180,42,0.833,0.636,0.197,1.077,307.059,163.333,261,147,85,90,-63.150,111
12,Iowa,Big Ten,5,1,142.385,201.934,4,0.833,0.938,-0.105,-0.603,258.824,116.438,176,85,68,73,41.744,25
13,Boise State,Mountain West,5,2,140.495,47.443,45,0.714,0.611,0.103,0.553,321.176,180.682,273,159,85,88,-56.334,109
14,Washington State,Pac-12,5,1,129.802,94.026,28,0.833,0.710,0.124,0.670,322.857,193.056,226,139,70,72,-37.877,94
15,Army,FBS Independents,5,2,121.449,77.653,33,0.714,0.689,0.026,0.125,322.857,201.408,226,143,70,71,-4.722,70
16,West Virginia,Big 12,4,1,120.412,170.621,10,0.800,0.866,-0.066,-0.387,291.379,170.968,169,106,58,62,49.174,19
17,North Texas,Conference USA,5,2,118.548,17.308,56,0.714,0.552,0.163,0.885,260.215,141.667,242,136,93,96,-83.079,125
18,Wisconsin,Big Ten,5,2,114.453,103.845,22,0.714,0.763,-0.049,-0.291,285.185,170.732,231,140,81,82,5.447,57
19,Notre Dame,FBS Independents,7,0,112.224,135.696,13,1.000,0.849,0.151,0.818,256.180,143.956,228,131,89,91,27.287,41
20,Purdue,Big Ten,4,3,106.114,130.155,15,0.571,0.836,-0.265,-1.492,271.739,165.625,250,159,92,96,34.203,38
21,Florida,SEC,5,1,102.018,171.859,9,0.833,0.898,-0.065,-0.379,250.667,148.649,188,110,75,74,94.321,10
22,Cincinnati,American Athletic,5,1,101.190,48.537,44,0.833,0.700,0.134,0.725,219.048,117.857,184,99,84,84,-43.452,99
23,UAB,Conference USA,5,1,98.701,-26.466,78,0.833,0.415,0.418,2.307,236.364,137.662,182,106,77,77,-94.494,128
24,LSU,SEC,6,1,97.468,212.331,3,0.857,0.954,-0.097,-0.558,230.435,132.967,212,121,92,91,110.505,4
25,Temple,American Athletic,5,2,97.120,61.599,39,0.714,0.666,0.048,0.249,252.222,155.102,227,152,90,98,-22.422,87
26,Houston,American Athletic,5,1,88.043,8.966,59,0.833,0.520,0.313,1.722,294.565,206.522,271,190,92,92,-79.852,123
27,Kentucky,SEC,5,1,86.111,192.725,5,0.833,0.964,-0.131,-0.745,197.222,111.111,142,80,72,72,102.491,7
