Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Michigan,Big Ten,10,1,250.626,202.005,2,0.909,0.954,-0.045,-0.290,336.957,86.331,465,120,138,139,44.098,26
2,Ohio State,Big Ten,10,1,245.665,192.048,3,0.909,0.951,-0.042,-0.270,344.286,98.621,482,143,140,145,50.114,22
6,Louisville,ACC,9,2,173.392,102.106,16,0.818,0.771,0.047,0.309,312.346,138.953,506,239,162,172,-15.956,80
9,Boise State,Mountain West,10,1,134.245,109.636,15,0.909,0.771,0.138,0.908,313.077,178.832,407,245,130,137,-16.546,81
3,Alabama,SEC,10,0,230.329,245.884,1,1.000,0.989,0.011,0.072,319.380,89.051,412,122,129,137,61.178,18
37,Tulsa,American Athletic,7,3,52.250,42.258,46,0.700,0.605,0.095,0.624,271.429,219.178,399,320,147,146,-20.957,88
14,Colorado,Pac-12,8,2,120.645,170.967,5,0.800,0.936,-0.136,-0.887,273.770,153.125,334,196,122,128,92.779,3
34,Nebraska,Big Ten,9,2,55.574,101.955,17,0.818,0.789,0.030,0.196,232.090,176.515,311,233,134,132,33.332,38
31,Iowa,Big Ten,7,3,64.077,98.270,19,0.700,0.790,-0.090,-0.589,209.677,145.600,260,182,124,125,39.755,31
12,Western Kentucky,Conference USA,7,3,122.114,31.850,47,0.700,0.579,0.121,0.778,319.084,196.970,418,260,131,132,-54.501,108
5,Washington,Pac-12,9,1,201.956,185.842,4,0.900,0.906,-0.006,-0.040,352.344,150.388,451,194,128,129,36.373,32
18,Florida,SEC,8,2,104.264,88.942,23,0.800,0.810,-0.010,-0.062,208.264,104.000,252,130,121,125,-5.785,69
17,Toledo,Mid-American,8,2,109.194,56.213,37,0.800,0.641,0.159,1.045,329.915,220.721,386,245,117,111,-47.616,104
58,Army,FBS Independents,4,5,11.645,-74.288,101,0.444,0.296,0.148,0.953,236.364,224.719,208,200,88,89,-76.893,126
71,Indiana,Big Ten,5,6,-14.280,29.328,52,0.455,0.588,-0.133,-0.872,178.125,192.405,285,304,160,158,41.696,28
22,Penn State,Big Ten,9,2,88.079,130.104,10,0.818,0.829,-0.011,-0.067,260.927,172.848,394,261,151,151,50.476,20
94,California,Pac-12,4,7,-62.709,25.302,54,0.364,0.554,-0.190,-1.244,269.079,331.788,409,501,152,151,72.463,10
125,UTEP,Conference USA,2,8,-161.111,-222.946,128,0.200,0.056,0.144,0.944,205.556,366.667,222,385,108,105,-85.966,128
50,Stanford,Pac-12,8,3,30.519,115.404,14,0.727,0.845,-0.118,-0.772,209.091,178.571,276,225,132,126,83.463,6
40,West Virginia,Big 12,7,2,49.661,67.373,32,0.778,0.695,0.082,0.542,239.316,189.655,280,220,117,116,16.662,53
84,SMU,American Athletic,4,6,-49.664,-36.980,81,0.400,0.387,0.013,0.085,182.550,232.215,272,346,149,149,-9.572,71
19,Houston,American Athletic,8,2,94.741,46.113,41,0.800,0.640,0.160,1.052,255.172,160.432,370,223,145,139,-25.373,92
49,Tennessee,SEC,7,3,32.115,81.965,24,0.700,0.698,0.002,0.013,240.278,208.163,346,306,144,147,40.962,29
39,Florida State,ACC,7,3,50.746,95.509,21,0.700,0.745,-0.045,-0.291,253.731,202.985,340,272,134,134,43.950,27
74,Southern Miss,Conference USA,4,6,-22.829,-104.997,112,0.400,0.238,0.162,1.060,212.587,235.417,304,339,143,144,-82.006,126
4,Western Michigan,Mid-American,10,0,223.999,130.031,11,1.000,0.786,0.214,1.404,377.982,153.982,412,174,109,113,-60.511,112
81,Ball State,Mid-American,3,7,-47.015,-92.029,105,0.300,0.251,0.049,0.325,196.269,243.284,263,326,134,134,-42.022,99
11,Clemson,ACC,9,1,123.778,127.711,12,0.900,0.851,0.049,0.322,264.493,140.714,365,197,138,140,33.596,37
35,Minnesota,Big Ten,7,3,54.836,79.942,27,0.700,0.734,-0.034,-0.218,212.500,157.664,289,216,136,137,31.205,40
64,Georgia,SEC,6,4,-5.691,23.035,56,0.600,0.577,0.023,0.150,178.030,183.721,235,237,132,129,24.826,43
127,Texas State,Sun Belt,1,8,-187.297,-195.670,127,0.111,0.059,0.052,0.344,125.203,312.500,154,400,123,128,-46.929,101
52,Wyoming,Mountain West,7,3,29.387,35.961,50,0.700,0.593,0.107,0.703,293.023,263.636,378,348,129,132,5.129,60
76,Wake Forest,ACC,5,5,-30.523,-17.670,70,0.500,0.431,0.069,0.453,136.641,167.164,179,224,131,134,8.126,58
33,Texas A&M,SEC,7,3,56.620,91.307,22,0.700,0.776,-0.076,-0.496,220.000,163.380,319,232,145,142,40.828,30
74,South Carolina,SEC,5,5,-21.987,-26.945,74,0.500,0.394,0.106,0.678,142.857,164.844,180,211,126,128,-1.969,64
59,Texas,Big 12,5,6,7.062,5.107,65,0.455,0.516,-0.062,-0.402,225.301,218.239,374,347,166,159,0.002,64
56,Georgia Tech,ACC,6,4,15.037,38.129,49,0.600,0.594,0.006,0.040,239.823,224.786,271,263,113,117,28.158,42
77,Arkansas,SEC,6,4,-32.009,44.779,42,0.600,0.610,-0.010,-0.065,237.097,269.106,294,331,124,123,58.887,16
74,South Alabama,Sun Belt,3,5,-22.917,-68.842,100,0.375,0.296,0.079,0.492,178.125,201.042,171,193,96,96,-42.177,102
12,Wisconsin,Big Ten,9,2,123.071,155.030,8,0.818,0.920,-0.102,-0.664,230.370,107.299,311,147,135,137,50.294,21
20,LSU,SEC,5,4,93.096,138.375,9,0.556,0.915,-0.360,-2.353,208.411,115.315,223,128,107,111,62.702,15
92,Mississippi State,SEC,3,7,-58.683,-1.246,67,0.300,0.497,-0.197,-1.287,203.817,262.500,267,336,131,128,44.460,25
13,Louisiana Tech,Conference USA,7,3,120.492,19.536,57,0.700,0.543,0.157,1.006,369.672,249.180,451,304,122,122,-85.223,128
97,Boston College,ACC,4,6,-74.622,-26.534,77,0.400,0.387,0.013,0.085,123.188,197.810,170,271,138,137,-3.802,67
43,Notre Dame,FBS Independents,4,7,45.028,51.512,40,0.364,0.636,-0.272,-1.782,252.941,207.914,344,289,136,139,5.433,59
69,Vanderbilt,SEC,4,6,-12.911,2.921,66,0.400,0.511,-0.111,-0.728,160.317,173.228,202,220,126,127,21.021,50
63,UCLA,Pac-12,4,7,-4.350,64.906,33,0.364,0.706,-0.342,-2.239,182.911,187.261,289,294,158,157,72.250,11
104,Tulane,American Athletic,2,8,-86.024,-102.751,111,0.200,0.169,0.031,0.205,133.094,219.118,185,298,139,136,-9.966,72
61,Northern Illinois,Mid-American,4,6,-3.762,-25.655,75,0.400,0.425,-0.025,-0.162,222.857,226.619,312,315,140,139,-15.929,79
51,Ohio,Mid-American,6,4,29.630,-37.912,82,0.600,0.378,0.222,1.459,204.444,174.815,276,236,135,135,-68.166,118
99,Oregon State,Pac-12,2,8,-75.725,42.649,45,0.200,0.620,-0.420,-2.747,180.000,255.725,243,335,135,131,95.211,2
42,North Carolina,ACC,6,3,43.890,81.828,26,0.667,0.710,-0.043,-0.271,249.107,205.217,279,236,112,115,33.263,38
10,Auburn,SEC,7,3,131.462,126.091,14,0.700,0.852,-0.152,-0.971,262.295,130.833,320,157,122,120,38.246,35
88,Georgia State,Sun Belt,2,8,-56.752,-96.022,107,0.200,0.225,-0.025,-0.163,155.556,212.308,196,276,126,130,-41.923,98
58,Northwestern,Big Ten,5,5,10.265,74.249,30,0.500,0.731,-0.231,-1.512,186.957,176.692,258,235,138,133,71.880,12
78,Kentucky,SEC,5,5,-39.573,-28.132,75,0.500,0.426,0.074,0.477,208.889,248.462,282,323,135,130,10.869,54
65,Ole Miss,SEC,4,6,-6.934,64.001,34,0.400,0.646,-0.246,-1.607,243.066,250.000,333,340,137,136,68.760,14
