Season,Week,GameId,Team,Conference,Opponent,OpponentConference,Location,StartDate,Completed,Live,TeamPoints,OpponentPoints,Result,OpponentRk,OpponentAdjRk,OpponentAdjRtg
2012,1,323642005,Air Force,Mountain West,Rice,Conference USA,Home,2012-12-29T16:45:00.000Z,True,False,14,33,L,52,68,-31.298
2012,2,322520130,Air Force,Mountain West,Michigan,Big Ten,Away,2012-09-08T19:30:00.000Z,True,False,25,31,L,24,27,75.838
2012,4,322662439,Air Force,Mountain West,UNLV,Mountain West,Away,2012-09-23T02:00:00.000Z,True,False,35,38,L,91,108,-121.031
2012,5,322732005,Air Force,Mountain West,Colorado State,Mountain West,Home,2012-09-29T18:00:00.000Z,True,False,42,21,W,85,110,-131.823
2012,6,322802005,Air Force,Mountain West,Navy,FBS Independents,Home,2012-10-06T15:30:00.000Z,True,False,21,28,L,83,83,-61.322
2012,7,322872751,Air Force,Mountain West,Wyoming,Mountain West,Away,2012-10-13T23:00:00.000Z,True,False,28,27,W,92,100,-105.054
2012,8,322942005,Air Force,Mountain West,New Mexico,Mountain West,Home,2012-10-20T23:00:00.000Z,True,False,28,23,W,106,111,-139.797
2012,9,323002005,Air Force,Mountain West,Nevada,Mountain West,Home,2012-10-27T00:00:00.000Z,True,False,48,31,W,51,76,-43.018
2012,10,323080349,Air Force,Mountain West,Army,FBS Independents,Away,2012-11-03T16:00:00.000Z,True,False,21,41,L,98,109,-128.875
2012,11,323150021,Air Force,Mountain West,San Diego State,Mountain West,Away,2012-11-10T20:30:00.000Z,True,False,9,28,L,26,54,16.330
2012,12,323212005,Air Force,Mountain West,Hawai'i,Mountain West,Home,2012-11-17T02:30:00.000Z,True,False,21,7,W,111,112,-142.907
2012,13,323290278,Air Force,Mountain West,Fresno State,Mountain West,Away,2012-11-24T20:30:00.000Z,True,False,15,48,L,15,44,37.320
2012,1,322432006,Akron,Mid-American,UCF,Conference USA,Home,2012-08-30T23:00:00.000Z,True,False,14,56,L,12,34,55.172
2012,2,322522229,Akron,Mid-American,Florida International,Sun Belt,Away,2012-09-08T22:00:00.000Z,True,False,38,41,L,82,98,-95.365
2012,4,322662633,Akron,Mid-American,Tennessee,SEC,Away,2012-09-22T23:30:00.000Z,True,False,26,47,L,60,39,42.917
2012,5,322732006,Akron,Mid-American,Miami (OH),Mid-American,Home,2012-09-29T18:00:00.000Z,True,False,49,56,L,101,107,-118.687
2012,6,322802006,Akron,Mid-American,Bowling Green,Mid-American,Home,2012-10-06T18:00:00.000Z,True,False,10,24,L,45,65,-26.347
2012,7,322870195,Akron,Mid-American,Ohio,Mid-American,Away,2012-10-13T18:00:00.000Z,True,False,28,34,L,50,78,-45.147
2012,8,322942006,Akron,Mid-American,Northern Illinois,Mid-American,Home,2012-10-20T16:00:00.000Z,True,False,7,37,L,4,55,12.518
2012,9,323012117,Akron,Mid-American,Central Michigan,Mid-American,Away,2012-10-27T19:30:00.000Z,True,False,14,35,L,74,95,-91.375
2012,10,323082309,Akron,Mid-American,Kent State,Mid-American,Away,2012-11-03T18:00:00.000Z,True,False,24,35,L,27,60,-3.246
2012,11,323152006,Akron,Mid-American,Massachusetts,Mid-American,Home,2012-11-10T19:00:00.000Z,True,False,14,22,L,117,117,-213.673
2012,13,323252649,Akron,Mid-American,Toledo,Mid-American,Away,2012-11-21T00:00:00.000Z,True,False,23,35,L,37,62,-7.102
2012,1,322450333,Alabama,SEC,Michigan,Big Ten,Home,2012-09-02T00:00:00.000Z,True,False,41,14,W,24,27,75.838
2012,1,330070333,Alabama,SEC,Notre Dame,FBS Independents,Home,2013-01-08T01:30:00.000Z,True,False,42,14,W,9,6,145.367
2012,2,322520333,Alabama,SEC,Western Kentucky,Sun Belt,Home,2012-09-08T19:30:00.000Z,True,False,35,0,W,58,70,-33.005
2012,3,322590008,Alabama,SEC,Arkansas,SEC,Away,2012-09-15T19:30:00.000Z,True,False,52,0,W,90,43,38.048
2012,4,322660333,Alabama,SEC,Florida Atlantic,Sun Belt,Home,2012-09-22T21:00:00.000Z,True,False,40,7,W,97,101,-105.289
2012,5,322730333,Alabama,SEC,Ole Miss,SEC,Home,2012-09-30T01:15:00.000Z,True,False,33,14,W,53,25,76.342
2012,7,322870142,Alabama,SEC,Missouri,SEC,Away,2012-10-13T19:30:00.000Z,True,False,42,10,W,84,36,48.968
2012,8,322942633,Alabama,SEC,Tennessee,SEC,Away,2012-10-20T23:00:00.000Z,True,False,44,13,W,60,39,42.917
2012,9,323010333,Alabama,SEC,Mississippi State,SEC,Home,2012-10-28T00:30:00.000Z,True,False,38,7,W,54,46,36.727
2012,10,323080099,Alabama,SEC,LSU,SEC,Away,2012-11-04T00:00:00.000Z,True,False,21,17,W,25,4,156.605
2012,11,323150333,Alabama,SEC,Texas A&M,SEC,Home,2012-11-10T20:30:00.000Z,True,False,24,29,L,3,2,222.711
2012,13,323290333,Alabama,SEC,Auburn,SEC,Home,2012-11-24T20:30:00.000Z,True,False,49,0,W,115,67,-28.451
2012,14,323360061,Alabama,SEC,Georgia,SEC,Away,2012-12-01T21:00:00.000Z,True,False,32,28,W,6,8,140.999
2012,1,322450012,Arizona,Pac-12,Toledo,Mid-American,Home,2012-09-02T02:30:00.000Z,True,False,24,17,W,37,62,-7.102
2012,1,323500012,Arizona,Pac-12,Nevada,Mountain West,Home,2012-12-15T18:00:00.000Z,True,False,49,48,W,51,76,-43.018
2012,2,322520012,Arizona,Pac-12,Oklahoma State,Big 12,Home,2012-09-09T02:30:00.000Z,True,False,59,38,W,23,15,103.430
2012,4,322662483,Arizona,Pac-12,Oregon,Pac-12,Away,2012-09-23T02:30:00.000Z,True,False,0,49,L,2,3,196.403
2012,5,322730012,Arizona,Pac-12,Oregon State,Pac-12,Home,2012-09-30T02:00:00.000Z,True,False,35,38,L,33,12,117.223
2012,6,322800024,Arizona,Pac-12,Stanford,Pac-12,Away,2012-10-06T19:00:00.000Z,True,False,48,54,L,16,10,129.045
2012,8,322940012,Arizona,Pac-12,Washington,Pac-12,Home,2012-10-21T02:00:00.000Z,True,False,52,17,W,73,42,38.617
2012,9,323010012,Arizona,Pac-12,USC,Pac-12,Home,2012-10-27T19:30:00.000Z,True,False,39,36,W,28,21,94.761
2012,10,323080026,Arizona,Pac-12,UCLA,Pac-12,Away,2012-11-04T02:30:00.000Z,True,False,10,66,L,32,23,81.767
2012,11,323150012,Arizona,Pac-12,Colorado,Pac-12,Home,2012-11-10T18:30:00.000Z,True,False,56,31,W,116,103,-108.298
2012,12,323220254,Arizona,Pac-12,Utah,Pac-12,Away,2012-11-18T03:00:00.000Z,True,False,34,24,W,61,51,23.585
2012,13,323280012,Arizona,Pac-12,Arizona State,Pac-12,Home,2012-11-24T03:00:00.000Z,True,False,34,41,L,20,19,97.114
2012,1,323640009,Arizona State,Pac-12,Navy,FBS Independents,Home,2012-12-29T21:00:00.000Z,True,False,62,28,W,83,83,-61.322
2012,2,322520009,Arizona State,Pac-12,Illinois,Big Ten,Home,2012-09-09T02:30:00.000Z,True,False,45,14,W,112,102,-106.656
2012,3,322590142,Arizona State,Pac-12,Missouri,SEC,Away,2012-09-15T23:00:00.000Z,True,False,20,24,L,84,36,48.968
2012,4,322660009,Arizona State,Pac-12,Utah,Pac-12,Home,2012-09-23T02:00:00.000Z,True,False,37,7,W,61,51,23.585
2012,5,322730025,Arizona State,Pac-12,California,Pac-12,Away,2012-09-29T20:00:00.000Z,True,False,27,17,W,100,58,-0.598
2012,7,322850038,Arizona State,Pac-12,Colorado,Pac-12,Away,2012-10-12T01:00:00.000Z,True,False,51,17,W,116,103,-108.298
2012,8,322920009,Arizona State,Pac-12,Oregon,Pac-12,Home,2012-10-19T01:00:00.000Z,True,False,21,43,L,2,3,196.403
2012,9,323010009,Arizona State,Pac-12,UCLA,Pac-12,Home,2012-10-27T19:00:00.000Z,True,False,43,45,L,32,23,81.767
2012,10,323080204,Arizona State,Pac-12,Oregon State,Pac-12,Away,2012-11-04T02:30:00.000Z,True,False,26,36,L,33,12,117.223
2012,11,323150030,Arizona State,Pac-12,USC,Pac-12,Away,2012-11-10T20:00:00.000Z,True,False,17,38,L,28,21,94.761
2012,12,323220009,Arizona State,Pac-12,Washington State,Pac-12,Home,2012-11-17T20:00:00.000Z,True,False,46,7,W,103,75,-41.775
2012,13,323280012,Arizona State,Pac-12,Arizona,Pac-12,Away,2012-11-24T03:00:00.000Z,True,False,41,34,W,68,26,76.143
2012,2,322520008,Arkansas,SEC,UL Monroe,Sun Belt,Home,2012-09-08T23:00:00.000Z,True,False,31,34,L,40,66,-27.565
2012,3,322590008,Arkansas,SEC,Alabama,SEC,Home,2012-09-15T19:30:00.000Z,True,False,0,52,L,1,1,245.635
2012,4,322660008,Arkansas,SEC,Rutgers,Big East,Home,2012-09-22T23:00:00.000Z,True,False,26,35,L,39,45,36.736
2012,5,322730245,Arkansas,SEC,Texas A&M,SEC,Away,2012-09-29T16:21:00.000Z,True,False,10,58,L,3,2,222.711
2012,6,322800002,Arkansas,SEC,Auburn,SEC,Away,2012-10-06T16:00:00.000Z,True,False,24,7,W,115,67,-28.451
2012,7,322870008,Arkansas,SEC,Kentucky,SEC,Home,2012-10-13T23:00:00.000Z,True,False,49,7,W,110,85,-68.327
2012,9,323010008,Arkansas,SEC,Ole Miss,SEC,Home,2012-10-27T16:21:00.000Z,True,False,27,30,L,53,25,76.342
2012,10,323080008,Arkansas,SEC,Tulsa,Conference USA,Home,2012-11-03T16:21:00.000Z,True,False,19,15,W,34,48,35.254
2012,11,323152579,Arkansas,SEC,South Carolina,SEC,Away,2012-11-10T17:00:00.000Z,True,False,20,38,L,11,7,141.309
2012,12,323220344,Arkansas,SEC,Mississippi State,SEC,Away,2012-11-17T17:21:00.000Z,True,False,14,45,L,54,46,36.727
2012,13,323280008,Arkansas,SEC,LSU,SEC,Home,2012-11-23T19:30:00.000Z,True,False,13,20,L,25,4,156.605
2012,1,322452483,Arkansas State,Sun Belt,Oregon,Pac-12,Away,2012-09-02T02:30:00.000Z,True,False,34,57,L,2,3,196.403
2012,1,330062032,Arkansas State,Sun Belt,Kent State,Mid-American,Home,2013-01-07T02:00:00.000Z,True,False,17,13,W,27,60,-3.246
2012,2,322522032,Arkansas State,Sun Belt,Memphis,Conference USA,Home,2012-09-08T23:00:00.000Z,True,False,33,28,W,81,99,-95.391
2012,3,322590158,Arkansas State,Sun Belt,Nebraska,Big Ten,Away,2012-09-15T16:00:00.000Z,True,False,13,42,L,48,24,79.911
2012,5,322732032,Arkansas State,Sun Belt,Western Kentucky,Sun Belt,Home,2012-09-29T23:00:00.000Z,True,False,13,26,L,58,70,-33.005
2012,6,322782229,Arkansas State,Sun Belt,Florida International,Sun Belt,Away,2012-10-04T23:30:00.000Z,True,False,34,20,W,82,98,-95.365
2012,7,322872032,Arkansas State,Sun Belt,South Alabama,Sun Belt,Home,2012-10-13T23:00:00.000Z,True,False,36,29,W,99,114,-145.180
2012,9,322970309,Arkansas State,Sun Belt,Louisiana,Sun Belt,Away,2012-10-24T00:00:00.000Z,True,False,50,27,W,46,61,-3.451
2012,10,323080249,Arkansas State,Sun Belt,North Texas,Sun Belt,Away,2012-11-03T21:00:00.000Z,True,False,37,19,W,94,97,-93.586
2012,11,323132032,Arkansas State,Sun Belt,UL Monroe,Sun Belt,Home,2012-11-09T00:00:00.000Z,True,False,45,23,W,40,66,-27.565
2012,12,323222653,Arkansas State,Sun Belt,Troy,Sun Belt,Away,2012-11-17T20:30:00.000Z,True,False,41,34,W,57,79,-46.047
2012,14,323362032,Arkansas State,Sun Belt,Middle Tennessee,Sun Belt,Home,2012-12-01T20:00:00.000Z,True,False,45,0,W,70,84,-63.898
2012,2,322520021,Army,FBS Independents,San Diego State,Mountain West,Away,2012-09-08T23:30:00.000Z,True,False,7,42,L,26,54,16.330
2012,3,322590349,Army,FBS Independents,Northern Illinois,Mid-American,Home,2012-09-15T16:00:00.000Z,True,False,40,41,L,4,55,12.518
2012,4,322660154,Army,FBS Independents,Wake Forest,ACC,Away,2012-09-22T16:30:00.000Z,True,False,37,49,L,102,86,-68.794
2012,6,322800349,Army,FBS Independents,Boston College,ACC,Home,2012-10-06T16:00:00.000Z,True,False,34,31,W,105,93,-88.616
2012,7,322870349,Army,FBS Independents,Kent State,Mid-American,Home,2012-10-13T16:00:00.000Z,True,False,17,31,L,27,60,-3.246
2012,8,322942199,Army,FBS Independents,Eastern Michigan,Mid-American,Away,2012-10-20T17:00:00.000Z,True,False,38,48,L,107,113,-144.638
2012,9,323010349,Army,FBS Independents,Ball State,Mid-American,Home,2012-10-27T16:00:00.000Z,True,False,22,30,L,56,73,-38.853
2012,10,323080349,Army,FBS Independents,Air Force,Mountain West,Home,2012-11-03T16:00:00.000Z,True,False,41,21,W,72,94,-91.019
2012,11,323150164,Army,FBS Independents,Rutgers,Big East,Away,2012-11-10T17:00:00.000Z,True,False,7,28,L,39,45,36.736
2012,12,323220349,Army,FBS Independents,Temple,Big East,Home,2012-11-17T17:00:00.000Z,True,False,32,63,L,96,92,-88.162
2012,15,323430349,Army,FBS Independents,Navy,FBS Independents,Home,2012-12-08T20:00:00.000Z,True,False,13,17,L,83,83,-61.322
2012,1,322450002,Auburn,SEC,Clemson,ACC,Home,2012-09-01T23:00:00.000Z,True,False,19,26,L,13,16,101.176
2012,2,322520344,Auburn,SEC,Mississippi State,SEC,Away,2012-09-08T16:00:00.000Z,True,False,10,28,L,54,46,36.727
2012,3,322590002,Auburn,SEC,UL Monroe,Sun Belt,Home,2012-09-15T16:21:00.000Z,True,False,31,28,W,40,66,-27.565
2012,4,322660002,Auburn,SEC,LSU,SEC,Home,2012-09-22T23:00:00.000Z,True,False,10,12,L,25,4,156.605
2012,6,322800002,Auburn,SEC,Arkansas,SEC,Home,2012-10-06T16:00:00.000Z,True,False,7,24,L,90,43,38.048
2012,7,322870145,Auburn,SEC,Ole Miss,SEC,Away,2012-10-13T16:21:00.000Z,True,False,20,41,L,53,25,76.342
2012,8,322940238,Auburn,SEC,Vanderbilt,SEC,Away,2012-10-20T16:21:00.000Z,True,False,13,17,L,35,31,62.643
2012,9,323010002,Auburn,SEC,Texas A&M,SEC,Home,2012-10-27T23:00:00.000Z,True,False,21,63,L,3,2,222.711
2012,11,323150002,Auburn,SEC,Georgia,SEC,Home,2012-11-11T00:00:00.000Z,True,False,0,38,L,6,8,140.999
2012,13,323290333,Auburn,SEC,Alabama,SEC,Away,2012-11-24T20:30:00.000Z,True,False,0,49,L,1,1,245.635
2012,1,322430252,BYU,FBS Independents,Washington State,Pac-12,Home,2012-08-31T02:15:00.000Z,True,False,30,6,W,103,75,-41.775
2012,1,323550021,BYU,FBS Independents,San Diego State,Mountain West,Away,2012-12-21T01:00:00.000Z,True,False,23,6,W,26,54,16.330
2012,3,322590254,BYU,FBS Independents,Utah,Pac-12,Away,2012-09-16T02:15:00.000Z,True,False,21,24,L,61,51,23.585
2012,4,322640068,BYU,FBS Independents,Boise State,Mountain West,Away,2012-09-21T01:00:00.000Z,True,False,6,7,L,8,32,62.237
2012,5,322720252,BYU,FBS Independents,Hawai'i,Mountain West,Home,2012-09-29T00:00:00.000Z,True,False,47,0,W,111,112,-142.907
2012,7,322870252,BYU,FBS Independents,Oregon State,Pac-12,Home,2012-10-13T19:30:00.000Z,True,False,24,42,L,33,12,117.223
2012,8,322940087,BYU,FBS Independents,Notre Dame,FBS Independents,Away,2012-10-20T19:30:00.000Z,True,False,14,17,L,9,6,145.367
2012,9,323010059,BYU,FBS Independents,Georgia Tech,ACC,Away,2012-10-27T19:00:00.000Z,True,False,41,17,W,43,37,44.573
2012,1,322432050,Ball State,Mid-American,Eastern Michigan,Mid-American,Home,2012-08-30T23:00:00.000Z,True,False,37,26,W,107,113,-144.638
2012,1,323562116,Ball State,Mid-American,UCF,Conference USA,Away,2012-12-22T00:30:00.000Z,True,False,17,38,L,12,34,55.172
2012,2,322520228,Ball State,Mid-American,Clemson,ACC,Away,2012-09-08T16:30:00.000Z,True,False,27,52,L,13,16,101.176
2012,3,322590084,Ball State,Mid-American,Indiana,Big Ten,Away,2012-09-16T00:00:00.000Z,True,False,41,39,W,80,77,-45.073
2012,4,322662050,Ball State,Mid-American,South Florida,Big East,Home,2012-09-22T20:30:00.000Z,True,False,31,27,W,89,81,-55.703
2012,5,322732309,Ball State,Mid-American,Kent State,Mid-American,Away,2012-09-29T16:00:00.000Z,True,False,43,45,L,27,60,-3.246
2012,6,322802050,Ball State,Mid-American,Northern Illinois,Mid-American,Home,2012-10-06T19:00:00.000Z,True,False,23,35,L,4,55,12.518
2012,7,322872050,Ball State,Mid-American,Western Michigan,Mid-American,Home,2012-10-13T19:00:00.000Z,True,False,30,24,W,77,104,-108.401
2012,8,322942117,Ball State,Mid-American,Central Michigan,Mid-American,Away,2012-10-20T19:30:00.000Z,True,False,41,30,W,74,95,-91.375
2012,9,323010349,Ball State,Mid-American,Army,FBS Independents,Away,2012-10-27T16:00:00.000Z,True,False,30,22,W,98,109,-128.875
2012,11,323112649,Ball State,Mid-American,Toledo,Mid-American,Away,2012-11-07T01:00:00.000Z,True,False,34,27,W,37,62,-7.102
2012,12,323192050,Ball State,Mid-American,Ohio,Mid-American,Home,2012-11-15T01:00:00.000Z,True,False,52,27,W,50,78,-45.147
2012,13,323280193,Ball State,Mid-American,Miami (OH),Mid-American,Away,2012-11-23T18:00:00.000Z,True,False,31,24,W,101,107,-118.687
2012,1,322460239,Baylor,Big 12,SMU,Conference USA,Home,2012-09-02T22:30:00.000Z,True,False,59,24,W,55,52,21.419
2012,1,323620026,Baylor,Big 12,UCLA,Pac-12,Away,2012-12-28T02:45:00.000Z,True,False,49,26,W,32,23,81.767
2012,4,322652433,Baylor,Big 12,UL Monroe,Sun Belt,Away,2012-09-22T00:00:00.000Z,True,False,47,42,W,40,66,-27.565
2012,5,322730277,Baylor,Big 12,West Virginia,Big 12,Away,2012-09-29T16:00:00.000Z,True,False,63,70,L,65,49,28.529
2012,7,322870239,Baylor,Big 12,TCU,Big 12,Home,2012-10-13T23:00:00.000Z,True,False,21,49,L,49,28,73.894
2012,8,322940251,Baylor,Big 12,Texas,Big 12,Away,2012-10-21T00:00:00.000Z,True,False,50,56,L,29,13,104.333
2012,9,323010066,Baylor,Big 12,Iowa State,Big 12,Away,2012-10-27T23:00:00.000Z,True,False,21,35,L,66,47,36.509
2012,10,323080239,Baylor,Big 12,Kansas,Big 12,Home,2012-11-03T19:30:00.000Z,True,False,41,14,W,114,82,-58.595
