Season,Week,GameId,Team,Conference,Opponent,OpponentConference,Location,StartDate,Completed,Live,TeamPoints,OpponentPoints,Result,OpponentRk,OpponentAdjRk,OpponentAdjRtg
2018,9,401016409,BYU,FBS Independents,Northern Illinois,Mid-American,Home,2018-10-27T19:30:00.000Z,True,False,6,7,L,77,88,-40.536
2018,10,401016410,BYU,FBS Independents,Boise State,Mountain West,Away,2018-11-04T02:15:00.000Z,True,False,16,21,L,13,28,80.702
2018,11,401013366,BYU,FBS Independents,Massachusetts,FBS Independents,Away,2018-11-10T17:00:00.000Z,True,False,35,16,W,115,119,-135.747
2018,12,401013446,BYU,FBS Independents,New Mexico State,FBS Independents,Home,2018-11-18T03:15:00.000Z,True,False,45,10,W,118,123,-159.784
2018,13,401012802,BYU,FBS Independents,Utah,Pac-12,Away,2018-11-25T03:00:00.000Z,True,False,27,35,L,35,25,85.664
2018,2,401013377,Ball State,Mid-American,Notre Dame,FBS Independents,Away,2018-09-08T19:30:00.000Z,True,False,16,24,L,17,12,138.907
2018,3,401012853,Ball State,Mid-American,Indiana,Big Ten,Away,2018-09-15T16:00:00.000Z,True,False,10,38,L,82,58,18.275
2018,4,401015000,Ball State,Mid-American,Western Kentucky,Conference USA,Home,2018-09-22T19:00:00.000Z,True,False,20,28,L,93,117,-131.767
2018,5,401020687,Ball State,Mid-American,Kent State,Mid-American,Home,2018-09-29T19:00:00.000Z,True,False,52,24,W,121,120,-145.593
2018,6,401020754,Ball State,Mid-American,Northern Illinois,Mid-American,Home,2018-10-06T19:00:00.000Z,True,False,16,24,L,77,88,-40.536
2018,7,401020757,Ball State,Mid-American,Central Michigan,Mid-American,Away,2018-10-13T19:00:00.000Z,True,False,24,23,W,110,116,-131.207
2018,8,401020764,Ball State,Mid-American,Eastern Michigan,Mid-American,Home,2018-10-20T19:00:00.000Z,True,False,20,42,L,59,87,-39.526
2018,9,401020766,Ball State,Mid-American,Ohio,Mid-American,Away,2018-10-25T23:00:00.000Z,True,False,14,52,L,7,36,62.643
2018,10,401020771,Ball State,Mid-American,Toledo,Mid-American,Away,2018-10-31T23:30:00.000Z,True,False,13,45,L,40,76,-18.849
2018,12,401020780,Ball State,Mid-American,Western Michigan,Mid-American,Home,2018-11-13T23:00:00.000Z,True,False,42,41,W,97,99,-71.278
2018,13,401020785,Ball State,Mid-American,Miami (OH),Mid-American,Away,2018-11-21T00:00:00.000Z,True,False,21,42,L,53,75,-17.863
2018,1,401032072,Baylor,Big 12,Vanderbilt,SEC,Away,2018-12-28T02:00:00.000Z,True,False,45,38,W,55,24,86.550
2018,2,401013027,Baylor,Big 12,UTSA,Conference USA,Away,2018-09-08T23:00:00.000Z,True,False,37,20,W,123,127,-164.871
2018,3,401013028,Baylor,Big 12,Duke,ACC,Home,2018-09-15T19:30:00.000Z,True,False,27,40,L,71,44,56.628
2018,4,401013029,Baylor,Big 12,Kansas,Big 12,Home,2018-09-22T19:30:00.000Z,True,False,26,7,W,94,69,-12.473
2018,5,401013030,Baylor,Big 12,Oklahoma,Big 12,Away,2018-09-29T19:30:00.000Z,True,False,33,66,L,12,4,174.364
2018,6,401013031,Baylor,Big 12,Kansas State,Big 12,Home,2018-10-06T19:30:00.000Z,True,False,37,34,W,81,52,36.959
2018,7,401013032,Baylor,Big 12,Texas,Big 12,Away,2018-10-13T19:30:00.000Z,True,False,17,23,L,42,18,113.548
2018,9,401013033,Baylor,Big 12,West Virginia,Big 12,Away,2018-10-25T23:00:00.000Z,True,False,14,58,L,20,13,136.492
2018,10,401013034,Baylor,Big 12,Oklahoma State,Big 12,Home,2018-11-03T16:00:00.000Z,True,False,35,31,W,46,26,83.963
2018,11,401013035,Baylor,Big 12,Iowa State,Big 12,Away,2018-11-10T20:30:00.000Z,True,False,14,28,L,49,22,99.642
2018,12,401013036,Baylor,Big 12,TCU,Big 12,Home,2018-11-17T17:00:00.000Z,True,False,9,16,L,78,47,48.606
2018,13,401013037,Baylor,Big 12,Texas Tech,Big 12,Away,2018-11-24T17:00:00.000Z,True,False,35,24,W,66,42,58.757
2018,1,401021656,Boise State,Mountain West,Troy,Sun Belt,Away,2018-09-01T22:00:00.000Z,True,False,56,20,W,44,70,-12.899
2018,2,401019483,Boise State,Mountain West,UConn,American Athletic,Home,2018-09-09T02:15:00.000Z,True,False,62,7,W,130,128,-185.437
2018,3,401013491,Boise State,Mountain West,Oklahoma State,Big 12,Away,2018-09-15T19:30:00.000Z,True,False,21,44,L,46,26,83.963
2018,5,401022526,Boise State,Mountain West,Wyoming,Mountain West,Away,2018-09-29T23:00:00.000Z,True,False,34,14,W,73,83,-26.992
2018,6,401022528,Boise State,Mountain West,San Diego State,Mountain West,Home,2018-10-06T19:30:00.000Z,True,False,13,19,L,76,90,-46.968
2018,7,401022534,Boise State,Mountain West,Nevada,Mountain West,Away,2018-10-14T02:30:00.000Z,True,False,31,27,W,65,86,-33.528
2018,8,401022538,Boise State,Mountain West,Colorado State,Mountain West,Home,2018-10-20T01:00:00.000Z,True,False,56,28,W,117,114,-129.253
2018,9,401022544,Boise State,Mountain West,Air Force,Mountain West,Away,2018-10-27T23:00:00.000Z,True,False,48,38,W,58,77,-18.944
2018,10,401016410,Boise State,Mountain West,BYU,FBS Independents,Home,2018-11-04T02:15:00.000Z,True,False,21,16,W,51,65,-5.413
2018,11,401022556,Boise State,Mountain West,Fresno State,Mountain West,Home,2018-11-10T03:15:00.000Z,True,False,24,17,W,9,23,96.413
2018,12,401022560,Boise State,Mountain West,New Mexico,Mountain West,Away,2018-11-17T02:00:00.000Z,True,False,45,14,W,108,111,-125.203
2018,13,401022566,Boise State,Mountain West,Utah State,Mountain West,Home,2018-11-25T03:15:00.000Z,True,False,33,24,W,3,32,69.025
2018,14,401056700,Boise State,Mountain West,Fresno State,Mountain West,Home,2018-12-02T00:45:00.000Z,True,False,16,19,L,9,23,96.413
2018,1,401013087,Boston College,ACC,Massachusetts,FBS Independents,Home,2018-09-01T17:00:00.000Z,True,False,55,21,W,115,119,-135.747
2018,3,401013109,Boston College,ACC,Wake Forest,ACC,Away,2018-09-13T21:30:00.000Z,True,False,41,34,W,75,59,12.430
2018,4,401013119,Boston College,ACC,Purdue,Big Ten,Away,2018-09-22T16:00:00.000Z,True,False,13,30,L,63,33,68.030
2018,5,401013130,Boston College,ACC,Temple,American Athletic,Home,2018-09-29T16:00:00.000Z,True,False,45,35,W,21,50,37.557
2018,6,401013139,Boston College,ACC,NC State,ACC,Away,2018-10-06T16:30:00.000Z,True,False,23,28,L,24,35,63.397
2018,7,401013144,Boston College,ACC,Louisville,ACC,Home,2018-10-13T16:30:00.000Z,True,False,38,20,W,129,108,-110.724
2018,9,401013154,Boston College,ACC,Miami,ACC,Home,2018-10-26T23:00:00.000Z,True,False,27,14,W,48,45,54.366
2018,10,401013161,Boston College,ACC,Virginia Tech,ACC,Away,2018-11-03T19:45:00.000Z,True,False,31,21,W,85,74,-17.482
2018,11,401013169,Boston College,ACC,Clemson,ACC,Home,2018-11-11T01:00:00.000Z,True,False,7,27,L,1,2,233.788
2018,12,401013175,Boston College,ACC,Florida State,ACC,Away,2018-11-17T20:30:00.000Z,True,False,21,22,L,100,71,-13.254
2018,13,401013184,Boston College,ACC,Syracuse,ACC,Home,2018-11-24T17:00:00.000Z,True,False,21,42,L,34,31,72.033
2018,1,401012681,Bowling Green,Mid-American,Oregon,Pac-12,Away,2018-09-02T00:00:00.000Z,True,False,24,58,L,32,48,47.856
2018,2,401012873,Bowling Green,Mid-American,Maryland,Big Ten,Home,2018-09-08T22:00:00.000Z,True,False,14,45,L,70,54,28.372
2018,4,401020811,Bowling Green,Mid-American,Miami (OH),Mid-American,Home,2018-09-22T19:00:00.000Z,True,False,23,38,L,53,75,-17.863
2018,5,401013134,Bowling Green,Mid-American,Georgia Tech,ACC,Away,2018-09-29T16:00:00.000Z,True,False,17,63,L,61,57,19.717
2018,6,401020751,Bowling Green,Mid-American,Toledo,Mid-American,Away,2018-10-06T19:30:00.000Z,True,False,36,52,L,40,76,-18.849
2018,7,401020760,Bowling Green,Mid-American,Western Michigan,Mid-American,Home,2018-10-13T19:00:00.000Z,True,False,35,42,L,97,99,-71.278
2018,8,401020762,Bowling Green,Mid-American,Ohio,Mid-American,Away,2018-10-20T18:00:00.000Z,True,False,14,49,L,7,36,62.643
2018,10,401020769,Bowling Green,Mid-American,Kent State,Mid-American,Home,2018-10-31T00:00:00.000Z,True,False,28,35,L,121,120,-145.593
2018,11,401020779,Bowling Green,Mid-American,Central Michigan,Mid-American,Away,2018-11-10T20:00:00.000Z,True,False,24,13,W,110,116,-131.207
2018,12,401020784,Bowling Green,Mid-American,Akron,Mid-American,Away,2018-11-17T20:30:00.000Z,True,False,21,6,W,107,110,-121.996
2018,13,401020788,Bowling Green,Mid-American,Buffalo,Mid-American,Home,2018-11-23T17:00:00.000Z,True,False,14,44,L,36,62,0.361
2018,1,401032065,Buffalo,Mid-American,Troy,Sun Belt,Away,2018-12-23T00:00:00.000Z,True,False,32,42,L,44,70,-12.899
2018,2,401019478,Buffalo,Mid-American,Temple,American Athletic,Away,2018-09-08T19:30:00.000Z,True,False,36,29,W,21,50,37.557
2018,3,401020682,Buffalo,Mid-American,Eastern Michigan,Mid-American,Home,2018-09-15T22:00:00.000Z,True,False,35,28,W,59,87,-39.526
2018,4,401012823,Buffalo,Mid-American,Rutgers,Big Ten,Away,2018-09-22T16:00:00.000Z,True,False,42,13,W,122,96,-68.386
2018,5,401013369,Buffalo,Mid-American,Army,FBS Independents,Home,2018-09-29T16:00:00.000Z,True,False,13,42,L,4,27,81.714
2018,6,401020752,Buffalo,Mid-American,Central Michigan,Mid-American,Away,2018-10-06T16:00:00.000Z,True,False,34,24,W,110,116,-131.207
2018,7,401020756,Buffalo,Mid-American,Akron,Mid-American,Home,2018-10-13T16:00:00.000Z,True,False,24,6,W,107,110,-121.996
2018,8,401020763,Buffalo,Mid-American,Toledo,Mid-American,Away,2018-10-20T16:00:00.000Z,True,False,31,17,W,40,76,-18.849
2018,10,401020770,Buffalo,Mid-American,Miami (OH),Mid-American,Home,2018-10-31T00:00:00.000Z,True,False,51,42,W,53,75,-17.863
2018,11,401020775,Buffalo,Mid-American,Kent State,Mid-American,Home,2018-11-07T00:30:00.000Z,True,False,48,14,W,121,120,-145.593
