Season,Week,Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
2011,2,17,Pittsburgh,Big East,1,0,146.154,73.077,17,1.000,0.715,0.285,0.849,269.231,123.077,35,16,13,13,-73.077,50
2011,2,17,Tennessee,SEC,1,0,165.909,82.955,24,1.000,0.693,0.307,0.849,375.000,209.091,45,23,12,11,-82.955,88
2011,2,18,Clemson,ACC,1,0,134.191,67.096,18,1.000,0.704,0.296,0.882,252.941,118.750,43,19,17,16,-67.096,49
2011,2,18,Oklahoma State,Big 12,2,0,160.153,105.195,19,1.000,0.707,0.293,0.810,337.931,177.778,98,48,29,27,-60.765,81
2011,2,20,Boise State,Mountain West,1,0,100.000,50.000,20,1.000,0.650,0.350,1.042,250.000,150.000,35,21,14,14,-50.000,47
2011,2,21,Mississippi State,SEC,1,1,143.270,-19.857,59,0.500,0.455,0.045,0.083,320.690,177.419,93,55,29,31,-84.705,89
2011,2,23,LSU,SEC,1,0,78.022,39.011,23,1.000,0.606,0.394,1.172,285.714,207.692,40,27,14,13,-39.011,44
2011,2,23,Michigan,Big Ten,2,0,133.333,146.830,5,1.000,0.796,0.204,0.549,328.571,195.238,69,41,21,21,-39.297,70
2011,2,24,Houston,Conference USA,2,0,116.000,53.672,31,1.000,0.608,0.392,1.098,344.000,228.000,86,57,25,25,-53.796,76
2011,2,24,Northwestern,Big Ten,1,0,69.231,34.615,24,1.000,0.615,0.385,1.147,200.000,130.769,24,17,12,13,-34.615,43
2011,2,25,Florida International,Sun Belt,2,0,114.286,48.434,35,1.000,0.624,0.376,1.051,232.143,117.857,65,33,28,28,-59.707,78
2011,2,26,South Florida,Big East,2,0,110.468,145.731,6,1.000,0.882,0.118,0.299,206.897,96.429,60,27,29,28,47.178,29
2011,2,27,Arkansas State,Sun Belt,1,1,109.538,14.825,47,0.500,0.539,-0.039,-0.161,248.000,138.462,62,36,25,26,-23.819,67
2011,2,27,Colorado State,Mountain West,1,0,33.333,16.667,27,1.000,0.568,0.432,1.287,116.667,83.333,14,10,12,12,-16.667,40
2011,2,28,South Carolina,SEC,2,0,108.882,54.434,30,1.000,0.628,0.372,1.041,348.276,239.394,101,79,29,33,-56.412,77
2011,2,28,Syracuse,Big East,1,0,32.857,16.429,28,1.000,0.548,0.452,1.347,240.000,207.143,36,29,15,14,-16.429,39
2011,2,29,Kentucky,SEC,2,0,104.741,32.316,41,1.000,0.642,0.358,0.999,164.000,59.259,41,16,25,27,-79.697,87
2011,2,31,Texas,Big 12,2,0,99.833,92.540,21,1.000,0.839,0.161,0.422,204.000,104.167,51,25,25,24,-6.615,57
2011,2,32,Ole Miss,SEC,0,1,2.727,1.364,32,0.000,0.505,-0.505,-1.504,130.000,127.273,13,14,10,11,-1.364,35
2011,2,33,Auburn,SEC,1,0,72.527,52.670,32,1.000,0.644,0.356,0.992,315.385,242.857,41,34,13,14,-19.857,65
2011,2,34,Minnesota,Big Ten,0,1,-2.727,-1.364,34,0.000,0.495,-0.495,-1.475,170.000,172.727,17,19,10,11,1.364,33
2011,2,34,Virginia Tech,ACC,1,0,71.212,-43.104,68,1.000,0.152,0.848,2.432,154.545,83.333,17,10,11,12,-114.316,97
2011,2,36,Baylor,Big 12,1,0,-9.524,-4.762,36,1.000,0.489,0.511,1.521,333.333,342.857,50,48,15,14,4.762,31
2011,2,36,Kansas,Big 12,1,0,68.182,118.636,15,1.000,0.708,0.292,0.806,450.000,381.818,45,42,10,11,50.455,25
2011,2,37,TCU,Mountain West,1,1,66.615,51.659,33,0.500,0.594,-0.094,-0.323,332.000,265.385,83,69,25,26,-25.830,68
2011,2,38,Northern Illinois,Mid-American,1,1,55.304,50.455,34,0.500,0.604,-0.104,-0.353,364.000,308.696,91,71,25,23,9.545,44
2011,2,39,Iowa State,Big 12,1,0,40.952,20.476,45,1.000,0.550,0.450,1.269,314.286,273.333,44,41,14,15,-20.476,66
2011,2,40,USC,Pac-12,2,0,40.217,23.986,43,1.000,0.560,0.440,1.239,175.000,134.783,42,31,24,23,-11.993,62
2011,2,41,UCLA,Pac-12,0,1,-36.364,-18.182,41,0.000,0.457,-0.457,-1.362,309.091,345.455,34,38,11,11,18.182,26
2011,2,43,Missouri,Big 12,1,1,30.449,25.794,42,0.500,0.561,-0.061,-0.226,195.833,165.385,47,43,24,26,-12.897,64
2011,2,44,Oregon,Pac-12,0,1,-78.022,-39.011,44,0.000,0.394,-0.394,-1.172,207.692,285.714,27,40,13,14,39.011,23
2011,2,44,San Diego State,Mountain West,1,0,30.000,-69.545,75,1.000,0.324,0.676,1.928,230.000,200.000,23,20,10,10,-99.545,94
2011,2,45,California,Pac-12,1,0,25.000,12.500,48,1.000,0.531,0.469,1.324,300.000,275.000,36,33,12,12,-12.500,63
2011,2,46,Arizona State,Pac-12,1,0,14.286,40.079,38,1.000,0.614,0.386,1.079,264.286,250.000,37,30,14,12,25.794,35
2011,2,46,Miami (OH),Mid-American,0,1,-91.667,-45.833,46,0.000,0.317,-0.317,-0.945,50.000,141.667,6,17,12,12,45.833,21
2011,2,47,Purdue,Big Ten,1,1,10.053,-102.565,87,0.500,0.145,0.355,0.991,181.481,171.429,49,48,27,28,-111.302,96
2011,2,48,Vanderbilt,SEC,1,0,9.926,4.963,50,1.000,0.517,0.483,1.363,141.176,131.250,24,21,17,16,-4.963,55
2011,2,49,Troy,Sun Belt,0,1,-134.191,-67.096,49,0.000,0.296,-0.296,-0.882,118.750,252.941,19,43,16,17,67.096,18
2011,2,49,Virginia,ACC,1,0,4.396,-84.318,79,1.000,0.212,0.788,2.255,242.857,238.462,34,31,14,13,-88.714,90
2011,2,50,Buffalo,Mid-American,0,1,-146.154,-73.077,50,0.000,0.285,-0.285,-0.849,123.077,269.231,16,35,13,13,73.077,17
2011,2,51,North Carolina,ACC,1,0,1.282,0.641,53,1.000,0.502,0.498,1.408,184.615,183.333,24,22,13,12,-0.641,53
2011,2,52,Wake Forest,ACC,1,1,0.000,1.227,52,0.500,0.503,-0.003,-0.055,233.333,233.333,63,63,27,27,-0.614,52
2011,2,53,Rutgers,Big East,0,1,-1.282,-0.641,54,0.000,0.498,-0.498,-1.502,183.333,184.615,22,24,12,13,0.641,51
2011,2,56,Miami,ACC,0,1,-181.818,-90.909,57,0.000,0.291,-0.291,-0.865,218.182,400.000,24,32,11,8,90.909,10
2011,2,56,UConn,Big East,0,1,-9.926,-4.963,55,0.000,0.483,-0.483,-1.457,131.250,141.176,21,24,16,17,4.963,46
2011,2,57,Notre Dame,FBS Independents,0,2,-10.989,135.291,8,0.000,0.867,-0.867,-2.581,196.154,207.143,51,58,26,28,146.280,2
2011,2,58,BYU,FBS Independents,1,1,-11.364,73.950,27,0.500,0.711,-0.211,-0.662,125.000,136.364,30,30,24,22,84.608,14
2011,2,59,Indiana,Big Ten,0,2,-22.348,-88.714,81,0.000,0.320,-0.320,-0.983,231.818,254.167,51,61,22,24,-62.627,82
2011,2,60,Tulsa,Conference USA,1,1,-22.414,-8.750,57,0.500,0.478,0.022,0.017,150.000,172.414,45,50,30,29,4.375,47
2011,2,61,Colorado,Pac-12,0,1,-25.000,-12.500,58,0.000,0.469,-0.469,-1.418,275.000,300.000,33,36,12,12,12.500,43
2011,2,62,Louisiana,Sun Belt,1,1,-34.378,-7.028,56,0.500,0.478,0.022,0.016,174.194,208.571,54,73,31,35,21.878,39
2011,2,62,UL Monroe,Sun Belt,0,1,-309.091,-127.273,63,0.000,0.118,-0.118,-0.350,0.000,309.091,0,34,11,11,127.273,3
2011,2,63,Southern Miss,Conference USA,0,1,-35.294,-95.289,84,0.000,0.025,-0.025,-0.121,117.647,152.941,20,26,17,17,-59.995,79
2011,2,65,NC State,ACC,0,1,-36.538,-35.311,63,0.000,0.368,-0.368,-1.122,225.000,261.538,27,34,12,13,1.227,49
2011,2,65,Western Michigan,Mid-American,0,1,-360.714,-180.357,66,0.000,0.137,-0.137,-0.406,125.000,485.714,10,34,8,7,180.357,1
2011,2,66,Iowa,Big Ten,0,1,-40.952,-20.476,60,0.000,0.450,-0.450,-1.363,273.333,314.286,41,44,15,14,20.476,40
2011,2,67,Louisville,Big East,0,1,-42.949,5.485,49,0.000,0.524,-0.524,-1.578,141.667,184.615,17,24,12,13,48.434,28
2011,2,68,Toledo,Mid-American,0,1,-46.190,41.001,37,0.000,0.662,-0.662,-1.981,146.667,192.857,22,27,15,14,87.192,12
2011,2,69,Marshall,Conference USA,1,1,-51.692,-59.995,71,0.500,0.369,0.131,0.337,156.000,207.692,39,54,25,26,29.997,33
2011,2,70,Utah,Pac-12,0,1,-69.231,-45.245,69,0.000,0.268,-0.268,-0.830,107.692,176.923,14,23,13,13,23.986,37
2011,2,71,Georgia,SEC,0,2,-72.636,1.493,51,0.000,0.504,-0.504,-1.520,203.226,275.862,63,80,31,29,77.963,17
2011,2,72,Rice,Conference USA,1,1,-77.885,-87.181,80,0.500,0.291,0.209,0.563,137.500,215.385,33,56,24,26,-5.013,56
2011,2,75,Army,FBS Independents,0,2,-100.000,-99.545,86,0.000,0.216,-0.216,-0.680,200.000,300.000,46,72,23,24,-9.545,60
2011,2,76,Ball State,Mid-American,1,1,-101.500,-40.936,67,0.500,0.353,0.147,0.383,136.000,237.500,34,57,25,24,28.509,34
2011,2,77,Middle Tennessee,Sun Belt,0,2,-119.231,-135.422,97,0.000,0.197,-0.197,-0.622,173.077,292.308,45,76,26,26,-10.282,61
2011,2,78,East Carolina,Conference USA,0,2,-124.143,-114.316,90,0.000,0.258,-0.258,-0.801,167.857,292.000,47,73,28,25,5.665,45
2011,2,79,Western Kentucky,Sun Belt,0,2,-127.586,-46.255,70,0.000,0.306,-0.306,-0.942,58.621,186.207,17,54,29,29,79.697,16
2011,2,80,Penn State,Big Ten,0,1,-133.333,-27.779,61,0.000,0.388,-0.388,-1.182,91.667,225.000,11,27,12,12,105.554,9
2011,2,82,UTEP,Conference USA,0,1,-135.000,-174.848,100,0.000,0.197,-0.197,-0.624,425.000,560.000,17,28,4,5,-39.848,71
2011,2,83,Boston College,ACC,0,2,-141.667,-97.319,85,0.000,0.268,-0.268,-0.832,83.333,225.000,20,54,24,24,48.660,27
2011,2,84,Air Force,Mountain West,0,1,-145.455,-93.795,83,0.000,0.126,-0.126,-0.416,172.727,318.182,19,35,11,11,51.659,22
2011,2,84,Central Michigan,Mid-American,0,1,-145.455,-113.139,89,0.000,0.244,-0.244,-0.761,100.000,245.455,13,27,13,11,32.316,32
2011,2,87,Kent State,Mid-American,0,2,-151.775,-61.439,72,0.000,0.207,-0.207,-0.652,54.286,206.061,19,68,35,33,49.263,26
2011,2,88,SMU,Conference USA,1,1,-157.500,-39.848,66,0.500,0.437,0.063,0.137,262.500,420.000,42,63,16,15,19.924,41
2011,2,89,Cincinnati,Big East,0,1,-165.909,-82.955,78,0.000,0.307,-0.307,-0.943,209.091,375.000,23,45,11,12,82.955,15
2011,2,90,Tulane,Conference USA,0,1,-173.750,-182.500,101,0.000,0.000,-0.000,-0.047,20.000,193.750,3,31,15,16,-8.750,58
2011,2,91,North Texas,Sun Belt,0,2,-176.897,-124.899,93,0.000,0.124,-0.124,-0.410,130.000,306.897,39,89,30,29,51.053,24
2011,2,93,New Mexico,Mountain West,0,2,-190.278,-71.667,76,0.000,0.303,-0.303,-0.931,54.167,244.444,13,66,24,27,35.833,31
2011,2,94,Arizona,Pac-12,0,1,-219.697,-114.502,91,0.000,0.110,-0.110,-0.370,116.667,336.364,14,37,12,11,105.195,10
2011,2,95,Duke,ACC,0,1,-283.333,-132.576,96,0.000,0.190,-0.190,-0.603,116.667,400.000,14,44,12,11,132.576,6
2011,2,97,Memphis,Conference USA,0,2,-339.468,-222.079,103,0.000,0.001,-0.001,-0.049,53.125,392.593,17,106,32,27,-2.516,54
2011,2,98,Oregon State,Pac-12,0,1,-350.000,-144.301,98,0.000,0.020,-0.020,-0.107,0.000,350.000,0,35,12,10,135.699,3
2011,2,99,UNLV,Mountain West,0,2,-353.986,-103.392,88,0.000,0.268,-0.268,-0.830,104.348,458.333,24,110,23,24,123.846,8
2011,2,100,UAB,Conference USA,0,1,-354.545,-119.545,92,0.000,0.118,-0.118,-0.392,0.000,354.545,0,39,11,11,135.000,4
2011,2,102,Florida Atlantic,Sun Belt,0,2,-411.364,-147.727,99,0.000,0.123,-0.123,-0.408,13.636,425.000,3,85,22,20,133.636,5
2011,2,103,Akron,Mid-American,0,2,-613.462,-128.193,95,0.000,0.013,-0.013,-0.084,25.000,638.462,3,83,12,13,87.192,12
2011,3,1,Texas Tech,Big 12,1,0,345.513,13.693,50,1.000,0.516,0.484,1.394,453.846,108.333,59,13,13,12,-193.358,109
2011,3,2,Kansas State,Big 12,1,0,336.364,170.341,17,1.000,0.983,0.017,0.104,336.364,0.000,37,0,11,11,-84.205,87
2011,3,3,Wisconsin,Big Ten,3,0,336.364,64.289,34,1.000,0.793,0.207,0.628,409.091,72.727,135,24,33,33,-184.751,108
2011,3,5,Ohio,Mid-American,1,0,284.615,277.110,1,1.000,1.000,0.000,0.058,338.462,53.846,44,7,13,13,61.725,33
2011,3,6,Georgia Tech,ACC,2,0,283.514,181.775,16,1.000,0.902,0.098,0.327,479.167,195.652,115,45,24,23,-43.604,74
2011,3,7,Temple,Mid-American,1,1,261.538,-102.530,88,0.500,0.000,0.500,1.438,392.308,130.769,51,17,13,13,-71.761,82
2011,3,7,Texas A&M,Big 12,1,0,290.909,127.273,4,1.000,0.805,0.195,0.579,418.182,127.273,46,14,11,11,-127.273,64
2011,3,8,Stanford,Pac-12,2,0,259.091,84.706,27,1.000,0.663,0.337,0.989,368.182,109.091,81,24,22,22,-166.052,106
2011,3,9,Florida,SEC,3,0,258.067,-14.102,61,1.000,0.431,0.569,1.628,332.353,74.286,113,26,34,35,-218.834,112
2011,3,10,Alabama,SEC,3,0,234.330,61.572,36,1.000,0.805,0.195,0.597,276.190,41.860,116,18,42,43,-110.332,93
2011,3,11,Arkansas,SEC,2,0,180.769,-11.692,59,1.000,0.483,0.517,1.484,300.000,119.231,90,31,30,26,-129.192,98
2011,3,12,Michigan,Big Ten,3,0,170.565,256.107,3,1.000,0.961,0.039,0.166,312.500,141.935,100,44,32,31,48.083,39
2011,3,13,Oklahoma State,Big 12,3,0,161.304,124.862,24,1.000,0.708,0.292,0.863,341.304,180.000,157,81,46,45,-40.353,72
2011,3,14,Oklahoma,Big 12,2,0,161.231,210.764,13,1.000,0.866,0.134,0.428,269.231,108.000,70,27,26,25,74.022,31
2011,3,15,Texas,Big 12,3,0,148.649,136.829,22,1.000,0.921,0.079,0.276,270.270,121.622,100,45,37,37,-11.325,58
2011,3,16,Boise State,Mountain West,2,0,139.316,58.898,37,1.000,0.778,0.222,0.670,277.778,138.462,75,36,27,26,-82.448,86
2011,3,17,Washington State,Pac-12,1,1,121.429,-102.901,89,0.500,0.016,0.484,1.393,296.429,175.000,83,49,28,28,-150.594,103
2011,3,18,Utah,Pac-12,1,1,120.690,216.067,10,0.500,0.970,-0.470,-1.240,234.483,113.793,68,33,29,29,163.183,9
2011,3,19,Clemson,ACC,2,0,120.051,69.166,33,1.000,0.607,0.393,1.143,279.310,159.259,81,43,29,27,-47.172,75
2011,3,20,Michigan State,Big Ten,1,1,118.659,45.425,41,0.500,0.705,-0.205,-0.509,247.826,129.167,57,31,23,24,-25.345,64
2011,3,22,Florida State,ACC,1,1,113.636,137.279,21,0.500,1.000,-0.500,-1.322,213.636,100.000,47,23,22,23,46.749,40
