Season,Week,Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
2022,1,23,Mississippi State,SEC,1,0,185.256,92.628,23,1.000,0.717,0.283,0.880,376.923,191.667,49,23,13,12,-92.628,75
2022,1,24,South Carolina,SEC,1,0,175.897,87.949,24,1.000,0.753,0.247,0.764,269.231,93.333,35,14,13,15,-87.949,74
2022,1,25,Michigan State,Big Ten,1,0,169.231,84.615,25,1.000,0.743,0.257,0.796,269.231,100.000,35,13,13,13,-84.615,73
2022,1,26,Maryland,Big Ten,1,0,161.538,80.769,26,1.000,0.748,0.252,0.781,238.462,76.923,31,10,13,13,-80.769,72
2022,1,27,Arizona,Pac-12,1,0,150.000,75.000,28,1.000,0.694,0.306,0.953,316.667,166.667,38,20,12,12,-75.000,71
2022,1,28,Ole Miss,SEC,1,0,150.000,75.000,29,1.000,0.732,0.268,0.831,233.333,83.333,28,10,12,12,-75.000,70
2022,1,29,Florida Atlantic,Conference USA,1,1,136.174,92.785,22,0.500,0.670,-0.170,-0.574,352.174,216.000,81,54,23,25,-46.392,67
2022,1,30,Nevada,Mountain West,2,0,116.434,-5.985,52,1.000,0.481,0.519,1.639,234.615,118.182,61,26,26,22,-119.015,85
2022,1,31,Oregon State,Pac-12,1,0,113.333,56.667,33,1.000,0.675,0.325,1.014,226.667,113.333,34,17,15,15,-56.667,69
2022,1,32,Coastal Carolina,Sun Belt,1,0,111.111,55.556,34,1.000,0.617,0.383,1.202,422.222,311.111,38,28,9,9,-55.556,68
2022,1,33,Illinois,Big Ten,1,1,95.604,103.451,16,0.500,0.846,-0.346,-1.140,207.143,111.538,58,29,28,26,22.133,37
2022,1,34,Ohio State,Big Ten,1,0,90.909,45.455,35,1.000,0.652,0.348,1.090,190.909,100.000,21,10,11,10,-45.455,64
2022,1,35,Oklahoma State,Big 12,1,0,82.353,41.176,36,1.000,0.598,0.402,1.262,341.176,258.824,58,44,17,17,-41.176,62
2022,1,36,Pittsburgh,ACC,1,0,70.879,35.440,37,1.000,0.592,0.408,1.281,292.308,221.429,38,31,13,14,-35.440,61
2022,1,37,Arkansas,SEC,1,0,53.846,26.923,38,1.000,0.578,0.422,1.328,238.462,184.615,31,24,13,13,-26.923,60
2022,1,38,North Carolina,ACC,1,0,48.901,24.451,39,1.000,0.545,0.455,1.433,484.615,435.714,63,61,13,14,-24.451,59
2022,1,39,Houston,American Athletic,1,0,44.697,22.348,40,1.000,0.552,0.448,1.409,336.364,291.667,37,35,11,12,-22.348,58
2022,1,40,Indiana,Big Ten,1,0,34.066,137.517,9,1.000,0.832,0.168,0.511,176.923,142.857,23,20,13,14,103.451,13
2022,1,41,Penn State,Big Ten,1,0,28.571,14.286,41,1.000,0.539,0.461,1.451,250.000,221.429,35,31,14,14,-14.286,56
2022,1,42,Old Dominion,Sun Belt,1,0,27.083,13.542,42,1.000,0.550,0.450,1.417,133.333,106.250,20,17,15,16,-13.542,55
2022,1,43,Northwestern,Big Ten,1,0,21.429,10.714,43,1.000,0.531,0.469,1.477,221.429,200.000,31,28,14,14,-10.714,54
2022,1,44,LSU,SEC,0,1,20.833,10.417,44,0.000,0.526,-0.526,-1.716,287.500,266.667,23,24,8,9,-10.417,53
2022,1,45,Liberty,FBS Independents,1,0,12.500,6.250,45,1.000,0.520,0.480,1.513,181.250,168.750,29,27,16,16,-6.250,51
2022,1,46,NC State,ACC,1,0,7.692,3.846,46,1.000,0.513,0.487,1.536,161.538,153.846,21,20,13,13,-3.846,49
2022,1,47,Boston College,ACC,0,1,4.396,2.198,47,0.000,0.507,-0.507,-1.656,161.538,157.143,21,22,13,14,-2.198,48
2022,1,48,Florida,SEC,1,0,1.111,0.556,48,1.000,0.501,0.499,1.572,290.000,288.889,29,26,10,9,-0.556,47
2022,1,49,Utah,Pac-12,0,1,-1.111,-0.556,49,0.000,0.499,-0.499,-1.628,288.889,290.000,26,29,9,10,0.556,46
2022,1,50,Rutgers,Big Ten,1,0,-4.396,-2.198,50,1.000,0.493,0.507,1.600,157.143,161.538,22,21,14,13,2.198,45
2022,1,51,East Carolina,American Athletic,0,1,-7.692,-3.846,51,0.000,0.487,-0.487,-1.591,153.846,161.538,20,21,13,13,3.846,44
2022,1,52,Southern Miss,Sun Belt,0,1,-12.500,-6.250,53,0.000,0.480,-0.480,-1.569,168.750,181.250,27,29,16,16,6.250,43
2022,1,53,Florida State,ACC,1,0,-20.833,-10.417,54,1.000,0.474,0.526,1.661,266.667,287.500,24,23,9,8,10.417,41
2022,1,54,Nebraska,Big Ten,0,1,-21.429,-10.714,55,0.000,0.469,-0.469,-1.532,200.000,221.429,28,31,14,14,10.714,40
2022,1,55,Ohio,Mid-American,1,0,-23.810,68.975,31,1.000,0.710,0.290,0.903,292.857,316.667,41,38,14,12,92.785,19
2022,1,56,Virginia Tech,ACC,0,1,-27.083,-13.542,56,0.000,0.450,-0.450,-1.473,106.250,133.333,17,20,16,15,13.542,39
2022,1,57,Purdue,Big Ten,0,1,-28.571,-14.286,57,0.000,0.461,-0.461,-1.507,221.429,250.000,31,35,14,14,14.286,38
2022,1,58,UTSA,Conference USA,0,1,-44.697,-22.348,58,0.000,0.448,-0.448,-1.465,291.667,336.364,35,37,12,11,22.348,36
2022,1,59,App State,Sun Belt,0,1,-48.901,-24.451,59,0.000,0.455,-0.455,-1.488,435.714,484.615,61,63,14,13,24.451,34
2022,1,60,Cincinnati,American Athletic,0,1,-53.846,-26.923,60,0.000,0.422,-0.422,-1.383,184.615,238.462,24,31,13,13,26.923,33
2022,1,61,Tulsa,American Athletic,0,1,-54.464,-147.716,92,0.000,0.198,-0.198,-0.664,231.250,285.714,37,40,16,14,-93.252,76
2022,1,62,West Virginia,Big 12,0,1,-70.879,-35.440,61,0.000,0.408,-0.408,-1.337,221.429,292.308,31,38,14,13,35.440,32
2022,1,63,UConn,FBS Independents,0,1,-78.571,-124.176,85,0.000,0.113,-0.113,-0.389,142.857,221.429,20,31,14,14,-45.604,65
2022,1,64,Wyoming,Mountain West,1,1,-79.630,-93.252,74,0.500,0.241,0.259,0.804,170.370,250.000,46,75,27,30,-22.133,57
2022,1,65,Central Michigan,Mid-American,0,1,-82.353,-41.176,62,0.000,0.402,-0.402,-1.318,258.824,341.176,44,58,17,17,41.176,31
2022,1,66,Notre Dame,FBS Independents,0,1,-90.909,-45.455,64,0.000,0.348,-0.348,-1.146,100.000,190.909,10,21,10,11,45.455,30
2022,1,67,North Texas,Conference USA,1,1,-107.525,-44.138,63,0.500,0.362,0.138,0.414,157.692,265.217,41,61,26,23,-7.226,52
2022,1,68,Army,FBS Independents,0,1,-111.111,-55.556,66,0.000,0.383,-0.383,-1.258,311.111,422.222,28,38,9,9,55.556,29
2022,1,69,Boise State,Mountain West,0,1,-113.333,-56.667,67,0.000,0.325,-0.325,-1.069,113.333,226.667,17,34,15,15,56.667,28
2022,1,70,Texas State,Sun Belt,0,1,-126.061,-132.045,86,0.000,0.172,-0.172,-0.579,127.273,253.333,14,38,11,15,-5.985,50
2022,1,71,Troy,Sun Belt,0,1,-150.000,-75.000,68,0.000,0.268,-0.268,-0.887,83.333,233.333,10,28,12,12,75.000,27
2022,1,72,San Diego State,Mountain West,0,1,-150.000,-75.000,69,0.000,0.306,-0.306,-1.009,166.667,316.667,20,38,12,12,75.000,26
2022,1,73,Buffalo,Mid-American,0,1,-161.538,-80.769,70,0.000,0.252,-0.252,-0.837,76.923,238.462,10,31,13,13,80.769,24
2022,1,74,Utah State,Mountain West,1,1,-162.963,-45.604,65,0.500,0.384,0.116,0.343,114.815,277.778,31,75,27,27,22.802,35
2022,1,75,Western Michigan,Mid-American,0,1,-169.231,-84.615,71,0.000,0.257,-0.257,-0.852,100.000,269.231,13,35,13,13,84.615,23
2022,1,76,Georgia State,Sun Belt,0,1,-175.897,-87.949,72,0.000,0.247,-0.247,-0.820,93.333,269.231,14,35,15,13,87.949,22
2022,1,77,Memphis,American Athletic,0,1,-185.256,-92.628,73,0.000,0.283,-0.283,-0.936,191.667,376.923,23,49,12,13,92.628,21
2022,1,78,Louisiana Tech,Conference USA,0,1,-196.667,-98.333,76,0.000,0.256,-0.256,-0.849,150.000,346.667,24,52,16,15,98.333,17
2022,1,79,Bowling Green,Mid-American,0,1,-200.000,-100.000,77,0.000,0.240,-0.240,-0.797,121.429,321.429,17,45,14,14,100.000,15
2022,1,80,Georgia Tech,ACC,0,1,-221.429,-100.000,78,0.000,0.213,-0.213,-0.711,71.429,292.857,10,41,14,14,100.000,15
2022,1,81,UTEP,Conference USA,0,2,-221.645,-195.956,97,0.000,0.092,-0.092,-0.324,123.810,345.455,26,76,21,22,7.226,42
2022,1,82,Louisville,ACC,0,1,-232.222,-116.111,81,0.000,0.191,-0.191,-0.641,77.778,310.000,7,31,9,10,116.111,12
2022,1,83,Miami (OH),Mid-American,0,1,-240.000,-120.000,83,0.000,0.213,-0.213,-0.711,130.000,370.000,13,37,10,10,120.000,9
2022,1,84,Temple,American Athletic,0,1,-250.000,-116.667,82,0.000,0.141,-0.141,-0.479,0.000,250.000,0,30,12,12,116.667,11
2022,1,85,New Mexico State,FBS Independents,0,2,-257.895,-105.985,80,0.000,0.187,-0.187,-0.628,63.158,321.053,12,61,19,19,119.015,10
2022,1,86,Middle Tennessee,Conference USA,0,1,-267.619,-101.667,79,0.000,0.195,-0.195,-0.653,46.667,314.286,7,44,15,14,101.667,14
2022,1,87,Charlotte,Conference USA,0,1,-272.727,-161.760,95,0.000,0.031,-0.031,-0.127,118.182,390.909,13,43,11,11,92.785,19
2022,1,88,South Florida,American Athletic,0,1,-279.545,-135.227,88,0.000,0.213,-0.213,-0.712,175.000,454.545,21,50,12,11,135.227,6
2022,1,89,Massachusetts,FBS Independents,0,1,-281.818,-122.727,84,0.000,0.194,-0.194,-0.650,100.000,381.818,10,42,10,11,122.727,8
2022,1,90,Kent State,Mid-American,0,1,-283.333,-141.667,89,0.000,0.202,-0.202,-0.675,166.667,450.000,20,45,12,10,141.667,5
2022,1,91,Colorado,Pac-12,0,1,-292.222,-146.111,91,0.000,0.180,-0.180,-0.604,130.000,422.222,13,38,10,9,146.111,3
2022,1,92,Hawai'i,Mountain West,0,2,-337.666,-150.122,93,0.000,0.205,-0.205,-0.686,93.103,430.769,27,112,29,26,75.061,25
2022,1,93,Ball State,Mid-American,0,1,-344.505,-97.253,75,0.000,0.221,-0.221,-0.736,76.923,421.429,10,59,13,14,97.253,18
2022,1,94,UL Monroe,Sun Belt,0,1,-395.804,-134.266,87,0.000,0.166,-0.166,-0.561,76.923,472.727,10,52,13,11,134.266,7
2022,1,95,Colorado State,Mountain West,0,1,-451.667,-145.833,90,0.000,0.143,-0.143,-0.485,58.333,510.000,7,51,12,10,145.833,4
2022,1,96,Oregon,Pac-12,0,1,-511.111,-155.556,94,0.000,0.119,-0.119,-0.408,33.333,544.444,3,49,9,9,155.556,2
2022,1,97,Rice,Conference USA,0,1,-606.061,-169.697,96,0.000,0.154,-0.154,-0.521,127.273,733.333,14,66,11,9,169.697,1
2022,2,1,Georgia,SEC,1,0,511.111,155.556,14,1.000,0.878,0.122,0.386,544.444,33.333,49,3,9,9,-155.556,123
2022,2,2,Minnesota,Big Ten,1,0,475.000,192.033,9,1.000,0.878,0.122,0.387,475.000,0.000,38,0,8,8,-157.967,124
2022,2,3,Michigan,Big Ten,2,0,380.449,51.065,49,1.000,0.653,0.347,1.092,445.833,65.385,107,17,24,26,-194.769,130
2022,2,4,Toledo,Mid-American,1,0,339.744,57.498,43,1.000,0.759,0.241,0.759,423.077,83.333,55,10,13,12,-151.476,121
2022,2,5,USC,Pac-12,2,0,318.615,142.172,17,1.000,0.739,0.261,0.822,509.524,190.909,107,42,21,22,-71.086,101
2022,2,6,SMU,American Athletic,1,0,302.564,286.158,1,1.000,0.993,0.007,0.026,369.231,66.667,48,10,13,15,60.517,33
2022,2,7,TCU,Big 12,1,0,292.222,119.562,23,1.000,0.833,0.167,0.529,422.222,130.000,38,13,9,10,-172.660,126
2022,2,8,Washington,Pac-12,1,0,283.333,231.193,3,1.000,0.797,0.203,0.641,450.000,166.667,45,20,10,12,-52.140,94
2022,2,9,Tulane,American Athletic,1,0,281.818,93.978,29,1.000,0.816,0.184,0.581,381.818,100.000,42,10,11,10,-151.476,121
2022,2,10,James Madison,Sun Belt,1,0,267.619,78.922,35,1.000,0.742,0.258,0.811,314.286,46.667,44,7,14,15,-124.412,117
2022,2,11,Michigan State,Big Ten,2,0,262.566,128.251,20,1.000,0.950,0.050,0.161,310.714,48.148,87,13,28,27,-49.698,92
2022,2,12,Oklahoma,Big 12,2,0,258.333,163.245,13,1.000,0.839,0.161,0.509,325.000,66.667,78,16,24,24,-71.720,102
2022,2,13,Western Kentucky,Conference USA,1,0,255.495,75.790,37,1.000,0.672,0.328,1.031,376.923,121.429,49,17,13,14,-148.935,120
2022,2,14,Syracuse,ACC,2,0,254.091,121.038,22,1.000,0.796,0.204,0.643,359.091,105.000,79,21,22,20,-106.436,112
2022,2,15,Air Force,Mountain West,1,0,250.758,53.098,46,1.000,0.754,0.246,0.774,341.667,90.909,41,10,12,11,-172.660,126
2022,2,16,Maryland,Big Ten,2,0,249.094,42.436,52,1.000,0.572,0.428,1.344,378.261,129.167,87,31,23,24,-187.879,129
2022,2,17,Kansas State,Big 12,1,0,241.026,226.239,4,1.000,0.998,0.002,0.013,333.333,92.308,40,12,12,13,-14.786,77
2022,2,18,Alabama,SEC,2,0,236.500,192.267,8,1.000,0.969,0.031,0.103,312.500,76.000,75,19,24,25,72.832,28
2022,2,19,Clemson,ACC,1,0,221.429,100.000,27,1.000,0.784,0.216,0.681,292.857,71.429,41,10,14,14,-100.000,107
2022,2,20,Louisiana,Sun Belt,1,0,201.923,100.962,26,1.000,0.735,0.265,0.833,376.923,175.000,49,21,13,12,-100.962,109
2022,2,21,Tennessee,SEC,2,0,200.000,83.196,34,1.000,0.729,0.271,0.853,332.143,132.143,93,37,28,28,-45.485,91
2022,2,22,UCLA,Pac-12,1,0,200.000,100.000,28,1.000,0.758,0.242,0.764,321.429,121.429,45,17,14,14,-100.000,108
2022,2,23,Ohio State,Big Ten,2,0,195.290,93.577,30,1.000,0.778,0.222,0.699,286.957,91.667,66,22,23,24,-75.687,105
2022,2,24,Miami,ACC,1,0,186.364,141.856,18,1.000,0.894,0.106,0.335,250.000,63.636,30,7,12,11,-44.508,90
2022,2,25,Texas,Big 12,1,1,183.696,168.782,11,0.500,0.869,-0.369,-1.150,308.696,125.000,71,30,23,24,46.259,44
2022,2,26,Mississippi State,SEC,2,0,172.080,208.232,5,1.000,0.956,0.044,0.142,325.926,153.846,88,40,27,26,37.033,51
2022,2,27,BYU,FBS Independents,2,0,166.435,111.092,25,1.000,0.710,0.290,0.913,330.435,164.000,76,41,23,25,-55.546,97
2022,2,28,Kentucky,SEC,2,0,165.530,111.468,24,1.000,0.825,0.175,0.552,286.364,120.833,63,29,22,24,-59.722,99
2022,2,29,Wake Forest,ACC,1,0,154.762,231.467,2,1.000,0.918,0.082,0.260,321.429,166.667,45,25,14,15,76.706,24
2022,2,30,Penn State,Big Ten,2,0,153.571,194.960,7,1.000,0.981,0.019,0.063,300.000,146.429,81,41,27,28,70.235,30
2022,2,31,Ole Miss,SEC,1,0,150.000,75.000,38,1.000,0.729,0.271,0.852,233.333,83.333,28,10,12,12,-75.000,104
2022,2,32,Duke,ACC,2,0,144.000,67.406,40,1.000,0.644,0.356,1.120,244.000,100.000,61,23,25,23,-63.946,100
2022,2,33,Florida Atlantic,Conference USA,1,1,136.174,-2.109,69,0.500,0.495,0.005,0.020,352.174,216.000,81,54,23,25,-141.287,119
2022,2,34,Vanderbilt,SEC,1,1,124.631,76.706,36,0.500,0.714,-0.214,-0.666,314.286,189.655,88,55,28,29,41.266,49
2022,2,35,Nevada,Mountain West,2,0,116.434,-57.967,90,1.000,0.353,0.647,2.030,234.615,118.182,61,26,26,22,-170.998,125
2022,2,36,Coastal Carolina,Sun Belt,1,0,111.111,85.474,33,1.000,0.806,0.194,0.611,422.222,311.111,38,28,9,9,-25.637,83
2022,2,37,Illinois,Big Ten,2,1,108.315,145.199,16,0.667,0.840,-0.174,-0.539,186.364,78.049,82,32,44,41,47.654,43
2022,2,38,Oklahoma State,Big 12,2,0,106.149,51.854,47,1.000,0.627,0.373,1.171,296.774,190.625,92,61,31,32,-54.084,95
2022,2,39,Arkansas,SEC,2,0,92.308,207.560,6,1.000,0.904,0.096,0.305,300.000,207.692,75,54,25,26,112.688,12
2022,2,40,South Alabama,Sun Belt,1,0,86.813,56.314,44,1.000,0.689,0.311,0.977,271.429,184.615,38,24,14,13,-30.499,85
2022,2,41,California,Pac-12,1,0,83.333,41.667,53,1.000,0.633,0.367,1.153,200.000,116.667,20,14,10,12,-41.667,89
2022,2,42,Kansas,Big 12,1,0,80.000,29.460,55,1.000,0.543,0.457,1.435,500.000,420.000,55,42,11,10,-50.540,93
2022,2,43,Oregon State,Pac-12,2,0,67.094,88.880,31,1.000,0.726,0.274,0.863,255.556,188.462,69,49,27,26,31.834,52
2022,2,44,Auburn,SEC,1,0,58.182,29.091,56,1.000,0.587,0.413,1.297,218.182,160.000,24,16,11,10,-29.091,84
2022,2,45,East Carolina,American Athletic,1,1,56.980,127.205,21,0.500,0.794,-0.294,-0.917,218.519,161.538,59,42,27,26,72.534,29
2022,2,46,Marshall,Sun Belt,1,0,55.128,57.796,42,1.000,0.650,0.350,1.099,216.667,161.538,26,21,12,13,2.668,71
2022,2,47,Texas State,Sun Belt,1,1,53.333,-184.028,126,0.500,0.051,0.449,1.409,220.000,166.667,55,50,25,30,-223.855,131
2022,2,48,Virginia Tech,ACC,1,1,38.487,-16.912,75,0.500,0.425,0.075,0.239,141.935,103.448,44,30,31,29,-57.656,98
2022,2,49,South Carolina,SEC,1,1,35.185,71.663,39,0.500,0.657,-0.157,-0.486,250.000,214.815,65,58,26,27,51.663,40
2022,2,50,Indiana,Big Ten,1,0,34.066,179.265,10,1.000,0.961,0.039,0.126,176.923,142.857,23,20,13,14,145.199,6
2022,2,51,Washington State,Pac-12,1,0,33.333,16.667,59,1.000,0.552,0.448,1.406,188.889,155.556,17,14,9,9,-16.667,79
2022,2,52,North Carolina,ACC,2,0,31.034,-72.152,93,1.000,0.353,0.647,2.031,337.931,306.897,98,89,29,29,-112.644,114
2022,2,53,Iowa State,Big 12,1,0,29.487,14.744,62,1.000,0.563,0.437,1.374,83.333,53.846,10,7,12,13,-14.744,76
2022,2,54,Georgia Southern,Sun Belt,1,0,27.273,43.879,51,1.000,0.578,0.422,1.324,409.091,381.818,45,42,11,11,16.607,61
2022,2,55,LSU,SEC,0,1,20.833,10.417,63,0.000,0.526,-0.526,-1.641,287.500,266.667,23,24,8,9,-10.417,73
2022,2,56,Liberty,FBS Independents,2,0,20.238,-32.008,82,1.000,0.398,0.602,1.888,166.667,146.429,50,41,30,28,-54.924,96
2022,2,57,Texas Tech,Big 12,1,0,18.750,7.453,67,1.000,0.524,0.476,1.496,206.250,187.500,33,30,16,16,-11.297,74
2022,2,58,NC State,ACC,1,0,7.692,134.897,19,1.000,0.930,0.070,0.224,161.538,153.846,21,20,13,13,127.205,11
2022,2,59,Boise State,Mountain West,1,1,5.517,-24.453,77,0.500,0.408,0.092,0.294,165.517,160.000,48,48,29,30,-31.834,86
2022,2,60,Houston,American Athletic,1,1,5.291,-11.297,71,0.500,0.469,0.031,0.103,248.148,242.857,67,68,27,28,-24.270,81
2022,2,61,Missouri,SEC,1,1,0.000,-14.786,73,0.500,0.469,0.031,0.101,228.571,228.571,64,64,28,28,7.393,70
2022,2,61,Pittsburgh,ACC,1,1,0.000,20.339,58,0.500,0.557,-0.057,-0.173,232.143,232.143,65,65,28,28,16.328,62
2022,2,61,Tulsa,American Athletic,1,1,0.000,-105.968,104,0.500,0.313,0.187,0.589,277.778,277.778,75,75,27,27,-116.848,115
2022,2,64,Fresno State,Mountain West,0,1,-0.758,88.122,32,0.000,0.685,-0.685,-2.140,290.909,291.667,32,35,11,12,88.880,22
2022,2,65,Utah,Pac-12,0,1,-1.111,7.976,66,0.000,0.516,-0.516,-1.610,288.889,290.000,26,29,9,10,9.087,68
2022,2,66,Northwestern,Big Ten,1,1,-2.519,38.035,54,0.500,0.643,-0.143,-0.443,216.000,218.519,54,59,25,27,42.006,47
2022,2,67,Rutgers,Big Ten,1,0,-4.396,-129.879,112,1.000,0.124,0.876,2.747,157.143,161.538,22,21,14,13,-125.483,118
2022,2,68,Memphis,American Athletic,1,1,-8.696,22.976,57,0.500,0.545,-0.045,-0.135,260.870,269.565,60,62,23,23,12.422,66
2022,2,69,Texas A&M,SEC,0,1,-14.444,-135.497,113,0.000,0.000,-0.000,0.005,155.556,170.000,14,17,9,10,-121.053,116
2022,2,70,Arizona,Pac-12,1,1,-15.385,51.090,48,0.500,0.633,-0.133,-0.411,211.538,226.923,55,59,26,26,54.661,37
2022,2,71,Florida State,ACC,1,0,-20.833,-10.417,70,1.000,0.474,0.526,1.651,266.667,287.500,24,23,9,8,10.417,67
2022,2,72,Nebraska,Big Ten,0,2,-24.000,16.607,60,0.000,0.538,-0.538,-1.678,280.000,304.000,70,76,25,25,40.957,50
2022,2,73,App State,Sun Belt,1,1,-25.000,-121.053,108,0.500,0.312,0.188,0.592,325.000,350.000,78,77,24,22,-103.824,110
2022,2,74,Purdue,Big Ten,0,1,-28.571,166.389,12,0.000,0.796,-0.796,-2.486,221.429,250.000,31,35,14,14,194.960,3
2022,2,75,Iowa,Big Ten,0,1,-29.487,-14.744,72,0.000,0.437,-0.437,-1.364,53.846,83.333,7,10,13,12,14.744,63
2022,2,76,UAB,Conference USA,0,1,-33.333,-65.341,92,0.000,0.267,-0.267,-0.831,116.667,150.000,14,21,12,14,-32.008,87
2022,2,77,Wisconsin,Big Ten,0,1,-33.333,-16.667,74,0.000,0.448,-0.448,-1.396,155.556,188.889,14,17,9,9,16.667,60
2022,2,78,UCF,American Athletic,0,1,-35.165,-146.349,114,0.000,0.077,-0.077,-0.235,107.692,142.857,14,20,13,14,-111.184,113
2022,2,79,UTSA,Conference USA,1,1,-36.667,-55.994,89,0.500,0.390,0.110,0.348,380.000,416.667,76,75,20,18,-18.467,80
2022,2,80,Old Dominion,Sun Belt,1,1,-40.238,10.172,64,0.500,0.531,-0.031,-0.092,146.429,186.667,41,56,28,30,55.147,35
2022,2,81,Western Michigan,Mid-American,1,1,-48.433,-40.980,83,0.500,0.412,0.088,0.281,192.308,240.741,50,65,26,27,8.471,69
2022,2,82,Army,FBS Independents,0,2,-52.206,-25.637,78,0.000,0.463,-0.463,-1.445,412.500,464.706,66,79,16,17,14.740,64
2022,2,83,Cincinnati,American Athletic,0,1,-53.846,153.714,15,0.000,0.895,-0.895,-2.797,184.615,238.462,24,31,13,13,207.560,1
2022,2,84,Boston College,ACC,0,2,-54.151,-125.483,110,0.000,0.176,-0.176,-0.547,114.815,168.966,31,49,27,29,-73.395,103
2022,2,85,San José State,Mountain West,0,1,-58.182,-29.091,80,0.000,0.413,-0.413,-1.287,160.000,218.182,16,24,10,11,29.091,53
2022,2,86,Florida,SEC,1,1,-60.119,9.087,65,0.500,0.528,-0.028,-0.082,187.500,247.619,45,52,24,21,59.722,34
2022,2,87,Baylor,Big 12,0,1,-62.821,48.271,50,0.000,0.782,-0.782,-2.441,153.846,216.667,20,26,13,12,111.092,14
2022,2,88,Notre Dame,FBS Independents,0,2,-69.565,2.668,68,0.000,0.509,-0.509,-1.589,134.783,204.348,31,47,23,23,75.687,26
2022,2,89,Middle Tennessee,Conference USA,1,1,-75.862,-124.412,109,0.500,0.147,0.353,1.110,141.379,217.241,41,63,29,29,-80.840,106
2022,2,90,Northern Illinois,Mid-American,0,1,-76.224,-182.192,124,0.000,0.070,-0.070,-0.215,269.231,345.455,35,38,13,11,-105.968,111
2022,2,91,Louisville,ACC,1,1,-78.261,-111.184,105,0.500,0.183,0.317,0.997,117.391,195.652,27,45,23,23,-12.655,75
2022,2,92,Wyoming,Mountain West,1,1,-79.630,-51.504,87,0.500,0.287,0.213,0.672,170.370,250.000,46,75,27,30,19.616,59
2022,2,93,Central Michigan,Mid-American,0,2,-83.011,-30.499,81,0.000,0.431,-0.431,-1.344,226.667,309.677,68,96,30,31,54.084,38
