Season,Week,GameId,Team,Conference,Opponent,OpponentConference,Location,StartDate,Completed,Live,TeamPoints,OpponentPoints,Result,OpponentRk,OpponentAdjRk,OpponentAdjRtg
2015,10,400787464,Arkansas State,Sun Belt,App State,Sun Belt,Away,2015-11-06T00:30:00.000Z,True,False,40,27,W,12,54,31.082
2015,11,400787471,Arkansas State,Sun Belt,UL Monroe,Sun Belt,Away,2015-11-14T20:00:00.000Z,True,False,59,21,W,116,122,-165.236
2015,13,400787479,Arkansas State,Sun Belt,New Mexico State,Sun Belt,Away,2015-11-28T21:00:00.000Z,True,False,52,28,W,110,116,-150.054
2015,14,400787483,Arkansas State,Sun Belt,Texas State,Sun Belt,Home,2015-12-05T20:00:00.000Z,True,False,55,17,W,120,121,-161.379
2015,2,400760492,Army,FBS Independents,UConn,American Athletic,Away,2015-09-12T16:00:00.000Z,True,False,17,22,L,80,90,-42.678
2015,3,400756930,Army,FBS Independents,Wake Forest,ACC,Home,2015-09-19T16:00:00.000Z,True,False,14,17,L,105,91,-44.681
2015,4,400760493,Army,FBS Independents,Eastern Michigan,Mid-American,Away,2015-09-26T22:00:00.000Z,True,False,58,36,W,115,126,-175.722
2015,5,400760494,Army,FBS Independents,Penn State,Big Ten,Away,2015-10-03T16:00:00.000Z,True,False,14,20,L,58,49,40.788
2015,6,400756949,Army,FBS Independents,Duke,ACC,Home,2015-10-10T16:00:00.000Z,True,False,3,44,L,59,60,17.947
2015,8,400760496,Army,FBS Independents,Rice,Conference USA,Away,2015-10-24T16:00:00.000Z,True,False,31,38,L,119,114,-141.731
2015,10,400760497,Army,FBS Independents,Air Force,Mountain West,Away,2015-11-07T20:30:00.000Z,True,False,3,20,L,51,83,-24.371
2015,11,400760498,Army,FBS Independents,Tulane,American Athletic,Home,2015-11-14T17:00:00.000Z,True,False,31,34,L,125,120,-156.481
2015,12,400760499,Army,FBS Independents,Rutgers,Big Ten,Home,2015-11-21T17:00:00.000Z,True,False,21,31,L,106,87,-30.066
2015,15,400760500,Army,FBS Independents,Navy,American Athletic,Away,2015-12-12T20:00:00.000Z,True,False,17,21,L,11,23,97.846
2015,1,400603829,Auburn,SEC,Louisville,ACC,Home,2015-09-05T19:30:00.000Z,True,False,31,24,W,61,43,48.013
2015,1,400852727,Auburn,SEC,Memphis,American Athletic,Away,2015-12-30T17:00:00.000Z,True,False,31,10,W,30,42,51.058
2015,3,400603854,Auburn,SEC,LSU,SEC,Away,2015-09-19T19:30:00.000Z,True,False,21,45,L,31,9,128.093
2015,4,400603843,Auburn,SEC,Mississippi State,SEC,Home,2015-09-26T23:30:00.000Z,True,False,9,17,L,34,14,118.788
2015,5,400603877,Auburn,SEC,San José State,Mountain West,Home,2015-10-03T20:00:00.000Z,True,False,35,21,W,70,94,-63.447
2015,7,400603898,Auburn,SEC,Kentucky,SEC,Away,2015-10-15T23:00:00.000Z,True,False,30,27,W,84,86,-27.341
2015,8,400603887,Auburn,SEC,Arkansas,SEC,Away,2015-10-24T16:00:00.000Z,True,False,46,54,L,40,15,114.183
2015,9,400603872,Auburn,SEC,Ole Miss,SEC,Home,2015-10-31T16:00:00.000Z,True,False,19,27,L,17,11,124.710
2015,10,400603910,Auburn,SEC,Texas A&M,SEC,Away,2015-11-08T00:30:00.000Z,True,False,26,10,W,49,25,88.233
2015,11,400603931,Auburn,SEC,Georgia,SEC,Home,2015-11-14T17:00:00.000Z,True,False,13,20,L,37,24,90.120
2015,12,400603923,Auburn,SEC,Idaho,Sun Belt,Home,2015-11-21T21:00:00.000Z,True,False,56,34,W,109,113,-140.118
2015,13,400603913,Auburn,SEC,Alabama,SEC,Home,2015-11-28T20:30:00.000Z,True,False,13,29,L,7,1,197.353
2015,1,400763495,BYU,FBS Independents,Nebraska,Big Ten,Away,2015-09-05T19:30:00.000Z,True,False,33,28,W,48,40,53.755
2015,1,400852684,BYU,FBS Independents,Utah,Pac-12,Away,2015-12-19T20:30:00.000Z,True,False,28,35,L,29,19,105.120
2015,2,400787118,BYU,FBS Independents,Boise State,Mountain West,Home,2015-09-13T02:15:00.000Z,True,False,35,24,W,15,55,28.877
2015,3,400757027,BYU,FBS Independents,UCLA,Pac-12,Away,2015-09-20T02:30:00.000Z,True,False,23,24,L,41,27,82.414
2015,4,400763519,BYU,FBS Independents,Michigan,Big Ten,Away,2015-09-26T16:00:00.000Z,True,False,0,31,L,8,7,137.673
2015,5,400764874,BYU,FBS Independents,UConn,American Athletic,Home,2015-10-03T02:15:00.000Z,True,False,30,13,W,80,90,-42.678
2015,6,400764881,BYU,FBS Independents,East Carolina,American Athletic,Home,2015-10-10T23:30:00.000Z,True,False,45,38,W,64,76,-9.186
2015,7,400764886,BYU,FBS Independents,Cincinnati,American Athletic,Home,2015-10-17T00:00:00.000Z,True,False,38,24,W,69,75,-5.749
2015,10,400790887,BYU,FBS Independents,San José State,Mountain West,Away,2015-11-07T04:30:00.000Z,True,False,17,16,W,70,94,-63.447
2015,11,400785063,BYU,FBS Independents,Missouri,SEC,Away,2015-11-15T00:30:00.000Z,True,False,16,20,L,88,67,2.232
2015,12,400787288,BYU,FBS Independents,Fresno State,Mountain West,Home,2015-11-21T20:00:00.000Z,True,False,52,10,W,122,117,-150.137
2015,13,400787297,BYU,FBS Independents,Utah State,Mountain West,Away,2015-11-28T20:30:00.000Z,True,False,51,28,W,50,68,0.395
2015,2,400603869,Ball State,Mid-American,Texas A&M,SEC,Away,2015-09-12T23:00:00.000Z,True,False,23,56,L,49,25,88.233
2015,3,400787311,Ball State,Mid-American,Eastern Michigan,Mid-American,Away,2015-09-19T19:00:00.000Z,True,False,28,17,W,115,126,-175.722
2015,4,400763523,Ball State,Mid-American,Northwestern,Big Ten,Away,2015-09-27T00:00:00.000Z,True,False,19,24,L,75,51,38.687
2015,5,400787317,Ball State,Mid-American,Toledo,Mid-American,Home,2015-10-03T19:00:00.000Z,True,False,10,24,L,9,26,87.967
2015,6,400787324,Ball State,Mid-American,Northern Illinois,Mid-American,Away,2015-10-10T19:30:00.000Z,True,False,41,59,L,57,66,3.161
2015,7,400787329,Ball State,Mid-American,Georgia State,Sun Belt,Home,2015-10-17T19:00:00.000Z,True,False,19,31,L,73,97,-77.309
2015,8,400787336,Ball State,Mid-American,Central Michigan,Mid-American,Home,2015-10-24T19:00:00.000Z,True,False,21,23,L,55,78,-12.228
2015,9,400787342,Ball State,Mid-American,Massachusetts,Mid-American,Home,2015-10-31T17:00:00.000Z,True,False,20,10,W,100,101,-96.950
2015,10,400787346,Ball State,Mid-American,Western Michigan,Mid-American,Away,2015-11-06T00:30:00.000Z,True,False,7,54,L,46,62,11.443
2015,12,400787355,Ball State,Mid-American,Ohio,Mid-American,Away,2015-11-18T00:00:00.000Z,True,False,31,48,L,62,85,-26.109
2015,13,400787361,Ball State,Mid-American,Bowling Green,Mid-American,Home,2015-11-25T00:00:00.000Z,True,False,10,48,L,16,34,67.829
2015,1,400764855,Baylor,Big 12,SMU,American Athletic,Away,2015-09-04T23:00:00.000Z,True,False,56,21,W,117,99,-82.576
2015,1,400852724,Baylor,Big 12,North Carolina,ACC,Home,2015-12-29T22:30:00.000Z,True,False,49,38,W,10,6,139.599
2015,4,400763422,Baylor,Big 12,Rice,Conference USA,Home,2015-09-26T19:00:00.000Z,True,False,70,17,W,119,114,-141.731
2015,5,400763431,Baylor,Big 12,Texas Tech,Big 12,Home,2015-10-03T19:30:00.000Z,True,False,63,35,W,66,53,34.248
2015,6,400763432,Baylor,Big 12,Kansas,Big 12,Away,2015-10-10T16:00:00.000Z,True,False,66,7,W,128,106,-105.629
2015,7,400763437,Baylor,Big 12,West Virginia,Big 12,Home,2015-10-17T16:00:00.000Z,True,False,62,38,W,39,33,68.575
2015,8,400763441,Baylor,Big 12,Iowa State,Big 12,Home,2015-10-24T16:00:00.000Z,True,False,45,27,W,99,69,-0.571
2015,10,400763449,Baylor,Big 12,Kansas State,Big 12,Away,2015-11-06T00:30:00.000Z,True,False,31,24,W,81,59,18.733
2015,11,400763454,Baylor,Big 12,Oklahoma,Big 12,Home,2015-11-15T01:00:00.000Z,True,False,34,44,L,1,5,152.652
2015,12,400763462,Baylor,Big 12,Oklahoma State,Big 12,Away,2015-11-22T00:30:00.000Z,True,False,45,35,W,36,37,62.307
2015,13,400763464,Baylor,Big 12,TCU,Big 12,Away,2015-11-28T00:30:00.000Z,True,False,21,28,L,27,17,109.729
2015,14,400763468,Baylor,Big 12,Texas,Big 12,Home,2015-12-05T17:00:00.000Z,True,False,17,23,L,83,56,23.984
2015,1,400756888,Boise State,Mountain West,Washington,Pac-12,Home,2015-09-05T02:26:00.000Z,True,False,16,13,W,28,20,103.820
2015,1,400852710,Boise State,Mountain West,Northern Illinois,Mid-American,Away,2015-12-23T21:30:00.000Z,True,False,55,7,W,57,66,3.161
2015,2,400787118,Boise State,Mountain West,BYU,FBS Independents,Away,2015-09-13T02:15:00.000Z,True,False,24,35,L,42,48,42.247
2015,4,400756931,Boise State,Mountain West,Virginia,ACC,Away,2015-09-26T00:00:00.000Z,True,False,56,14,W,93,63,7.154
2015,5,400787248,Boise State,Mountain West,Hawai'i,Mountain West,Home,2015-10-04T02:15:00.000Z,True,False,55,0,W,124,125,-175.536
2015,6,400787255,Boise State,Mountain West,Colorado State,Mountain West,Away,2015-10-10T23:00:00.000Z,True,False,41,10,W,72,96,-67.213
2015,7,400790882,Boise State,Mountain West,Utah State,Mountain West,Away,2015-10-17T01:00:00.000Z,True,False,26,52,L,50,68,0.395
2015,8,400787267,Boise State,Mountain West,Wyoming,Mountain West,Home,2015-10-25T02:21:00.000Z,True,False,34,14,W,113,118,-151.077
2015,9,400787272,Boise State,Mountain West,UNLV,Mountain West,Away,2015-10-31T19:30:00.000Z,True,False,55,27,W,103,109,-120.688
2015,11,400787281,Boise State,Mountain West,New Mexico,Mountain West,Home,2015-11-15T03:15:00.000Z,True,False,24,31,L,85,100,-92.176
2015,12,400790881,Boise State,Mountain West,Air Force,Mountain West,Home,2015-11-21T02:30:00.000Z,True,False,30,37,L,51,83,-24.371
2015,13,400790888,Boise State,Mountain West,San José State,Mountain West,Away,2015-11-27T20:30:00.000Z,True,False,40,23,W,70,94,-63.447
2015,3,400756920,Boston College,ACC,Florida State,ACC,Home,2015-09-19T00:00:00.000Z,True,False,0,14,L,18,16,114.095
2015,4,400756932,Boston College,ACC,Northern Illinois,Mid-American,Home,2015-09-26T17:00:00.000Z,True,False,17,14,W,57,66,3.161
2015,5,400756939,Boston College,ACC,Duke,ACC,Away,2015-10-03T19:30:00.000Z,True,False,7,9,L,59,60,17.947
2015,6,400756947,Boston College,ACC,Wake Forest,ACC,Home,2015-10-10T19:00:00.000Z,True,False,0,3,L,105,91,-44.681
2015,7,400756953,Boston College,ACC,Clemson,ACC,Away,2015-10-17T23:00:00.000Z,True,False,17,34,L,14,4,153.808
2015,8,400756959,Boston College,ACC,Louisville,ACC,Away,2015-10-24T16:30:00.000Z,True,False,14,17,L,61,43,48.013
2015,9,400756968,Boston College,ACC,Virginia Tech,ACC,Home,2015-10-31T16:30:00.000Z,True,False,10,26,L,60,47,43.305
2015,10,400756973,Boston College,ACC,NC State,ACC,Home,2015-11-07T17:30:00.000Z,True,False,8,24,L,43,46,44.159
2015,12,400756986,Boston College,ACC,Notre Dame,FBS Independents,Away,2015-11-22T00:30:00.000Z,True,False,16,19,L,22,8,137.326
2015,13,400756995,Boston College,ACC,Syracuse,ACC,Away,2015-11-28T17:30:00.000Z,True,False,17,20,L,95,73,-4.864
2015,1,400834350,Bowling Green,Mid-American,Tennessee,SEC,Away,2015-09-05T20:00:00.000Z,True,False,30,59,L,20,10,126.534
2015,1,400852711,Bowling Green,Mid-American,Georgia Southern,Sun Belt,Home,2015-12-24T01:00:00.000Z,True,False,27,58,L,21,52,36.021
2015,2,400763502,Bowling Green,Mid-American,Maryland,Big Ten,Away,2015-09-12T16:00:00.000Z,True,False,48,27,W,101,71,-3.784
2015,3,400764864,Bowling Green,Mid-American,Memphis,American Athletic,Home,2015-09-19T19:00:00.000Z,True,False,41,44,L,30,42,51.058
2015,4,400763526,Bowling Green,Mid-American,Purdue,Big Ten,Away,2015-09-26T16:00:00.000Z,True,False,35,28,W,107,93,-55.737
2015,5,400787318,Bowling Green,Mid-American,Buffalo,Mid-American,Away,2015-10-03T19:30:00.000Z,True,False,28,22,W,77,92,-54.975
2015,6,400787321,Bowling Green,Mid-American,Massachusetts,Mid-American,Home,2015-10-10T18:00:00.000Z,True,False,62,38,W,100,101,-96.950
2015,7,400787331,Bowling Green,Mid-American,Akron,Mid-American,Home,2015-10-17T19:00:00.000Z,True,False,59,10,W,71,88,-30.923
2015,8,400787334,Bowling Green,Mid-American,Kent State,Mid-American,Away,2015-10-24T17:00:00.000Z,True,False,48,0,W,118,111,-123.377
2015,10,400787344,Bowling Green,Mid-American,Ohio,Mid-American,Home,2015-11-05T01:00:00.000Z,True,False,62,24,W,62,85,-26.109
2015,11,400787352,Bowling Green,Mid-American,Western Michigan,Mid-American,Away,2015-11-12T01:00:00.000Z,True,False,41,27,W,46,62,11.443
2015,12,400787356,Bowling Green,Mid-American,Toledo,Mid-American,Home,2015-11-17T23:00:00.000Z,True,False,28,44,L,9,26,87.967
2015,13,400787361,Bowling Green,Mid-American,Ball State,Mid-American,Away,2015-11-25T00:00:00.000Z,True,False,48,10,W,112,103,-100.709
2015,14,400852680,Bowling Green,Mid-American,Northern Illinois,Mid-American,Away,2015-12-05T01:00:00.000Z,True,False,34,14,W,57,66,3.161
2015,2,400763506,Buffalo,Mid-American,Penn State,Big Ten,Away,2015-09-12T16:00:00.000Z,True,False,14,27,L,58,49,40.788
2015,3,400763600,Buffalo,Mid-American,Florida Atlantic,Conference USA,Away,2015-09-19T16:00:00.000Z,True,False,33,15,W,89,104,-102.076
2015,4,400787245,Buffalo,Mid-American,Nevada,Mountain West,Home,2015-09-26T19:30:00.000Z,True,False,21,24,L,79,98,-80.691
2015,5,400787318,Buffalo,Mid-American,Bowling Green,Mid-American,Home,2015-10-03T19:30:00.000Z,True,False,22,28,L,16,34,67.829
2015,7,400787332,Buffalo,Mid-American,Central Michigan,Mid-American,Away,2015-10-17T17:00:00.000Z,True,False,14,51,L,55,78,-12.228
2015,8,400787333,Buffalo,Mid-American,Ohio,Mid-American,Home,2015-10-24T19:30:00.000Z,True,False,41,17,W,62,85,-26.109
