Season,Week,GameId,Team,Conference,Opponent,OpponentConference,Location,StartDate,Completed,Live,TeamPoints,OpponentPoints,Result,OpponentRk,OpponentAdjRk,OpponentAdjRtg
2023,1,401551742,Air Force,Mountain West,James Madison,Sun Belt,Home,2023-12-23T20:30:00.000Z,True,False,31,21,W,17,34,58.499
2023,2,401520211,Air Force,Mountain West,Sam Houston,Conference USA,Away,2023-09-10T00:00:00.000Z,True,False,13,3,W,92,110,-99.611
2023,3,401532581,Air Force,Mountain West,Utah State,Mountain West,Home,2023-09-16T00:00:00.000Z,True,False,39,21,W,84,106,-81.203
2023,4,401532584,Air Force,Mountain West,San José State,Mountain West,Away,2023-09-23T02:30:00.000Z,True,False,45,20,W,67,89,-41.939
2023,5,401532589,Air Force,Mountain West,San Diego State,Mountain West,Home,2023-10-01T00:00:00.000Z,True,False,49,10,W,96,109,-89.693
2023,7,401532598,Air Force,Mountain West,Wyoming,Mountain West,Home,2023-10-14T23:00:00.000Z,True,False,34,27,W,55,69,-12.525
2023,8,401531434,Air Force,Mountain West,Navy,American Athletic,Away,2023-10-21T16:00:00.000Z,True,False,17,6,W,100,111,-100.180
2023,9,401532603,Air Force,Mountain West,Colorado State,Mountain West,Away,2023-10-28T23:00:00.000Z,True,False,30,13,W,90,104,-76.757
2023,10,401520361,Air Force,Mountain West,Army,FBS Independents,Home,2023-11-04T18:30:00.000Z,True,False,3,23,L,97,92,-47.155
2023,11,401532613,Air Force,Mountain West,Hawai'i,Mountain West,Away,2023-11-12T04:00:00.000Z,True,False,13,27,L,121,123,-134.620
2023,12,401532624,Air Force,Mountain West,UNLV,Mountain West,Home,2023-11-18T20:30:00.000Z,True,False,27,31,L,44,59,5.258
2023,13,401532625,Air Force,Mountain West,Boise State,Mountain West,Away,2023-11-24T21:00:00.000Z,True,False,19,27,L,36,46,35.292
2023,1,401531387,Akron,Mid-American,Temple,American Athletic,Away,2023-09-02T18:00:00.000Z,True,False,21,24,L,131,131,-168.530
2023,3,401520228,Akron,Mid-American,Kentucky,SEC,Away,2023-09-16T23:30:00.000Z,True,False,3,35,L,49,26,81.570
2023,4,401520256,Akron,Mid-American,Indiana,Big Ten,Away,2023-09-23T23:30:00.000Z,True,False,27,29,L,108,67,-8.259
2023,5,401532412,Akron,Mid-American,Buffalo,Mid-American,Home,2023-09-30T16:00:00.000Z,True,False,10,13,L,94,117,-121.255
2023,6,401532418,Akron,Mid-American,Northern Illinois,Mid-American,Home,2023-10-07T19:30:00.000Z,True,False,14,55,L,39,97,-61.150
2023,7,401532420,Akron,Mid-American,Central Michigan,Mid-American,Away,2023-10-14T19:30:00.000Z,True,False,10,17,L,105,124,-137.370
2023,8,401532429,Akron,Mid-American,Bowling Green,Mid-American,Away,2023-10-21T18:00:00.000Z,True,False,14,41,L,61,90,-42.628
2023,10,401532436,Akron,Mid-American,Kent State,Mid-American,Home,2023-11-01T23:30:00.000Z,True,False,31,27,W,133,133,-249.798
2023,11,401532441,Akron,Mid-American,Miami (OH),Mid-American,Away,2023-11-09T00:00:00.000Z,True,False,0,19,L,29,68,-9.974
2023,12,401532445,Akron,Mid-American,Eastern Michigan,Mid-American,Away,2023-11-15T00:00:00.000Z,True,False,27,30,L,102,130,-158.573
2023,13,401532452,Akron,Mid-American,Ohio,Mid-American,Home,2023-11-24T17:00:00.000Z,True,False,14,25,L,23,73,-21.209
2023,1,401520149,Alabama,SEC,Middle Tennessee,Conference USA,Home,2023-09-02T23:30:00.000Z,True,False,56,7,W,93,100,-64.544
2023,1,401551786,Alabama,SEC,Michigan,Big Ten,Away,2024-01-01T22:00:00.000Z,True,False,20,27,L,1,1,256.033
2023,2,401520183,Alabama,SEC,Texas,Big 12,Home,2023-09-09T23:00:00.000Z,True,False,24,34,L,8,7,189.119
2023,3,401520244,Alabama,SEC,South Florida,American Athletic,Away,2023-09-16T19:30:00.000Z,True,False,17,3,W,69,101,-69.563
2023,4,401520250,Alabama,SEC,Ole Miss,SEC,Home,2023-09-23T19:30:00.000Z,True,False,24,10,W,28,16,120.018
2023,5,401520285,Alabama,SEC,Mississippi State,SEC,Away,2023-10-01T01:00:00.000Z,True,False,40,17,W,104,75,-22.669
2023,6,401520310,Alabama,SEC,Texas A&M,SEC,Away,2023-10-07T19:30:00.000Z,True,False,26,20,W,22,24,87.457
2023,7,401520316,Alabama,SEC,Arkansas,SEC,Home,2023-10-14T16:00:00.000Z,True,False,24,21,W,91,66,-3.200
2023,8,401520333,Alabama,SEC,Tennessee,SEC,Home,2023-10-21T19:30:00.000Z,True,False,34,20,W,16,20,108.930
2023,10,401520362,Alabama,SEC,LSU,SEC,Home,2023-11-04T23:45:00.000Z,True,False,42,28,W,10,12,155.492
2023,11,401520386,Alabama,SEC,Kentucky,SEC,Away,2023-11-11T17:00:00.000Z,True,False,49,21,W,49,26,81.570
2023,13,401520427,Alabama,SEC,Auburn,SEC,Away,2023-11-25T20:30:00.000Z,True,False,27,24,W,53,45,39.917
2023,14,401539483,Alabama,SEC,Georgia,SEC,Home,2023-12-02T21:00:00.000Z,True,False,27,24,W,3,4,212.561
2023,1,401551731,App State,Sun Belt,Miami (OH),Mid-American,Home,2023-12-16T20:30:00.000Z,True,False,13,9,W,29,68,-9.974
2023,2,401525495,App State,Sun Belt,North Carolina,ACC,Away,2023-09-09T21:15:00.000Z,True,False,34,40,L,46,35,57.961
2023,3,401531412,App State,Sun Belt,East Carolina,American Athletic,Home,2023-09-16T19:30:00.000Z,True,False,43,28,W,103,112,-105.721
2023,4,401531870,App State,Sun Belt,Wyoming,Mountain West,Away,2023-09-23T23:00:00.000Z,True,False,19,22,L,55,69,-12.525
2023,5,401531882,App State,Sun Belt,UL Monroe,Sun Belt,Away,2023-10-01T00:00:00.000Z,True,False,41,40,W,132,127,-145.035
2023,7,401531888,App State,Sun Belt,Coastal Carolina,Sun Belt,Home,2023-10-10T23:30:00.000Z,True,False,24,27,L,68,82,-32.375
2023,8,401531895,App State,Sun Belt,Old Dominion,Sun Belt,Away,2023-10-21T23:00:00.000Z,True,False,21,28,L,81,95,-58.025
2023,9,401531898,App State,Sun Belt,Southern Miss,Sun Belt,Home,2023-10-28T19:30:00.000Z,True,False,48,38,W,125,113,-108.626
2023,10,401531905,App State,Sun Belt,Marshall,Sun Belt,Home,2023-11-04T22:00:00.000Z,True,False,31,9,W,89,103,-76.180
2023,11,401531913,App State,Sun Belt,Georgia State,Sun Belt,Away,2023-11-11T19:00:00.000Z,True,False,42,14,W,82,96,-58.801
2023,12,401531918,App State,Sun Belt,James Madison,Sun Belt,Away,2023-11-18T19:00:00.000Z,True,False,26,23,W,17,34,58.499
2023,13,401531922,App State,Sun Belt,Georgia Southern,Sun Belt,Home,2023-11-25T20:30:00.000Z,True,False,55,27,W,74,105,-79.025
2023,14,401539484,App State,Sun Belt,Troy,Sun Belt,Away,2023-12-02T21:00:00.000Z,True,False,23,49,L,13,23,88.784
2023,1,401551765,Arizona,Pac-12,Oklahoma,Big 12,Away,2023-12-29T02:15:00.000Z,True,False,38,24,W,7,13,140.487
2023,2,401520205,Arizona,Pac-12,Mississippi State,SEC,Away,2023-09-09T23:30:00.000Z,True,False,24,31,L,104,75,-22.669
2023,3,401520219,Arizona,Pac-12,UTEP,Conference USA,Home,2023-09-17T03:00:00.000Z,True,False,31,10,W,107,114,-110.147
2023,4,401524016,Arizona,Pac-12,Stanford,Pac-12,Away,2023-09-23T23:00:00.000Z,True,False,21,20,W,130,72,-18.275
2023,5,401524021,Arizona,Pac-12,Washington,Pac-12,Home,2023-10-01T02:00:00.000Z,True,False,24,31,L,19,8,176.130
2023,6,401524025,Arizona,Pac-12,USC,Pac-12,Away,2023-10-08T02:30:00.000Z,True,False,41,43,L,24,17,115.414
2023,7,401524030,Arizona,Pac-12,Washington State,Pac-12,Away,2023-10-14T23:00:00.000Z,True,False,44,6,W,59,33,59.274
2023,9,401524039,Arizona,Pac-12,Oregon State,Pac-12,Home,2023-10-29T02:30:00.000Z,True,False,27,24,W,33,21,94.804
2023,10,401524045,Arizona,Pac-12,UCLA,Pac-12,Home,2023-11-05T02:30:00.000Z,True,False,27,10,W,47,41,49.990
2023,11,401524052,Arizona,Pac-12,Colorado,Pac-12,Away,2023-11-11T19:00:00.000Z,True,False,34,31,W,95,56,14.397
2023,12,401524058,Arizona,Pac-12,Utah,Pac-12,Home,2023-11-18T19:30:00.000Z,True,False,42,18,W,56,32,60.838
2023,13,401524064,Arizona,Pac-12,Arizona State,Pac-12,Away,2023-11-25T20:30:00.000Z,True,False,59,23,W,127,70,-16.692
2023,2,401523998,Arizona State,Pac-12,Oklahoma State,Big 12,Home,2023-09-10T02:30:00.000Z,True,False,15,27,L,63,40,50.363
2023,3,401524005,Arizona State,Pac-12,Fresno State,Mountain West,Home,2023-09-17T02:30:00.000Z,True,False,0,29,L,32,76,-22.734
2023,4,401524014,Arizona State,Pac-12,USC,Pac-12,Home,2023-09-24T02:30:00.000Z,True,False,28,42,L,24,17,115.414
