Season,Week,GameId,Team,Conference,Opponent,OpponentConference,Location,StartDate,Completed,Live,TeamPoints,OpponentPoints,Result,OpponentRk,OpponentAdjRk,OpponentAdjRtg
2013,10,333062006,Akron,Mid-American,Kent State,Mid-American,Home,2013-11-02T19:30:00.000Z,True,False,16,7,W,91,103,-90.162
2013,12,333200113,Akron,Mid-American,Massachusetts,Mid-American,Away,2013-11-16T18:00:00.000Z,True,False,14,13,W,120,121,-182.350
2013,14,333332006,Akron,Mid-American,Toledo,Mid-American,Home,2013-11-29T17:00:00.000Z,True,False,31,29,W,48,70,-10.310
2013,1,332430259,Alabama,SEC,Virginia Tech,ACC,Away,2013-08-31T21:30:00.000Z,True,False,35,10,W,66,43,45.942
2013,1,340020333,Alabama,SEC,Oklahoma,Big 12,Home,2014-01-03T01:30:00.000Z,True,False,31,45,L,24,17,125.655
2013,3,332570245,Alabama,SEC,Texas A&M,SEC,Away,2013-09-14T19:30:00.000Z,True,False,49,42,W,21,18,123.750
2013,4,332640333,Alabama,SEC,Colorado State,Mountain West,Home,2013-09-21T23:00:00.000Z,True,False,31,6,W,50,73,-15.935
2013,5,332710333,Alabama,SEC,Ole Miss,SEC,Home,2013-09-28T22:30:00.000Z,True,False,25,0,W,39,25,93.144
2013,6,332780333,Alabama,SEC,Georgia State,Sun Belt,Home,2013-10-05T16:21:00.000Z,True,False,45,3,W,114,117,-159.251
2013,7,332850096,Alabama,SEC,Kentucky,SEC,Away,2013-10-12T23:00:00.000Z,True,False,48,7,W,109,88,-55.135
2013,8,332920333,Alabama,SEC,Arkansas,SEC,Home,2013-10-19T23:00:00.000Z,True,False,52,0,W,107,74,-20.367
2013,9,332990333,Alabama,SEC,Tennessee,SEC,Home,2013-10-26T19:30:00.000Z,True,False,45,10,W,101,56,15.152
2013,11,333130333,Alabama,SEC,LSU,SEC,Home,2013-11-10T01:00:00.000Z,True,False,38,17,W,15,10,143.335
2013,12,333200344,Alabama,SEC,Mississippi State,SEC,Away,2013-11-17T00:45:00.000Z,True,False,20,7,W,63,32,64.651
2013,14,333340002,Alabama,SEC,Auburn,SEC,Away,2013-11-30T20:30:00.000Z,True,False,28,34,L,28,5,164.664
2013,1,333650103,Arizona,Pac-12,Boston College,ACC,Away,2013-12-31T17:30:00.000Z,True,False,42,19,W,74,62,3.854
2013,2,332502439,Arizona,Pac-12,UNLV,Mountain West,Away,2013-09-08T02:30:00.000Z,True,False,58,13,W,81,96,-71.211
2013,3,332570012,Arizona,Pac-12,UTSA,Conference USA,Home,2013-09-15T02:30:00.000Z,True,False,38,13,W,67,85,-45.215
2013,5,332710264,Arizona,Pac-12,Washington,Pac-12,Away,2013-09-28T23:00:00.000Z,True,False,13,31,L,27,14,137.458
2013,7,332830030,Arizona,Pac-12,USC,Pac-12,Away,2013-10-11T02:30:00.000Z,True,False,31,38,L,31,20,115.177
2013,8,332920012,Arizona,Pac-12,Utah,Pac-12,Home,2013-10-20T02:00:00.000Z,True,False,35,24,W,76,28,75.926
2013,9,332990038,Arizona,Pac-12,Colorado,Pac-12,Away,2013-10-27T00:00:00.000Z,True,False,44,20,W,111,71,-14.790
2013,10,333060025,Arizona,Pac-12,California,Pac-12,Away,2013-11-02T19:30:00.000Z,True,False,33,28,W,119,89,-59.572
2013,11,333130012,Arizona,Pac-12,UCLA,Pac-12,Home,2013-11-10T03:00:00.000Z,True,False,26,31,L,16,12,140.691
2013,12,333200012,Arizona,Pac-12,Washington State,Pac-12,Home,2013-11-16T19:00:00.000Z,True,False,17,24,L,77,38,53.114
2013,13,333270012,Arizona,Pac-12,Oregon,Pac-12,Home,2013-11-23T20:30:00.000Z,True,False,42,16,W,5,3,179.013
2013,14,333340009,Arizona,Pac-12,Arizona State,Pac-12,Away,2013-12-01T02:30:00.000Z,True,False,21,58,L,30,8,147.125
2013,1,333642641,Arizona State,Pac-12,Texas Tech,Big 12,Away,2013-12-31T03:15:00.000Z,True,False,23,37,L,60,37,53.507
2013,3,332570009,Arizona State,Pac-12,Wisconsin,Big Ten,Home,2013-09-15T02:30:00.000Z,True,False,32,30,W,9,15,131.495
2013,4,332640024,Arizona State,Pac-12,Stanford,Pac-12,Away,2013-09-21T23:00:00.000Z,True,False,28,42,L,13,6,163.827
2013,5,332710009,Arizona State,Pac-12,USC,Pac-12,Home,2013-09-29T02:30:00.000Z,True,False,62,41,W,31,20,115.177
2013,6,332780087,Arizona State,Pac-12,Notre Dame,FBS Independents,Away,2013-10-05T23:30:00.000Z,True,False,34,37,L,41,29,73.758
2013,7,332850009,Arizona State,Pac-12,Colorado,Pac-12,Home,2013-10-13T02:00:00.000Z,True,False,54,13,W,111,71,-14.790
2013,8,332920009,Arizona State,Pac-12,Washington,Pac-12,Home,2013-10-19T22:00:00.000Z,True,False,53,24,W,27,14,137.458
2013,10,333040265,Arizona State,Pac-12,Washington State,Pac-12,Away,2013-11-01T02:30:00.000Z,True,False,55,21,W,77,38,53.114
2013,11,333130254,Arizona State,Pac-12,Utah,Pac-12,Away,2013-11-09T21:00:00.000Z,True,False,20,19,W,76,28,75.926
2013,12,333200009,Arizona State,Pac-12,Oregon State,Pac-12,Home,2013-11-17T02:30:00.000Z,True,False,30,17,W,53,26,87.801
2013,13,333270026,Arizona State,Pac-12,UCLA,Pac-12,Away,2013-11-24T00:00:00.000Z,True,False,38,33,W,16,12,140.691
2013,14,333340009,Arizona State,Pac-12,Arizona,Pac-12,Home,2013-12-01T02:30:00.000Z,True,False,58,21,W,32,19,116.204
2013,15,333410009,Arizona State,Pac-12,Stanford,Pac-12,Home,2013-12-08T00:45:00.000Z,True,False,14,38,L,13,6,163.827
2013,1,332430008,Arkansas,SEC,Louisiana,Sun Belt,Home,2013-08-31T20:00:00.000Z,True,False,34,14,W,54,80,-38.200
2013,3,332570008,Arkansas,SEC,Southern Miss,Conference USA,Home,2013-09-14T16:21:00.000Z,True,False,24,3,W,117,122,-189.353
2013,4,332640164,Arkansas,SEC,Rutgers,American Athletic,Away,2013-09-21T19:30:00.000Z,True,False,24,28,L,82,92,-63.879
2013,5,332710008,Arkansas,SEC,Texas A&M,SEC,Home,2013-09-28T23:00:00.000Z,True,False,33,45,L,21,18,123.750
2013,6,332780057,Arkansas,SEC,Florida,SEC,Away,2013-10-05T23:00:00.000Z,True,False,10,30,L,73,33,61.693
2013,7,332850008,Arkansas,SEC,South Carolina,SEC,Home,2013-10-12T16:21:00.000Z,True,False,7,52,L,19,7,149.594
2013,8,332920333,Arkansas,SEC,Alabama,SEC,Away,2013-10-19T23:00:00.000Z,True,False,0,52,L,3,2,208.820
2013,10,333060008,Arkansas,SEC,Auburn,SEC,Home,2013-11-02T22:00:00.000Z,True,False,17,35,L,28,5,164.664
2013,11,333130145,Arkansas,SEC,Ole Miss,SEC,Away,2013-11-09T17:21:00.000Z,True,False,24,34,L,39,25,93.144
2013,13,333270008,Arkansas,SEC,Mississippi State,SEC,Home,2013-11-23T17:21:00.000Z,True,False,17,24,L,63,32,64.651
2013,14,333330099,Arkansas,SEC,LSU,SEC,Away,2013-11-29T19:30:00.000Z,True,False,27,31,L,15,10,143.335
2013,1,340052050,Arkansas State,Sun Belt,Ball State,Mid-American,Away,2014-01-06T02:00:00.000Z,True,False,23,20,W,26,75,-21.199
2013,2,332500002,Arkansas State,Sun Belt,Auburn,SEC,Away,2013-09-07T23:30:00.000Z,True,False,9,38,L,28,5,164.664
2013,3,332552032,Arkansas State,Sun Belt,Troy,Sun Belt,Home,2013-09-12T23:30:00.000Z,True,False,41,34,W,87,100,-77.262
2013,4,332640235,Arkansas State,Sun Belt,Memphis,American Athletic,Away,2013-09-21T20:30:00.000Z,True,False,7,31,L,88,94,-66.199
2013,5,332710142,Arkansas State,Sun Belt,Missouri,SEC,Away,2013-09-28T23:30:00.000Z,True,False,19,41,L,14,4,171.094
2013,7,332852032,Arkansas State,Sun Belt,Idaho,FBS Independents,Home,2013-10-12T23:00:00.000Z,True,False,48,24,W,122,113,-151.662
2013,9,332952032,Arkansas State,Sun Belt,Louisiana,Sun Belt,Home,2013-10-23T00:00:00.000Z,True,False,7,23,L,54,80,-38.200
2013,10,333060006,Arkansas State,Sun Belt,South Alabama,Sun Belt,Away,2013-11-02T23:30:00.000Z,True,False,17,16,W,44,78,-32.363
2013,11,333132433,Arkansas State,Sun Belt,UL Monroe,Sun Belt,Away,2013-11-10T00:00:00.000Z,True,False,42,14,W,103,102,-86.637
2013,12,333202032,Arkansas State,Sun Belt,Texas State,Sun Belt,Home,2013-11-17T00:30:00.000Z,True,False,38,21,W,86,109,-121.891
2013,13,333272032,Arkansas State,Sun Belt,Georgia State,Sun Belt,Home,2013-11-23T20:00:00.000Z,True,False,35,33,W,114,117,-159.251
2013,14,333340098,Arkansas State,Sun Belt,Western Kentucky,Sun Belt,Away,2013-11-30T21:00:00.000Z,True,False,31,34,L,49,79,-33.525
2013,2,332502050,Army,FBS Independents,Ball State,Mid-American,Away,2013-09-07T17:00:00.000Z,True,False,14,40,L,26,75,-21.199
2013,3,332570349,Army,FBS Independents,Stanford,Pac-12,Home,2013-09-14T16:00:00.000Z,True,False,20,34,L,13,6,163.827
2013,4,332640349,Army,FBS Independents,Wake Forest,ACC,Home,2013-09-21T16:00:00.000Z,True,False,11,25,L,95,63,3.325
2013,5,332712348,Army,FBS Independents,Louisiana Tech,Conference USA,Away,2013-09-28T20:00:00.000Z,True,False,35,16,W,94,115,-155.016
2013,6,332780103,Army,FBS Independents,Boston College,ACC,Away,2013-10-05T17:00:00.000Z,True,False,27,48,L,74,62,3.854
2013,7,332850349,Army,FBS Independents,Eastern Michigan,Mid-American,Home,2013-10-12T16:00:00.000Z,True,False,50,25,W,125,125,-255.216
2013,8,332920218,Army,FBS Independents,Temple,American Athletic,Away,2013-10-19T17:00:00.000Z,True,False,14,33,L,80,97,-71.570
2013,10,333062005,Army,FBS Independents,Air Force,Mountain West,Away,2013-11-02T16:00:00.000Z,True,False,28,42,L,115,119,-167.227
2013,11,333130349,Army,FBS Independents,Western Kentucky,Sun Belt,Home,2013-11-09T17:00:00.000Z,True,False,17,21,L,49,79,-33.525
2013,14,333340062,Army,FBS Independents,Hawai'i,Mountain West,Away,2013-12-01T04:00:00.000Z,True,False,42,49,L,97,101,-86.235
2013,16,333482426,Army,FBS Independents,Navy,FBS Independents,Away,2013-12-14T20:00:00.000Z,True,False,7,34,L,37,58,13.077
2013,1,332430002,Auburn,SEC,Washington State,Pac-12,Home,2013-08-31T23:00:00.000Z,True,False,31,24,W,77,38,53.114
2013,1,340060002,Auburn,SEC,Florida State,ACC,Home,2014-01-07T01:30:00.000Z,True,False,31,34,L,1,1,216.940
2013,2,332500002,Auburn,SEC,Arkansas State,Sun Belt,Home,2013-09-07T23:30:00.000Z,True,False,38,9,W,70,91,-61.960
2013,3,332570002,Auburn,SEC,Mississippi State,SEC,Home,2013-09-14T23:00:00.000Z,True,False,24,20,W,63,32,64.651
2013,4,332640099,Auburn,SEC,LSU,SEC,Away,2013-09-21T23:45:00.000Z,True,False,21,35,L,15,10,143.335
2013,6,332780002,Auburn,SEC,Ole Miss,SEC,Home,2013-10-05T23:00:00.000Z,True,False,30,22,W,39,25,93.144
2013,8,332920245,Auburn,SEC,Texas A&M,SEC,Away,2013-10-19T19:30:00.000Z,True,False,45,41,W,21,18,123.750
2013,9,332990002,Auburn,SEC,Florida Atlantic,Conference USA,Home,2013-10-26T23:30:00.000Z,True,False,45,10,W,45,77,-32.348
2013,10,333060008,Auburn,SEC,Arkansas,SEC,Away,2013-11-02T22:00:00.000Z,True,False,35,17,W,107,74,-20.367
2013,11,333132633,Auburn,SEC,Tennessee,SEC,Away,2013-11-09T17:00:00.000Z,True,False,55,23,W,101,56,15.152
2013,12,333200002,Auburn,SEC,Georgia,SEC,Home,2013-11-16T20:30:00.000Z,True,False,43,38,W,51,24,93.884
2013,14,333340002,Auburn,SEC,Alabama,SEC,Home,2013-11-30T20:30:00.000Z,True,False,34,28,W,3,2,208.820
2013,15,333410002,Auburn,SEC,Missouri,SEC,Home,2013-12-07T21:00:00.000Z,True,False,59,42,W,14,4,171.094
2013,1,332430258,BYU,FBS Independents,Virginia,ACC,Away,2013-08-31T19:30:00.000Z,True,False,16,19,L,108,81,-39.407
2013,1,333610264,BYU,FBS Independents,Washington,Pac-12,Away,2013-12-28T02:30:00.000Z,True,False,16,31,L,27,14,137.458
2013,2,332500252,BYU,FBS Independents,Texas,Big 12,Home,2013-09-07T23:00:00.000Z,True,False,40,21,W,58,35,57.656
2013,4,332640252,BYU,FBS Independents,Utah,Pac-12,Home,2013-09-22T02:15:00.000Z,True,False,13,20,L,76,28,75.926
2013,5,332700252,BYU,FBS Independents,Middle Tennessee,Conference USA,Home,2013-09-28T01:00:00.000Z,True,False,37,10,W,64,95,-67.468
2013,6,332770328,BYU,FBS Independents,Utah State,Mountain West,Away,2013-10-05T00:00:00.000Z,True,False,31,14,W,29,39,50.908
2013,7,332850252,BYU,FBS Independents,Georgia Tech,ACC,Home,2013-10-12T23:00:00.000Z,True,False,38,20,W,52,34,60.394
2013,8,332920248,BYU,FBS Independents,Houston,American Athletic,Away,2013-10-19T19:30:00.000Z,True,False,47,46,W,35,46,42.938
2013,9,332980252,BYU,FBS Independents,Boise State,Mountain West,Home,2013-10-26T00:00:00.000Z,True,False,37,20,W,33,60,8.876
2013,11,333130275,BYU,FBS Independents,Wisconsin,Big Ten,Away,2013-11-09T20:30:00.000Z,True,False,17,27,L,9,15,131.495
2013,13,333270087,BYU,FBS Independents,Notre Dame,FBS Independents,Away,2013-11-23T20:30:00.000Z,True,False,13,23,L,41,29,73.758
2013,14,333342440,BYU,FBS Independents,Nevada,Mountain West,Away,2013-11-30T20:00:00.000Z,True,False,28,23,W,105,90,-60.726
2013,1,340052050,Ball State,Mid-American,Arkansas State,Sun Belt,Home,2014-01-06T02:00:00.000Z,True,False,20,23,L,70,91,-61.960
2013,2,332502050,Ball State,Mid-American,Army,FBS Independents,Home,2013-09-07T17:00:00.000Z,True,False,40,14,W,100,110,-123.131
2013,3,332570249,Ball State,Mid-American,North Texas,Conference USA,Away,2013-09-14T20:00:00.000Z,True,False,27,34,L,17,65,2.176
2013,4,332642199,Ball State,Mid-American,Eastern Michigan,Mid-American,Away,2013-09-21T17:00:00.000Z,True,False,51,20,W,125,125,-255.216
2013,5,332712050,Ball State,Mid-American,Toledo,Mid-American,Home,2013-09-28T19:00:00.000Z,True,False,31,24,W,48,70,-10.310
2013,6,332780258,Ball State,Mid-American,Virginia,ACC,Away,2013-10-05T16:00:00.000Z,True,False,48,27,W,108,81,-39.407
2013,7,332852050,Ball State,Mid-American,Kent State,Mid-American,Home,2013-10-12T19:00:00.000Z,True,False,27,24,W,91,103,-90.162
2013,8,332922711,Ball State,Mid-American,Western Michigan,Mid-American,Away,2013-10-19T18:00:00.000Z,True,False,38,17,W,113,114,-153.116
2013,9,332992006,Ball State,Mid-American,Akron,Mid-American,Away,2013-10-26T16:00:00.000Z,True,False,42,24,W,96,104,-97.367
2013,11,333102050,Ball State,Mid-American,Central Michigan,Mid-American,Home,2013-11-07T01:00:00.000Z,True,False,44,24,W,92,106,-103.478
2013,12,333172459,Ball State,Mid-American,Northern Illinois,Mid-American,Away,2013-11-14T01:00:00.000Z,True,False,27,48,L,10,51,26.564
2013,14,333332050,Ball State,Mid-American,Miami (OH),Mid-American,Home,2013-11-29T18:00:00.000Z,True,False,55,14,W,121,124,-214.695
2013,1,340010239,Baylor,Big 12,UCF,American Athletic,Home,2014-01-02T01:30:00.000Z,True,False,42,52,L,18,36,55.235
2013,2,332500239,Baylor,Big 12,Buffalo,Mid-American,Home,2013-09-07T19:30:00.000Z,True,False,70,13,W,40,67,-2.090
2013,4,332640239,Baylor,Big 12,UL Monroe,Sun Belt,Home,2013-09-21T20:00:00.000Z,True,False,70,7,W,103,102,-86.637
2013,6,332780239,Baylor,Big 12,West Virginia,Big 12,Home,2013-10-06T00:00:00.000Z,True,False,73,42,W,85,69,-7.114
2013,7,332852306,Baylor,Big 12,Kansas State,Big 12,Away,2013-10-12T19:30:00.000Z,True,False,35,25,W,23,21,112.754
2013,8,332920239,Baylor,Big 12,Iowa State,Big 12,Home,2013-10-19T23:00:00.000Z,True,False,71,7,W,102,66,-1.078
2013,9,332992305,Baylor,Big 12,Kansas,Big 12,Away,2013-10-26T23:00:00.000Z,True,False,59,14,W,110,93,-65.587
2013,11,333110239,Baylor,Big 12,Oklahoma,Big 12,Home,2013-11-08T00:30:00.000Z,True,False,41,12,W,24,17,125.655
2013,12,333200239,Baylor,Big 12,Texas Tech,Big 12,Home,2013-11-17T00:20:00.000Z,True,False,63,34,W,60,37,53.507
2013,13,333270197,Baylor,Big 12,Oklahoma State,Big 12,Away,2013-11-24T01:00:00.000Z,True,False,17,49,L,22,13,139.455
2013,14,333342628,Baylor,Big 12,TCU,Big 12,Away,2013-11-30T20:30:00.000Z,True,False,41,38,W,69,44,43.834
2013,15,333410239,Baylor,Big 12,Texas,Big 12,Home,2013-12-07T20:30:00.000Z,True,False,30,10,W,58,35,57.656
2013,1,332430264,Boise State,Mountain West,Washington,Pac-12,Away,2013-09-01T02:00:00.000Z,True,False,6,38,L,27,14,137.458
2013,1,333580204,Boise State,Mountain West,Oregon State,Pac-12,Away,2013-12-25T01:00:00.000Z,True,False,23,38,L,53,26,87.801
2013,3,332560068,Boise State,Mountain West,Air Force,Mountain West,Home,2013-09-14T00:00:00.000Z,True,False,42,20,W,115,119,-167.227
2013,4,332630278,Boise State,Mountain West,Fresno State,Mountain West,Away,2013-09-21T01:00:00.000Z,True,False,40,41,L,25,54,18.516
2013,5,332710068,Boise State,Mountain West,Southern Miss,Conference USA,Home,2013-09-29T02:15:00.000Z,True,False,60,7,W,117,122,-189.353
2013,7,332850328,Boise State,Mountain West,Utah State,Mountain West,Away,2013-10-13T00:00:00.000Z,True,False,34,23,W,29,39,50.908
2013,8,332920068,Boise State,Mountain West,Nevada,Mountain West,Home,2013-10-20T00:00:00.000Z,True,False,34,17,W,105,90,-60.726
2013,9,332980252,Boise State,Mountain West,BYU,FBS Independents,Away,2013-10-26T00:00:00.000Z,True,False,20,37,L,47,30,72.984
2013,10,333060036,Boise State,Mountain West,Colorado State,Mountain West,Away,2013-11-03T00:00:00.000Z,True,False,42,30,W,50,73,-15.935
2013,12,333200068,Boise State,Mountain West,Wyoming,Mountain West,Home,2013-11-17T03:15:00.000Z,True,False,48,7,W,89,105,-102.944
2013,13,333270021,Boise State,Mountain West,San Diego State,Mountain West,Away,2013-11-24T03:30:00.000Z,True,False,31,34,L,65,82,-41.615
2013,14,333340068,Boise State,Mountain West,New Mexico,Mountain West,Home,2013-12-01T03:15:00.000Z,True,False,45,17,W,98,112,-132.084
2013,1,333650103,Boston College,ACC,Arizona,Pac-12,Home,2013-12-31T17:30:00.000Z,True,False,19,42,L,32,19,116.204
2013,2,332490103,Boston College,ACC,Wake Forest,ACC,Home,2013-09-07T00:00:00.000Z,True,False,24,10,W,95,63,3.325
2013,3,332570030,Boston College,ACC,USC,Pac-12,Away,2013-09-14T19:00:00.000Z,True,False,7,35,L,31,20,115.177
2013,5,332710103,Boston College,ACC,Florida State,ACC,Home,2013-09-28T19:30:00.000Z,True,False,34,48,L,1,1,216.940
2013,6,332780103,Boston College,ACC,Army,FBS Independents,Home,2013-10-05T17:00:00.000Z,True,False,48,27,W,100,110,-123.131
2013,7,332850228,Boston College,ACC,Clemson,ACC,Away,2013-10-12T19:30:00.000Z,True,False,14,24,L,20,22,110.510
2013,9,332990153,Boston College,ACC,North Carolina,ACC,Away,2013-10-26T19:30:00.000Z,True,False,10,34,L,42,40,49.627
2013,10,333060103,Boston College,ACC,Virginia Tech,ACC,Home,2013-11-02T16:00:00.000Z,True,False,34,27,W,66,43,45.942
2013,11,333130166,Boston College,ACC,New Mexico State,FBS Independents,Away,2013-11-09T20:30:00.000Z,True,False,48,34,W,118,118,-165.017
2013,12,333200103,Boston College,ACC,NC State,ACC,Home,2013-11-16T17:30:00.000Z,True,False,38,21,W,90,84,-43.889
2013,13,333270120,Boston College,ACC,Maryland,ACC,Away,2013-11-23T20:30:00.000Z,True,False,29,26,W,68,64,2.326
2013,14,333340183,Boston College,ACC,Syracuse,ACC,Away,2013-11-30T20:30:00.000Z,True,False,31,34,L,93,59,10.508
2013,1,332410189,Bowling Green,Mid-American,Tulsa,Conference USA,Home,2013-08-29T23:00:00.000Z,True,False,34,7,W,104,107,-103.933
2013,1,333600189,Bowling Green,Mid-American,Pittsburgh,ACC,Home,2013-12-26T23:00:00.000Z,True,False,27,30,L,71,57,14.141
2013,2,332502309,Bowling Green,Mid-American,Kent State,Mid-American,Away,2013-09-07T16:00:00.000Z,True,False,41,22,W,91,103,-90.162
2013,3,332570084,Bowling Green,Mid-American,Indiana,Big Ten,Away,2013-09-14T16:00:00.000Z,True,False,10,42,L,79,50,29.489
2013,5,332710189,Bowling Green,Mid-American,Akron,Mid-American,Home,2013-09-28T18:30:00.000Z,True,False,31,14,W,96,104,-97.367
2013,6,332780189,Bowling Green,Mid-American,Massachusetts,Mid-American,Home,2013-10-05T19:30:00.000Z,True,False,28,7,W,120,121,-182.350
2013,7,332850344,Bowling Green,Mid-American,Mississippi State,SEC,Away,2013-10-12T23:30:00.000Z,True,False,20,21,L,63,32,64.651
2013,9,332990189,Bowling Green,Mid-American,Toledo,Mid-American,Home,2013-10-26T18:30:00.000Z,True,False,25,28,L,48,70,-10.310
2013,11,333090193,Bowling Green,Mid-American,Miami (OH),Mid-American,Away,2013-11-06T01:00:00.000Z,True,False,45,3,W,121,124,-214.695
2013,12,333160189,Bowling Green,Mid-American,Ohio,Mid-American,Home,2013-11-13T00:30:00.000Z,True,False,49,0,W,75,98,-73.281
2013,13,333272199,Bowling Green,Mid-American,Eastern Michigan,Mid-American,Away,2013-11-23T18:00:00.000Z,True,False,58,7,W,125,125,-255.216
2013,14,333332084,Bowling Green,Mid-American,Buffalo,Mid-American,Away,2013-11-29T18:30:00.000Z,True,False,24,7,W,40,67,-2.090
2013,15,333402459,Bowling Green,Mid-American,Northern Illinois,Mid-American,Away,2013-12-07T01:00:00.000Z,True,False,47,27,W,10,51,26.564
2013,1,332430194,Buffalo,Mid-American,Ohio State,Big Ten,Away,2013-08-31T16:00:00.000Z,True,False,20,40,L,6,9,144.009
2013,1,333550021,Buffalo,Mid-American,San Diego State,Mountain West,Away,2013-12-21T22:30:00.000Z,True,False,24,49,L,65,82,-41.615
2013,2,332500239,Buffalo,Mid-American,Baylor,Big 12,Away,2013-09-07T19:30:00.000Z,True,False,13,70,L,4,11,141.845
2013,5,332712084,Buffalo,Mid-American,UConn,American Athletic,Home,2013-09-28T19:30:00.000Z,True,False,41,12,W,99,99,-75.874
2013,6,332782084,Buffalo,Mid-American,Eastern Michigan,Mid-American,Home,2013-10-05T16:00:00.000Z,True,False,42,14,W,125,125,-255.216
2013,7,332852711,Buffalo,Mid-American,Western Michigan,Mid-American,Away,2013-10-12T18:00:00.000Z,True,False,33,0,W,113,114,-153.116
2013,8,332922084,Buffalo,Mid-American,Massachusetts,Mid-American,Home,2013-10-19T19:30:00.000Z,True,False,32,3,W,120,121,-182.350
2013,9,332992309,Buffalo,Mid-American,Kent State,Mid-American,Away,2013-10-26T19:30:00.000Z,True,False,41,21,W,91,103,-90.162
2013,11,333092084,Buffalo,Mid-American,Ohio,Mid-American,Home,2013-11-06T01:00:00.000Z,True,False,30,3,W,75,98,-73.281
2013,12,333162649,Buffalo,Mid-American,Toledo,Mid-American,Away,2013-11-13T00:30:00.000Z,True,False,41,51,L,48,70,-10.310
2013,13,333230193,Buffalo,Mid-American,Miami (OH),Mid-American,Away,2013-11-20T01:00:00.000Z,True,False,44,7,W,121,124,-214.695
2013,14,333332084,Buffalo,Mid-American,Bowling Green,Mid-American,Home,2013-11-29T18:30:00.000Z,True,False,7,24,L,7,49,29.970
2013,1,332430025,California,Pac-12,Northwestern,Big Ten,Home,2013-09-01T02:30:00.000Z,True,False,30,44,L,72,55,17.776
2013,3,332570025,California,Pac-12,Ohio State,Big Ten,Home,2013-09-14T23:00:00.000Z,True,False,34,52,L,6,9,144.009
2013,5,332712483,California,Pac-12,Oregon,Pac-12,Away,2013-09-29T02:30:00.000Z,True,False,16,55,L,5,3,179.013
2013,6,332780025,California,Pac-12,Washington State,Pac-12,Home,2013-10-05T20:00:00.000Z,True,False,22,44,L,77,38,53.114
2013,7,332850026,California,Pac-12,UCLA,Pac-12,Away,2013-10-13T02:30:00.000Z,True,False,10,37,L,16,12,140.691
2013,8,332920025,California,Pac-12,Oregon State,Pac-12,Home,2013-10-20T02:30:00.000Z,True,False,17,49,L,53,26,87.801
2013,9,332990264,California,Pac-12,Washington,Pac-12,Away,2013-10-27T03:00:00.000Z,True,False,17,41,L,27,14,137.458
