Season,Week,GameId,Team,Conference,Opponent,OpponentConference,Location,StartDate,Completed,Live,TeamPoints,OpponentPoints,Result,OpponentRk,OpponentAdjRk,OpponentAdjRtg
2020,1,401256135,App State,Sun Belt,North Texas,Conference USA,Away,2020-12-21T19:30:00.000Z,True,False,56,28,W,103,122,-167.565
2020,2,401236081,App State,Sun Belt,Charlotte,Conference USA,Home,2020-09-12T16:00:00.000Z,True,False,35,20,W,85,115,-137.604
2020,3,401236939,App State,Sun Belt,Marshall,Conference USA,Away,2020-09-19T19:30:00.000Z,True,False,7,17,L,19,55,15.938
2020,8,401240642,App State,Sun Belt,Arkansas State,Sun Belt,Home,2020-10-22T23:30:00.000Z,True,False,45,17,W,92,104,-92.750
2020,9,401215319,App State,Sun Belt,UL Monroe,Sun Belt,Away,2020-10-31T20:00:00.000Z,True,False,31,13,W,125,126,-240.872
2020,10,401215324,App State,Sun Belt,Texas State,Sun Belt,Away,2020-11-07T20:00:00.000Z,True,False,38,17,W,100,100,-88.302
2020,11,401215328,App State,Sun Belt,Georgia State,Sun Belt,Home,2020-11-14T19:30:00.000Z,True,False,17,13,W,56,79,-12.077
2020,12,401215333,App State,Sun Belt,Coastal Carolina,Sun Belt,Away,2020-11-21T17:00:00.000Z,True,False,23,34,L,7,16,110.171
2020,13,401215336,App State,Sun Belt,Troy,Sun Belt,Home,2020-11-28T20:30:00.000Z,True,False,47,10,W,53,75,-6.222
2020,14,401252117,App State,Sun Belt,Louisiana,Sun Belt,Home,2020-12-05T01:30:00.000Z,True,False,21,24,L,18,37,50.615
2020,15,401215309,App State,Sun Belt,Georgia Southern,Sun Belt,Away,2020-12-12T23:00:00.000Z,True,False,34,26,W,33,63,4.256
2020,11,401249403,Arizona,Pac-12,USC,Pac-12,Home,2020-11-14T20:30:00.000Z,True,False,30,34,L,46,32,59.652
2020,12,401249413,Arizona,Pac-12,Washington,Pac-12,Away,2020-11-22T01:00:00.000Z,True,False,27,44,L,48,61,9.913
2020,13,401249421,Arizona,Pac-12,UCLA,Pac-12,Away,2020-11-29T01:00:00.000Z,True,False,10,27,L,42,35,55.886
2020,14,401249426,Arizona,Pac-12,Colorado,Pac-12,Home,2020-12-06T00:00:00.000Z,True,False,13,24,L,76,65,1.455
2020,15,401249429,Arizona,Pac-12,Arizona State,Pac-12,Home,2020-12-12T00:00:00.000Z,True,False,7,70,L,8,27,66.076
2020,10,401249400,Arizona State,Pac-12,USC,Pac-12,Away,2020-11-07T17:00:00.000Z,True,False,27,28,L,46,32,59.652
2020,14,401249425,Arizona State,Pac-12,UCLA,Pac-12,Home,2020-12-06T03:30:00.000Z,True,False,18,25,L,42,35,55.886
2020,15,401249429,Arizona State,Pac-12,Arizona,Pac-12,Away,2020-12-12T00:00:00.000Z,True,False,70,7,W,118,98,-71.260
2020,16,401269378,Arizona State,Pac-12,Oregon State,Pac-12,Away,2020-12-20T03:30:00.000Z,True,False,46,33,W,80,88,-36.547
2020,4,401237033,Arkansas,SEC,Georgia,SEC,Home,2020-09-26T20:00:00.000Z,True,False,10,37,L,16,3,180.189
2020,5,401237094,Arkansas,SEC,Mississippi State,SEC,Away,2020-10-03T23:30:00.000Z,True,False,21,14,W,89,51,30.082
2020,6,401237101,Arkansas,SEC,Auburn,SEC,Away,2020-10-10T20:00:00.000Z,True,False,28,30,L,61,25,75.778
2020,7,401237108,Arkansas,SEC,Ole Miss,SEC,Home,2020-10-17T19:30:00.000Z,True,False,33,21,W,70,43,43.635
2020,9,401237120,Arkansas,SEC,Texas A&M,SEC,Away,2020-10-31T23:30:00.000Z,True,False,31,42,L,21,9,143.149
2020,10,401237124,Arkansas,SEC,Tennessee,SEC,Home,2020-11-08T00:30:00.000Z,True,False,24,13,W,101,80,-14.560
2020,11,401237129,Arkansas,SEC,Florida,SEC,Away,2020-11-15T00:00:00.000Z,True,False,35,63,L,28,10,142.779
2020,12,401237136,Arkansas,SEC,LSU,SEC,Home,2020-11-21T17:00:00.000Z,True,False,24,27,L,73,30,60.569
2020,14,401265818,Arkansas,SEC,Missouri,SEC,Away,2020-12-05T17:00:00.000Z,True,False,48,50,L,87,62,6.666
2020,15,401267164,Arkansas,SEC,Alabama,SEC,Home,2020-12-12T17:00:00.000Z,True,False,3,52,L,1,1,283.159
2020,1,401212553,Arkansas State,Sun Belt,Memphis,American Athletic,Away,2020-09-06T00:00:00.000Z,True,False,24,37,L,66,89,-41.151
2020,2,401236053,Arkansas State,Sun Belt,Kansas State,Big 12,Away,2020-09-12T16:00:00.000Z,True,False,35,31,W,86,76,-6.790
2020,5,401215304,Arkansas State,Sun Belt,Coastal Carolina,Sun Belt,Away,2020-10-03T16:00:00.000Z,True,False,23,52,L,7,16,110.171
2020,7,401215310,Arkansas State,Sun Belt,Georgia State,Sun Belt,Home,2020-10-15T23:30:00.000Z,True,False,59,52,W,56,79,-12.077
2020,8,401240642,Arkansas State,Sun Belt,App State,Sun Belt,Away,2020-10-22T23:30:00.000Z,True,False,17,45,L,15,38,49.184
2020,9,401215320,Arkansas State,Sun Belt,Troy,Sun Belt,Home,2020-10-31T19:00:00.000Z,True,False,10,38,L,53,75,-6.222
2020,10,401253924,Arkansas State,Sun Belt,Louisiana,Sun Belt,Away,2020-11-07T17:00:00.000Z,True,False,20,27,L,18,37,50.615
2020,12,401215334,Arkansas State,Sun Belt,Texas State,Sun Belt,Away,2020-11-21T17:00:00.000Z,True,False,45,47,L,100,100,-88.302
2020,13,401215337,Arkansas State,Sun Belt,South Alabama,Sun Belt,Home,2020-11-28T20:00:00.000Z,True,False,31,38,L,94,101,-89.941
2020,14,401262493,Arkansas State,Sun Belt,UL Monroe,Sun Belt,Home,2020-12-05T20:00:00.000Z,True,False,48,15,W,125,126,-240.872
2020,1,401235700,Army,FBS Independents,Middle Tennessee,Conference USA,Home,2020-09-05T17:30:00.000Z,True,False,42,0,W,107,119,-153.523
2020,1,401256197,Army,FBS Independents,West Virginia,Big 12,Home,2020-12-31T21:00:00.000Z,True,False,21,24,L,62,46,36.615
2020,2,401240113,Army,FBS Independents,UL Monroe,Sun Belt,Home,2020-09-12T17:30:00.000Z,True,False,37,7,W,125,126,-240.872
2020,4,401240996,Army,FBS Independents,Cincinnati,American Athletic,Away,2020-09-26T19:30:00.000Z,True,False,10,24,L,5,11,136.685
2020,7,401240115,Army,FBS Independents,UTSA,Conference USA,Away,2020-10-17T17:30:00.000Z,True,False,28,16,W,57,94,-59.153
2020,11,401207200,Army,FBS Independents,Tulane,American Athletic,Away,2020-11-14T17:00:00.000Z,True,False,12,38,L,40,68,-1.474
2020,12,401235975,Army,FBS Independents,Georgia Southern,Sun Belt,Home,2020-11-21T17:00:00.000Z,True,False,28,27,W,33,63,4.256
2020,15,401207203,Army,FBS Independents,Navy,American Athletic,Home,2020-12-12T20:00:00.000Z,True,False,15,0,W,115,107,-97.121
2020,16,401265699,Army,FBS Independents,Air Force,Mountain West,Home,2020-12-19T20:00:00.000Z,True,False,10,7,W,17,36,52.276
2020,1,401256199,Auburn,SEC,Northwestern,Big Ten,Away,2021-01-01T18:00:00.000Z,True,False,19,35,L,27,20,104.269
2020,4,401237034,Auburn,SEC,Kentucky,SEC,Home,2020-09-26T16:00:00.000Z,True,False,29,13,W,79,49,33.539
2020,5,401237095,Auburn,SEC,Georgia,SEC,Away,2020-10-03T23:30:00.000Z,True,False,6,27,L,16,3,180.189
2020,6,401237101,Auburn,SEC,Arkansas,SEC,Home,2020-10-10T20:00:00.000Z,True,False,30,28,W,96,44,41.796
2020,7,401237109,Auburn,SEC,South Carolina,SEC,Away,2020-10-17T16:00:00.000Z,True,False,22,30,L,108,90,-44.022
2020,8,401237115,Auburn,SEC,Ole Miss,SEC,Away,2020-10-24T16:00:00.000Z,True,False,35,28,W,70,43,43.635
2020,9,401237121,Auburn,SEC,LSU,SEC,Home,2020-10-31T19:30:00.000Z,True,False,48,11,W,73,30,60.569
2020,12,401237137,Auburn,SEC,Tennessee,SEC,Home,2020-11-22T00:00:00.000Z,True,False,30,17,W,101,80,-14.560
2020,13,401237142,Auburn,SEC,Alabama,SEC,Away,2020-11-28T20:30:00.000Z,True,False,13,42,L,1,1,283.159
2020,14,401237150,Auburn,SEC,Texas A&M,SEC,Home,2020-12-05T17:00:00.000Z,True,False,20,31,L,21,9,143.149
2020,15,401260157,Auburn,SEC,Mississippi State,SEC,Away,2020-12-13T00:30:00.000Z,True,False,24,10,W,89,51,30.082
2020,1,401234576,BYU,FBS Independents,Navy,American Athletic,Away,2020-09-08T00:00:00.000Z,True,False,55,3,W,115,107,-97.121
2020,1,401256137,BYU,FBS Independents,UCF,American Athletic,Home,2020-12-23T00:00:00.000Z,True,False,49,23,W,34,41,48.295
2020,4,401236223,BYU,FBS Independents,Troy,Sun Belt,Home,2020-09-27T02:15:00.000Z,True,False,48,7,W,53,75,-6.222
2020,5,401246275,BYU,FBS Independents,Louisiana Tech,Conference USA,Home,2020-10-03T01:00:00.000Z,True,False,45,14,W,106,110,-109.766
2020,6,401240997,BYU,FBS Independents,UTSA,Conference USA,Home,2020-10-10T19:30:00.000Z,True,False,27,20,W,57,94,-59.153
2020,7,401212551,BYU,FBS Independents,Houston,American Athletic,Away,2020-10-17T01:30:00.000Z,True,False,43,26,W,69,85,-26.475
2020,8,401240998,BYU,FBS Independents,Texas State,Sun Belt,Home,2020-10-25T02:15:00.000Z,True,False,52,14,W,100,100,-88.302
2020,9,401239887,BYU,FBS Independents,Western Kentucky,Conference USA,Home,2020-11-01T02:15:00.000Z,True,False,41,10,W,93,111,-110.945
2020,10,401249005,BYU,FBS Independents,Boise State,Mountain West,Away,2020-11-07T02:45:00.000Z,True,False,51,17,W,25,29,61.319
2020,14,401237514,BYU,FBS Independents,Coastal Carolina,Sun Belt,Away,2020-12-05T22:30:00.000Z,True,False,17,22,L,7,16,110.171
2020,15,401249435,BYU,FBS Independents,San Diego State,Mountain West,Home,2020-12-13T03:00:00.000Z,True,False,28,14,W,37,56,13.423
2020,1,401268773,Ball State,Mid-American,San José State,Mountain West,Away,2020-12-31T19:00:00.000Z,True,False,34,13,W,32,31,60.508
2020,10,401249889,Ball State,Mid-American,Miami (OH),Mid-American,Away,2020-11-05T00:00:00.000Z,True,False,31,38,L,50,14,114.677
2020,11,401249865,Ball State,Mid-American,Eastern Michigan,Mid-American,Home,2020-11-12T00:00:00.000Z,True,False,38,31,W,74,33,57.117
2020,12,401249870,Ball State,Mid-American,Northern Illinois,Mid-American,Home,2020-11-19T00:00:00.000Z,True,False,31,25,W,113,67,-0.738
2020,13,401249873,Ball State,Mid-American,Toledo,Mid-American,Away,2020-11-28T17:00:00.000Z,True,False,27,24,W,23,15,114.673
2020,14,401249878,Ball State,Mid-American,Central Michigan,Mid-American,Away,2020-12-05T19:00:00.000Z,True,False,45,20,W,58,22,87.950
2020,15,401249885,Ball State,Mid-American,Western Michigan,Mid-American,Home,2020-12-12T17:00:00.000Z,True,False,30,27,W,31,21,94.107
2020,16,401249854,Ball State,Mid-American,Buffalo,Mid-American,Away,2020-12-19T00:30:00.000Z,True,False,38,28,W,3,6,153.223
2020,4,401235993,Baylor,Big 12,Kansas,Big 12,Home,2020-09-26T23:30:00.000Z,True,False,47,14,W,123,113,-112.890
2020,5,401235998,Baylor,Big 12,West Virginia,Big 12,Away,2020-10-03T16:00:00.000Z,True,False,21,27,L,62,46,36.615
2020,8,401236008,Baylor,Big 12,Texas,Big 12,Away,2020-10-24T19:30:00.000Z,True,False,16,27,L,14,17,107.667
2020,9,401236013,Baylor,Big 12,TCU,Big 12,Home,2020-10-31T19:30:00.000Z,True,False,23,33,L,38,34,56.320
2020,10,401236018,Baylor,Big 12,Iowa State,Big 12,Away,2020-11-08T00:00:00.000Z,True,False,31,38,L,22,12,125.008
2020,11,401236023,Baylor,Big 12,Texas Tech,Big 12,Away,2020-11-14T21:00:00.000Z,True,False,23,24,L,95,77,-9.902
2020,13,401236028,Baylor,Big 12,Kansas State,Big 12,Home,2020-11-29T00:00:00.000Z,True,False,32,31,W,86,76,-6.790
2020,14,401236033,Baylor,Big 12,Oklahoma,Big 12,Away,2020-12-06T01:00:00.000Z,True,False,14,27,L,6,4,168.240
2020,15,401250713,Baylor,Big 12,Oklahoma State,Big 12,Home,2020-12-12T20:30:00.000Z,True,False,3,42,L,45,26,73.228
2020,8,401248997,Boise State,Mountain West,Utah State,Mountain West,Home,2020-10-24T23:00:00.000Z,True,False,42,13,W,120,125,-191.781
2020,9,401248999,Boise State,Mountain West,Air Force,Mountain West,Away,2020-10-31T22:00:00.000Z,True,False,49,30,W,17,36,52.276
2020,10,401249005,Boise State,Mountain West,BYU,FBS Independents,Home,2020-11-07T02:45:00.000Z,True,False,17,51,L,2,5,157.602
2020,11,401249012,Boise State,Mountain West,Colorado State,Mountain West,Home,2020-11-13T01:00:00.000Z,True,False,52,21,W,112,114,-121.663
2020,12,401249017,Boise State,Mountain West,Hawai'i,Mountain West,Away,2020-11-22T04:00:00.000Z,True,False,40,32,W,68,92,-45.816
2020,15,401249035,Boise State,Mountain West,Wyoming,Mountain West,Away,2020-12-12T23:00:00.000Z,True,False,17,9,W,51,86,-31.992
2020,16,401249043,Boise State,Mountain West,San José State,Mountain West,Away,2020-12-19T21:40:00.000Z,True,False,20,34,L,32,31,60.508
2020,3,401234567,Boston College,ACC,Duke,ACC,Away,2020-09-19T16:00:00.000Z,True,False,26,6,W,105,105,-94.496
2020,4,401241303,Boston College,ACC,Texas State,Sun Belt,Home,2020-09-26T22:00:00.000Z,True,False,24,21,W,100,100,-88.302
2020,5,401234597,Boston College,ACC,North Carolina,ACC,Home,2020-10-03T19:30:00.000Z,True,False,22,26,L,24,24,76.391
2020,6,401234603,Boston College,ACC,Pittsburgh,ACC,Home,2020-10-10T20:00:00.000Z,True,False,31,30,W,65,53,23.969
2020,7,401234609,Boston College,ACC,Virginia Tech,ACC,Away,2020-10-18T00:00:00.000Z,True,False,14,40,L,67,52,26.586
2020,8,401234617,Boston College,ACC,Georgia Tech,ACC,Home,2020-10-24T20:00:00.000Z,True,False,48,27,W,104,95,-60.750
2020,9,401234624,Boston College,ACC,Clemson,ACC,Away,2020-10-31T16:00:00.000Z,True,False,28,34,L,4,8,149.449
2020,10,401234631,Boston College,ACC,Syracuse,ACC,Away,2020-11-07T19:00:00.000Z,True,False,16,13,W,111,103,-92.175
2020,11,401234637,Boston College,ACC,Notre Dame,ACC,Home,2020-11-14T20:30:00.000Z,True,False,31,45,L,12,18,107.178
2020,13,401234649,Boston College,ACC,Louisville,ACC,Home,2020-11-28T21:00:00.000Z,True,False,34,27,W,54,69,-3.774
2020,14,401234656,Boston College,ACC,Virginia,ACC,Away,2020-12-05T20:30:00.000Z,True,False,32,43,L,75,72,-5.133
2020,10,401249858,Bowling Green,Mid-American,Toledo,Mid-American,Away,2020-11-05T01:00:00.000Z,True,False,3,38,L,23,15,114.673
2020,11,401249862,Bowling Green,Mid-American,Kent State,Mid-American,Home,2020-11-11T00:30:00.000Z,True,False,24,62,L,20,39,48.949
2020,12,401249868,Bowling Green,Mid-American,Buffalo,Mid-American,Home,2020-11-18T00:00:00.000Z,True,False,17,42,L,3,6,153.223
2020,13,401249876,Bowling Green,Mid-American,Ohio,Mid-American,Away,2020-11-28T17:00:00.000Z,True,False,10,52,L,9,47,36.001
2020,14,401249881,Bowling Green,Mid-American,Akron,Mid-American,Away,2020-12-05T19:00:00.000Z,True,False,3,31,L,124,112,-111.199
2020,1,401256141,Buffalo,Mid-American,Marshall,Conference USA,Home,2020-12-25T19:30:00.000Z,True,False,17,10,W,19,55,15.938
2020,10,401249859,Buffalo,Mid-American,Northern Illinois,Mid-American,Away,2020-11-05T00:00:00.000Z,True,False,49,30,W,113,67,-0.738
2020,11,401249890,Buffalo,Mid-American,Miami (OH),Mid-American,Home,2020-11-11T01:00:00.000Z,True,False,42,10,W,50,14,114.677
2020,12,401249868,Buffalo,Mid-American,Bowling Green,Mid-American,Away,2020-11-18T00:00:00.000Z,True,False,42,17,W,126,123,-174.660
2020,13,401249877,Buffalo,Mid-American,Kent State,Mid-American,Home,2020-11-28T17:00:00.000Z,True,False,70,41,W,20,39,48.949
2020,15,401249886,Buffalo,Mid-American,Akron,Mid-American,Home,2020-12-12T19:30:00.000Z,True,False,56,7,W,124,112,-111.199
2020,16,401249854,Buffalo,Mid-American,Ball State,Mid-American,Home,2020-12-19T00:30:00.000Z,True,False,28,38,L,26,7,150.794
2020,11,401261454,California,Pac-12,UCLA,Pac-12,Away,2020-11-15T17:00:00.000Z,True,False,10,34,L,42,35,55.886
2020,12,401249411,California,Pac-12,Oregon State,Pac-12,Away,2020-11-21T20:30:00.000Z,True,False,27,31,L,80,88,-36.547
2020,13,401249417,California,Pac-12,Stanford,Pac-12,Home,2020-11-27T21:30:00.000Z,True,False,23,24,L,78,87,-32.073
2020,14,401249423,California,Pac-12,Oregon,Pac-12,Home,2020-12-06T00:00:00.000Z,True,False,21,17,W,49,40,48.905
2020,10,401249860,Central Michigan,Mid-American,Ohio,Mid-American,Home,2020-11-05T00:00:00.000Z,True,False,30,27,W,9,47,36.001
2020,11,401249864,Central Michigan,Mid-American,Northern Illinois,Mid-American,Away,2020-11-12T01:00:00.000Z,True,False,40,10,W,113,67,-0.738
2020,12,401249872,Central Michigan,Mid-American,Western Michigan,Mid-American,Home,2020-11-19T00:00:00.000Z,True,False,44,52,L,31,21,94.107
2020,13,401249874,Central Michigan,Mid-American,Eastern Michigan,Mid-American,Away,2020-11-27T21:00:00.000Z,True,False,31,23,W,74,33,57.117
2020,14,401249878,Central Michigan,Mid-American,Ball State,Mid-American,Home,2020-12-05T19:00:00.000Z,True,False,20,45,L,26,7,150.794
2020,15,401249883,Central Michigan,Mid-American,Toledo,Mid-American,Away,2020-12-12T20:00:00.000Z,True,False,23,24,L,23,15,114.673
2020,2,401236081,Charlotte,Conference USA,App State,Sun Belt,Away,2020-09-12T16:00:00.000Z,True,False,20,35,L,15,38,49.184
2020,5,401207136,Charlotte,Conference USA,Florida Atlantic,Conference USA,Away,2020-10-03T20:00:00.000Z,True,False,17,21,L,60,102,-90.700
2020,6,401207142,Charlotte,Conference USA,North Texas,Conference USA,Away,2020-10-11T00:00:00.000Z,True,False,49,21,W,103,122,-167.565
2020,8,401207154,Charlotte,Conference USA,UTEP,Conference USA,Home,2020-10-24T16:00:00.000Z,True,False,38,28,W,109,120,-162.386
2020,9,401234625,Charlotte,Conference USA,Duke,ACC,Away,2020-10-31T23:00:00.000Z,True,False,19,53,L,105,105,-94.496
2020,14,401266789,Charlotte,Conference USA,Western Kentucky,Conference USA,Home,2020-12-06T17:00:00.000Z,True,False,19,37,L,93,111,-110.945
2020,1,401256108,Cincinnati,American Athletic,Georgia,SEC,Away,2021-01-01T17:00:00.000Z,True,False,21,24,L,16,3,180.189
2020,4,401240996,Cincinnati,American Athletic,Army,FBS Independents,Home,2020-09-26T19:30:00.000Z,True,False,24,10,W,30,45,39.383
2020,5,401212476,Cincinnati,American Athletic,South Florida,American Athletic,Home,2020-10-03T19:30:00.000Z,True,False,28,7,W,121,116,-139.449
2020,8,401212488,Cincinnati,American Athletic,SMU,American Athletic,Away,2020-10-25T01:00:00.000Z,True,False,42,13,W,52,84,-24.448
2020,9,401212543,Cincinnati,American Athletic,Memphis,American Athletic,Home,2020-10-31T16:00:00.000Z,True,False,49,10,W,66,89,-41.151
2020,10,401212544,Cincinnati,American Athletic,Houston,American Athletic,Home,2020-11-07T20:30:00.000Z,True,False,38,10,W,69,85,-26.475
2020,11,401212545,Cincinnati,American Athletic,East Carolina,American Athletic,Home,2020-11-14T00:30:00.000Z,True,False,55,17,W,82,93,-57.914
2020,12,401212540,Cincinnati,American Athletic,UCF,American Athletic,Away,2020-11-21T20:30:00.000Z,True,False,36,33,W,34,41,48.295
2020,16,401264085,Cincinnati,American Athletic,Tulsa,American Athletic,Home,2020-12-20T01:00:00.000Z,True,False,27,24,W,43,42,44.479
2020,1,401240173,Clemson,ACC,Ohio State,Big Ten,Home,2021-01-02T01:00:00.000Z,True,False,28,49,L,11,2,187.626
2020,2,401234562,Clemson,ACC,Wake Forest,ACC,Away,2020-09-12T23:30:00.000Z,True,False,37,13,W,72,54,16.683
2020,5,401234598,Clemson,ACC,Virginia,ACC,Home,2020-10-04T00:00:00.000Z,True,False,41,23,W,75,72,-5.133
2020,6,401234604,Clemson,ACC,Miami,ACC,Home,2020-10-10T23:30:00.000Z,True,False,42,17,W,36,28,61.373
2020,7,401234610,Clemson,ACC,Georgia Tech,ACC,Away,2020-10-17T16:00:00.000Z,True,False,73,7,W,104,95,-60.750
2020,8,401234618,Clemson,ACC,Syracuse,ACC,Home,2020-10-24T16:00:00.000Z,True,False,47,21,W,111,103,-92.175
2020,9,401234624,Clemson,ACC,Boston College,ACC,Home,2020-10-31T16:00:00.000Z,True,False,34,28,W,63,57,12.073
2020,10,401234632,Clemson,ACC,Notre Dame,ACC,Away,2020-11-08T00:30:00.000Z,True,False,40,47,L,12,18,107.178
2020,13,401234651,Clemson,ACC,Pittsburgh,ACC,Home,2020-11-28T20:30:00.000Z,True,False,52,17,W,65,53,23.969
2020,14,401234657,Clemson,ACC,Virginia Tech,ACC,Away,2020-12-06T00:30:00.000Z,True,False,45,10,W,67,52,26.586
2020,16,401256001,Clemson,ACC,Notre Dame,ACC,Away,2020-12-19T21:00:00.000Z,True,False,34,10,W,12,18,107.178
2020,1,401256143,Coastal Carolina,Sun Belt,Liberty,FBS Independents,Home,2020-12-27T00:30:00.000Z,True,False,34,37,L,10,60,10.095
2020,2,401236658,Coastal Carolina,Sun Belt,Kansas,Big 12,Away,2020-09-13T02:00:00.000Z,True,False,38,23,W,123,113,-112.890
2020,5,401215304,Coastal Carolina,Sun Belt,Arkansas State,Sun Belt,Home,2020-10-03T16:00:00.000Z,True,False,52,23,W,92,104,-92.750
2020,7,401215311,Coastal Carolina,Sun Belt,Louisiana,Sun Belt,Away,2020-10-14T23:30:00.000Z,True,False,30,27,W,18,37,50.615
2020,8,401215316,Coastal Carolina,Sun Belt,Georgia Southern,Sun Belt,Home,2020-10-24T16:00:00.000Z,True,False,28,14,W,33,63,4.256
2020,9,401215318,Coastal Carolina,Sun Belt,Georgia State,Sun Belt,Away,2020-10-31T16:00:00.000Z,True,False,51,0,W,56,79,-12.077
2020,10,401215325,Coastal Carolina,Sun Belt,South Alabama,Sun Belt,Home,2020-11-08T01:00:00.000Z,True,False,23,6,W,94,101,-89.941
2020,12,401215333,Coastal Carolina,Sun Belt,App State,Sun Belt,Home,2020-11-21T17:00:00.000Z,True,False,34,23,W,15,38,49.184
2020,13,401215338,Coastal Carolina,Sun Belt,Texas State,Sun Belt,Away,2020-11-28T20:00:00.000Z,True,False,49,14,W,100,100,-88.302
2020,14,401237514,Coastal Carolina,Sun Belt,BYU,FBS Independents,Home,2020-12-05T22:30:00.000Z,True,False,22,17,W,2,5,157.602
2020,15,401259671,Coastal Carolina,Sun Belt,Troy,Sun Belt,Away,2020-12-12T20:00:00.000Z,True,False,42,38,W,53,75,-6.222
2020,1,401256151,Colorado,Pac-12,Texas,Big 12,Home,2020-12-30T02:00:00.000Z,True,False,23,55,L,14,17,107.667
2020,10,401249402,Colorado,Pac-12,UCLA,Pac-12,Home,2020-11-08T00:00:00.000Z,True,False,48,42,W,42,35,55.886
2020,11,401249406,Colorado,Pac-12,Stanford,Pac-12,Away,2020-11-14T20:30:00.000Z,True,False,35,32,W,78,87,-32.073
2020,13,401265734,Colorado,Pac-12,San Diego State,Mountain West,Home,2020-11-28T22:37:00.000Z,True,False,20,10,W,37,56,13.423
2020,14,401249426,Colorado,Pac-12,Arizona,Pac-12,Away,2020-12-06T00:00:00.000Z,True,False,24,13,W,118,98,-71.260
2020,15,401249428,Colorado,Pac-12,Utah,Pac-12,Home,2020-12-12T17:00:00.000Z,True,False,21,38,L,47,50,32.725
2020,9,401249000,Colorado State,Mountain West,Fresno State,Mountain West,Away,2020-10-30T02:00:00.000Z,True,False,17,38,L,55,106,-96.983
2020,10,401249010,Colorado State,Mountain West,Wyoming,Mountain West,Home,2020-11-06T02:00:00.000Z,True,False,34,24,W,51,86,-31.992
