Season,Week,Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
2013,1,44,Utah State,Mountain West,0,1,2.381,1.190,44,0.000,0.504,-0.504,-1.576,216.667,214.286,26,30,12,14,-1.190,45
2013,1,45,Utah,Pac-12,1,0,-2.381,-1.190,45,1.000,0.496,0.504,1.576,214.286,216.667,30,26,14,12,1.190,44
2013,1,46,Iowa,Big Ten,0,1,-17.647,-8.824,46,0.000,0.469,-0.469,-1.469,158.824,176.471,27,30,17,17,8.824,43
2013,1,47,Southern Miss,Conference USA,0,1,-22.039,-11.020,47,0.000,0.454,-0.454,-1.421,93.750,115.789,15,22,16,19,11.020,42
2013,1,48,BYU,FBS Independents,0,1,-22.876,-11.438,48,0.000,0.451,-0.451,-1.413,88.889,111.765,16,19,18,17,11.438,41
2013,1,49,UAB,Conference USA,0,1,-25.000,-12.500,49,0.000,0.466,-0.466,-1.460,258.333,283.333,31,34,12,12,12.500,40
2013,1,50,Fresno State,Mountain West,1,0,-26.316,-13.158,50,1.000,0.466,0.534,1.672,273.684,300.000,52,51,19,17,13.158,39
2013,1,51,Vanderbilt,SEC,0,1,-30.769,-15.385,51,0.000,0.460,-0.460,-1.439,269.231,300.000,35,39,13,13,15.385,38
2013,1,52,Washington State,Pac-12,0,1,-35.238,-17.619,52,0.000,0.443,-0.443,-1.385,171.429,206.667,24,31,14,15,17.619,37
2013,1,53,Syracuse,ACC,0,1,-35.294,-17.647,53,0.000,0.429,-0.429,-1.344,100.000,135.294,17,23,17,17,17.647,36
2013,1,54,Georgia,SEC,0,1,-38.095,-19.048,54,0.000,0.447,-0.447,-1.398,233.333,271.429,35,38,15,14,19.048,35
2013,1,55,TCU,Big 12,0,1,-38.333,-19.167,55,0.000,0.450,-0.450,-1.410,270.000,308.333,27,37,10,12,19.167,34
2013,1,56,Wyoming,Mountain West,0,1,-41.758,-20.879,56,0.000,0.443,-0.443,-1.387,242.857,284.615,34,37,14,13,20.879,33
2013,1,57,New Mexico,Mountain West,0,1,-53.205,-26.603,57,0.000,0.400,-0.400,-1.251,108.333,161.538,13,21,12,13,26.603,32
2013,1,58,Colorado State,Mountain West,0,1,-63.393,-31.696,58,0.000,0.406,-0.406,-1.271,192.857,256.250,27,41,14,16,31.696,31
2013,1,59,Kentucky,SEC,0,1,-69.231,-34.615,59,0.000,0.400,-0.400,-1.252,200.000,269.231,26,35,13,13,34.615,30
2013,1,60,Western Michigan,Mid-American,0,1,-90.278,-45.139,60,0.000,0.325,-0.325,-1.016,72.222,162.500,13,26,18,16,45.139,29
2013,1,61,Hawai'i,Mountain West,0,1,-118.750,-59.375,61,0.000,0.289,-0.289,-0.905,81.250,200.000,13,30,16,15,59.375,28
2013,1,62,Buffalo,Mid-American,0,1,-141.026,-70.513,62,0.000,0.304,-0.304,-0.952,166.667,307.692,20,40,12,13,70.513,27
2013,1,63,North Carolina,ACC,0,1,-145.455,-72.727,63,0.000,0.267,-0.267,-0.837,100.000,245.455,10,27,10,11,72.727,26
2013,1,64,Mississippi State,SEC,0,1,-150.000,-75.000,64,0.000,0.213,-0.213,-0.665,25.000,175.000,3,21,12,12,75.000,25
2013,1,65,California,Pac-12,0,1,-150.962,-75.481,65,0.000,0.302,-0.302,-0.947,187.500,338.462,30,44,16,13,75.481,24
2013,1,66,Louisiana,Sun Belt,0,1,-156.061,-78.030,66,0.000,0.270,-0.270,-0.846,127.273,283.333,14,34,11,12,78.030,23
2013,1,67,Louisiana Tech,Conference USA,0,1,-158.974,-79.487,67,0.000,0.257,-0.257,-0.805,107.692,266.667,14,40,13,15,79.487,22
2013,1,68,Rice,Conference USA,0,1,-161.538,-80.769,68,0.000,0.311,-0.311,-0.974,238.462,400.000,31,52,13,13,80.769,21
2013,1,69,SMU,American Athletic,0,1,-162.051,-81.026,69,0.000,0.277,-0.277,-0.867,153.333,315.385,23,41,15,13,81.026,20
2013,1,70,Toledo,Mid-American,0,1,-163.636,-81.818,70,0.000,0.219,-0.219,-0.687,54.545,218.182,6,24,11,11,81.818,19
2013,1,71,Virginia Tech,ACC,0,1,-170.833,-85.417,71,0.000,0.217,-0.217,-0.681,62.500,233.333,10,35,16,15,85.417,18
2013,1,72,Tulsa,Conference USA,0,1,-172.821,-86.410,72,0.000,0.210,-0.210,-0.656,53.846,226.667,7,34,13,15,86.410,17
2013,1,73,Temple,American Athletic,0,1,-178.788,-89.394,73,0.000,0.204,-0.204,-0.640,54.545,233.333,6,28,11,12,89.394,16
2013,1,74,Florida Atlantic,Conference USA,0,1,-183.810,-91.905,75,0.000,0.191,-0.191,-0.599,42.857,226.667,6,34,14,15,91.905,14
2013,1,75,Florida International,Conference USA,0,1,-215.238,-90.952,74,0.000,0.213,-0.213,-0.666,71.429,286.667,10,43,14,15,90.952,15
2013,1,76,UL Monroe,Sun Belt,0,1,-242.857,-100.000,78,0.000,0.144,-0.144,-0.452,0.000,242.857,0,34,15,14,100.000,11
2013,1,77,Miami (OH),Mid-American,0,1,-259.167,-96.250,77,0.000,0.213,-0.213,-0.667,87.500,346.667,14,52,16,15,96.250,12
2013,1,78,Idaho,FBS Independents,0,1,-264.835,-109.341,79,0.000,0.162,-0.162,-0.508,42.857,307.692,6,40,14,13,109.341,10
2013,1,79,Akron,Mid-American,0,1,-275.455,-124.091,83,0.000,0.160,-0.160,-0.499,70.000,345.455,7,38,10,11,124.091,6
2013,1,80,Pittsburgh,ACC,0,1,-280.000,-140.000,86,0.000,0.173,-0.173,-0.543,130.000,410.000,13,41,10,10,140.000,3
2013,1,81,Boise State,Mountain West,0,1,-290.909,-127.273,84,0.000,0.146,-0.146,-0.456,54.545,345.455,6,38,11,11,127.273,4
2013,1,82,UNLV,Mountain West,0,1,-299.351,-149.675,88,0.000,0.179,-0.179,-0.561,164.286,463.636,23,51,14,11,149.675,1
2013,1,83,Nevada,Mountain West,0,1,-316.667,-116.667,80,0.000,0.223,-0.223,-0.697,166.667,483.333,20,58,12,12,116.667,8
2013,1,84,New Mexico State,FBS Independents,0,1,-329.583,-94.792,76,0.000,0.187,-0.187,-0.585,43.750,373.333,7,56,16,15,94.792,13
2013,1,85,Ohio,Mid-American,0,1,-350.000,-116.667,81,0.000,0.162,-0.162,-0.508,58.333,408.333,7,49,12,12,116.667,9
2013,1,86,Purdue,Big Ten,0,1,-366.154,-148.077,87,0.000,0.122,-0.122,-0.383,53.846,420.000,7,42,13,10,148.077,2
2013,1,87,Massachusetts,Mid-American,0,1,-409.091,-127.273,85,0.000,0.109,-0.109,-0.340,0.000,409.091,0,45,11,11,127.273,5
2013,1,88,Central Michigan,Mid-American,0,1,-427.381,-122.024,82,0.000,0.159,-0.159,-0.497,64.286,491.667,9,59,14,12,122.024,7
2013,2,1,Wisconsin,Big Ten,1,0,409.091,127.273,14,1.000,0.883,0.117,0.336,409.091,0.000,45,0,11,11,-127.273,114
2013,2,2,Baylor,Big 12,1,0,380.000,123.333,16,1.000,0.885,0.115,0.329,466.667,86.667,70,13,15,15,-63.333,88
2013,2,3,Louisville,American Athletic,1,0,350.000,329.479,1,1.000,0.996,0.004,-0.013,408.333,58.333,49,7,12,12,96.146,20
2013,2,4,Arizona,Pac-12,1,0,333.036,-101.426,96,1.000,0.198,0.802,2.448,414.286,81.250,58,13,14,16,-313.033,119
2013,2,5,UCLA,Pac-12,1,0,316.667,116.667,18,1.000,0.772,0.228,0.679,483.333,166.667,58,20,12,12,-116.667,112
2013,2,6,Oregon,Pac-12,1,0,302.083,328.104,2,1.000,0.979,0.021,0.040,368.750,66.667,59,10,16,15,157.270,3
2013,2,7,Washington,Pac-12,1,0,290.909,127.273,13,1.000,0.847,0.153,0.447,345.455,54.545,38,6,11,11,-127.273,113
2013,2,8,UCF,American Athletic,2,0,284.848,124.262,15,1.000,0.880,0.120,0.345,316.667,31.818,76,7,24,22,-107.522,109
2013,2,9,Florida State,ACC,1,0,280.000,140.000,8,1.000,0.821,0.179,0.529,410.000,130.000,41,13,10,10,-140.000,115
2013,2,10,Marshall,Conference USA,1,0,259.167,-29.121,73,1.000,0.404,0.596,1.814,346.667,87.500,52,14,15,16,-221.621,117
2013,2,11,Michigan,Big Ten,2,0,244.000,136.157,10,1.000,0.757,0.243,0.725,400.000,156.000,100,39,25,25,-7.195,62
2013,2,12,Stanford,Pac-12,1,0,233.333,116.667,17,1.000,0.782,0.218,0.646,377.778,144.444,34,13,9,9,-116.667,111
2013,2,13,Minnesota,Big Ten,2,0,232.870,-13.682,68,1.000,0.473,0.527,1.601,395.833,162.963,95,44,24,27,-251.819,118
2013,2,14,Nebraska,Big Ten,2,0,219.643,60.056,40,1.000,0.634,0.366,1.103,387.500,167.857,93,47,24,28,-100.758,105
2013,2,15,Illinois,Big Ten,1,0,215.385,242.308,3,1.000,0.993,0.007,-0.002,346.154,130.769,45,17,13,13,26.923,50
2013,2,16,Maryland,ACC,1,0,215.238,90.782,24,1.000,0.741,0.259,0.773,286.667,71.429,43,10,15,14,-91.123,102
2013,2,17,Ohio State,Big Ten,2,0,207.385,77.692,33,1.000,0.713,0.287,0.862,315.385,108.000,82,27,26,25,-100.513,104
2013,2,18,Tennessee,SEC,1,0,203.810,224.753,4,1.000,0.992,0.008,-0.001,346.667,142.857,52,20,15,14,47.610,41
2013,2,19,LSU,SEC,2,0,188.667,115.696,19,1.000,0.790,0.210,0.624,372.000,183.333,93,44,25,24,-15.833,69
2013,2,20,Ball State,Mid-American,1,0,178.022,89.011,25,1.000,0.755,0.245,0.729,285.714,107.692,40,14,14,13,-89.011,99
2013,2,21,Alabama,SEC,1,0,170.833,85.417,28,1.000,0.775,0.225,0.669,233.333,62.500,35,10,15,16,-85.417,97
2013,2,22,Bowling Green,Mid-American,2,0,167.628,140.559,7,1.000,0.818,0.182,0.537,288.462,120.833,75,29,26,24,-32.215,76
2013,2,23,Texas Tech,Big 12,1,0,162.051,81.026,29,1.000,0.718,0.282,0.845,315.385,153.333,41,23,13,15,-81.026,95
2013,2,24,Texas A&M,SEC,1,0,161.538,80.769,30,1.000,0.685,0.315,0.946,400.000,238.462,52,31,13,13,-80.769,94
2013,2,25,Oregon State,Pac-12,1,0,160.513,69.237,38,1.000,0.753,0.247,0.736,253.846,93.333,33,14,13,15,-91.276,103
2013,2,26,NC State,ACC,1,0,158.974,79.487,32,1.000,0.737,0.263,0.787,266.667,107.692,40,14,15,13,-79.487,93
2013,2,27,Arkansas,SEC,1,0,156.061,54.040,43,1.000,0.765,0.235,0.700,283.333,127.273,34,14,12,11,-102.020,106
2013,2,28,Oklahoma,Big 12,2,0,154.433,88.095,26,1.000,0.758,0.242,0.722,178.571,24.138,50,7,28,29,-44.048,81
2013,2,29,Kansas State,Big 12,1,0,150.000,47.980,45,1.000,0.662,0.338,1.017,342.857,192.857,48,27,14,14,-102.020,106
2013,2,30,Northwestern,Big Ten,2,0,144.700,136.741,9,1.000,0.757,0.243,0.725,328.571,183.871,92,57,28,31,-8.739,64
2013,2,31,Oklahoma State,Big 12,2,0,144.154,136.107,11,1.000,0.721,0.279,0.835,296.154,152.000,77,38,26,25,-4.277,60
2013,2,32,Penn State,Big Ten,2,0,135.081,32.035,49,1.000,0.614,0.386,1.167,212.500,77.419,68,24,32,31,-77.278,92
2013,2,33,Auburn,SEC,2,0,128.632,87.712,27,1.000,0.714,0.286,0.858,255.556,126.923,69,33,27,26,-46.574,83
2013,2,34,Utah State,Mountain West,1,1,126.815,72.589,35,0.500,0.650,-0.150,-0.488,312.000,185.185,78,50,25,27,-36.294,78
2013,2,35,Missouri,SEC,1,0,125.000,19.520,54,1.000,0.545,0.455,1.378,316.667,191.667,38,23,12,12,-105.480,108
2013,2,36,Michigan State,Big Ten,2,0,116.498,80.396,31,1.000,0.722,0.278,0.833,174.074,57.576,47,19,27,33,-40.198,80
2013,2,37,Duke,ACC,1,0,115.385,57.692,42,1.000,0.691,0.309,0.929,215.385,100.000,28,14,13,14,-57.692,87
2013,2,38,East Carolina,Conference USA,1,0,113.810,23.871,52,1.000,0.574,0.426,1.289,206.667,92.857,31,13,15,14,-89.939,100
2013,2,39,North Texas,Conference USA,1,1,112.133,66.146,39,0.500,0.702,-0.202,-0.649,225.926,113.793,61,33,27,29,-28.195,75
2013,2,40,Miami,ACC,2,0,111.084,93.871,22,1.000,0.785,0.215,0.638,189.655,78.571,55,22,29,28,-15.891,70
2013,2,41,Texas,Big 12,1,1,96.774,-1.022,61,0.500,0.497,0.003,-0.015,248.387,151.613,77,47,31,31,-28.105,74
2013,2,42,Boston College,ACC,1,0,94.505,47.253,47,1.000,0.673,0.327,0.982,171.429,76.923,24,10,14,13,-47.253,84
2013,2,43,Kentucky,SEC,1,1,92.593,-21.621,72,0.500,0.413,0.087,0.245,248.148,155.556,67,42,27,27,-87.005,98
2013,2,44,Wyoming,Mountain West,1,1,85.476,18.298,55,0.500,0.559,-0.059,-0.206,253.333,167.857,76,47,30,28,-46.240,82
2013,2,45,Navy,FBS Independents,1,0,66.667,33.333,48,1.000,0.566,0.434,1.313,455.556,388.889,41,35,9,9,-33.333,77
2013,2,46,Colorado,Pac-12,1,0,63.393,-6.368,64,1.000,0.475,0.525,1.594,256.250,192.857,41,27,16,14,-69.761,90
2013,2,47,Cincinnati,American Athletic,1,1,56.522,26.923,51,0.500,0.559,-0.059,-0.208,256.522,200.000,59,52,23,26,-13.462,67
2013,2,48,Notre Dame,FBS Independents,1,1,56.341,93.500,23,0.500,0.774,-0.274,-0.870,252.174,195.833,58,47,23,24,25.435,52
2013,2,49,USC,Pac-12,1,1,54.894,27.474,50,0.500,0.635,-0.135,-0.441,137.037,82.143,37,23,27,28,-19.401,72
2013,2,50,Florida,SEC,1,1,52.000,58.157,41,0.500,0.725,-0.225,-0.720,160.000,108.000,40,27,25,25,-5.804,61
2013,2,51,Houston,American Athletic,1,0,48.810,-36.479,77,1.000,0.377,0.623,1.896,157.143,108.333,22,13,14,12,-85.288,96
2013,2,52,BYU,FBS Independents,1,1,48.485,134.395,12,0.500,0.849,-0.349,-1.102,169.697,121.212,56,40,33,33,78.124,32
2013,2,53,South Carolina,SEC,1,1,42.143,69.677,37,0.500,0.709,-0.209,-0.668,285.000,242.857,57,51,20,21,16.647,53
2013,2,54,Clemson,ACC,1,0,38.095,147.166,6,1.000,0.993,0.007,-0.003,271.429,233.333,38,35,14,15,109.071,15
2013,2,55,North Carolina,ACC,1,1,36.622,-75.778,84,0.500,0.255,0.245,0.731,217.391,180.769,50,47,23,26,-90.230,101
2013,2,56,Ole Miss,SEC,1,0,30.769,15.385,56,1.000,0.539,0.461,1.396,300.000,269.231,39,35,13,13,-15.385,68
2013,2,57,Rutgers,American Athletic,0,1,26.316,13.158,57,0.000,0.533,-0.533,-1.670,300.000,273.684,51,52,17,19,-13.158,66
2013,2,58,Troy,Sun Belt,1,0,25.000,-84.029,89,1.000,0.307,0.693,2.111,283.333,258.333,34,31,12,12,-109.029,110
2013,2,59,Texas State,Sun Belt,1,0,22.039,-197.775,114,1.000,0.016,0.984,3.010,115.789,93.750,22,15,19,16,-219.814,116
2013,2,60,Northern Illinois,Mid-American,1,0,17.647,8.824,58,1.000,0.530,0.470,1.426,176.471,158.824,30,27,17,17,-8.824,65
2013,2,61,Tulane,Conference USA,0,1,2.574,1.287,60,0.000,0.504,-0.504,-1.578,243.750,241.176,39,41,16,17,-1.287,59
2013,2,62,Utah,Pac-12,1,0,-2.381,70.208,36,1.000,0.808,0.192,0.567,214.286,216.667,30,26,14,12,72.589,34
2013,2,63,South Alabama,Sun Belt,1,0,-2.574,-1.287,62,1.000,0.496,0.504,1.528,241.176,243.750,41,39,17,16,1.287,58
2013,2,64,Georgia,SEC,1,1,-3.344,109.071,20,0.500,0.682,-0.182,-0.587,292.308,295.652,76,68,26,23,108.422,16
2013,2,65,New Mexico,Mountain West,1,1,-4.348,-47.867,79,0.500,0.323,0.177,0.522,239.130,243.478,55,56,23,23,-37.174,79
2013,2,66,Washington State,Pac-12,1,1,-9.972,52.474,44,0.500,0.707,-0.207,-0.662,130.769,140.741,34,38,26,27,57.593,38
2013,2,67,Iowa,Big Ten,0,1,-17.647,-8.824,65,0.000,0.470,-0.470,-1.476,158.824,176.471,27,30,17,17,8.824,57
2013,2,68,Fresno State,Mountain West,1,0,-26.316,-13.158,67,1.000,0.467,0.533,1.620,273.684,300.000,52,51,19,17,13.158,56
2013,2,69,Vanderbilt,SEC,0,1,-30.769,-15.385,71,0.000,0.461,-0.461,-1.446,269.231,300.000,35,39,13,13,15.385,55
2013,2,70,UTEP,Conference USA,0,1,-31.818,-79.685,86,0.000,0.380,-0.380,-1.197,350.000,381.818,35,42,10,11,-47.867,85
2013,2,71,TCU,Big 12,0,1,-38.333,77.363,34,0.000,0.673,-0.673,-2.100,270.000,308.333,27,37,10,12,115.696,14
2013,2,72,UTSA,Conference USA,1,1,-50.000,5.338,59,0.500,0.519,-0.019,-0.083,215.385,265.385,56,69,26,26,44.120,43
2013,2,73,Colorado State,Mountain West,0,2,-53.125,-69.761,82,0.000,0.343,-0.343,-1.082,168.750,221.875,54,71,32,32,-19.315,71
2013,2,74,Tulsa,Conference USA,1,1,-57.262,-32.261,75,0.500,0.314,0.186,0.550,127.586,184.848,37,61,29,33,35.399,46
2013,2,75,West Virginia,Big 12,0,1,-64.286,23.810,53,0.000,0.660,-0.660,-2.059,50.000,114.286,7,16,14,14,88.095,22
2013,2,76,Indiana,Big Ten,0,1,-66.667,-33.333,76,0.000,0.434,-0.434,-1.363,388.889,455.556,35,41,9,9,33.333,47
2013,2,77,Western Kentucky,Sun Belt,1,1,-74.868,47.610,46,0.500,0.603,-0.103,-0.342,203.704,278.571,55,78,27,28,101.566,18
2013,2,78,Syracuse,ACC,0,2,-84.375,-3.259,63,0.000,0.486,-0.486,-1.525,137.500,221.875,44,71,32,32,84.388,26
2013,2,79,Western Michigan,Mid-American,0,1,-90.278,-9.882,66,0.000,0.443,-0.443,-1.392,72.222,162.500,13,26,18,16,80.396,29
2013,2,80,Wake Forest,ACC,0,1,-94.505,-47.253,78,0.000,0.327,-0.327,-1.032,76.923,171.429,10,24,13,14,47.253,42
2013,2,81,Temple,American Athletic,0,2,-109.699,-85.288,90,0.000,0.196,-0.196,-0.628,82.609,192.308,19,50,23,26,28.511,49
2013,2,82,Memphis,American Athletic,0,1,-115.385,-57.692,80,0.000,0.309,-0.309,-0.979,100.000,215.385,14,28,14,13,57.692,37
2013,2,83,Virginia,ACC,1,1,-129.963,157.270,5,0.500,0.994,-0.494,-1.547,90.625,220.588,29,75,32,34,231.249,1
2013,2,84,Hawai'i,Mountain West,0,2,-137.903,-91.276,95,0.000,0.259,-0.259,-0.825,87.097,225.000,27,63,31,28,48.355,40
2013,2,85,Ohio,Mid-American,1,1,-143.305,96.146,21,0.500,0.804,-0.304,-0.961,125.926,269.231,34,70,27,26,197.812,2
2013,2,86,Toledo,Mid-American,0,2,-143.478,-105.480,98,0.000,0.193,-0.193,-0.621,126.087,269.565,29,62,23,23,38.838,45
2013,2,87,Florida Atlantic,Conference USA,0,2,-148.810,-89.939,93,0.000,0.182,-0.182,-0.586,67.857,216.667,19,65,28,30,58.871,36
2013,2,88,Mississippi State,SEC,0,1,-150.000,-13.893,69,0.000,0.500,-0.500,-1.567,25.000,175.000,3,21,12,12,136.107,8
2013,2,89,South Florida,American Athletic,0,1,-150.909,-70.513,83,0.000,0.153,-0.153,-0.496,40.000,190.909,6,21,15,11,80.396,29
2013,2,90,California,Pac-12,0,1,-150.962,-14.220,70,0.000,0.445,-0.445,-1.398,187.500,338.462,30,44,16,13,136.741,6
2013,2,91,Louisiana,Sun Belt,0,2,-151.385,-102.020,97,0.000,0.294,-0.294,-0.930,164.000,315.385,41,82,25,26,51.010,39
2013,2,92,Louisiana Tech,Conference USA,0,1,-158.974,-79.487,85,0.000,0.263,-0.263,-0.837,107.692,266.667,14,40,13,15,79.487,31
2013,2,93,Rice,Conference USA,0,1,-161.538,-80.769,87,0.000,0.315,-0.315,-0.996,238.462,400.000,31,52,13,13,80.769,28
2013,2,94,SMU,American Athletic,0,1,-162.051,-81.026,88,0.000,0.282,-0.282,-0.895,153.333,315.385,23,41,15,13,81.026,27
2013,2,95,Southern Miss,Conference USA,0,2,-166.667,-219.814,115,0.000,0.017,-0.017,-0.076,93.333,260.000,28,78,30,30,-68.859,89
2013,2,96,Virginia Tech,ACC,0,1,-170.833,-85.417,91,0.000,0.225,-0.225,-0.719,62.500,233.333,10,35,16,15,85.417,25
2013,2,97,Kent State,Mid-American,0,1,-172.727,-32.168,74,0.000,0.420,-0.420,-1.320,200.000,372.727,22,41,11,11,140.559,4
2013,2,98,Middle Tennessee,Conference USA,0,1,-174.359,-250.137,117,0.000,0.057,-0.057,-0.201,133.333,307.692,20,40,15,13,-75.778,91
2013,2,99,UAB,Conference USA,0,2,-175.385,-109.029,100,0.000,0.214,-0.214,-0.686,184.615,360.000,48,90,26,25,15.833,54
2013,2,100,Army,FBS Independents,0,1,-178.022,-89.011,92,0.000,0.245,-0.245,-0.779,107.692,285.714,14,40,13,14,89.011,21
2013,2,101,Idaho,FBS Independents,0,2,-227.586,-152.536,112,0.000,0.072,-0.072,-0.248,55.172,282.759,16,82,29,29,42.222,44
2013,2,102,San José State,Mountain West,0,1,-233.333,-116.667,102,0.000,0.218,-0.218,-0.696,144.444,377.778,13,34,9,9,116.667,12
