Season,Week,Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
2021,1,14,Iowa,Big Ten,1,0,240.476,120.238,9,1.000,0.844,0.156,0.493,283.333,42.857,34,6,12,14,-120.238,88
2021,1,15,Syracuse,ACC,1,0,233.929,116.964,10,1.000,0.790,0.210,0.666,362.500,128.571,29,9,8,7,-116.964,87
2021,1,16,UTEP,Conference USA,1,0,222.727,107.096,15,1.000,0.916,0.084,0.264,250.000,27.273,30,3,12,11,-115.631,85
2021,1,17,Wake Forest,ACC,1,0,216.667,94.048,19,1.000,0.777,0.223,0.705,300.000,83.333,42,10,14,12,-94.048,78
2021,1,18,South Alabama,Sun Belt,1,0,211.818,105.909,16,1.000,0.805,0.195,0.615,281.818,70.000,31,7,11,10,-105.909,80
2021,1,19,USC,Pac-12,1,0,196.154,98.077,17,1.000,0.803,0.197,0.624,250.000,53.846,30,7,12,13,-98.077,79
2021,1,20,UCLA,Pac-12,2,0,173.077,96.062,18,1.000,0.701,0.299,0.946,315.385,142.308,82,37,26,26,-48.031,67
2021,1,21,Ohio State,Big Ten,1,0,168.182,84.091,22,1.000,0.677,0.323,1.025,450.000,281.818,45,31,10,11,-84.091,76
2021,1,22,Texas Tech,Big 12,1,0,166.667,83.333,23,1.000,0.723,0.277,0.879,316.667,150.000,38,21,12,14,-83.333,75
2021,1,23,Florida,SEC,1,0,164.394,82.197,24,1.000,0.731,0.269,0.852,291.667,127.273,35,14,12,11,-82.197,74
2021,1,24,Kansas State,Big 12,1,0,162.222,81.111,25,1.000,0.755,0.245,0.775,240.000,77.778,24,7,10,9,-81.111,73
2021,1,25,Fresno State,Mountain West,1,1,144.841,54.396,30,0.500,0.640,-0.140,-0.448,255.556,110.714,69,31,27,28,-27.198,60
2021,1,26,Michigan State,Big Ten,1,0,141.667,70.833,26,1.000,0.688,0.312,0.990,316.667,175.000,38,21,12,12,-70.833,72
2021,1,27,Arkansas,SEC,1,0,140.000,70.000,27,1.000,0.712,0.288,0.912,253.333,113.333,38,17,15,15,-70.000,71
2021,1,28,San Diego State,Mountain West,1,0,124.167,8.535,48,1.000,0.550,0.450,1.429,186.667,62.500,28,10,15,16,-115.631,85
2021,1,29,Ole Miss,SEC,1,0,118.333,59.167,28,1.000,0.643,0.357,1.133,358.333,240.000,43,24,12,10,-59.167,70
2021,1,30,App State,Sun Belt,1,0,102.273,51.136,31,1.000,0.645,0.355,1.126,275.000,172.727,33,19,12,11,-51.136,69
2021,1,31,Baylor,Big 12,1,0,96.970,48.485,32,1.000,0.640,0.360,1.141,263.636,166.667,29,20,11,12,-48.485,68
2021,1,32,Missouri,SEC,1,0,90.110,45.055,33,1.000,0.630,0.370,1.172,261.538,171.429,34,24,13,14,-45.055,66
2021,1,33,Georgia,SEC,1,0,72.727,36.364,34,1.000,0.663,0.337,1.069,100.000,27.273,10,3,10,11,-36.364,65
2021,1,34,Purdue,Big Ten,1,0,69.231,34.615,35,1.000,0.606,0.394,1.250,230.769,161.538,30,21,13,13,-34.615,64
2021,1,35,Virginia Tech,ACC,1,0,63.636,31.818,36,1.000,0.619,0.381,1.210,154.545,90.909,17,10,11,11,-31.818,63
2021,1,36,Penn State,Big Ten,1,0,56.410,28.205,38,1.000,0.611,0.389,1.233,133.333,76.923,16,10,12,13,-28.205,62
2021,1,37,BYU,FBS Independents,1,0,54.545,27.273,39,1.000,0.589,0.411,1.304,200.000,145.455,24,16,12,11,-27.273,61
2021,1,38,UTSA,Conference USA,1,0,53.846,58.120,29,1.000,0.704,0.296,0.938,284.615,230.769,37,30,13,13,4.274,47
2021,1,39,Charlotte,Conference USA,1,0,42.949,21.474,40,1.000,0.560,0.440,1.396,258.333,215.385,31,28,12,13,-21.474,59
2021,1,40,Northern Illinois,Mid-American,1,0,38.462,19.231,41,1.000,0.562,0.438,1.391,200.000,161.538,22,21,11,13,-19.231,57
2021,1,40,Oklahoma,Big 12,1,0,38.462,19.231,42,1.000,0.548,0.452,1.433,307.692,269.231,40,35,13,13,-19.231,58
2021,1,42,Oregon,Pac-12,1,0,36.813,91.209,21,1.000,0.796,0.204,0.646,221.429,184.615,31,24,14,13,54.396,29
2021,1,43,UCF,American Athletic,1,0,35.714,17.857,43,1.000,0.550,0.450,1.429,257.143,221.429,36,31,14,14,-17.857,56
2021,1,44,Maryland,Big Ten,1,0,29.670,14.835,44,1.000,0.546,0.454,1.443,214.286,184.615,30,24,14,13,-14.835,55
2021,1,45,Nevada,Mountain West,1,0,28.788,14.394,45,1.000,0.548,0.452,1.435,183.333,154.545,22,17,12,11,-14.394,54
2021,1,46,Utah State,Mountain West,1,0,27.273,13.636,46,1.000,0.540,0.460,1.461,236.364,209.091,26,23,11,11,-13.636,53
2021,1,47,Notre Dame,FBS Independents,1,0,20.000,10.000,47,1.000,0.527,0.473,1.503,273.333,253.333,41,38,15,15,-10.000,52
2021,1,48,Louisiana Tech,Conference USA,0,1,7.917,3.958,50,0.000,0.512,-0.512,-1.632,226.667,218.750,34,35,15,16,-3.958,51
2021,1,49,Illinois,Big Ten,1,1,4.000,4.274,49,0.500,0.509,-0.009,-0.033,240.000,236.000,60,59,25,25,-2.137,50
2021,1,50,Mississippi State,SEC,1,0,-7.917,-3.958,51,1.000,0.488,0.512,1.624,218.750,226.667,35,34,16,15,3.958,49
2021,1,51,Florida State,ACC,0,1,-20.000,-10.000,52,0.000,0.473,-0.473,-1.511,253.333,273.333,38,41,15,15,10.000,46
2021,1,52,Washington State,Pac-12,0,1,-27.273,-13.636,53,0.000,0.460,-0.460,-1.469,209.091,236.364,23,26,11,11,13.636,45
2021,1,53,California,Pac-12,0,1,-28.788,-14.394,54,0.000,0.452,-0.452,-1.443,154.545,183.333,17,22,11,12,14.394,44
2021,1,54,West Virginia,Big 12,0,1,-29.670,-14.835,55,0.000,0.454,-0.454,-1.450,184.615,214.286,24,30,13,14,14.835,43
2021,1,55,Boise State,Mountain West,0,1,-35.714,-17.857,56,0.000,0.450,-0.450,-1.437,221.429,257.143,31,36,14,14,17.857,42
2021,1,56,Georgia Tech,ACC,0,1,-38.462,-19.231,57,0.000,0.438,-0.438,-1.399,161.538,200.000,21,22,13,11,19.231,40
2021,1,56,Tulane,American Athletic,0,1,-38.462,-19.231,58,0.000,0.452,-0.452,-1.441,269.231,307.692,35,40,13,13,19.231,41
2021,1,58,Duke,ACC,0,1,-42.949,-21.474,59,0.000,0.440,-0.440,-1.404,215.385,258.333,28,31,13,12,21.474,39
2021,1,59,Arizona,Pac-12,0,1,-54.545,-27.273,60,0.000,0.411,-0.411,-1.312,145.455,200.000,16,24,11,12,27.273,38
2021,1,60,Wisconsin,Big Ten,0,1,-56.410,-28.205,61,0.000,0.389,-0.389,-1.241,76.923,133.333,10,16,13,12,28.205,37
2021,1,61,North Carolina,ACC,0,1,-63.636,-31.818,62,0.000,0.381,-0.381,-1.217,90.909,154.545,10,17,11,11,31.818,36
2021,1,62,Nebraska,Big Ten,0,1,-66.667,-62.393,69,0.000,0.224,-0.224,-0.718,183.333,250.000,22,30,12,12,4.274,47
2021,1,63,LSU,SEC,0,1,-67.308,28.755,37,0.000,0.598,-0.598,-1.907,225.000,292.308,27,38,12,13,96.062,17
2021,1,64,Oregon State,Pac-12,0,1,-69.231,-34.615,63,0.000,0.394,-0.394,-1.258,161.538,230.769,21,30,13,13,34.615,35
2021,1,65,Clemson,ACC,0,1,-72.727,-36.364,64,0.000,0.337,-0.337,-1.077,27.273,100.000,3,10,11,10,36.364,34
2021,1,66,Central Michigan,Mid-American,0,1,-90.110,-45.055,65,0.000,0.370,-0.370,-1.180,171.429,261.538,24,34,14,13,45.055,33
2021,1,67,Texas State,Sun Belt,0,1,-96.970,-48.485,66,0.000,0.360,-0.360,-1.149,166.667,263.636,20,29,12,11,48.485,32
2021,1,68,East Carolina,American Athletic,0,1,-102.273,-51.136,67,0.000,0.355,-0.355,-1.134,172.727,275.000,19,33,11,12,51.136,31
2021,1,69,Louisville,ACC,0,1,-118.333,-59.167,68,0.000,0.357,-0.357,-1.141,240.000,358.333,24,43,10,12,59.167,27
2021,1,70,Rice,Conference USA,0,1,-140.000,-70.000,70,0.000,0.288,-0.288,-0.920,113.333,253.333,17,38,15,15,70.000,26
2021,1,71,Northwestern,Big Ten,0,1,-141.667,-70.833,71,0.000,0.312,-0.312,-0.998,175.000,316.667,21,38,12,12,70.833,25
2021,1,72,Stanford,Pac-12,0,1,-162.222,-81.111,72,0.000,0.245,-0.245,-0.783,77.778,240.000,7,24,9,10,81.111,24
2021,1,73,Florida Atlantic,Conference USA,0,1,-164.394,-82.197,73,0.000,0.269,-0.269,-0.860,127.273,291.667,14,35,11,12,82.197,23
2021,1,74,New Mexico State,FBS Independents,0,2,-166.667,-115.631,84,0.000,0.212,-0.212,-0.678,48.148,214.815,13,58,27,27,57.816,28
2021,1,75,Houston,American Athletic,0,1,-166.667,-83.333,74,0.000,0.277,-0.277,-0.886,150.000,316.667,21,38,14,12,83.333,22
2021,1,76,Minnesota,Big Ten,0,1,-168.182,-84.091,75,0.000,0.323,-0.323,-1.032,281.818,450.000,31,45,11,10,84.091,21
2021,1,77,San José State,Mountain West,0,1,-196.154,-98.077,78,0.000,0.197,-0.197,-0.632,53.846,250.000,7,30,13,12,98.077,16
2021,1,78,Southern Miss,Conference USA,0,1,-211.818,-105.909,79,0.000,0.195,-0.195,-0.623,70.000,281.818,7,31,10,11,105.909,15
2021,1,79,Old Dominion,Conference USA,0,1,-216.667,-94.048,77,0.000,0.223,-0.223,-0.713,83.333,300.000,10,42,12,14,94.048,19
2021,1,80,Ohio,Mid-American,0,1,-233.929,-116.964,85,0.000,0.210,-0.210,-0.674,128.571,362.500,9,29,7,8,116.964,10
2021,1,81,Indiana,Big Ten,0,1,-240.476,-120.238,86,0.000,0.156,-0.156,-0.501,42.857,283.333,6,34,14,12,120.238,9
2021,1,82,Louisiana,Sun Belt,0,1,-242.222,-121.111,88,0.000,0.229,-0.229,-0.732,180.000,422.222,18,38,10,9,121.111,7
2021,1,83,Bowling Green,Mid-American,0,1,-246.154,-107.692,81,0.000,0.177,-0.177,-0.566,46.154,292.308,6,38,13,13,107.692,13
2021,1,84,Miami,ACC,0,1,-266.667,-120.833,87,0.000,0.190,-0.190,-0.608,100.000,366.667,13,44,13,12,120.833,8
2021,1,85,Hawai'i,Mountain West,0,1,-267.033,-124.817,90,0.000,0.031,-0.031,-0.104,71.429,338.462,10,44,14,13,96.062,17
2021,1,86,UL Monroe,Sun Belt,0,1,-269.231,-107.692,82,0.000,0.196,-0.196,-0.628,76.923,346.154,10,45,13,13,107.692,14
2021,1,87,Kent State,Mid-American,0,1,-270.238,-122.619,89,0.000,0.171,-0.171,-0.548,71.429,341.667,10,41,14,12,122.619,6
2021,1,88,Western Michigan,Mid-American,0,1,-300.000,-127.273,92,0.000,0.195,-0.195,-0.626,127.273,427.273,14,47,11,11,127.273,5
2021,1,89,Temple,American Athletic,0,1,-313.333,-93.333,76,0.000,0.230,-0.230,-0.736,93.333,406.667,14,61,15,15,93.333,20
2021,1,90,Georgia State,Sun Belt,0,1,-318.889,-134.444,93,0.000,0.178,-0.178,-0.570,111.111,430.000,10,43,9,10,134.444,3
2021,1,91,UConn,FBS Independents,0,1,-321.429,-145.604,96,0.000,0.000,-0.000,-0.004,0.000,321.429,0,45,14,14,54.396,29
2021,1,92,Navy,American Athletic,0,1,-326.923,-109.615,83,0.000,0.176,-0.176,-0.565,50.000,376.923,7,49,14,13,109.615,11
2021,1,93,Miami (OH),Mid-American,0,1,-337.762,-137.063,94,0.000,0.173,-0.173,-0.554,107.692,445.455,14,49,13,11,137.063,2
2021,1,94,South Florida,American Athletic,0,1,-346.154,-107.692,80,0.000,0.144,-0.144,-0.462,0.000,346.154,0,45,12,13,107.692,12
2021,1,95,Massachusetts,FBS Independents,0,1,-440.000,-140.000,95,0.000,0.148,-0.148,-0.476,70.000,510.000,7,51,10,10,140.000,1
2021,1,96,Akron,Mid-American,0,1,-454.545,-127.273,91,0.000,0.176,-0.176,-0.564,90.909,545.455,10,60,11,11,127.273,4
2021,2,1,Auburn,SEC,1,0,454.545,3.380,67,1.000,0.512,0.488,1.453,545.455,90.909,60,10,11,11,-251.165,130
2021,2,2,Cincinnati,American Athletic,1,0,337.762,93.446,29,1.000,0.664,0.336,1.018,445.455,107.692,49,14,11,13,-180.680,128
2021,2,3,Marshall,Conference USA,1,0,326.923,96.270,25,1.000,0.850,0.150,0.486,376.923,50.000,49,7,13,14,-122.960,119
2021,2,4,Coastal Carolina,Sun Belt,1,0,290.000,145.000,15,1.000,0.791,0.209,0.655,490.000,200.000,49,22,10,11,-145.000,123
2021,2,5,Alabama,SEC,1,0,266.667,239.473,5,1.000,0.957,0.043,0.179,366.667,100.000,44,13,12,13,-2.193,68
2021,2,6,Georgia,SEC,2,0,246.957,97.319,24,1.000,0.759,0.241,0.745,286.957,40.000,66,10,23,25,-48.660,94
2021,2,7,Arizona State,Pac-12,1,0,245.455,122.727,17,1.000,0.815,0.185,0.587,336.364,90.909,37,10,11,11,-122.727,118
2021,2,7,Michigan,Big Ten,2,0,245.455,148.485,14,1.000,0.789,0.211,0.661,354.545,109.091,78,24,22,22,-74.242,108
2021,2,9,Purdue,Big Ten,2,0,232.000,105.759,20,1.000,0.812,0.188,0.594,316.000,84.000,79,21,25,25,-45.523,92
2021,2,10,Pittsburgh,ACC,2,0,219.333,215.173,8,1.000,0.949,0.051,0.204,383.333,164.000,92,41,24,25,42.078,49
2021,2,11,Wake Forest,ACC,1,0,216.667,94.048,27,1.000,0.774,0.226,0.704,300.000,83.333,42,10,14,12,-94.048,112
2021,2,12,Rutgers,Big Ten,2,0,193.966,200.886,10,1.000,0.998,0.002,0.063,268.966,75.000,78,21,29,28,73.762,35
2021,2,13,Virginia,ACC,1,0,192.308,212.125,9,1.000,0.995,0.005,0.072,300.000,107.692,42,14,14,13,19.817,53
2021,2,14,UCLA,Pac-12,2,0,173.077,93.771,28,1.000,0.970,0.030,0.144,315.385,142.308,82,37,26,26,-50.323,96
2021,2,15,Penn State,Big Ten,2,0,172.408,156.160,12,1.000,0.922,0.078,0.280,260.870,88.462,60,23,23,26,-8.409,71
2021,2,16,Texas Tech,Big 12,1,0,166.667,323.187,2,1.000,0.985,0.015,0.099,316.667,150.000,38,21,12,14,156.520,5
2021,2,17,Kansas State,Big 12,1,0,162.222,253.432,4,1.000,1.000,0.000,0.057,240.000,77.778,24,7,10,9,91.210,25
2021,2,18,Kentucky,SEC,2,0,161.667,94.934,26,1.000,0.736,0.264,0.813,320.000,158.333,80,38,25,24,-31.319,87
2021,2,19,Army,FBS Independents,2,0,155.000,91.566,30,1.000,0.738,0.262,0.805,405.000,250.000,81,45,20,18,-38.434,88
2021,2,20,Boston College,ACC,1,0,154.545,89.718,32,1.000,0.666,0.334,1.012,409.091,254.545,45,28,11,11,-64.827,103
2021,2,21,Air Force,Mountain West,1,0,149.650,26.690,52,1.000,0.684,0.316,0.959,176.923,27.273,23,3,13,11,-122.960,119
2021,2,22,Florida,SEC,2,0,149.185,35.144,50,1.000,0.606,0.394,1.183,285.185,136.000,77,34,27,25,-115.625,114
2021,2,23,Iowa,Big Ten,2,0,146.616,102.381,21,1.000,0.743,0.257,0.791,225.926,79.310,61,23,27,29,-51.190,98
2021,2,24,Fresno State,Mountain West,1,1,144.841,72.425,38,0.500,0.748,-0.248,-0.652,255.556,110.714,69,31,27,28,-9.168,72
2021,2,25,San Diego State,Mountain West,2,0,142.581,-14.369,72,1.000,0.441,0.559,1.654,220.000,77.419,66,24,30,31,-156.453,125
2021,2,26,Michigan State,Big Ten,1,0,141.667,70.833,39,1.000,0.685,0.315,0.957,316.667,175.000,38,21,12,12,-70.833,106
2021,2,27,Texas A&M,SEC,2,0,141.037,89.438,33,1.000,0.730,0.270,0.828,204.000,62.963,51,17,25,27,-44.719,90
2021,2,28,North Carolina,ACC,1,1,140.000,22.677,55,0.500,0.571,-0.071,-0.145,276.000,136.000,69,34,25,25,-45.505,91
2021,2,29,Arkansas,SEC,2,0,137.831,41.975,47,1.000,0.626,0.374,1.125,278.571,140.741,78,38,28,27,-94.371,113
2021,2,30,SMU,American Athletic,1,0,135.294,67.647,41,1.000,0.726,0.274,0.840,205.882,70.588,35,12,17,17,-67.647,105
2021,2,31,Boise State,Mountain West,1,1,134.606,290.382,3,0.500,0.973,-0.473,-1.295,303.571,168.966,85,49,28,29,205.144,3
2021,2,32,Virginia Tech,ACC,2,0,133.333,86.313,34,1.000,0.837,0.163,0.522,247.619,114.286,52,24,21,21,-50.505,97
2021,2,33,Ole Miss,SEC,1,0,118.333,59.167,43,1.000,0.641,0.359,1.083,358.333,240.000,43,24,12,10,-59.167,101
2021,2,34,NC State,ACC,1,1,107.704,113.385,18,0.500,0.960,-0.460,-1.258,203.704,96.000,55,24,27,25,62.287,39
2021,2,35,South Alabama,Sun Belt,2,0,98.957,-55.413,90,1.000,0.372,0.628,1.852,212.000,113.043,53,26,25,23,-166.817,126
2021,2,36,Memphis,American Athletic,1,0,98.739,49.370,45,1.000,0.609,0.391,1.174,392.857,294.118,55,50,14,17,-49.370,95
2021,2,37,Baylor,Big 12,1,0,96.970,75.281,36,1.000,0.756,0.244,0.756,263.636,166.667,29,20,11,12,-21.688,84
2021,2,38,Liberty,FBS Independents,1,0,88.889,44.444,46,1.000,0.635,0.365,1.100,233.333,144.444,21,13,9,9,-44.444,89
2021,2,39,New Mexico,Mountain West,1,0,86.607,-51.929,87,1.000,0.361,0.639,1.885,242.857,156.250,34,25,14,16,-138.536,122
2021,2,40,Wyoming,Mountain West,1,0,85.897,70.085,40,1.000,0.663,0.337,1.021,416.667,330.769,50,43,12,13,-15.812,78
2021,2,41,Tennessee,SEC,1,1,83.069,148.982,13,0.500,0.807,-0.307,-0.820,257.143,174.074,72,47,28,27,74.385,33
2021,2,42,Nebraska,Big Ten,1,1,81.410,-46.850,85,0.500,0.312,0.188,0.596,208.333,126.923,50,33,24,26,-119.469,115
2021,2,43,Wisconsin,Big Ten,1,1,78.788,99.749,23,0.500,0.853,-0.353,-0.953,183.333,104.545,44,23,24,22,8.409,61
2021,2,44,BYU,FBS Independents,2,0,67.391,-119.824,105,1.000,0.111,0.889,2.599,217.391,150.000,50,33,23,22,-188.006,129
2021,2,45,Houston,American Athletic,1,1,64.348,156.520,11,0.500,0.875,-0.375,-1.015,260.000,195.652,65,45,25,23,112.581,13
2021,2,46,UTSA,Conference USA,1,0,53.846,73.663,37,1.000,0.727,0.273,0.836,284.615,230.769,37,30,13,13,19.817,53
2021,2,47,Oregon,Pac-12,2,0,53.846,109.239,19,1.000,0.755,0.245,0.758,253.846,200.000,66,52,26,26,52.691,44
2021,2,48,Mississippi State,SEC,2,0,51.724,226.572,7,1.000,0.928,0.072,0.262,203.448,151.724,59,44,29,29,173.937,4
2021,2,49,Florida Atlantic,Conference USA,1,1,50.000,-129.250,114,0.500,0.178,0.322,0.977,236.364,186.364,52,41,22,22,-171.599,127
2021,2,50,Syracuse,ACC,1,1,47.619,133.304,16,0.500,0.872,-0.372,-1.007,171.429,123.810,36,26,21,21,50.131,45
2021,2,51,Charlotte,Conference USA,1,0,42.949,21.474,56,1.000,0.559,0.441,1.316,258.333,215.385,31,28,12,13,-21.474,83
2021,2,52,Oklahoma State,Big 12,1,0,41.667,20.833,58,1.000,0.561,0.439,1.312,233.333,191.667,28,23,12,12,-20.833,81
2021,2,53,App State,Sun Belt,1,1,40.667,-17.578,77,0.500,0.439,0.061,0.230,224.000,183.333,56,44,25,24,-61.022,102
2021,2,54,USC,Pac-12,1,1,39.130,-74.244,96,0.500,0.336,0.164,0.527,252.174,213.043,58,49,23,23,-89.594,110
2021,2,55,Oklahoma,Big 12,1,0,38.462,19.231,60,1.000,0.548,0.452,1.350,307.692,269.231,40,35,13,13,-19.231,80
2021,2,56,Oregon State,Pac-12,1,1,37.500,36.528,48,0.500,0.601,-0.101,-0.232,275.000,237.500,66,57,24,24,-10.675,73
2021,2,57,UCF,American Athletic,1,0,35.714,326.096,1,1.000,0.993,0.007,0.078,257.143,221.429,36,31,14,14,290.382,1
2021,2,58,Vanderbilt,SEC,1,0,31.429,15.714,61,1.000,0.553,0.447,1.335,171.429,140.000,24,21,14,15,-15.714,77
2021,2,59,Missouri,SEC,1,1,31.410,57.813,44,0.500,0.641,-0.141,-0.345,258.333,226.923,62,59,24,26,31.319,50
2021,2,60,Ohio State,Big Ten,1,1,30.435,32.957,51,0.500,0.593,-0.093,-0.209,317.391,286.957,73,66,23,23,-12.993,74
2021,2,61,Maryland,Big Ten,1,0,29.670,14.835,62,1.000,0.545,0.455,1.358,214.286,184.615,30,24,14,13,-14.835,76
2021,2,62,Nevada,Mountain West,1,0,28.788,20.901,57,1.000,0.633,0.367,1.107,183.333,154.545,22,17,12,11,-7.887,69
2021,2,63,Texas,Big 12,1,1,28.778,-90.717,97,0.500,0.286,0.214,0.669,280.952,252.174,59,58,21,23,-145.482,124
2021,2,64,Utah State,Mountain West,1,0,27.273,13.636,64,1.000,0.539,0.461,1.375,236.364,209.091,26,23,11,11,-13.636,75
2021,2,65,South Carolina,SEC,1,0,20.000,-99.851,100,1.000,0.025,0.975,2.845,133.333,113.333,20,17,15,15,-119.851,117
2021,2,66,Stanford,Pac-12,1,1,10.276,91.210,31,0.500,0.697,-0.197,-0.505,257.895,247.619,49,52,19,21,89.594,26
2021,2,67,Toledo,Mid-American,0,1,9.744,13.162,65,0.000,0.563,-0.563,-1.553,223.077,213.333,29,32,13,15,3.419,65
2021,2,68,Western Kentucky,Conference USA,0,1,8.889,100.455,22,0.000,0.663,-0.663,-1.838,388.889,380.000,35,38,9,10,91.566,24
2021,2,69,Louisiana Tech,Conference USA,0,1,7.917,234.489,6,0.000,0.970,-0.970,-2.715,226.667,218.750,34,35,15,16,226.572,2
2021,2,70,Notre Dame,FBS Independents,2,0,4.048,3.419,66,1.000,0.507,0.493,1.466,243.333,239.286,73,67,30,28,-1.709,67
2021,2,71,TCU,Big 12,1,0,-5.128,-13.015,70,1.000,0.458,0.542,1.607,261.538,266.667,34,32,13,12,-7.887,69
2021,2,72,California,Pac-12,0,2,-10.957,-7.887,69,0.000,0.483,-0.483,-1.323,213.043,224.000,49,56,23,25,3.943,64
2021,2,73,Northern Illinois,Mid-American,1,1,-13.167,-15.812,75,0.500,0.470,0.030,0.144,270.833,284.000,65,71,24,25,7.906,62
2021,2,74,Florida State,ACC,0,1,-20.000,-16.581,76,0.000,0.441,-0.441,-1.204,253.333,273.333,38,41,15,15,3.419,65
2021,2,75,Colorado,Pac-12,0,1,-23.077,66.361,42,0.000,0.980,-0.980,-2.745,53.846,76.923,7,10,13,13,89.438,27
2021,2,76,Texas State,Sun Belt,1,1,-24.741,-21.688,81,0.500,0.448,0.052,0.206,159.259,184.000,43,46,27,25,10.844,59
2021,2,77,Washington State,Pac-12,0,1,-27.273,-13.636,71,0.000,0.461,-0.461,-1.261,209.091,236.364,23,26,11,11,13.636,58
2021,2,78,West Virginia,Big 12,0,1,-29.670,-14.835,73,0.000,0.455,-0.455,-1.244,184.615,214.286,24,30,13,14,14.835,57
2021,2,79,Colorado State,Mountain West,0,1,-31.429,-15.714,74,0.000,0.447,-0.447,-1.221,140.000,171.429,21,24,15,14,15.714,56
2021,2,80,Florida International,Conference USA,0,1,-31.905,-53.593,88,0.000,0.182,-0.182,-0.464,121.429,153.333,17,23,14,15,-21.688,84
2021,2,81,Georgia Tech,ACC,0,1,-38.462,-54.274,89,0.000,0.108,-0.108,-0.251,161.538,200.000,21,22,13,11,-15.812,78
2021,2,81,Tulane,American Athletic,0,1,-38.462,-19.231,78,0.000,0.452,-0.452,-1.236,269.231,307.692,35,40,13,13,19.231,55
2021,2,83,Tulsa,American Athletic,0,1,-41.667,-20.833,79,0.000,0.439,-0.439,-1.198,191.667,233.333,23,28,12,12,20.833,52
2021,2,84,Duke,ACC,0,1,-42.949,-21.474,80,0.000,0.441,-0.441,-1.203,215.385,258.333,28,31,13,12,21.474,51
2021,2,85,Minnesota,Big Ten,1,1,-56.277,-135.225,115,0.500,0.279,0.221,0.690,281.818,338.095,62,71,22,21,-73.862,107
2021,2,86,East Carolina,American Athletic,0,2,-57.835,-119.851,106,0.000,0.233,-0.233,-0.610,138.462,196.296,36,53,26,27,-58.714,100
2021,2,87,Illinois,Big Ten,1,2,-64.238,19.817,59,0.333,0.544,-0.211,-0.545,194.737,258.974,74,101,38,39,79.646,31
2021,2,88,Iowa State,Big 12,0,1,-66.667,35.714,49,0.000,0.686,-0.686,-1.903,113.333,180.000,17,27,15,15,102.381,15
2021,2,89,LSU,SEC,0,1,-67.308,26.463,53,0.000,0.542,-0.542,-1.492,225.000,292.308,27,38,12,13,93.771,23
2021,2,90,Temple,American Athletic,1,1,-67.571,14.220,63,0.500,0.532,-0.032,-0.033,236.000,303.571,59,85,25,28,-25.139,86
2021,2,91,UTEP,Conference USA,1,1,-68.741,84.191,35,0.500,0.784,-0.284,-0.756,159.259,228.000,43,57,27,25,75.923,32
2021,2,92,Clemson,ACC,0,1,-72.727,24.592,54,0.000,0.735,-0.735,-2.043,27.273,100.000,3,10,11,10,97.319,19
2021,2,93,Utah,Pac-12,0,1,-81.818,-201.642,124,0.000,0.111,-0.111,-0.262,154.545,236.364,17,26,11,11,-119.824,116
2021,2,94,Troy,Sun Belt,0,1,-88.889,-44.444,84,0.000,0.365,-0.365,-0.986,144.444,233.333,13,21,9,9,44.444,48
2021,2,95,Central Michigan,Mid-American,0,1,-90.110,-32.297,82,0.000,0.389,-0.389,-1.054,171.429,261.538,24,34,14,13,57.813,42
