Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Florida,SEC,1,0,382.727,141.364,2,1.000,0.879,0.121,0.359,410.000,27.273,41,3,10,11,-141.364,65
2,Michigan,Big Ten,1,0,360.714,180.357,1,1.000,0.863,0.137,0.406,485.714,125.000,34,10,7,8,-180.357,66
3,Ohio State,Big Ten,1,0,323.077,107.692,6,1.000,0.857,0.143,0.425,323.077,0.000,42,0,13,12,-107.692,61
4,Mississippi State,SEC,1,0,315.556,101.111,8,1.000,0.794,0.206,0.615,393.333,77.778,59,14,15,18,-101.111,59
5,Florida State,ACC,1,0,309.091,127.273,3,1.000,0.882,0.118,0.350,309.091,0.000,34,0,11,11,-127.273,63
6,Wisconsin,Big Ten,1,0,293.636,119.545,5,1.000,0.774,0.226,0.673,463.636,170.000,51,17,11,10,-119.545,62
7,Texas A&M,Big 12,1,0,290.909,127.273,4,1.000,0.805,0.195,0.579,418.182,127.273,46,14,11,11,-127.273,64
8,Alabama,SEC,1,0,243.464,83.497,14,1.000,0.786,0.214,0.637,282.353,38.889,48,7,17,18,-83.497,53
9,Oklahoma,Big 12,1,0,235.714,100.000,9,1.000,0.779,0.221,0.658,335.714,100.000,47,14,14,14,-100.000,58
10,West Virginia,Big East,1,0,215.278,107.639,7,1.000,0.760,0.240,0.715,377.778,162.500,34,13,9,8,-107.639,60
11,Maryland,ACC,1,0,181.818,90.909,10,1.000,0.709,0.291,0.865,400.000,218.182,32,24,8,11,-90.909,57
12,Texas,Big 12,1,0,179.720,89.860,11,1.000,0.771,0.229,0.682,261.538,81.818,34,9,13,11,-89.860,56
13,Florida International,Sun Belt,1,0,173.333,86.667,12,1.000,0.755,0.245,0.731,273.333,100.000,41,16,15,16,-86.667,55
14,South Carolina,SEC,1,0,168.750,84.375,13,1.000,0.694,0.306,0.912,400.000,231.250,56,37,14,16,-84.375,54
15,Illinois,Big Ten,1,0,159.615,79.808,15,1.000,0.733,0.267,0.795,275.000,115.385,33,15,12,13,-79.808,52
16,Northern Illinois,Mid-American,1,0,150.000,75.000,16,1.000,0.687,0.313,0.932,350.000,200.000,49,26,14,13,-75.000,51
17,Pittsburgh,Big East,1,0,146.154,73.077,17,1.000,0.715,0.285,0.849,269.231,123.077,35,16,13,13,-73.077,50
18,Clemson,ACC,1,0,134.191,67.096,18,1.000,0.704,0.296,0.882,252.941,118.750,43,19,17,16,-67.096,49
