Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
35,Florida,SEC,6,6,32.264,62.416,28,0.500,0.715,-0.215,-1.436,185.906,153.642,277,232,149,151,45.430,25
11,Michigan,Big Ten,11,2,122.658,138.596,9,0.846,0.853,-0.007,-0.002,272.327,149.669,433,226,159,151,27.926,41
37,Ohio State,Big Ten,6,7,30.850,49.215,33,0.462,0.654,-0.193,-1.281,202.548,171.698,318,273,157,159,26.681,42
43,Mississippi State,SEC,5,6,23.996,47.594,34,0.455,0.670,-0.215,-1.435,177.143,153.147,248,219,140,143,37.197,29
14,Florida State,ACC,8,4,109.358,109.991,13,0.667,0.831,-0.165,-1.087,230.137,120.779,336,186,146,154,7.529,55
5,Wisconsin,Big Ten,10,3,193.325,161.713,6,0.769,0.841,-0.071,-0.446,360.645,167.320,559,256,155,153,18.519,45
19,Texas A&M,Big 12,6,6,81.477,144.813,8,0.500,0.851,-0.351,-2.371,282.036,200.559,471,359,167,179,67.814,6
1,Alabama,SEC,11,1,234.058,286.921,1,0.917,0.981,-0.064,-0.394,295.652,61.594,408,85,138,138,50.885,19
12,Oklahoma,Big 12,10,3,119.770,154.381,7,0.769,0.904,-0.134,-0.880,267.708,147.938,514,287,192,194,58.051,14
23,West Virginia,Big East,9,3,59.036,53.523,32,0.750,0.636,0.114,0.830,261.446,202.410,434,336,166,166,10.707,51
98,Maryland,ACC,1,10,-95.404,-63.823,86,0.091,0.332,-0.241,-1.583,176.596,272.000,249,408,141,150,28.637,37
36,Texas,Big 12,8,5,31.887,84.393,23,0.615,0.774,-0.158,-1.043,203.911,172.024,365,289,179,168,45.311,26
27,Florida International,Sun Belt,8,5,43.748,-53.059,82,0.615,0.322,0.293,2.063,193.452,149.704,325,253,168,169,-93.174,112
17,South Carolina,SEC,10,2,93.349,105.558,15,0.833,0.816,0.017,0.165,236.486,143.137,350,219,148,153,30.825,39
61,Illinois,Big Ten,6,6,-2.955,22.578,45,0.500,0.597,-0.097,-0.623,154.545,157.500,238,252,154,160,25.798,43
28,Northern Illinois,Mid-American,10,3,42.597,-1.059,55,0.769,0.497,0.272,1.915,271.667,229.070,489,394,180,172,-43.334,92
54,Pittsburgh,Big East,5,7,7.362,18.424,47,0.417,0.565,-0.148,-0.973,171.779,164.417,280,268,163,163,9.650,52
44,Clemson,ACC,9,4,23.947,40.649,37,0.692,0.608,0.084,0.622,240.331,216.384,435,383,181,177,12.399,50
6,Oklahoma State,Big 12,12,1,154.610,181.027,3,0.923,0.892,0.031,0.259,334.921,180.311,633,348,189,193,56.487,15
4,Boise State,Mountain West,10,1,195.055,133.834,10,0.909,0.797,0.112,0.818,358.824,163.768,488,226,136,138,-32.797,82
42,Missouri,Big 12,7,5,24.727,83.374,24,0.583,0.746,-0.163,-1.076,219.632,194.904,358,306,163,157,58.799,13
97,Kentucky,SEC,4,7,-88.631,-45.346,76,0.364,0.338,0.026,0.161,108.571,197.203,152,282,140,143,25.847,42
