Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Houston,Conference USA,10,0,255.731,89.056,21,1.000,0.714,0.286,1.867,412.977,157.246,541,217,131,138,-99.525,112
2,Alabama,SEC,10,1,240.214,268.254,1,0.909,0.966,-0.057,-0.382,307.143,66.929,387,85,126,127,26.670,40
3,Wisconsin,Big Ten,9,2,236.154,185.884,3,0.818,0.893,-0.074,-0.495,368.462,132.308,479,172,130,130,8.491,53
4,LSU,SEC,11,0,224.875,241.568,2,1.000,0.973,0.027,0.168,319.531,94.656,409,124,128,131,43.603,23
5,Stanford,Pac-12,10,1,174.522,185.534,4,0.909,0.883,0.026,0.161,355.725,181.203,466,241,131,133,26.630,41
6,Boise State,Mountain West,8,1,165.179,125.145,11,0.889,0.777,0.112,0.723,345.536,180.357,387,202,112,112,-23.565,77
7,Oklahoma State,Big 12,10,1,155.345,158.676,8,0.909,0.859,0.050,0.319,338.272,182.927,548,300,162,164,34.103,33
8,Oklahoma,Big 12,9,2,151.289,164.500,6,0.818,0.911,-0.093,-0.614,288.415,137.126,473,229,164,167,43.929,21
9,Temple,Mid-American,7,4,138.934,51.612,33,0.636,0.670,-0.033,-0.226,270.339,131.405,319,159,118,121,-46.007,94
10,Oregon,Pac-12,8,2,138.032,182.147,5,0.800,0.896,-0.096,-0.636,310.949,172.917,426,249,137,144,57.546,13
11,Michigan,Big Ten,10,2,134.723,159.931,7,0.833,0.888,-0.055,-0.364,280.822,146.099,410,206,146,141,38.114,28
12,TCU,Mountain West,8,2,121.379,58.553,30,0.800,0.660,0.140,0.909,306.299,184.921,389,233,127,126,-36.325,88
13,Michigan State,Big Ten,9,2,119.550,116.448,13,0.818,0.887,-0.069,-0.459,247.407,127.857,334,179,135,140,32.577,34
14,Florida State,ACC,7,4,118.052,107.242,15,0.636,0.818,-0.181,-1.195,240.909,122.857,318,172,132,140,-1.937,62
15,Southern Miss,Conference USA,8,2,112.427,12.191,50,0.800,0.535,0.265,1.729,277.612,165.185,372,223,134,135,-95.257,111
16,USC,Pac-12,10,2,95.309,127.420,10,0.833,0.814,0.019,0.118,291.837,196.528,429,283,147,144,39.737,25
17,South Carolina,SEC,9,2,89.521,85.470,23,0.818,0.769,0.049,0.313,233.577,144.056,320,206,137,143,16.918,48
18,Virginia Tech,ACC,10,1,88.443,63.170,28,0.909,0.708,0.201,1.306,218.519,130.075,295,173,135,133,-22.505,75
19,Arkansas,SEC,9,2,86.727,93.715,19,0.818,0.740,0.078,0.505,268.919,182.192,398,266,148,146,36.417,32
20,Arkansas State,Sun Belt,8,2,83.579,-8.988,61,0.800,0.472,0.328,2.141,225.185,141.606,304,194,135,137,-79.299,109
21,Notre Dame,FBS Independents,8,4,81.063,111.553,14,0.667,0.795,-0.129,-0.850,254.167,173.103,366,251,144,145,39.267,26
22,Texas A&M,Big 12,5,6,80.784,135.072,9,0.455,0.824,-0.369,-2.423,282.581,201.796,438,337,155,167,59.406,10
23,Georgia,SEC,8,2,61.894,88.994,22,0.800,0.773,0.027,0.167,213.433,151.538,286,197,134,130,23.488,43
24,Cincinnati,Big East,7,3,59.222,22.076,46,0.700,0.573,0.127,0.821,210.714,151.493,295,203,140,134,-19.084,70
25,Toledo,Mid-American,7,4,58.892,30.623,42,0.636,0.577,0.059,0.381,291.558,232.667,449,349,154,150,-19.920,72
26,Florida International,Sun Belt,8,4,55.186,-43.212,74,0.667,0.355,0.312,2.033,204.545,149.359,315,233,154,156,-93.538,110
27,Georgia Tech,ACC,7,4,52.950,23.045,44,0.636,0.556,0.081,0.521,287.097,234.146,356,288,124,123,-10.845,66
28,Texas,Big 12,7,4,47.850,96.033,17,0.636,0.799,-0.163,-1.075,210.526,162.676,320,231,152,142,37.897,29
29,Ohio,Mid-American,7,3,47.783,-33.238,71,0.700,0.410,0.290,1.890,235.878,188.095,309,237,131,126,-73.920,106
30,Tulsa,Conference USA,8,4,45.574,2.243,53,0.667,0.507,0.160,1.038,260.510,214.935,409,331,157,154,-27.472,80
