Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Alabama,SEC,10,1,240.214,269.440,1,0.909,0.967,-0.058,-0.374,307.143,66.929,387,85,126,127,27.856,40
2,LSU,SEC,12,0,225.825,244.996,2,1.000,0.976,0.024,0.164,317.606,91.781,451,134,142,146,46.464,20
3,Wisconsin,Big Ten,10,2,214.690,178.056,4,0.833,0.869,-0.036,-0.230,364.336,149.645,521,211,143,141,18.068,46
4,Houston,Conference USA,10,1,211.732,71.493,26,0.909,0.677,0.233,1.527,384.459,172.727,569,266,148,154,-87.077,111
5,Boise State,Mountain West,9,1,186.992,120.072,12,0.900,0.772,0.128,0.840,351.220,164.228,432,202,123,123,-39.222,86
6,Stanford,Pac-12,10,1,174.522,184.388,3,0.909,0.882,0.027,0.179,355.725,181.203,466,241,131,133,25.483,42
7,Oklahoma State,Big 12,11,1,163.179,175.990,5,0.917,0.888,0.028,0.191,336.364,173.184,592,310,176,179,44.734,22
8,TCU,Mountain West,9,2,147.287,61.816,28,0.818,0.671,0.147,0.968,320.144,172.857,445,242,139,140,-46.623,93
9,Temple,Mid-American,7,4,138.934,51.715,32,0.636,0.669,-0.033,-0.212,270.339,131.405,319,159,118,121,-45.904,92
10,Oregon,Pac-12,9,2,135.285,173.239,6,0.818,0.880,-0.062,-0.403,312.500,177.215,475,280,152,158,50.399,19
11,Michigan,Big Ten,10,2,134.723,160.403,7,0.833,0.889,-0.056,-0.362,280.822,146.099,410,206,146,141,38.587,32
12,Oklahoma,Big 12,9,3,119.004,149.203,8,0.750,0.895,-0.145,-0.943,269.832,150.829,483,273,179,181,55.743,14
13,Florida State,ACC,7,4,118.052,108.188,15,0.636,0.818,-0.182,-1.187,240.909,122.857,318,172,132,140,-0.991,61
14,Southern Miss,Conference USA,9,2,115.535,30.005,42,0.818,0.586,0.233,1.527,280.667,165.132,421,251,150,152,-80.542,109
15,Michigan State,Big Ten,9,3,111.035,123.139,11,0.750,0.881,-0.131,-0.853,255.479,144.444,373,221,146,153,43.635,25
