Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,USC,Big Ten,5,1,246.383,162.867,11,0.833,0.816,0.018,0.060,440.323,193.939,273,128,62,66,-9.029,78
2,Texas Tech,Big 12,5,0,232.415,246.752,4,1.000,0.993,0.007,0.006,325.373,92.958,218,66,67,71,48.643,28
3,Ohio State,Big Ten,5,0,220.000,291.998,1,1.000,0.996,0.004,-0.010,302.000,82.000,151,41,50,50,87.336,9
4,Oregon,Big Ten,4,1,214.225,134.414,19,0.800,0.853,-0.053,-0.296,346.429,132.203,194,78,56,59,2.113,68
5,Indiana,Big Ten,5,0,211.412,235.855,5,1.000,0.965,0.035,0.149,326.667,115.254,196,68,60,59,96.869,8
6,Utah,Big 12,4,1,196.078,235.474,6,0.800,0.903,-0.103,-0.551,341.176,145.098,174,74,51,51,24.844,49
7,Alabama,SEC,5,1,183.254,183.991,8,0.833,0.903,-0.069,-0.381,348.333,165.079,209,104,60,63,76.095,15
8,Vanderbilt,SEC,4,1,172.884,134.978,18,0.800,0.778,0.022,0.082,382.143,209.259,214,113,56,54,7.640,62
9,Memphis,American Athletic,5,0,166.723,84.400,35,1.000,0.721,0.279,1.383,319.355,152.632,198,87,62,57,-76.497,118
10,Ole Miss,SEC,6,0,162.314,118.213,25,1.000,0.780,0.220,1.082,324.286,161.972,227,115,70,71,14.290,56
11,Iowa,Big Ten,3,2,158.457,143.595,15,0.600,0.879,-0.279,-1.439,283.019,124.561,150,71,53,57,25.565,48
12,Texas,SEC,4,2,157.185,128.325,23,0.667,0.867,-0.201,-1.043,251.471,94.286,171,66,68,70,8.874,59
13,Notre Dame,FBS Independents,4,2,156.869,255.111,3,0.667,0.950,-0.283,-1.459,338.028,181.159,240,125,71,69,113.788,5
14,Missouri,SEC,4,1,149.430,114.058,26,0.800,0.772,0.028,0.114,320.339,170.909,189,94,59,55,7.690,61
15,Virginia,ACC,4,1,145.630,154.165,12,0.800,0.804,-0.004,-0.050,344.068,198.438,203,127,59,64,38.592,34
16,Oklahoma,SEC,4,1,143.955,138.745,16,0.800,0.913,-0.113,-0.602,237.288,93.333,140,56,59,60,51.276,26
17,Miami,ACC,4,0,132.535,272.635,2,1.000,0.990,0.010,0.023,270.833,138.298,130,65,48,47,160.834,2
18,San Diego State,Mountain West,4,1,131.905,42.723,51,0.800,0.615,0.185,0.904,253.571,121.667,142,73,56,60,-83.399,126
19,Penn State,Big Ten,2,3,125.887,20.759,62,0.400,0.545,-0.145,-0.761,324.000,198.113,162,105,50,53,-72.105,117
20,BYU,Big 12,5,0,124.532,132.522,21,1.000,0.804,0.196,0.963,273.684,149.153,156,88,57,59,4.647,65
21,Nebraska,Big Ten,4,1,123.647,47.319,49,0.800,0.631,0.169,0.824,301.613,177.966,187,105,62,59,-6.548,77
22,Tennessee,SEC,4,1,116.176,133.192,20,0.800,0.769,0.031,0.128,350.000,233.824,217,159,62,68,22.848,51
23,Georgia,SEC,4,1,116.062,173.403,10,0.800,0.914,-0.114,-0.603,284.483,168.421,165,96,58,57,77.413,14
24,UNLV,Mountain West,5,0,114.727,-10.336,72,1.000,0.479,0.521,2.602,382.000,267.273,191,147,50,55,-122.227,135
25,Texas A&M,SEC,6,0,107.463,197.414,7,1.000,0.915,0.085,0.401,270.130,162.667,208,122,77,75,87.176,10
26,Pittsburgh,ACC,3,2,100.722,86.682,32,0.600,0.729,-0.129,-0.682,282.540,181.818,178,120,63,66,-3.485,75
27,Washington,Big Ten,4,1,100.213,143.992,14,0.800,0.786,0.014,0.043,330.000,229.787,165,108,50,47,68.190,17
28,Michigan,Big Ten,4,2,96.522,74.462,41,0.667,0.734,-0.067,-0.368,256.522,160.000,177,112,69,70,31.492,42
29,Florida State,ACC,2,3,95.324,183.192,9,0.400,0.876,-0.476,-2.434,324.138,228.814,188,135,58,59,131.979,3
30,Maryland,Big Ten,3,2,91.737,59.032,44,0.600,0.704,-0.104,-0.557,220.968,129.231,137,84,62,65,-19.975,90
31,Navy,American Athletic,5,0,88.235,-35.861,82,1.000,0.412,0.588,2.945,327.451,239.216,167,122,51,51,-123.749,136
32,Clemson,ACC,3,3,83.640,50.682,47,0.500,0.642,-0.142,-0.748,246.875,163.235,158,111,64,68,-37.196,101
33,Toledo,Mid-American,2,3,82.098,-10.380,73,0.400,0.466,-0.066,-0.362,218.462,136.364,142,90,65,66,-79.227,121
34,Georgia Tech,ACC,5,0,81.616,92.766,31,1.000,0.716,0.284,1.403,292.727,211.111,161,114,55,54,7.822,60
35,James Madison,Sun Belt,4,1,80.057,18.600,63,0.800,0.561,0.239,1.181,218.519,138.462,118,72,54,52,-78.754,120
36,Louisville,ACC,3,1,78.408,135.030,17,0.750,0.831,-0.081,-0.438,258.000,179.592,129,88,50,49,53.554,24
37,Auburn,SEC,3,3,77.692,125.265,24,0.500,0.848,-0.348,-1.790,227.692,150.000,148,102,65,68,53.006,25
38,TCU,Big 12,3,2,72.881,78.392,38,0.600,0.681,-0.081,-0.441,288.136,215.254,170,127,59,59,5.931,63
39,Houston,Big 12,4,1,69.813,73.833,42,0.800,0.684,0.116,0.557,250.847,181.034,148,105,59,58,-19.755,89
40,Duke,ACC,3,2,69.492,85.907,33,0.600,0.690,-0.090,-0.485,300.000,230.508,174,136,58,59,30.040,43
