Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Oregon,Big Ten,4,0,291.107,103.251,30,1.000,0.800,0.200,0.955,395.455,104.348,174,48,44,46,-78.151,116
2,USC,Big Ten,4,1,260.027,174.791,11,0.800,0.827,-0.027,-0.156,465.385,205.357,242,115,52,56,4.516,67
3,Indiana,Big Ten,4,0,251.064,245.767,4,1.000,0.974,0.026,0.105,353.191,102.128,166,48,47,47,88.060,15
4,Texas Tech,Big 12,4,0,239.961,201.281,8,1.000,0.975,0.025,0.102,325.926,85.965,176,49,54,57,4.056,68
5,Ohio State,Big Ten,4,0,235.897,247.541,3,1.000,0.991,0.009,0.020,300.000,64.103,117,25,39,39,32.623,39
6,Alabama,SEC,4,1,217.582,213.349,6,0.800,0.934,-0.134,-0.676,371.429,153.846,182,80,49,52,89.329,14
7,Oklahoma,SEC,4,0,207.469,207.786,7,1.000,0.990,0.010,0.027,273.469,66.000,134,33,49,50,55.950,24
8,Missouri,SEC,4,0,191.477,108.920,28,1.000,0.756,0.244,1.167,343.750,152.273,165,67,48,44,-30.859,100
9,Ole Miss,SEC,5,0,181.667,142.242,21,1.000,0.821,0.179,0.849,338.333,156.667,203,94,60,60,27.353,45
10,Vanderbilt,SEC,4,1,172.884,171.682,12,0.800,0.831,-0.031,-0.172,382.143,209.259,214,113,56,54,44.344,31
11,Memphis,American Athletic,5,0,166.723,80.079,41,1.000,0.703,0.297,1.428,319.355,152.632,198,87,62,57,-80.819,117
12,Utah,Big 12,3,1,158.140,151.750,19,0.750,0.812,-0.062,-0.326,306.977,148.837,132,64,43,43,-24.038,94
13,Nebraska,Big Ten,3,1,158.078,98.221,33,0.750,0.817,-0.067,-0.351,312.245,154.167,153,74,49,48,25.818,47
14,Texas,SEC,3,2,155.172,103.743,29,0.600,0.820,-0.220,-1.093,255.172,100.000,148,60,58,60,-5.598,79
15,BYU,Big 12,4,0,150.491,155.313,16,1.000,0.840,0.160,0.757,286.047,135.556,123,61,43,45,6.184,65
16,Penn State,Big Ten,2,2,147.078,-8.324,70,0.500,0.483,0.017,0.062,335.714,188.636,141,83,42,44,-119.890,132
17,North Texas,American Athletic,4,0,146.349,35.842,54,1.000,0.573,0.427,2.058,384.444,238.095,173,100,45,42,-54.575,107
18,Virginia,ACC,4,1,145.630,179.297,10,0.800,0.844,-0.044,-0.235,344.068,198.438,203,127,59,64,63.725,17
19,Notre Dame,FBS Independents,3,2,144.707,252.218,2,0.600,0.930,-0.330,-1.632,351.724,207.018,204,118,58,57,124.810,6
20,Michigan,Big Ten,4,1,142.966,128.510,23,0.800,0.831,-0.031,-0.171,277.966,135.000,164,81,59,60,40.946,34
21,UNLV,Mountain West,4,0,142.664,-35.653,78,1.000,0.433,0.567,2.742,378.378,235.714,140,99,37,42,-169.748,136
22,Tennessee,SEC,3,1,137.429,153.658,17,0.750,0.777,-0.027,-0.154,366.000,228.571,183,128,50,56,21.978,49
23,Miami,ACC,4,0,132.535,276.371,1,1.000,0.991,0.009,0.021,270.833,138.298,130,65,48,47,164.571,1
24,TCU,Big 12,3,1,125.717,115.735,25,0.750,0.758,-0.008,-0.060,308.696,182.979,142,86,46,47,-6.413,80
25,Georgia,SEC,3,1,125.532,160.467,14,0.750,0.901,-0.151,-0.758,308.511,182.979,145,86,47,47,60.935,20
26,Old Dominion,Sun Belt,3,1,125.184,98.193,34,0.750,0.766,-0.016,-0.101,259.184,134.000,127,67,49,50,0.553,73
27,Pittsburgh,ACC,2,2,120.535,79.491,42,0.500,0.718,-0.218,-1.084,282.353,161.818,144,89,51,55,-32.839,102
28,Florida State,ACC,2,2,119.149,219.076,5,0.500,0.924,-0.424,-2.090,334.043,214.894,157,101,47,47,154.680,2
29,Iowa,Big Ten,2,2,117.832,129.147,22,0.500,0.846,-0.346,-1.712,275.610,157.778,113,71,41,45,39.942,35
30,Toledo,Mid-American,2,2,116.431,19.563,59,0.500,0.567,-0.067,-0.349,238.000,121.569,119,62,50,51,-74.828,114
