Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Baylor,Big 12,7,1,198.003,148.387,8,0.875,0.819,0.056,0.368,388.182,190.179,427,213,110,112,6.433,70
2,Oklahoma,Big 12,9,1,191.540,165.478,3,0.900,0.903,-0.003,0.010,324.648,133.108,461,197,142,148,32.957,42
3,North Carolina,ACC,7,1,190.538,173.910,2,0.875,0.863,0.012,0.102,350.538,160.000,326,160,93,100,19.595,58
4,Houston,American Athletic,9,0,173.398,93.657,24,1.000,0.764,0.236,1.467,311.382,137.984,383,178,123,129,-40.142,98
5,Ohio State,Big Ten,10,0,163.768,148.618,7,1.000,0.902,0.098,0.624,263.768,100.000,364,138,138,138,-5.262,73
6,Navy,American Athletic,7,1,161.709,152.528,5,0.875,0.822,0.053,0.350,345.238,183.529,290,156,84,85,7.219,69
7,Michigan,Big Ten,8,2,143.340,133.171,10,0.800,0.862,-0.062,-0.351,260.800,117.460,326,148,125,126,8.367,67
8,Bowling Green,Mid-American,8,2,141.710,93.399,25,0.800,0.703,0.097,0.616,354.688,212.977,454,279,128,131,-13.712,79
9,App State,Sun Belt,7,2,137.138,33.297,54,0.778,0.603,0.175,1.096,291.304,154.167,335,185,115,120,-85.969,125
10,Oklahoma State,Big 12,9,0,136.313,109.818,16,1.000,0.772,0.228,1.420,313.178,176.866,404,237,129,134,14.616,63
11,Toledo,Mid-American,8,1,133.422,75.561,34,0.889,0.725,0.164,1.025,275.439,142.017,314,169,114,119,-41.590,100
12,Stanford,Pac-12,8,2,130.226,140.888,9,0.800,0.811,-0.011,-0.041,313.559,183.333,370,220,118,120,22.399,54
13,Clemson,ACC,9,0,128.927,151.250,6,1.000,0.897,0.103,0.657,260.465,131.538,336,171,129,130,49.685,22
14,Alabama,SEC,9,1,128.750,177.309,1,0.900,0.944,-0.044,-0.245,235.000,106.250,329,153,140,144,53.352,18
15,Notre Dame,FBS Independents,9,1,126.086,164.481,4,0.900,0.861,0.039,0.264,296.721,170.635,362,215,122,126,48.071,25
16,Wisconsin,Big Ten,8,2,121.576,79.988,29,0.800,0.786,0.014,0.110,220.769,99.194,287,123,130,124,-15.998,81
17,Iowa,Big Ten,9,0,119.718,103.847,21,1.000,0.770,0.230,1.432,267.544,147.826,305,170,114,115,8.675,66
18,Western Kentucky,Conference USA,8,2,115.424,30.050,56,0.800,0.570,0.230,1.431,329.134,213.710,418,265,127,124,-66.512,112
19,Florida State,ACC,8,2,112.749,106.480,19,0.800,0.791,0.009,0.079,255.372,142.623,309,174,121,122,12.782,64
20,Marshall,Conference USA,8,2,111.639,-0.683,74,0.800,0.497,0.303,1.873,222.378,110.738,318,165,143,149,-105.916,128
21,Florida,SEC,9,1,107.979,113.225,14,0.900,0.850,0.050,0.335,221.260,113.281,281,145,127,128,24.216,51
22,USC,Pac-12,7,3,107.031,104.138,20,0.700,0.783,-0.083,-0.479,284.375,177.344,364,227,128,128,38.824,37
23,Southern Miss,Conference USA,6,3,100.437,-22.809,83,0.667,0.434,0.232,1.445,273.770,173.333,334,208,122,120,-91.585,126
24,TCU,Big 12,8,1,98.357,111.381,15,0.889,0.767,0.122,0.773,296.032,197.674,373,255,126,129,17.306,60
25,Georgia Southern,Sun Belt,6,2,97.938,31.422,55,0.750,0.585,0.165,1.033,297.938,200.000,289,192,97,96,-78.090,120
26,Temple,American Athletic,8,2,96.289,54.649,39,0.800,0.666,0.134,0.847,247.368,151.079,329,210,133,139,-31.979,91
27,Boise State,Mountain West,6,3,94.416,3.287,69,0.667,0.511,0.156,0.978,245.185,150.769,331,196,135,130,-61.366,110
28,Louisiana Tech,Conference USA,6,3,91.431,14.506,62,0.667,0.539,0.128,0.806,288.889,197.458,338,233,117,118,-61.939,111
29,Utah,Pac-12,8,2,86.527,107.126,18,0.800,0.789,0.011,0.094,258.915,172.388,334,231,129,134,25.401,50
30,Ole Miss,SEC,6,3,85.335,77.302,32,0.667,0.712,-0.045,-0.247,266.935,181.600,331,227,124,125,28.806,48
31,LSU,SEC,7,2,82.946,124.802,11,0.778,0.799,-0.021,-0.103,287.619,204.673,302,219,105,107,41.821,34
32,Michigan State,Big Ten,9,1,82.277,108.704,17,0.900,0.778,0.122,0.769,269.672,187.395,329,223,122,119,22.156,55
33,UCLA,Pac-12,7,3,78.607,87.511,27,0.700,0.742,-0.042,-0.232,266.667,188.060,352,252,132,134,15.905,62
34,Mississippi State,SEC,6,3,77.951,119.111,12,0.667,0.832,-0.165,-0.980,224.561,146.610,256,173,114,118,32.816,43
35,Air Force,Mountain West,6,3,71.788,-16.283,81,0.667,0.445,0.222,1.379,243.860,172.072,278,191,114,111,-58.973,108
36,Memphis,American Athletic,7,2,71.051,94.516,23,0.778,0.726,0.052,0.343,294.488,223.438,374,286,127,128,31.443,45
37,San Diego State,Mountain West,6,3,70.132,-0.846,75,0.667,0.497,0.170,1.062,217.500,147.368,261,168,120,114,-73.736,116
38,NC State,ACC,5,4,68.619,37.279,49,0.556,0.605,-0.050,-0.277,240.164,171.545,293,211,122,123,-15.054,80
