Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
14,Florida,SEC,3,0,160.999,188.116,25,1.000,1.000,0.000,0.118,278.947,117.949,106,46,38,39,80.693,47
9,Florida State,ACC,3,0,212.266,-296.016,114,1.000,0.000,1.000,2.436,289.189,76.923,107,30,37,39,-465.027,124
6,USC,Pac-12,2,1,241.579,145.175,35,0.667,0.906,-0.239,-0.436,381.579,140.000,145,56,38,40,42.923,65
4,Georgia,SEC,3,0,259.780,420.426,2,1.000,0.942,0.058,0.252,382.857,123.077,134,48,35,39,197.749,17
5,Baylor,Big 12,1,0,305.128,123.397,1,1.000,0.787,0.213,0.623,466.667,161.538,56,21,12,13,-123.397,76
6,West Virginia,Big 12,1,0,293.333,93.333,10,1.000,0.841,0.159,0.466,293.333,0.000,44,0,15,14,-93.333,66
51,Arkansas,SEC,1,2,42.963,89.728,49,0.333,0.693,-0.360,-0.716,280.000,237.037,84,64,30,27,73.634,50
20,Notre Dame,FBS Independents,3,0,135.088,264.523,7,1.000,1.000,0.000,0.118,268.421,133.333,102,52,38,39,142.484,32
56,Illinois,Big Ten,1,1,30.760,23.538,64,0.500,0.589,-0.089,-0.087,212.903,182.143,66,51,31,28,67.955,52
21,Oklahoma,Big 12,3,0,134.149,58.828,59,1.000,0.609,0.391,1.025,269.565,135.417,124,65,46,48,-52.446,96
8,NC State,ACC,2,0,222.500,19.694,68,1.000,0.542,0.458,1.181,362.500,140.000,87,35,24,25,-202.392,111
41,Duke,ACC,1,1,67.742,227.310,16,0.500,0.865,-0.365,-0.727,151.613,83.871,47,26,31,31,160.276,25
45,Tennessee,SEC,1,1,62.601,94.963,26,0.500,0.739,-0.239,-0.681,259.375,196.774,83,61,32,31,27.917,49
31,Ohio,Mid-American,2,0,113.105,90.065,29,1.000,0.747,0.253,0.860,253.846,140.741,66,38,26,27,-34.480,90
17,UCLA,Pac-12,3,0,145.000,276.619,5,1.000,1.000,0.000,0.118,250.000,105.000,95,42,38,40,151.742,27
32,Alabama,SEC,2,1,96.733,236.012,11,0.667,0.942,-0.275,-0.520,259.524,162.791,109,70,42,43,132.639,34
43,Mississippi State,SEC,1,1,66.809,43.956,45,0.500,0.607,-0.107,-0.268,203.846,137.037,53,37,26,27,-21.978,81
18,Ohio State,Big Ten,3,0,143.182,195.841,23,1.000,0.906,0.094,0.337,227.273,84.091,100,37,44,44,67.463,53
11,Texas A&M,SEC,3,0,182.919,111.863,43,1.000,0.667,0.333,0.890,328.571,145.652,138,67,42,46,-73.397,100
46,Temple,American Athletic,3,0,55.845,19.504,69,1.000,0.592,0.408,1.064,186.957,131.111,86,59,46,45,-38.962,93
37,Michigan State,Big Ten,3,0,77.540,179.034,28,1.000,1.000,0.000,0.118,286.111,208.571,103,73,36,35,93.861,44
28,Arizona,Pac-12,2,0,127.833,25.889,52,1.000,0.562,0.438,1.439,307.143,179.310,86,52,28,29,-101.364,115
81,Auburn,SEC,1,1,-52.381,-498.789,123,0.500,0.029,0.471,1.209,247.619,300.000,52,69,21,23,-452.652,123
3,Oklahoma State,Big 12,2,0,264.589,208.235,21,1.000,0.839,0.161,0.491,357.692,93.103,93,27,26,29,53.579,57
61,Marshall,Conference USA,1,1,2.258,16.732,54,0.500,0.600,-0.100,-0.245,170.000,167.742,51,52,30,31,13.607,58
45,Northwestern,Big Ten,2,0,61.430,299.885,4,1.000,1.000,0.000,0.118,120.690,59.259,35,16,29,27,235.858,9
63,Northern Illinois,Mid-American,1,1,3.333,144.175,37,0.500,0.983,-0.483,-1.001,170.000,166.667,51,50,30,30,133.994,33
33,TCU,Big 12,2,0,95.936,55.236,60,1.000,0.628,0.372,0.980,282.143,186.207,79,54,28,29,-38.098,91
22,Utah,Pac-12,3,0,129.040,246.525,9,1.000,0.888,0.112,0.378,281.818,152.778,93,55,33,36,108.214,39
52,BYU,FBS Independents,2,1,40.999,232.148,12,0.667,0.842,-0.176,-0.289,221.951,180.952,91,76,41,42,194.602,19
57,Tulsa,American Athletic,2,1,28.842,-60.037,88,0.667,0.301,0.366,0.966,277.778,248.936,125,117,45,47,-92.165,104
60,Kentucky,SEC,2,1,11.190,176.781,29,0.667,0.823,-0.156,-0.244,208.333,197.143,75,69,36,35,169.188,23
95,South Carolina,SEC,1,2,-110.846,174.537,30,0.333,0.998,-0.665,-1.423,173.529,284.375,59,91,34,32,268.375,6
113,Charlotte,Conference USA,1,1,-172.995,-63.994,90,0.500,0.341,0.159,0.486,108.824,281.818,37,93,34,33,5.830,76
