Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Oklahoma,Big 12,11,1,179.008,177.761,2,0.917,0.918,-0.001,0.047,317.341,138.333,549,249,173,180,45.869,30
2,Ohio State,Big Ten,11,1,156.840,159.687,4,0.917,0.916,0.001,0.061,262.500,105.660,420,168,160,159,13.499,65
3,Western Kentucky,Conference USA,11,2,154.211,45.855,47,0.846,0.605,0.241,1.643,368.590,214.379,575,328,156,153,-56.089,106
4,Houston,American Athletic,11,1,152.800,102.854,17,0.917,0.771,0.145,1.012,301.266,148.466,476,242,158,163,-21.971,84
5,North Carolina,ACC,9,2,133.943,151.699,5,0.818,0.832,-0.014,-0.038,317.391,183.448,438,266,138,145,35.697,46
6,Baylor,Big 12,8,3,131.875,128.733,9,0.727,0.808,-0.081,-0.479,318.750,186.875,510,299,160,160,28.885,52
7,Bowling Green,Mid-American,10,3,130.399,89.317,25,0.769,0.709,0.060,0.453,329.825,199.425,564,347,171,174,-11.540,80
8,App State,Sun Belt,9,2,129.477,34.113,54,0.818,0.607,0.211,1.446,281.560,152.083,397,219,141,144,-83.319,126
9,Navy,American Athletic,8,2,128.302,118.476,12,0.800,0.751,0.049,0.377,344.340,216.038,365,229,106,106,9.216,69
10,Stanford,Pac-12,11,2,127.027,160.057,3,0.846,0.830,0.016,0.161,327.027,200.000,484,300,148,150,41.911,35
11,Toledo,Mid-American,9,2,126.339,88.238,27,0.818,0.758,0.061,0.454,300.775,174.436,388,232,129,133,-26.531,86
12,Alabama,SEC,11,1,126.032,179.512,1,0.917,0.943,-0.027,-0.119,233.133,107.101,387,181,166,169,56.777,12
13,Florida State,ACC,9,2,121.335,127.139,10,0.818,0.840,-0.022,-0.091,250.746,129.412,336,176,134,136,24.376,56
14,Clemson,ACC,12,0,113.793,143.280,7,1.000,0.874,0.126,0.881,259.195,145.402,451,253,174,174,50.318,23
15,Michigan,Big Ten,9,3,109.718,114.686,13,0.750,0.818,-0.068,-0.390,247.973,138.255,367,206,148,149,24.073,57
