Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Alabama,SEC,12,1,190.529,208.113,2,0.923,0.964,-0.041,-0.189,294.904,104.375,463,167,157,160,67.534,12
2,Penn State,Big Ten,11,2,187.477,179.420,7,0.846,0.913,-0.067,-0.357,310.465,122.989,534,214,172,174,43.040,40
3,Wisconsin,Big Ten,13,1,169.861,199.590,3,0.929,0.936,-0.007,0.030,283.234,113.372,473,195,167,172,37.621,47
4,Ohio State,Big Ten,12,2,163.574,171.373,8,0.857,0.908,-0.051,-0.256,311.351,147.778,576,266,185,180,55.495,24
5,UCF,American Athletic,12,0,156.489,156.259,10,1.000,0.849,0.151,1.053,333.735,177.246,554,296,166,167,3.816,69
6,Washington,Pac-12,9,3,154.393,149.949,11,0.750,0.865,-0.115,-0.668,295.652,141.259,408,202,138,143,14.320,65
7,Oklahoma,Big 12,12,2,154.039,183.886,5,0.857,0.845,0.012,0.156,361.143,207.104,632,379,175,183,53.269,27
8,Georgia,SEC,12,2,139.835,222.132,1,0.857,0.960,-0.103,-0.591,274.719,134.884,489,232,178,172,85.371,2
9,Clemson,ACC,11,2,131.715,196.442,4,0.846,0.958,-0.112,-0.646,241.071,109.357,405,187,168,171,83.204,3
10,Florida Atlantic,Conference USA,10,3,124.641,65.069,34,0.769,0.662,0.107,0.772,315.060,190.419,523,318,166,167,-44.162,96
11,Auburn,SEC,9,4,121.247,182.314,6,0.692,0.929,-0.237,-1.456,269.461,148.214,450,249,167,168,80.178,4
12,Oklahoma State,Big 12,10,3,113.408,128.744,12,0.769,0.778,-0.009,0.019,326.816,213.408,585,382,179,179,38.068,46
13,Troy,Sun Belt,10,2,102.582,-10.253,70,0.833,0.469,0.365,2.439,266.667,164.085,376,233,141,142,-74.064,123
14,Notre Dame,FBS Independents,10,3,100.493,169.688,9,0.769,0.890,-0.121,-0.708,261.765,161.272,445,279,170,173,76.516,7
15,South Florida,American Athletic,9,2,99.601,60.486,38,0.818,0.674,0.144,1.008,264.198,164.596,428,265,162,161,-39.346,88
16,Virginia Tech,ACC,8,4,98.132,103.132,19,0.667,0.856,-0.189,-1.148,215.924,117.791,339,192,157,163,41.041,42
17,Ohio,Mid-American,8,4,96.142,24.154,50,0.667,0.564,0.102,0.739,303.378,207.237,449,315,148,152,-71.561,121
18,Memphis,American Athletic,9,3,92.353,77.182,31,0.750,0.696,0.054,0.423,322.353,230.000,548,391,170,170,9.382,67
19,Stanford,Pac-12,9,5,86.829,86.615,29,0.643,0.726,-0.083,-0.460,283.125,196.296,453,318,160,162,32.284,53
20,TCU,Big 12,10,3,80.130,126.671,13,0.769,0.872,-0.103,-0.591,239.412,159.281,407,266,170,167,57.996,20
21,San Diego State,Mountain West,9,3,79.361,16.983,56,0.750,0.554,0.196,1.348,251.389,172.028,362,246,144,143,-43.866,95
22,Boise State,Mountain West,11,3,77.732,61.132,37,0.786,0.661,0.125,0.883,258.523,180.791,455,320,176,177,-27.580,85
23,App State,Sun Belt,8,4,74.905,7.763,61,0.667,0.525,0.141,0.992,241.139,166.234,381,256,158,154,-62.399,115
24,Iowa,Big Ten,8,5,67.334,121.905,15,0.615,0.832,-0.217,-1.327,222.424,155.090,367,259,165,167,64.950,15
25,Mississippi State,SEC,8,4,64.824,113.691,17,0.667,0.819,-0.152,-0.910,241.447,176.623,367,272,152,154,51.653,30
26,Northwestern,Big Ten,10,3,64.340,79.056,30,0.769,0.762,0.007,0.120,213.483,149.143,380,261,178,175,35.010,50
27,Iowa State,Big 12,7,5,63.489,106.690,18,0.583,0.805,-0.221,-1.358,229.932,166.443,338,248,147,149,56.732,22
28,Texas,Big 12,7,6,62.907,88.687,28,0.538,0.816,-0.278,-1.724,203.723,140.816,383,276,188,196,39.016,45
29,Toledo,Mid-American,10,3,61.940,10.918,60,0.769,0.529,0.240,1.634,270.175,208.235,462,354,171,170,-43.172,93
30,Marshall,Conference USA,8,5,58.948,-12.619,74,0.615,0.458,0.157,1.096,216.875,157.927,347,259,160,164,-66.496,117
31,Arkansas State,Sun Belt,6,5,57.993,-44.685,86,0.545,0.364,0.181,1.249,244.578,186.585,406,306,166,164,-92.526,128
32,Louisville,ACC,7,5,54.732,92.515,25,0.583,0.705,-0.122,-0.715,283.871,229.139,440,346,155,151,50.761,31
33,USC,Pac-12,11,3,51.123,95.030,22,0.786,0.749,0.037,0.314,253.333,202.210,456,366,180,181,36.082,49
34,Michigan,Big Ten,8,5,49.595,99.132,20,0.615,0.809,-0.194,-1.179,189.595,140.000,328,245,173,175,44.281,39
35,Colorado State,Mountain West,6,6,46.002,-12.518,73,0.500,0.469,0.031,0.276,276.923,230.921,396,351,143,152,-51.809,104
36,Miami,ACC,9,3,44.221,125.827,14,0.750,0.851,-0.101,-0.580,201.796,157.576,337,260,167,165,77.580,6
37,Kansas State,Big 12,7,5,43.659,66.233,33,0.583,0.685,-0.102,-0.582,244.966,201.307,365,308,149,153,33.812,51
38,NC State,ACC,8,4,43.059,115.649,16,0.667,0.779,-0.112,-0.651,248.322,205.263,370,312,149,152,70.214,10
39,LSU,SEC,8,4,42.828,94.696,23,0.667,0.785,-0.118,-0.687,210.204,167.376,309,236,147,141,48.820,35
40,Northern Illinois,Mid-American,7,5,42.605,-7.586,68,0.583,0.472,0.111,0.795,194.253,151.648,338,276,174,182,-40.279,89
41,Houston,American Athletic,7,5,42.014,31.512,47,0.583,0.608,-0.025,-0.084,223.026,181.013,339,286,152,158,-10.978,77
42,Army,FBS Independents,9,3,40.120,6.771,64,0.750,0.515,0.235,1.596,301.802,261.682,335,280,111,107,-29.977,87
43,Arizona,Pac-12,6,6,39.815,22.474,51,0.500,0.549,-0.049,-0.238,302.548,262.733,475,423,157,161,-6.388,75
44,Navy,American Athletic,7,6,38.653,42.231,43,0.538,0.611,-0.072,-0.392,297.744,259.091,396,342,133,132,21.008,61
45,Utah,Pac-12,6,6,36.928,37.443,45,0.500,0.620,-0.120,-0.699,219.620,182.692,347,285,158,156,14.011,66
46,Purdue,Big Ten,7,6,36.852,70.042,32,0.538,0.751,-0.213,-1.304,203.727,166.875,328,267,161,160,47.649,36
47,Michigan State,Big Ten,10,3,35.212,97.809,21,0.769,0.797,-0.028,-0.104,195.706,160.494,319,260,163,162,51.788,29
48,UTSA,Conference USA,5,5,34.948,-61.233,94,0.500,0.280,0.220,1.503,184.071,149.123,208,170,113,114,-93.712,129
49,Fresno State,Mountain West,9,4,33.096,11.164,59,0.692,0.538,0.154,1.075,195.031,161.935,314,251,161,155,-15.835,80
