Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Alabama,SEC,10,0,243.491,198.239,2,1.000,0.953,0.047,0.300,335.294,91.803,399,112,119,122,20.867,58
2,UCF,American Athletic,9,0,200.364,153.952,9,1.000,0.869,0.131,0.827,343.697,143.333,409,172,119,120,-33.782,88
3,Wisconsin,Big Ten,11,0,189.422,195.104,3,1.000,0.930,0.070,0.442,297.692,108.271,387,144,130,133,19.232,59
4,Ohio State,Big Ten,9,2,184.975,152.247,10,0.818,0.872,-0.054,-0.323,340.690,155.714,494,218,145,140,27.773,52
5,Penn State,Big Ten,9,2,174.131,178.290,7,0.818,0.903,-0.085,-0.520,298.621,124.490,433,183,145,147,39.387,39
6,Washington,Pac-12,8,2,170.339,142.093,12,0.800,0.861,-0.061,-0.371,300.000,129.661,339,153,113,118,-5.726,74
7,Auburn,SEC,8,2,165.649,186.697,6,0.800,0.933,-0.133,-0.816,297.710,132.061,390,173,131,131,42.859,35
8,Oklahoma,Big 12,10,1,159.578,149.753,11,0.909,0.809,0.100,0.634,353.285,193.706,484,277,137,143,26.488,54
9,Georgia,SEC,9,1,157.792,200.246,1,0.900,0.942,-0.042,-0.251,276.800,119.008,346,144,125,121,55.957,18
10,Clemson,ACC,9,1,138.757,187.448,5,0.900,0.946,-0.046,-0.277,251.538,112.782,327,150,130,133,67.430,9
11,South Florida,American Athletic,8,1,124.564,49.779,42,0.889,0.649,0.240,1.502,265.649,141.085,348,182,131,129,-72.135,120
12,Notre Dame,FBS Independents,9,2,124.331,187.485,4,0.818,0.909,-0.090,-0.552,276.712,152.381,404,224,146,147,71.159,5
13,Virginia Tech,ACC,7,3,114.957,118.369,15,0.700,0.877,-0.177,-1.093,229.851,114.894,308,162,134,141,44.011,32
14,Miami,ACC,9,0,107.510,170.352,8,1.000,0.919,0.081,0.514,238.710,131.200,296,164,124,125,64.011,11
15,TCU,Big 12,8,2,102.879,140.755,13,0.800,0.920,-0.120,-0.737,233.588,130.709,306,166,131,127,47.448,28
16,Stanford,Pac-12,8,3,102.153,67.940,34,0.727,0.690,0.037,0.242,284.553,182.400,350,228,123,125,7.917,65
17,Boise State,Mountain West,9,2,101.762,82.558,25,0.818,0.705,0.114,0.715,281.618,179.856,383,250,136,139,-33.931,89
