Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Ohio State,Big Ten,10,2,232.812,215.402,1,0.833,0.956,-0.123,-0.703,332.812,100.000,426,131,128,131,40.047,48
2,Notre Dame,FBS Independents,11,1,222.634,191.653,3,0.917,0.925,-0.009,-0.023,336.620,113.986,478,163,142,143,25.338,61
3,Army,American Athletic,10,1,211.394,90.019,28,0.909,0.725,0.184,1.124,371.579,160.185,353,173,95,108,-58.862,113
4,Indiana,Big Ten,10,1,203.119,142.428,12,0.909,0.825,0.084,0.530,346.094,142.975,443,173,128,121,2.063,68
5,Texas,SEC,11,2,177.597,173.891,4,0.846,0.944,-0.097,-0.551,280.128,102.532,437,162,156,158,41.900,42
6,Oregon,Big Ten,12,0,168.689,207.633,2,1.000,0.903,0.097,0.603,333.083,164.394,443,217,133,132,41.306,43
7,Penn State,Big Ten,11,2,162.143,169.296,5,0.846,0.886,-0.040,-0.209,312.143,150.000,437,213,140,142,38.628,51
8,Ole Miss,SEC,8,3,154.478,158.367,7,0.727,0.915,-0.188,-1.091,279.104,124.627,374,167,134,134,30.584,60
9,Miami,ACC,9,2,150.174,141.077,13,0.818,0.777,0.041,0.272,376.190,226.016,474,278,126,123,20.835,62
10,Tennessee,SEC,9,2,146.350,101.252,24,0.818,0.836,-0.018,-0.079,264.336,117.986,378,164,143,139,18.312,64
11,Tulane,American Athletic,8,4,142.500,71.043,35,0.667,0.682,-0.015,-0.062,324.060,181.560,431,256,133,141,-25.431,84
12,Alabama,SEC,8,3,133.119,148.853,10,0.727,0.855,-0.128,-0.734,279.104,145.985,374,200,134,137,59.752,23
13,Boise State,Mountain West,11,1,128.803,108.786,19,0.917,0.754,0.163,0.996,325.180,196.377,452,271,139,138,-26.958,85
14,SMU,ACC,10,2,127.414,162.545,6,0.833,0.856,-0.023,-0.107,296.644,169.231,442,264,149,156,35.169,56
15,Arizona State,Big 12,11,2,122.834,137.629,14,0.846,0.809,0.037,0.248,313.869,191.034,430,277,137,145,31.063,59
16,Texas State,Sun Belt,6,5,113.077,24.994,59,0.545,0.565,-0.019,-0.086,316.154,203.077,411,264,130,130,-51.544,106
17,Colorado,Big 12,8,3,109.154,109.906,17,0.727,0.766,-0.039,-0.205,281.618,172.464,383,238,136,138,35.487,55
18,James Madison,Sun Belt,7,4,107.410,14.915,65,0.636,0.545,0.091,0.572,284.783,177.372,393,243,138,137,-63.450,115
19,Ohio,Mid-American,9,3,101.536,24.602,60,0.750,0.575,0.175,1.072,258.273,156.738,359,221,139,141,-65.702,117
20,BYU,Big 12,9,2,93.806,133.200,15,0.818,0.807,0.011,0.095,273.333,179.528,328,228,120,127,37.939,53
21,UNLV,Mountain West,9,3,93.405,56.158,41,0.750,0.663,0.087,0.545,279.021,185.616,399,271,143,146,-23.753,83
22,Jacksonville State,Conference USA,9,4,91.899,-24.298,75,0.692,0.439,0.253,1.535,301.899,210.000,477,336,158,160,-100.988,131
23,South Carolina,SEC,8,3,87.237,150.406,9,0.727,0.881,-0.154,-0.888,235.766,148.529,323,202,137,136,72.701,11
24,Clemson,ACC,9,3,81.391,109.682,18,0.750,0.792,-0.042,-0.222,261.783,180.392,411,276,157,153,48.914,34
25,Louisville,ACC,7,4,80.884,142.581,11,0.636,0.813,-0.177,-1.023,292.248,211.364,377,279,129,132,68.067,16
26,Memphis,American Athletic,9,2,77.700,2.259,68,0.818,0.506,0.312,1.886,282.963,205.263,382,273,135,133,-67.831,120
27,Georgia,SEC,10,2,76.357,152.005,8,0.833,0.845,-0.012,-0.044,257.047,180.690,383,262,149,145,74.445,9
28,Navy,American Athletic,7,3,73.421,39.663,49,0.700,0.604,0.096,0.600,268.421,195.000,306,234,114,120,-43.626,97
29,Iowa,Big Ten,7,4,65.798,98.236,26,0.636,0.769,-0.132,-0.759,225.954,160.156,296,205,131,128,38.333,52
