Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
12,Alabama,SEC,6,2,154.532,170.322,6,0.750,0.878,-0.128,-0.673,295.098,140.566,301,149,102,106,67.808,14
70,Kentucky,SEC,3,5,-2.625,55.706,42,0.375,0.670,-0.295,-1.568,193.671,196.296,153,159,79,81,43.838,35
4,Texas,SEC,7,1,216.947,149.761,12,0.875,0.915,-0.040,-0.204,307.143,90.196,301,92,98,102,-1.785,77
2,Ohio State,Big Ten,6,1,250.031,223.830,1,0.857,0.959,-0.102,-0.533,352.500,102.469,282,83,80,81,44.914,33
30,Arizona State,Big 12,5,2,79.730,70.666,39,0.714,0.676,0.038,0.213,279.730,200.000,207,162,74,81,3.471,72
71,Oklahoma,SEC,4,4,-10.616,25.311,58,0.500,0.577,-0.077,-0.399,160.952,171.569,169,175,105,102,53.004,25
18,Pittsburgh,ACC,6,0,120.278,144.204,15,1.000,0.828,0.172,0.932,313.235,192.958,213,137,68,71,27.448,52
46,Nebraska,Big Ten,4,3,33.167,110.994,22,0.571,0.852,-0.281,-1.492,210.667,177.500,158,142,75,80,56.702,21
73,Maryland,Big Ten,3,4,-12.088,25.800,57,0.429,0.569,-0.141,-0.742,209.890,221.978,191,202,91,91,63.590,16
24,Georgia,SEC,5,1,91.080,166.049,5,0.833,0.879,-0.046,-0.225,257.746,166.667,183,115,71,69,71.507,12
3,Indiana,Big Ten,7,0,231.538,200.253,3,1.000,0.874,0.126,0.688,378.205,146.667,295,110,78,75,3.172,75
96,Arizona,Big 12,2,5,-59.036,-33.664,83,0.286,0.390,-0.104,-0.547,198.795,257.831,165,214,83,83,32.430,43
6,Miami,ACC,7,0,185.812,166.991,7,1.000,0.813,0.187,1.012,397.500,211.688,318,163,80,77,24.317,55
