Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Alabama,SEC,1,0,450.000,100.000,13,1.000,0.839,0.161,0.529,450.000,0.000,63,0,14,14,-100.000,64
2,Kentucky,SEC,1,0,442.857,200.000,1,1.000,0.933,0.067,0.223,442.857,0.000,31,0,7,7,-200.000,75
3,Texas,SEC,1,0,433.333,116.667,9,1.000,0.864,0.136,0.449,433.333,0.000,52,0,12,12,-116.667,68
4,Ohio State,Big Ten,1,0,426.573,131.469,4,1.000,0.852,0.148,0.488,472.727,46.154,52,6,11,13,-131.469,72
5,Arizona State,Big 12,1,0,382.517,132.168,3,1.000,0.848,0.152,0.501,436.364,53.846,48,7,11,13,-132.168,73
6,Oklahoma,SEC,1,0,370.879,108.516,11,1.000,0.837,0.163,0.537,392.308,21.429,51,3,13,14,-108.516,66
7,Pittsburgh,ACC,1,0,315.385,144.056,2,1.000,0.796,0.204,0.671,500.000,184.615,55,24,11,13,-144.056,74
8,Nebraska,Big Ten,1,0,300.000,127.273,5,1.000,0.836,0.164,0.540,363.636,63.636,40,7,11,11,-127.273,70
9,Maryland,Big Ten,1,0,286.667,93.333,17,1.000,0.795,0.205,0.675,333.333,46.667,50,7,15,15,-93.333,60
10,Georgia,SEC,1,0,281.818,127.273,6,1.000,0.859,0.141,0.466,309.091,27.273,34,3,11,11,-127.273,71
11,Indiana,Big Ten,1,0,240.000,120.000,8,1.000,0.823,0.177,0.584,310.000,70.000,31,7,10,10,-120.000,69
12,Arizona,Big 12,1,0,229.762,114.881,10,1.000,0.723,0.277,0.910,508.333,278.571,61,39,12,14,-114.881,67
13,Miami,ACC,1,0,200.000,100.000,14,1.000,0.754,0.246,0.810,341.667,141.667,41,17,12,12,-100.000,65
14,Coastal Carolina,Sun Belt,1,0,200.000,100.000,12,1.000,0.731,0.269,0.882,392.857,192.857,55,27,14,14,-100.000,63
