Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
7,Alabama,SEC,3,0,290.909,165.251,32,1.000,0.973,0.027,0.075,350.000,59.091,147,26,42,44,-37.457,82
30,Kentucky,SEC,2,2,108.637,66.151,45,0.500,0.667,-0.167,-0.634,236.842,128.205,90,50,38,39,-58.710,105
3,Texas,SEC,4,0,344.618,139.535,23,1.000,0.928,0.072,0.363,387.755,43.137,190,22,49,51,-71.707,112
2,Ohio State,Big Ten,3,0,393.016,98.063,36,1.000,0.778,0.222,0.990,448.571,55.556,157,20,35,36,-141.983,125
23,Arizona State,Big 12,3,1,136.179,67.232,44,0.750,0.656,0.094,0.455,319.512,183.333,131,88,41,48,-40.283,96
33,Oklahoma,SEC,3,1,103.636,60.554,50,0.750,0.691,0.059,0.309,210.909,107.273,116,59,55,55,-9.842,79
33,Pittsburgh,ACC,3,0,119.771,-69.024,85,1.000,0.402,0.598,1.462,355.882,236.111,121,85,34,36,-179.202,109
24,Nebraska,Big Ten,2,1,133.445,78.658,41,0.667,0.682,-0.015,-0.000,270.588,137.143,92,48,34,35,-37.115,94
29,Maryland,Big Ten,2,1,138.462,85.777,51,0.667,0.628,0.039,0.103,258.974,120.513,101,47,39,39,-3.252,73
26,Georgia,SEC,2,0,152.381,160.573,34,1.000,0.961,0.039,0.103,223.810,71.429,47,15,21,21,28.300,62
6,Indiana,Big Ten,3,0,299.425,208.626,8,1.000,0.861,0.139,0.643,416.667,117.241,125,34,30,29,-53.908,102
62,Arizona,Big 12,1,1,19.462,-92.819,92,0.500,0.181,0.319,0.784,323.810,304.348,68,70,21,23,-74.366,90
5,Miami,ACC,3,0,330.882,160.072,16,1.000,0.971,0.029,0.182,425.000,94.118,153,32,36,34,-58.693,104
47,Coastal Carolina,Sun Belt,2,1,62.471,58.994,51,0.667,0.619,0.048,0.264,305.714,243.243,107,90,35,37,3.190,64
16,James Madison,Sun Belt,2,0,153.571,211.260,7,1.000,0.914,0.086,0.421,357.143,203.571,100,57,28,28,52.927,42
53,Michigan,Big Ten,3,1,42.639,24.688,65,0.750,0.558,0.192,0.866,215.556,172.917,97,83,45,48,-9.811,78
9,Penn State,Big Ten,3,0,245.952,163.802,15,1.000,0.933,0.067,0.341,354.286,108.333,124,39,35,36,-1.602,72
42,UNLV,Mountain West,2,0,95.833,244.182,19,1.000,1.000,0.000,0.010,208.333,112.500,50,27,24,24,160.791,27
80,North Texas,American Athletic,2,1,-36.111,-2.433,72,0.667,0.495,0.171,0.779,300.000,336.111,117,121,39,36,-47.092,101
81,Eastern Michigan,Mid-American,2,1,-20.363,103.181,46,0.667,0.761,-0.094,-0.220,231.250,251.613,74,78,32,31,120.902,40
51,Sam Houston,Conference USA,3,1,48.732,-119.222,100,0.750,0.217,0.533,2.289,229.167,180.435,110,83,48,46,-171.888,131
67,Georgia Tech,ACC,2,2,7.075,58.376,52,0.500,0.618,-0.118,-0.430,286.486,279.412,106,95,37,34,55.648,41
49,Syracuse,ACC,2,1,60.322,30.990,62,0.667,0.569,0.098,0.473,290.625,230.303,93,76,32,33,-33.421,91
57,Boston College,ACC,2,1,27.859,157.461,17,0.667,0.811,-0.144,-0.540,218.182,190.323,72,59,33,31,130.744,8
101,Wisconsin,Big Ten,1,1,-122.010,-74.492,86,0.500,0.335,0.165,0.410,172.727,294.737,38,56,22,19,-10.176,74
117,UTSA,American Athletic,1,2,-187.979,-294.320,120,0.333,0.000,0.333,0.819,107.143,295.122,45,121,42,41,-191.504,111
12,Notre Dame,FBS Independents,3,1,193.325,124.035,30,0.750,0.876,-0.126,-0.463,272.917,79.592,131,39,48,49,3.164,65
84,Northwestern,Big Ten,1,2,-49.933,23.465,66,0.333,0.591,-0.257,-1.012,97.436,147.368,38,56,39,38,66.343,32
72,Vanderbilt,SEC,1,2,-6.982,62.000,47,0.333,0.626,-0.292,-1.159,251.351,258.333,93,93,37,36,64.537,34
66,Boise State,Mountain West,1,1,6.641,36.495,45,0.500,0.560,-0.060,-0.185,310.345,303.704,90,82,29,27,28.382,45
91,TCU,Big 12,1,2,-70.915,-0.884,70,0.333,0.499,-0.165,-0.628,305.556,376.471,110,128,36,34,76.808,27
25,USC,Big Ten,2,1,129.332,61.008,48,0.667,0.834,-0.167,-0.634,267.568,138.235,99,47,37,34,-23.095,85
63,Michigan State,Big Ten,2,1,18.810,166.439,13,0.667,0.974,-0.307,-1.222,177.143,158.333,62,57,35,36,145.449,4
103,UCLA,Big Ten,1,2,-122.811,-126.415,103,0.333,0.148,0.186,0.839,164.286,287.097,46,89,28,31,9.267,61
39,SMU,ACC,2,1,87.297,156.438,18,0.667,0.865,-0.198,-0.764,297.297,210.000,110,84,37,40,57.976,37
70,North Carolina,ACC,2,1,0.000,130.972,27,0.667,0.743,-0.077,-0.257,289.189,289.189,107,107,37,37,106.578,14
26,South Carolina,SEC,3,1,125.402,65.440,46,0.750,0.757,-0.007,0.035,253.704,128.302,137,68,54,53,-39.537,95
90,Nevada,Mountain West,1,3,-75.000,32.901,61,0.250,0.623,-0.373,-0.897,156.818,231.818,69,102,44,44,106.398,44
88,Old Dominion,Sun Belt,0,3,-64.095,-4.343,70,0.000,0.487,-0.487,-1.174,121.951,186.047,50,80,41,43,60.870,55
