Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
12,Alabama,SEC,6,2,154.532,170.322,6,0.750,0.878,-0.128,-0.673,295.098,140.566,301,149,102,106,67.808,14
72,Kentucky,SEC,3,6,-11.024,62.809,42,0.333,0.681,-0.348,-1.963,187.912,198.936,171,187,91,94,59.525,21
4,Texas,SEC,7,1,216.947,149.761,12,0.875,0.915,-0.040,-0.204,307.143,90.196,301,92,98,102,-1.785,77
3,Ohio State,Big Ten,7,1,227.690,220.034,2,0.875,0.957,-0.082,-0.456,335.556,107.865,302,96,90,89,58.795,22
21,Arizona State,Big 12,6,2,94.028,84.051,31,0.750,0.697,0.053,0.308,292.941,198.913,249,183,85,92,1.392,74
71,Oklahoma,SEC,4,4,-10.616,25.311,58,0.500,0.577,-0.077,-0.399,160.952,171.569,169,175,105,102,53.004,25
28,Pittsburgh,ACC,6,1,75.128,126.471,18,0.857,0.795,0.062,0.361,290.244,215.116,238,185,82,86,46.599,34
54,Nebraska,Big Ten,4,4,19.199,83.866,32,0.500,0.773,-0.273,-1.536,206.977,187.778,178,169,86,90,47.383,33
73,Maryland,Big Ten,3,4,-12.088,25.800,57,0.429,0.569,-0.141,-0.742,209.890,221.978,191,202,91,91,63.590,16
24,Georgia,SEC,6,1,88.711,166.763,7,0.857,0.889,-0.032,-0.172,249.425,160.714,217,135,87,84,74.418,7
2,Indiana,Big Ten,8,0,242.069,203.317,3,1.000,0.886,0.114,0.652,380.000,137.931,342,120,90,87,1.704,72
112,Arizona,Big 12,2,6,-100.000,-58.899,94,0.250,0.322,-0.072,-0.402,190.323,290.323,177,270,93,93,33.934,42
8,Miami,ACC,8,0,179.657,167.336,6,1.000,0.808,0.192,1.094,390.526,210.870,371,194,95,92,24.163,57
85,Coastal Carolina,Sun Belt,3,4,-34.308,-65.149,95,0.429,0.357,0.072,0.413,252.439,286.747,207,238,82,83,-34.283,97
13,James Madison,Sun Belt,5,2,151.724,57.338,40,0.714,0.679,0.035,0.200,303.409,151.685,267,135,88,89,-55.054,112
81,Michigan,Big Ten,5,4,-17.012,39.126,48,0.556,0.606,-0.051,-0.278,190.909,207.921,189,210,99,101,66.927,12
10,Penn State,Big Ten,7,1,153.322,165.933,8,0.875,0.906,-0.031,-0.170,292.857,139.535,246,120,84,86,47.435,32
20,UNLV,Mountain West,5,2,107.462,76.923,35,0.714,0.712,0.002,0.024,313.415,205.952,257,173,82,84,-0.962,76
65,North Texas,American Athletic,4,3,4.212,-17.170,76,0.571,0.465,0.106,0.580,303.125,298.913,291,275,96,92,-48.487,108
82,Eastern Michigan,Mid-American,4,4,-21.781,-115.263,118,0.500,0.227,0.273,1.553,222.549,244.330,227,237,102,97,-85.937,126
49,Sam Houston,Conference USA,7,2,29.630,-51.647,90,0.778,0.349,0.429,2.437,200.000,170.370,224,184,112,108,-78.032,125
79,Georgia Tech,ACC,4,4,-16.875,29.902,55,0.500,0.577,-0.077,-0.400,220.930,237.805,190,195,86,82,47.357,30
67,Syracuse,ACC,5,2,0.742,33.679,51,0.714,0.577,0.137,0.786,271.795,271.053,212,206,78,76,28.600,50
85,Boston College,ACC,3,4,-34.283,7.089,66,0.429,0.520,-0.091,-0.478,191.358,225.641,155,176,81,78,38.217,37
58,Wisconsin,Big Ten,4,4,9.502,43.732,46,0.500,0.642,-0.142,-0.798,205.155,195.652,199,180,97,92,60.558,19
97,UTSA,American Athletic,3,5,-60.959,-97.895,112,0.375,0.245,0.130,0.744,185.593,246.552,219,286,118,116,-66.572,116
5,Notre Dame,FBS Independents,7,1,210.753,174.443,4,0.875,0.932,-0.057,-0.294,315.054,104.301,293,97,93,93,21.595,58
