Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
2,Nebraska,Big 12,3,1,279.141,145.667,11,0.750,0.941,-0.191,-0.751,334.043,54.902,157,28,47,51,-41.603,86
22,Tennessee,SEC,2,2,96.385,13.299,51,0.500,0.558,-0.058,-0.189,240.385,144.000,125,72,52,50,-13.062,67
40,California,Pac-10,2,1,24.286,49.616,38,0.667,0.664,0.002,0.063,214.286,190.000,90,76,42,40,24.341,36
1,Texas A&M,Big 12,2,0,291.846,50.797,35,1.000,0.628,0.372,1.619,388.000,96.154,97,25,25,26,-179.651,111
19,Missouri,Big 12,2,0,148.593,101.705,15,1.000,0.774,0.226,0.742,256.000,107.407,64,29,25,27,-58.739,80
17,Cincinnati,Big East,2,0,150.962,247.802,10,1.000,0.896,0.104,0.234,288.462,137.500,75,33,26,24,106.048,32
4,Texas,Big 12,4,0,222.529,50.310,36,1.000,0.638,0.362,1.581,319.355,96.825,198,61,62,63,-98.251,107
19,Ole Miss,SEC,1,1,103.704,34.645,44,0.500,0.637,-0.137,-0.524,203.704,100.000,55,30,27,30,-44.307,89
18,Stanford,Pac-10,2,1,105.388,55.567,33,0.667,0.643,0.024,0.154,281.250,175.862,90,51,32,29,-38.625,84
20,Michigan,Big Ten,4,0,102.403,108.349,21,1.000,0.776,0.224,0.997,267.857,165.455,150,91,56,55,3.253,55
14,Penn State,Big Ten,3,1,118.665,159.209,6,0.750,0.943,-0.193,-0.760,204.082,85.417,100,41,49,48,37.195,31
82,UAB,Conference USA,1,3,-59.259,-140.620,103,0.250,0.140,0.110,0.517,203.704,262.963,110,142,54,54,-94.686,105
44,Tulsa,Conference USA,2,1,22.518,-178.941,97,0.667,0.092,0.575,1.404,188.372,165.854,81,68,43,41,-227.980,108
41,Purdue,Big Ten,1,3,24.083,128.427,16,0.250,0.832,-0.582,-2.400,236.364,212.281,130,121,55,57,106.584,9
30,Clemson,ACC,2,2,56.667,115.761,19,0.500,0.909,-0.409,-1.673,165.000,108.333,99,65,60,60,64.353,20
54,Bowling Green,Mid-American,1,2,-0.132,-34.316,61,0.333,0.300,0.033,0.058,152.500,152.632,61,58,40,38,-35.629,57
33,Oklahoma State,Big 12,2,1,72.770,-84.635,74,0.667,0.004,0.662,1.622,270.270,197.500,100,79,37,40,-162.871,101
27,UCLA,Pac-10,3,0,85.491,43.527,41,1.000,1.000,0.000,-0.025,182.927,97.436,75,38,41,39,-40.984,61
70,Army,FBS Independents,2,2,-28.686,-90.032,86,0.500,0.212,0.288,1.267,150.943,179.630,80,97,53,54,-66.795,102
17,LSU,SEC,4,0,107.611,64.834,27,1.000,0.671,0.329,1.439,234.694,127.083,115,61,49,48,-62.219,99
44,Arizona,Pac-10,2,1,16.742,157.128,7,0.667,0.873,-0.207,-0.818,197.297,180.556,73,65,37,36,127.932,4
96,North Texas,Sun Belt,1,3,-126.190,-71.232,79,0.250,0.238,0.012,0.102,185.714,311.905,78,131,42,42,10.903,47
32,Wisconsin,Big Ten,2,0,52.137,175.794,4,1.000,0.927,0.073,0.359,244.444,192.308,66,50,27,26,122.937,5
52,Baylor,Big 12,1,1,5.091,208.691,12,0.500,0.838,-0.338,-0.867,209.091,204.000,46,51,22,25,199.909,14
43,UConn,Big East,2,1,25.453,255.165,9,0.667,1.000,-0.333,-0.854,153.659,128.205,63,50,41,39,231.489,9
74,Colorado State,Mountain West,1,1,-41.595,-75.913,82,0.500,0.198,0.302,1.326,176.923,218.519,46,59,26,27,-37.451,83
5,Alabama,SEC,4,0,192.585,174.037,5,1.000,0.908,0.092,0.440,294.545,101.961,162,52,55,51,9.006,49
93,Buffalo,Mid-American,1,3,-106.250,-130.657,98,0.250,0.207,0.043,0.233,166.667,272.917,80,131,48,48,-39.413,85
35,South Carolina,SEC,3,1,47.064,41.582,42,0.750,0.654,0.096,0.459,196.000,148.936,98,70,50,47,-2.925,59
10,Ohio State,Big Ten,3,1,148.803,67.417,26,0.750,0.771,-0.021,-0.037,242.553,93.750,114,45,47,48,-51.901,93
69,Miami,ACC,2,1,-23.475,131.634,14,0.667,0.839,-0.172,-0.672,210.811,234.286,78,82,37,35,137.161,2
45,Minnesota,Big Ten,3,1,13.725,-5.432,62,0.750,0.480,0.270,1.190,194.118,180.392,99,92,51,51,-25.848,73
21,BYU,Mountain West,3,1,101.500,18.307,50,0.750,0.540,0.210,0.938,287.500,186.000,138,93,48,50,-36.090,82
