Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
12,Auburn,SEC,2,1,158.147,19.009,65,0.667,0.552,0.114,0.453,325.714,167.568,114,62,35,37,-77.657,111
26,Pittsburgh,ACC,2,1,137.500,205.266,18,0.667,0.948,-0.281,-0.702,350.000,212.500,133,85,38,40,90.028,39
36,NC State,ACC,2,1,84.615,94.480,25,0.667,0.847,-0.181,-0.673,200.000,115.385,82,45,41,39,46.128,41
9,Cincinnati,American Athletic,2,0,193.875,-53.543,79,1.000,0.366,0.634,1.691,334.615,140.741,87,38,26,27,-231.558,118
35,Marshall,Conference USA,1,2,90.244,-5.811,76,0.333,0.485,-0.152,-0.563,285.366,195.122,117,80,41,41,-58.816,106
10,Army,FBS Independents,4,0,180.488,107.557,21,1.000,0.721,0.279,1.082,380.488,200.000,156,76,41,38,-54.716,102
21,Rutgers,Big Ten,2,1,122.372,146.608,8,0.667,0.925,-0.258,-0.968,227.500,105.128,91,41,40,39,83.071,15
3,Michigan,Big Ten,4,0,261.465,268.508,1,1.000,0.991,0.009,0.050,365.909,104.444,161,47,44,45,75.705,21
22,Texas A&M,SEC,3,1,120.189,17.033,66,0.750,0.573,0.177,0.691,190.000,69.811,95,37,50,53,-86.263,114
20,Kentucky,SEC,3,0,125.490,79.231,31,1.000,0.781,0.219,0.851,266.667,141.176,96,48,36,34,-20.089,82
5,Alabama,SEC,3,0,238.730,134.758,12,1.000,0.762,0.238,0.925,394.286,155.556,138,56,35,36,-24.259,86
73,Tennessee,SEC,1,2,-9.217,10.611,69,0.333,0.524,-0.191,-0.712,220.513,229.730,86,85,39,37,45.122,43
4,Texas,Big 12,3,1,241.134,108.900,18,0.750,0.734,0.016,0.078,434.884,193.750,187,93,43,48,-57.993,105
18,Iowa,Big Ten,4,0,135.770,141.852,9,1.000,0.931,0.069,0.281,212.963,77.193,115,44,54,57,-0.639,66
59,Syracuse,ACC,2,1,39.394,34.403,57,0.667,0.624,0.043,0.180,181.818,142.424,60,47,33,33,-29.379,89
78,UTEP,Conference USA,2,1,-25.829,-72.181,98,0.667,0.269,0.397,1.532,153.659,179.487,63,70,41,39,-94.360,116
6,Wake Forest,ACC,3,0,194.219,181.952,4,1.000,0.936,0.064,0.260,308.108,113.889,114,41,37,36,-6.410,73
35,South Alabama,Sun Belt,2,0,98.957,-55.413,90,1.000,0.372,0.628,1.852,212.000,113.043,53,26,25,23,-166.817,126
55,USC,Pac-12,2,2,45.833,2.934,72,0.500,0.506,-0.006,-0.007,270.833,225.000,130,108,48,48,-21.087,84
52,UCLA,Pac-12,3,1,48.814,91.229,27,0.750,0.795,-0.045,-0.154,220.000,171.186,154,101,70,59,26.951,48
8,Ohio State,Big Ten,3,1,193.734,107.277,22,0.750,0.773,-0.023,-0.073,376.087,182.353,173,93,46,51,-33.582,93
49,Texas Tech,Big 12,2,1,56.064,-24.206,82,0.667,0.446,0.221,0.859,343.243,287.179,127,112,37,39,-64.707,107
19,Florida,SEC,3,1,134.644,141.642,10,0.750,0.868,-0.118,-0.432,306.383,171.739,144,79,47,46,8.076,62
39,Kansas State,Big 12,2,1,76.610,181.134,5,0.667,0.906,-0.239,-0.896,248.485,171.875,82,55,33,32,85.266,13
32,Fresno State,Mountain West,3,1,92.273,54.226,44,0.750,0.649,0.101,0.402,267.273,175.000,147,98,55,56,-6.214,72
23,Michigan State,Big Ten,3,0,118.850,83.566,29,1.000,0.688,0.312,1.205,267.568,148.718,99,58,37,39,-36.978,95
13,Arkansas,SEC,4,0,153.276,74.702,33,1.000,0.716,0.284,1.101,264.815,111.538,143,58,54,52,-64.945,108
37,San Diego State,Mountain West,3,0,91.073,-255.175,118,1.000,0.000,1.000,2.646,210.638,119.565,99,55,47,46,-345.715,129
11,Ole Miss,SEC,2,0,189.533,229.875,13,1.000,0.966,0.034,0.123,385.185,195.652,104,45,27,23,88.144,40
58,App State,Sun Belt,2,1,41.667,15.232,67,0.667,0.540,0.126,0.498,241.667,200.000,87,74,36,37,-30.747,91
14,Baylor,Big 12,3,0,148.824,-30.560,85,1.000,0.412,0.588,2.261,308.824,160.000,105,56,34,35,-146.721,128
71,Missouri,SEC,1,2,-3.492,-19.624,80,0.333,0.459,-0.126,-0.464,274.286,277.778,96,100,35,36,-3.651,69
1,Georgia,SEC,4,0,284.314,241.530,3,1.000,1.000,0.000,0.018,329.412,45.098,168,23,51,51,72.034,23
33,Purdue,Big Ten,3,1,91.882,77.033,32,0.750,0.856,-0.106,-0.390,205.882,114.000,105,57,51,50,19.763,53
45,Virginia Tech,ACC,2,1,71.212,247.404,10,0.667,1.000,-0.333,-0.838,221.212,150.000,73,51,33,34,167.089,18
25,Penn State,Big Ten,3,0,145.666,162.900,27,1.000,0.801,0.199,0.554,258.824,113.158,88,43,34,38,23.894,62
43,BYU,FBS Independents,4,0,71.212,40.033,55,1.000,0.624,0.376,1.451,254.545,183.333,112,77,44,42,-33.894,94
53,UTSA,Conference USA,3,0,48.690,27.531,60,1.000,0.620,0.380,1.468,226.190,177.500,95,71,42,40,-17.561,81
70,Charlotte,Conference USA,2,1,-0.849,-117.109,110,0.667,0.195,0.472,1.816,234.286,235.135,82,87,35,37,-111.476,120
54,Oklahoma,Big 12,3,0,48.387,101.098,23,1.000,0.747,0.253,0.981,254.839,206.452,79,64,31,31,51.241,37
112,Northern Illinois,Mid-American,1,2,-163.889,143.711,32,0.333,0.837,-0.503,-1.282,208.333,372.222,75,134,36,36,246.896,9
28,Oregon,Pac-12,3,0,102.347,130.668,13,1.000,0.814,0.186,0.725,289.189,186.842,107,71,37,38,21.505,51
79,UCF,American Athletic,1,1,-25.543,12.492,62,0.500,0.541,-0.041,-0.073,244.828,270.370,71,73,29,27,39.507,53
41,Maryland,Big Ten,3,0,71.346,48.069,48,1.000,0.676,0.324,1.254,217.500,146.154,87,57,40,39,-23.360,85
93,Nevada,Mountain West,1,1,-84.632,287.242,4,0.500,0.867,-0.367,-0.926,177.273,261.905,39,55,22,21,377.848,1
85,Utah State,Mountain West,2,1,-39.189,-35.024,87,0.667,0.418,0.249,0.966,210.811,250.000,78,95,37,38,2.222,65
37,Notre Dame,FBS Independents,4,0,81.356,128.733,14,1.000,0.777,0.223,0.869,238.983,157.627,141,93,59,59,51.953,36
65,Louisiana Tech,Conference USA,1,2,15.549,32.103,59,0.333,0.576,-0.243,-0.909,237.500,221.951,95,91,40,41,12.370,59
87,Illinois,Big Ten,1,4,-48.085,-5.649,75,0.200,0.484,-0.284,-1.067,161.290,209.375,100,134,62,64,40.166,44
68,Mississippi State,SEC,2,2,11.247,65.719,40,0.500,0.733,-0.233,-0.874,213.208,201.961,113,103,53,51,60.905,30
96,Florida State,ACC,0,3,-76.190,74.461,35,0.000,0.719,-0.719,-2.727,178.571,254.762,75,107,42,42,154.021,1
106,Washington State,Pac-12,0,3,-132.540,-138.238,116,0.000,0.073,-0.073,-0.260,138.889,271.429,50,95,36,35,-20.736,83
83,California,Pac-12,0,3,-33.866,-10.623,78,0.000,0.468,-0.468,-1.770,214.706,248.571,73,87,34,35,27.870,47
72,West Virginia,Big 12,1,2,-8.571,67.562,39,0.333,0.691,-0.358,-1.349,182.857,191.429,64,67,35,35,77.666,19
26,Boise State,Mountain West,2,2,107.273,118.481,17,0.500,0.889,-0.389,-1.467,240.000,132.727,132,73,55,55,35.340,46
105,Tulane,American Athletic,0,3,-128.138,51.572,46,0.000,0.648,-0.648,-2.457,202.632,330.769,77,129,38,39,145.951,2
62,Georgia Tech,ACC,1,2,18.979,80.006,30,0.333,0.810,-0.477,-1.803,194.737,175.758,74,58,38,33,69.703,25
57,Duke,ACC,2,1,43.619,-112.176,108,0.667,0.234,0.433,1.667,255.814,212.195,110,87,43,41,-156.074,129
109,Arizona,Pac-12,0,3,-142.105,-96.988,102,0.000,0.239,-0.239,-0.897,128.947,271.053,49,103,38,38,45.992,42
