Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
2,Oregon,Pac-10,5,0,268.406,197.281,4,1.000,0.910,0.090,0.414,389.394,120.988,257,98,66,81,-8.168,63
2,Nebraska,Big 12,3,1,232.437,186.270,4,0.750,0.932,-0.182,-1.007,353.191,120.755,166,64,47,53,10.195,49
17,Arizona,Pac-10,4,1,109.206,142.987,10,0.800,0.917,-0.117,-0.656,226.667,117.460,136,74,60,63,52.286,23
19,Georgia,SEC,3,4,103.041,42.251,43,0.429,0.636,-0.207,-1.141,253.659,150.617,208,122,82,81,-2.020,59
35,Mississippi State,SEC,4,2,65.714,52.368,37,0.667,0.693,-0.026,-0.167,215.714,150.000,151,96,70,64,23.240,35
11,Oklahoma State,Big 12,6,0,149.422,90.309,27,1.000,0.737,0.263,1.395,322.826,173.404,297,163,92,94,-29.798,75
24,South Carolina,SEC,3,2,89.960,154.265,7,0.600,0.877,-0.277,-1.521,279.245,189.286,148,106,53,56,59.058,19
6,Ohio State,Big Ten,6,1,167.408,80.996,30,0.857,0.764,0.093,0.478,294.681,127.273,277,112,94,88,-25.855,74
26,Michigan,Big Ten,4,2,85.385,90.899,26,0.667,0.724,-0.057,-0.334,295.775,210.390,210,162,71,77,18.738,41
37,Clemson,ACC,2,3,55.749,77.294,32,0.400,0.763,-0.363,-1.982,189.552,133.803,127,95,67,71,15.151,43
74,Syracuse,Big East,2,2,-35.328,-78.863,88,0.500,0.215,0.285,1.512,146.154,181.481,76,98,52,54,-50.510,92
13,Michigan State,Big Ten,6,0,128.801,145.415,9,1.000,0.883,0.117,0.608,272.222,143.421,196,109,72,76,16.763,42
25,Florida,SEC,4,3,85.708,94.744,23,0.571,0.757,-0.186,-1.027,247.436,161.728,193,131,78,81,22.686,37
14,Auburn,SEC,7,0,126.410,117.320,18,1.000,0.764,0.236,1.250,327.586,201.176,285,171,87,85,14.724,44
30,Wisconsin,Big Ten,4,1,76.364,107.019,20,0.800,0.736,0.064,0.321,285.455,209.091,157,115,55,55,29.377,30
93,Colorado,Big 12,2,3,-116.994,-36.398,63,0.400,0.389,0.011,0.034,126.866,243.860,85,139,67,57,52.982,22
96,Iowa State,Big 12,2,4,-126.517,14.582,51,0.333,0.547,-0.213,-1.175,168.354,294.872,133,230,79,78,91.815,6
43,Texas,Big 12,4,2,39.744,85.175,28,0.667,0.773,-0.106,-0.599,184.615,144.872,144,113,78,78,37.872,26
9,Missouri,Big 12,5,0,156.031,150.402,8,1.000,0.942,0.058,0.287,241.538,85.507,157,59,65,69,1.275,57
53,Notre Dame,FBS Independents,4,3,9.351,50.537,39,0.571,0.664,-0.092,-0.523,186.275,176.923,190,161,102,91,53.930,21
3,TCU,Mountain West,6,0,231.167,196.028,3,1.000,0.943,0.057,0.285,312.857,81.690,219,58,70,71,-3.672,60
22,LSU,SEC,6,0,95.337,124.741,15,1.000,0.851,0.149,0.706,218.310,122.973,155,91,71,74,20.249,33
89,BYU,Mountain West,2,3,-101.269,7.272,52,0.400,0.534,-0.134,-0.747,121.311,222.581,74,138,61,62,104.685,2
33,Kansas State,Big 12,4,1,71.733,75.158,33,0.800,0.705,0.095,0.489,249.153,177.419,147,110,59,62,36.009,28
4,Utah,Mountain West,5,0,210.923,109.860,19,1.000,0.780,0.220,1.164,331.818,120.896,219,81,66,67,-58.732,100
47,Texas Tech,Big 12,3,3,23.987,25.866,45,0.500,0.569,-0.069,-0.399,242.169,218.182,201,192,83,88,9.551,50
65,Maryland,ACC,3,2,-21.818,-32.623,62,0.600,0.395,0.205,1.079,160.000,181.818,104,120,65,66,-12.888,69
48,Kentucky,SEC,4,3,22.658,0.886,55,0.571,0.502,0.069,0.349,283.908,261.250,247,209,87,80,-5.721,61
78,Minnesota,Big Ten,1,5,-58.571,-49.678,72,0.167,0.366,-0.200,-1.102,200.000,258.571,136,181,68,70,11.515,48
37,Northwestern,Big Ten,4,1,49.265,-43.168,70,0.800,0.358,0.442,2.166,263.265,214.000,129,107,49,50,-74.647,103
69,East Carolina,Conference USA,4,2,-28.120,-6.296,56,0.667,0.485,0.182,0.957,254.023,282.143,221,237,87,84,31.076,29
84,Florida Atlantic,Sun Belt,1,4,-76.434,-172.984,107,0.200,0.106,0.094,0.432,165.385,241.818,86,133,52,55,-87.326,107
39,Troy,Sun Belt,4,2,49.860,-21.538,60,0.667,0.436,0.230,1.218,237.500,187.640,209,167,88,89,-69.886,104
88,Bowling Green,Mid-American,1,6,-100.060,-99.860,90,0.143,0.242,-0.099,-0.558,226.190,326.250,190,261,84,80,-32.557,77
81,UAB,Conference USA,2,4,-76.400,-120.215,95,0.333,0.184,0.149,0.782,174.324,250.725,129,173,74,69,-48.191,91
36,Tulsa,Conference USA,3,3,60.926,18.107,47,0.500,0.543,-0.043,-0.257,325.714,264.789,228,188,70,71,-57.738,99
72,Vanderbilt,SEC,2,4,-31.190,-63.385,78,0.333,0.244,0.090,0.458,148.810,180.000,125,153,84,85,-18.373,71
84,Middle Tennessee,Sun Belt,1,4,-83.413,-107.811,91,0.200,0.154,0.046,0.222,172.727,256.140,95,146,55,57,-43.300,88
28,Louisville,Big East,2,3,78.220,18.991,46,0.400,0.564,-0.164,-0.910,263.934,185.714,161,117,61,63,-6.222,62
