Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,TCU,Mountain West,11,0,236.994,176.106,3,1.000,0.934,0.066,0.395,331.884,94.891,458,130,138,137,-18.554,74
2,Oregon,Pac-10,10,0,223.265,219.457,2,1.000,0.933,0.067,0.401,360.000,136.735,486,201,135,147,51.215,13
3,Ohio State,Big Ten,11,1,203.076,141.179,8,0.917,0.886,0.030,0.173,311.184,108.108,473,160,152,148,-2.054,65
4,Stanford,Pac-10,10,1,189.251,225.281,1,0.909,0.928,-0.019,-0.132,345.600,156.349,432,197,125,126,68.850,9
5,Northern Illinois,Mid-American,9,2,179.941,45.769,38,0.818,0.629,0.190,1.161,322.302,142.361,448,205,139,144,-78.759,106
6,Wisconsin,Big Ten,9,1,173.758,142.148,7,0.900,0.801,0.099,0.598,367.826,194.068,423,229,115,118,21.623,42
7,Virginia Tech,ACC,10,0,168.107,156.372,5,1.000,0.888,0.112,0.681,292.913,124.806,372,161,127,129,-3.651,66
8,UCF,Conference USA,8,3,148.004,57.800,33,0.727,0.663,0.064,0.384,325.424,177.419,384,220,118,124,-83.243,107
9,Nebraska,Big 12,8,2,140.769,131.390,11,0.800,0.843,-0.043,-0.282,280.000,139.231,350,181,125,130,10.797,52
10,Alabama,SEC,7,3,130.769,164.209,4,0.700,0.913,-0.213,-1.336,266.667,135.897,304,159,114,117,56.683,11
11,Oklahoma State,Big 12,10,2,126.561,114.948,17,0.833,0.775,0.059,0.349,311.561,185.000,539,333,173,180,4.001,59
12,Auburn,SEC,11,0,118.723,149.507,6,1.000,0.810,0.190,1.163,328.571,209.848,437,277,133,132,44.434,19
13,South Carolina,SEC,8,3,109.155,133.983,10,0.727,0.845,-0.117,-0.743,275.573,166.418,361,223,131,134,42.898,23
14,Oklahoma,Big 12,9,2,105.761,125.681,12,0.818,0.848,-0.030,-0.198,260.248,154.487,419,241,161,156,43.345,21
15,Utah,Mountain West,9,2,104.505,70.732,29,0.818,0.714,0.104,0.629,268.841,164.336,371,235,138,143,-4.951,68
16,Missouri,Big 12,9,2,100.722,121.394,15,0.818,0.876,-0.057,-0.371,218.056,117.333,314,176,144,150,21.494,43
17,Iowa,Big Ten,6,5,96.463,99.172,20,0.545,0.805,-0.260,-1.625,243.750,147.287,312,190,128,129,23.910,39
18,Arkansas,SEC,9,2,95.017,122.448,13,0.818,0.782,0.036,0.208,282.517,187.500,404,270,143,144,36.019,30
19,LSU,SEC,9,2,92.381,119.449,16,0.818,0.837,-0.019,-0.130,235.338,142.958,313,203,133,142,40.009,25
20,West Virginia,Big East,7,3,92.331,81.745,25,0.700,0.787,-0.087,-0.552,198.438,106.107,254,139,128,131,-4.932,67
21,Navy,FBS Independents,6,3,86.342,51.798,35,0.667,0.629,0.038,0.220,309.574,223.232,291,221,94,99,-20.606,76
22,Florida State,ACC,8,3,84.403,137.857,9,0.727,0.844,-0.117,-0.738,243.182,158.779,321,208,132,131,45.281,17
23,Michigan State,Big Ten,10,1,74.245,87.975,23,0.909,0.745,0.164,1.001,248.872,174.627,331,234,133,134,10.330,53
24,Georgia,SEC,5,6,66.689,48.841,37,0.455,0.638,-0.183,-1.150,269.697,203.008,356,270,132,133,18.629,45
25,Louisville,Big East,5,6,61.964,23.184,47,0.455,0.578,-0.124,-0.783,220.611,158.647,289,211,131,133,-17.904,73
26,Southern Miss,Conference USA,6,4,58.333,-4.219,54,0.600,0.491,0.109,0.662,336.667,278.333,404,334,120,120,-66.515,98
27,Tulsa,Conference USA,8,3,58.137,5.100,53,0.727,0.513,0.214,1.313,306.338,248.201,435,345,142,139,-60.254,91
28,Western Michigan,Mid-American,5,5,57.122,-22.712,63,0.500,0.430,0.070,0.421,232.857,175.735,326,239,140,136,-68.052,99
29,Arizona,Pac-10,6,4,53.634,122.358,14,0.600,0.820,-0.220,-1.379,237.931,184.298,276,223,116,121,80.698,6
30,Florida,SEC,6,5,52.548,67.684,30,0.545,0.693,-0.148,-0.931,226.119,173.571,303,243,134,140,38.964,27
31,Air Force,Mountain West,7,4,52.203,43.202,39,0.636,0.609,0.028,0.158,266.116,213.913,322,246,121,115,-0.469,62
32,BYU,Mountain West,6,4,51.371,34.990,43,0.600,0.623,-0.023,-0.158,215.833,164.463,259,199,120,121,5.205,57
33,Illinois,Big Ten,5,5,48.485,67.062,31,0.500,0.686,-0.186,-1.169,247.727,199.242,327,263,132,132,26.743,38
34,Temple,Mid-American,7,4,45.070,-54.209,78,0.636,0.316,0.321,1.974,189.437,144.366,269,205,142,142,-83.868,108
35,Ohio,Mid-American,7,4,42.838,-57.576,81,0.636,0.335,0.301,1.853,240.476,197.638,303,251,126,127,-97.164,110
36,NC State,ACC,7,4,41.153,79.478,28,0.636,0.742,-0.105,-0.667,221.290,180.137,343,263,155,146,37.360,29
37,Texas A&M,Big 12,7,3,39.297,80.439,26,0.700,0.775,-0.075,-0.478,190.667,151.370,286,221,150,146,48.890,14
38,San Diego State,Mountain West,5,4,37.819,38.138,42,0.556,0.592,-0.036,-0.240,250.862,213.043,291,245,116,115,-0.640,63
39,Pittsburgh,Big East,5,5,37.344,49.298,36,0.500,0.639,-0.139,-0.876,214.655,177.311,249,211,116,119,13.810,51
40,Miami,ACC,6,5,36.518,93.729,21,0.545,0.793,-0.248,-1.552,191.781,155.263,280,236,146,152,53.190,12
41,Clemson,ACC,5,6,30.003,83.610,24,0.455,0.795,-0.341,-2.126,170.149,140.146,228,192,134,137,46.885,15
42,Notre Dame,FBS Independents,7,5,28.786,64.641,32,0.583,0.724,-0.141,-0.889,189.571,160.784,309,246,163,153,43.729,20
43,Kansas State,Big 12,6,5,27.622,32.138,45,0.545,0.586,-0.041,-0.269,250.000,222.378,355,318,142,143,17.080,48
44,Maryland,ACC,7,4,25.720,41.676,40,0.636,0.629,0.008,0.032,211.034,185.315,306,265,145,143,32.495,31
45,Houston,Conference USA,4,7,25.487,-34.217,70,0.364,0.426,-0.062,-0.400,288.722,263.235,384,358,133,136,-43.600,82
46,Toledo,Mid-American,8,3,22.979,-38.521,74,0.727,0.378,0.349,2.149,207.190,184.211,317,280,153,152,-62.352,93
47,USC,Pac-10,6,5,22.739,101.243,19,0.545,0.754,-0.208,-1.306,237.956,215.217,326,297,137,138,77.955,8
48,North Carolina,ACC,6,5,20.900,57.725,34,0.545,0.677,-0.131,-0.828,210.606,189.706,278,258,132,136,42.768,24
49,Mississippi State,SEC,7,4,17.622,30.005,46,0.636,0.616,0.020,0.111,193.007,175.385,276,228,143,130,27.956,37
50,Florida International,Sun Belt,6,5,15.517,-54.003,77,0.545,0.352,0.194,1.188,269.828,254.310,313,295,116,116,-49.455,87
51,California,Pac-10,4,6,14.158,80.038,27,0.400,0.783,-0.383,-2.387,181.600,167.442,227,216,125,129,86.302,5
52,Arizona State,Pac-10,3,6,11.290,110.690,18,0.333,0.820,-0.487,-3.034,211.290,200.000,262,242,124,121,98.720,3
53,Michigan,Big Ten,6,5,11.239,34.825,44,0.545,0.585,-0.039,-0.257,260.563,249.324,370,369,142,148,29.269,34
54,UConn,Big East,6,4,9.453,-32.249,68,0.600,0.395,0.205,1.258,175.362,165.909,242,219,138,132,-24.246,77
55,Army,FBS Independents,5,4,7.676,-50.422,76,0.556,0.374,0.181,1.110,269.474,261.798,256,233,95,89,-49.984,88
56,Oregon State,Pac-10,5,5,5.785,92.859,22,0.500,0.761,-0.261,-1.630,205.785,200.000,249,248,121,124,86.635,4
57,Arkansas State,Sun Belt,4,8,4.664,-60.510,82,0.333,0.339,-0.005,-0.048,297.521,292.857,360,369,121,126,-49.439,86
58,Kentucky,SEC,5,6,4.602,-7.649,58,0.455,0.481,-0.026,-0.177,249.640,245.038,347,321,139,131,0.469,60
59,SMU,Conference USA,7,5,2.712,-37.968,73,0.583,0.386,0.197,1.207,226.000,223.288,339,326,150,146,-36.836,80
60,Texas,Big 12,5,7,1.727,14.321,50,0.417,0.551,-0.135,-0.849,178.125,176.398,285,284,160,161,10.137,54
61,Baylor,Big 12,6,5,1.389,6.141,52,0.545,0.516,0.030,0.169,247.917,246.528,357,355,144,144,9.049,55
62,Cincinnati,Big East,3,6,-0.765,-11.136,61,0.333,0.471,-0.138,-0.868,221.186,221.951,261,273,118,123,7.570,56
63,Troy,Sun Belt,6,5,-6.405,-64.950,84,0.545,0.311,0.235,1.439,258.088,264.493,351,365,136,138,-58.607,90
64,Texas Tech,Big 12,6,5,-7.270,14.603,49,0.545,0.545,-0.000,-0.015,204.459,211.728,321,343,157,162,17.785,46
65,South Florida,Big East,6,4,-9.792,-10.452,60,0.600,0.465,0.135,0.820,169.672,179.464,207,201,122,112,-9.936,69
66,Georgia Tech,ACC,5,6,-10.526,-5.849,57,0.455,0.484,-0.030,-0.200,218.045,228.571,290,304,133,133,15.160,49
