Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Nebraska,Big 12,2,0,313.103,143.058,11,1.000,0.902,0.098,0.396,420.000,106.897,105,31,25,29,-99.650,107
2,Oregon,Pac-10,4,0,278.797,227.040,5,1.000,0.950,0.050,0.202,389.091,110.294,214,75,55,68,23.726,38
3,Alabama,SEC,4,0,234.574,257.392,3,1.000,0.979,0.021,0.081,327.907,93.333,141,42,43,45,71.205,14
4,California,Pac-10,1,1,218.652,294.791,1,0.500,1.000,-0.500,-2.061,277.273,58.621,61,17,22,29,144.546,3
5,Ohio State,Big Ten,5,0,203.692,120.433,17,1.000,0.830,0.170,0.694,311.268,107.576,221,71,71,66,-18.970,69
6,Utah,Mountain West,3,0,195.344,90.219,24,1.000,0.742,0.258,1.055,318.421,123.077,121,48,38,39,-64.933,96
7,TCU,Mountain West,4,0,189.672,169.885,7,1.000,0.876,0.124,0.506,304.255,114.583,143,55,47,48,-5.819,56
8,Stanford,Pac-10,3,1,188.066,212.509,6,0.750,0.897,-0.147,-0.611,371.739,183.673,171,90,46,49,54.731,22
9,Iowa,Big Ten,3,1,175.725,256.621,4,0.750,0.986,-0.236,-0.976,262.000,86.275,131,44,50,51,111.305,6
10,Michigan,Big Ten,4,0,170.673,114.981,18,1.000,0.778,0.222,0.906,343.750,173.077,165,90,48,52,-40.202,78
11,Oklahoma State,Big 12,4,0,150.208,24.787,42,1.000,0.573,0.427,1.750,331.746,181.538,209,118,63,65,-81.683,101
12,Virginia Tech,ACC,3,0,148.441,137.919,14,1.000,0.861,0.139,0.568,294.595,146.154,109,57,37,39,-23.355,71
13,Missouri,Big 12,3,0,138.864,166.380,8,1.000,0.905,0.095,0.386,252.500,113.636,101,50,40,44,43.902,24
14,Auburn,SEC,5,0,134.325,93.680,22,1.000,0.776,0.224,0.917,285.938,151.613,183,94,64,62,-10.108,61
15,Florida,SEC,4,1,133.690,148.056,9,0.800,0.863,-0.063,-0.266,280.357,146.667,157,88,56,60,29.509,33
16,Arizona,Pac-10,3,0,129.730,291.706,2,1.000,0.993,0.007,0.024,229.730,100.000,85,38,37,38,184.476,1
