Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,TCU,Mountain West,11,0,236.994,176.033,3,1.000,0.933,0.067,0.415,331.884,94.891,458,130,138,137,-18.627,75
2,Oregon,Pac-10,11,0,217.657,221.474,2,1.000,0.934,0.066,0.408,355.782,138.125,523,221,147,160,54.483,14
3,Ohio State,Big Ten,11,1,203.076,140.660,8,0.917,0.885,0.031,0.193,311.184,108.108,473,160,152,148,-2.572,66
4,Stanford,Pac-10,10,1,189.251,225.130,1,0.909,0.928,-0.019,-0.120,345.600,156.349,432,197,125,126,68.699,9
5,Wisconsin,Big Ten,9,1,173.758,141.599,7,0.900,0.800,0.100,0.622,367.826,194.068,423,229,115,118,21.074,44
6,Virginia Tech,ACC,11,0,165.078,167.431,5,1.000,0.887,0.113,0.701,303.650,138.571,416,194,137,140,9.229,54
7,Northern Illinois,Mid-American,9,3,160.476,29.165,46,0.750,0.583,0.167,1.040,308.553,148.077,469,231,152,156,-80.391,107
8,UCF,Conference USA,9,3,143.778,58.344,34,0.750,0.670,0.080,0.498,315.748,171.970,401,227,127,132,-79.095,106
9,Auburn,SEC,12,0,139.161,171.473,4,1.000,0.840,0.160,0.995,344.755,205.594,493,294,143,143,50.534,16
10,Alabama,SEC,7,3,130.769,165.452,6,0.700,0.915,-0.215,-1.346,266.667,135.897,304,159,114,117,57.926,11
11,Oklahoma State,Big 12,10,2,126.561,115.288,16,0.833,0.775,0.059,0.364,311.561,185.000,539,333,173,180,4.341,59
12,Nebraska,Big 12,8,3,122.726,129.004,9,0.727,0.846,-0.119,-0.747,260.563,137.838,370,204,142,148,20.295,45
13,Utah,Mountain West,9,2,104.505,71.371,29,0.818,0.716,0.103,0.638,268.841,164.336,371,235,138,143,-4.311,67
14,Missouri,Big 12,9,2,100.722,121.611,14,0.818,0.875,-0.057,-0.357,218.056,117.333,314,176,144,150,21.711,42
15,West Virginia,Big East,8,3,100.167,84.900,24,0.727,0.782,-0.055,-0.346,207.914,107.746,289,153,139,142,-11.252,70
16,Iowa,Big Ten,6,5,96.463,97.885,20,0.545,0.802,-0.256,-1.604,243.750,147.287,312,190,128,129,22.622,41
17,Oklahoma,Big 12,10,2,96.060,124.870,11,0.833,0.854,-0.021,-0.132,246.927,150.867,442,261,179,173,48.551,17
18,Arkansas,SEC,9,2,95.017,123.890,12,0.818,0.785,0.033,0.202,282.517,187.500,404,270,143,144,37.462,29
19,LSU,SEC,9,2,92.381,122.616,13,0.818,0.844,-0.025,-0.162,235.338,142.958,313,203,133,142,43.177,24
20,Navy,FBS Independents,7,3,92.252,56.229,36,0.700,0.643,0.057,0.354,306.667,214.414,322,238,105,111,-22.950,76
21,Michigan State,Big Ten,10,1,74.245,85.998,23,0.909,0.740,0.169,1.051,248.872,174.627,331,234,133,134,8.353,56
22,South Carolina,SEC,8,4,72.447,115.138,17,0.667,0.805,-0.138,-0.864,266.197,193.750,378,279,142,144,56.264,12
23,Florida State,ACC,8,4,68.829,128.677,10,0.667,0.812,-0.145,-0.910,247.552,178.723,354,252,143,141,55.483,13
24,Georgia,SEC,5,6,66.689,49.537,37,0.455,0.640,-0.185,-1.159,269.697,203.008,356,270,132,133,19.325,46
25,Louisville,Big East,5,6,61.964,23.140,47,0.455,0.578,-0.124,-0.774,220.611,158.647,289,211,131,133,-17.948,74
26,Southern Miss,Conference USA,6,4,58.333,-6.218,57,0.600,0.487,0.113,0.705,336.667,278.333,404,334,120,120,-68.514,97
27,Tulsa,Conference USA,8,3,58.137,5.256,53,0.727,0.514,0.214,1.331,306.338,248.201,435,345,142,139,-60.098,90
28,Western Michigan,Mid-American,5,5,57.122,-24.685,63,0.500,0.424,0.076,0.474,232.857,175.735,326,239,140,136,-70.025,99
29,Florida,SEC,6,5,52.548,66.480,30,0.545,0.691,-0.146,-0.912,226.119,173.571,303,243,134,140,37.760,28
30,Air Force,Mountain West,7,4,52.203,43.358,38,0.636,0.608,0.028,0.175,266.116,213.913,322,246,121,115,-0.314,63
31,BYU,Mountain West,6,4,51.371,34.230,43,0.600,0.622,-0.022,-0.140,215.833,164.463,259,199,120,121,4.445,58
32,Illinois,Big Ten,5,5,48.485,64.679,32,0.500,0.680,-0.180,-1.127,247.727,199.242,327,263,132,132,24.361,38
33,Pittsburgh,Big East,6,5,46.792,56.523,35,0.545,0.663,-0.118,-0.739,218.110,171.318,277,221,127,129,10.212,53
34,Temple,Mid-American,7,4,45.070,-54.092,77,0.636,0.317,0.319,1.990,189.437,144.366,269,205,142,142,-83.751,108
35,Arizona,Pac-10,6,5,44.279,119.583,15,0.545,0.817,-0.272,-1.698,227.612,183.333,305,253,134,138,83.106,6
36,Ohio,Mid-American,7,4,42.838,-56.278,81,0.636,0.338,0.298,1.858,240.476,197.638,303,251,126,127,-95.867,111
37,NC State,ACC,7,4,41.153,79.441,27,0.636,0.742,-0.106,-0.662,221.290,180.137,343,263,155,146,37.323,30
38,Texas A&M,Big 12,7,3,39.297,79.410,28,0.700,0.771,-0.071,-0.444,190.667,151.370,286,221,150,146,47.861,18
39,San Diego State,Mountain West,5,4,37.819,38.384,40,0.556,0.592,-0.037,-0.233,250.862,213.043,291,245,116,115,-0.394,64
40,Miami,ACC,6,5,36.518,94.410,21,0.545,0.796,-0.251,-1.569,191.781,155.263,280,236,146,152,53.872,15
41,USC,Pac-10,7,5,30.251,103.471,19,0.583,0.761,-0.178,-1.113,237.584,207.333,354,311,149,150,72.401,8
42,Clemson,ACC,5,6,30.003,83.402,25,0.455,0.796,-0.341,-2.134,170.149,140.146,228,192,134,137,46.678,19
43,Notre Dame,FBS Independents,7,5,28.786,65.121,31,0.583,0.723,-0.140,-0.874,189.571,160.784,309,246,163,153,44.208,20
