Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
5,Army,FBS Independents,2,1,210.022,120.888,13,0.667,0.785,-0.119,-0.255,306.897,96.875,89,31,29,32,-90.151,55
2,BYU,FBS Independents,4,0,286.818,283.864,10,1.000,0.994,0.006,0.346,380.435,93.617,175,44,46,47,87.171,44
30,Memphis,American Athletic,1,1,31.000,12.039,34,0.500,0.535,-0.035,-0.160,256.000,225.000,64,54,25,24,-20.973,41
50,South Alabama,Sun Belt,1,2,-81.373,-101.889,59,0.333,0.224,0.110,0.287,183.333,264.706,66,90,36,34,-33.792,47
19,SMU,American Athletic,3,0,90.244,19.442,32,1.000,0.552,0.448,1.667,300.000,209.756,126,86,42,41,-60.404,55
43,Texas State,Sun Belt,1,4,-4.329,117.685,38,0.200,0.807,-0.607,-1.187,224.242,228.571,148,160,66,70,117.456,34
58,Southern Miss,Conference USA,1,3,-91.667,-186.734,69,0.250,0.110,0.140,0.504,241.667,333.333,116,160,48,48,-131.603,72
59,Arkansas State,Sun Belt,1,2,-91.903,-61.389,49,0.333,0.360,-0.027,-0.128,215.789,307.692,82,120,38,39,23.654,24
72,Navy,American Athletic,2,2,-196.360,64.701,51,0.500,0.700,-0.200,-0.169,147.826,344.186,68,148,46,43,191.788,21
69,Middle Tennessee,Conference USA,1,4,-128.333,-26.806,59,0.200,0.415,-0.215,-0.208,161.667,290.000,97,174,60,60,111.188,36
15,Texas,Big 12,2,2,101.513,108.837,41,0.500,0.745,-0.245,-0.283,324.590,223.077,198,145,61,65,44.805,57
9,Clemson,ACC,3,0,164.449,395.386,2,1.000,1.000,0.000,0.332,307.692,143.243,120,53,39,37,233.246,8
13,North Carolina,ACC,3,0,121.784,345.851,4,1.000,0.987,0.013,0.365,313.889,192.105,113,73,36,38,224.581,13
8,Coastal Carolina,Sun Belt,2,0,191.000,131.295,10,1.000,0.813,0.187,0.682,375.000,184.000,90,46,24,25,-54.160,52
26,Louisiana,Sun Belt,3,0,53.414,71.596,23,1.000,0.677,0.323,0.794,223.684,170.270,85,63,38,37,14.462,31
14,Miami,ACC,3,1,101.692,279.303,11,0.750,0.959,-0.209,-0.191,294.000,192.308,147,100,50,52,195.612,19
52,Louisville,ACC,1,3,-50.923,110.665,40,0.250,0.757,-0.507,-0.938,223.077,274.000,116,137,52,50,160.848,27
22,App State,Sun Belt,1,1,14.427,6.313,20,0.500,0.515,-0.015,-0.097,182.609,168.182,42,37,23,22,-3.157,25
3,Notre Dame,ACC,3,0,243.083,265.372,13,1.000,0.974,0.026,0.396,345.714,102.632,121,39,35,38,84.157,45
50,Georgia Tech,ACC,2,2,-34.259,146.026,34,0.500,0.846,-0.346,-0.535,190.741,225.000,103,126,54,56,163.423,26
24,Tulane,American Athletic,2,2,55.298,72.553,50,0.500,0.707,-0.207,-0.187,269.091,213.793,148,124,55,58,43.383,58
46,UTSA,Conference USA,2,2,-17.857,117.082,39,0.500,0.761,-0.261,-0.323,216.071,233.929,121,131,56,56,142.401,28
71,Florida State,ACC,0,3,-187.418,81.532,48,0.000,0.737,-0.737,-1.513,136.111,323.529,49,110,36,34,230.234,11
34,Kansas State,Big 12,3,1,27.714,99.115,44,0.750,0.780,-0.030,0.258,242.000,214.286,121,105,50,49,72.313,49
58,Duke,ACC,1,4,-69.535,147.867,33,0.200,0.885,-0.685,-1.384,158.824,228.358,108,153,68,67,227.800,12
32,Charlotte,Conference USA,1,2,30.781,100.422,43,0.333,0.742,-0.409,-0.692,238.889,208.108,86,77,36,37,82.493,46
64,Western Kentucky,Conference USA,1,3,-97.172,14.783,53,0.250,0.539,-0.289,-0.391,175.556,272.727,79,120,45,44,103.693,40
24,UAB,Conference USA,2,1,62.162,34.820,28,0.667,0.650,0.016,0.035,208.108,145.946,77,54,37,37,-26.699,45
39,Iowa State,Big 12,3,1,14.061,120.077,37,0.750,0.772,-0.022,0.275,253.191,239.130,119,110,47,46,102.144,41
73,Kansas,Big 12,0,3,-247.748,-46.931,46,0.000,0.394,-0.394,-1.519,118.919,366.667,44,132,37,36,154.483,4
53,Syracuse,ACC,1,3,-52.982,151.421,31,0.250,0.909,-0.659,-1.318,140.000,192.982,77,110,55,57,210.756,16
33,Wake Forest,ACC,0,2,-83.704,-52.015,32,0.000,0.402,-0.402,-1.258,220.000,303.704,55,82,25,27,26.007,16
74,UL Monroe,Sun Belt,0,5,-229.843,-98.765,62,0.000,0.254,-0.254,-0.305,111.667,341.509,67,181,60,53,117.278,35
65,UTEP,Conference USA,1,2,-98.222,-3.345,58,0.333,0.482,-0.149,-0.041,134.211,232.432,51,86,38,37,6.470,60
37,Troy,Sun Belt,2,1,19.605,157.564,28,0.667,0.867,-0.201,-0.171,227.500,207.895,91,79,40,38,124.914,33
25,Boston College,ACC,3,1,53.656,263.474,14,0.750,0.969,-0.219,-0.217,234.091,180.435,103,83,44,46,203.671,17
21,UCF,American Athletic,2,1,80.547,64.165,22,0.667,0.660,0.006,-0.003,257.143,176.596,126,83,49,47,-23.844,44
10,Marshall,Conference USA,2,0,151.630,249.565,18,1.000,0.991,0.009,0.354,239.130,87.500,55,21,23,24,99.623,43
36,Pittsburgh,ACC,2,2,19.646,203.281,21,0.500,0.951,-0.451,-0.797,198.077,178.431,103,91,52,51,181.830,23
9,Oklahoma State,Big 12,3,0,169.342,203.584,3,1.000,0.993,0.007,-0.000,236.842,67.500,90,27,38,40,65.356,13
11,Liberty,FBS Independents,3,0,135.498,81.349,49,1.000,0.709,0.291,1.059,321.212,185.714,106,65,33,35,-25.267,62
59,Louisiana Tech,Conference USA,2,1,-70.588,9.338,54,0.667,0.521,0.146,0.696,200.000,270.588,66,92,33,34,76.110,47
26,Georgia State,Sun Belt,1,1,59.091,49.820,25,0.500,0.617,-0.117,-0.472,250.000,190.909,80,63,32,33,-9.555,34
45,NC State,ACC,3,1,-9.400,201.759,22,0.750,0.906,-0.156,-0.059,249.091,258.491,137,137,55,53,220.641,15
36,Tulsa,American Athletic,1,1,1.183,127.037,14,0.500,0.887,-0.387,-1.491,136.667,135.484,41,42,30,31,133.874,5
70,North Texas,Conference USA,0,3,-148.270,-73.771,61,0.000,0.329,-0.329,-0.492,212.195,360.465,87,155,41,43,65.385,52
76,South Florida,American Athletic,0,3,-280.922,23.070,52,0.000,0.570,-0.570,-1.096,83.784,364.706,31,124,37,34,232.138,9
20,Baylor,Big 12,1,1,88.054,128.571,12,0.500,0.898,-0.398,-1.534,234.483,146.429,68,41,29,28,34.515,21
16,Florida,SEC,2,1,97.177,-669.782,67,0.667,0.000,0.667,2.000,409.677,312.500,127,100,31,32,-746.915,73
4,Alabama,SEC,3,0,210.478,-558.830,64,1.000,0.000,1.000,2.834,478.125,267.647,153,91,32,34,-770.649,75
7,Georgia,SEC,3,0,186.842,-453.119,63,1.000,0.000,1.000,2.835,284.211,97.368,108,37,38,38,-646.121,65
30,Virginia Tech,ACC,2,1,34.695,258.846,15,0.667,0.911,-0.245,-0.280,312.195,277.500,128,111,41,40,231.826,10
42,Auburn,SEC,2,1,-2.936,-632.675,66,0.667,0.000,0.667,2.000,203.125,206.061,65,68,32,33,-615.173,63
51,Virginia,ACC,1,2,-37.778,199.884,23,0.333,0.920,-0.587,-1.138,182.222,220.000,82,99,45,45,248.338,6
13,Cincinnati,American Athletic,2,0,127.208,156.767,6,1.000,0.927,0.073,0.248,192.593,65.385,52,17,27,26,30.027,23
54,Mississippi State,SEC,1,2,-53.148,-779.765,73,0.333,0.000,0.333,1.166,139.535,192.683,60,79,43,41,-726.945,71
57,Texas A&M,SEC,2,1,-64.516,-760.958,71,0.667,0.000,0.667,2.000,264.516,329.032,82,102,31,31,-715.293,69
40,Tennessee,SEC,2,1,4.524,-626.419,65,0.667,0.000,0.667,2.000,241.667,237.143,87,83,36,35,-649.924,67
25,Georgia Southern,Sun Belt,1,1,61.765,2.511,36,0.500,0.505,-0.005,-0.046,311.765,250.000,53,50,17,20,-66.239,58
44,Oklahoma,Big 12,1,2,-4.651,94.663,45,0.333,0.706,-0.373,-0.601,274.419,279.070,118,120,43,43,109.343,37
47,Florida International,Conference USA,0,2,-19.231,8.181,55,0.000,0.519,-0.519,-0.968,238.462,257.692,62,67,26,26,27.272,59
48,TCU,Big 12,1,2,-25.705,84.893,47,0.333,0.745,-0.411,-0.698,202.500,228.205,81,89,40,39,109.343,37
27,South Carolina,SEC,1,2,44.444,-712.726,69,0.333,0.000,0.333,1.166,255.556,211.111,92,76,36,36,-737.823,72
