Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,BYU,FBS Independents,2,0,389.167,192.246,7,1.000,0.958,0.042,0.127,429.167,40.000,103,10,24,25,-42.048,49
2,Notre Dame,ACC,2,0,289.312,-183.935,64,1.000,0.009,0.991,2.382,343.478,54.167,79,13,23,24,-373.615,72
3,Baylor,Big 12,1,0,275.000,98.586,17,1.000,0.872,0.128,0.331,391.667,116.667,47,14,12,12,-134.747,63
4,Texas,Big 12,2,0,236.315,225.886,3,1.000,0.995,0.005,0.040,420.690,184.375,122,59,29,32,76.050,18
5,Army,FBS Independents,2,1,210.022,120.888,13,0.667,0.785,-0.119,-0.255,306.897,96.875,89,31,29,32,-90.151,55
6,Miami,ACC,3,0,198.720,291.002,2,1.000,0.999,0.001,0.030,351.351,152.632,130,58,37,38,123.003,11
7,Florida,SEC,1,0,194.406,97.203,19,1.000,0.696,0.304,0.750,463.636,269.231,51,35,11,13,-97.203,58
8,Alabama,SEC,1,0,190.000,95.000,20,1.000,0.719,0.281,0.695,380.000,190.000,38,19,10,10,-95.000,57
9,Clemson,ACC,1,0,184.615,112.363,14,1.000,0.868,0.132,0.340,284.615,100.000,37,13,13,13,-72.253,53
10,North Carolina,ACC,1,0,178.571,322.157,1,1.000,1.000,0.000,0.027,221.429,42.857,31,6,14,14,143.586,8
11,Coastal Carolina,Sun Belt,1,0,170.909,36.162,31,1.000,0.614,0.386,0.945,380.000,209.091,38,23,10,11,-134.747,63
12,Georgia,SEC,1,0,168.750,84.375,21,1.000,0.760,0.240,0.598,231.250,62.500,37,10,16,16,-84.375,54
13,Virginia Tech,ACC,1,0,161.538,60.714,28,1.000,0.689,0.311,0.766,346.154,184.615,45,24,13,13,-100.824,59
14,UCF,American Athletic,2,0,159.247,212.383,5,1.000,0.816,0.184,0.463,322.581,163.333,100,49,31,30,52.592,26
15,Boston College,ACC,2,0,127.273,-54.405,47,1.000,0.273,0.727,1.754,250.000,122.727,50,27,20,22,-190.441,69
16,Auburn,SEC,1,0,123.485,61.742,27,1.000,0.683,0.317,0.781,241.667,118.182,29,13,12,11,-61.742,52
17,SMU,American Athletic,2,0,109.286,-60.774,49,1.000,0.260,0.740,1.785,320.000,210.714,96,59,30,28,-159.389,66
18,Memphis,American Athletic,1,0,108.333,108.402,15,1.000,0.760,0.240,0.597,308.333,200.000,37,24,12,12,0.069,37
19,Tulane,American Athletic,2,1,106.794,-51.252,45,0.667,0.355,0.312,0.768,285.366,178.571,117,75,41,42,-118.419,61
20,Oklahoma State,Big 12,2,0,102.244,71.562,24,1.000,0.682,0.318,0.782,179.167,76.923,43,20,24,26,-35.781,48
21,Virginia,ACC,1,0,93.464,-189.830,65,1.000,0.010,0.990,2.379,211.111,117.647,38,20,18,17,-283.294,71
22,Marshall,Conference USA,1,0,90.909,97.222,18,1.000,0.985,0.015,0.063,154.545,63.636,17,7,11,11,6.313,33
23,Cincinnati,American Athletic,1,0,88.095,208.983,6,1.000,0.999,0.001,0.029,171.429,83.333,24,10,14,12,120.888,12
24,UAB,Conference USA,1,1,69.333,160.232,9,0.500,0.858,-0.358,-0.824,233.333,164.000,56,41,24,25,94.556,15
