Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Auburn,SEC,2,0,346.801,209.795,15,1.000,0.963,0.037,0.137,472.727,125.926,104,34,22,27,-61.038,89
2,Ole Miss,SEC,3,0,325.806,90.591,35,1.000,0.732,0.268,0.766,425.806,100.000,132,31,31,31,-174.170,114
3,Syracuse,ACC,1,0,308.333,529.573,1,1.000,1.000,0.000,0.036,333.333,25.000,40,3,12,12,296.240,5
4,Nebraska,Big Ten,2,0,292.644,125.283,25,1.000,0.830,0.170,0.499,379.310,86.667,110,26,29,30,-74.263,94
5,Alabama,SEC,3,0,277.083,190.810,17,1.000,0.962,0.038,0.140,393.750,116.667,126,35,32,30,-14.493,65
6,Baylor,Big 12,2,0,275.973,-192.518,111,1.000,0.006,0.994,2.742,348.387,72.414,108,21,31,29,-368.351,127
7,Washington,Pac-12,2,0,258.333,241.114,13,1.000,0.938,0.062,0.204,508.333,250.000,61,35,12,14,10.162,57
8,Oklahoma,Big 12,3,0,258.256,144.708,23,1.000,0.935,0.065,0.213,335.000,76.744,134,33,40,43,-57.792,86
9,Pittsburgh,ACC,2,0,232.418,112.913,26,1.000,0.784,0.216,0.624,553.846,321.429,72,45,13,14,25.001,49
10,Florida,SEC,2,0,232.056,28.944,56,1.000,0.545,0.455,1.274,325.806,93.750,101,30,31,32,-83.139,99
11,Utah,Pac-12,1,0,224.583,83.379,39,1.000,0.676,0.324,0.919,393.333,168.750,59,27,15,16,-114.537,106
12,Duke,ACC,2,0,223.077,-39.845,78,1.000,0.440,0.560,1.561,300.000,76.923,75,20,25,26,-223.557,120
13,Oregon,Pac-12,2,0,212.000,220.909,14,1.000,0.826,0.174,0.510,376.000,164.000,94,41,25,25,17.576,53
14,Notre Dame,FBS Independents,3,0,210.811,324.372,7,1.000,0.996,0.004,0.048,294.595,83.784,109,31,37,37,130.996,22
15,Texas A&M,SEC,2,0,209.783,414.106,3,1.000,1.000,0.000,0.036,375.000,165.217,90,38,24,23,208.045,14
16,Mississippi State,SEC,3,0,200.692,104.696,30,1.000,1.000,0.000,0.036,284.783,84.091,131,37,46,44,-52.919,85
17,Missouri,SEC,2,0,191.453,374.268,5,1.000,1.000,0.000,0.036,322.222,130.769,87,34,27,26,165.605,18
18,Cincinnati,American Athletic,1,0,184.615,430.648,2,1.000,1.000,0.000,0.036,446.154,261.538,58,34,13,13,246.033,9
19,Stanford,Pac-12,1,1,174.937,9.656,64,0.500,0.555,-0.055,-0.114,236.842,61.905,45,13,19,21,-120.899,107
20,Arizona State,Pac-12,2,0,174.368,-155.785,102,1.000,0.102,0.898,2.480,331.034,156.667,96,47,29,30,-303.910,124
21,Ohio State,Big Ten,2,1,172.500,57.928,47,0.667,0.675,-0.008,0.014,302.500,130.000,121,52,40,40,-30.973,77
22,BYU,FBS Independents,3,0,163.415,82.077,40,1.000,0.732,0.268,0.765,265.854,102.439,109,42,41,41,-66.213,91
23,Marshall,Conference USA,2,0,160.714,51.684,48,1.000,0.691,0.309,0.878,307.143,146.429,86,41,28,28,-106.008,104
24,TCU,Big 12,1,0,153.333,241.586,12,1.000,0.999,0.001,0.039,200.000,46.667,30,7,15,15,88.253,33
