Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Ohio State,Big Ten,12,1,186.923,146.598,12,0.923,0.826,0.097,0.605,345.882,158.960,588,275,170,173,7.218,63
2,TCU,Big 12,10,1,184.336,163.648,6,0.909,0.900,0.010,0.059,317.284,132.948,514,230,162,173,32.887,43
3,Marshall,Conference USA,11,1,177.866,155.752,7,0.917,0.800,0.117,0.731,347.097,169.231,538,264,155,156,-54.718,107
4,Oregon,Pac-12,11,1,175.263,213.072,1,0.917,0.896,0.020,0.126,357.616,182.353,540,279,151,153,49.265,30
5,Georgia,SEC,8,3,160.133,187.189,3,0.727,0.884,-0.157,-0.981,339.695,179.562,445,246,131,137,58.455,18
6,Alabama,SEC,11,1,155.391,202.932,2,0.917,0.942,-0.025,-0.158,287.417,132.026,434,202,151,153,80.589,4
7,Michigan State,Big Ten,9,2,152.851,116.760,17,0.818,0.797,0.021,0.133,306.494,153.642,472,232,154,151,8.480,62
8,Baylor,Big 12,10,1,133.339,127.979,13,0.909,0.798,0.111,0.692,316.564,183.226,516,284,163,155,22.721,53
9,Mississippi State,SEC,9,2,117.949,149.554,10,0.818,0.905,-0.086,-0.541,257.051,139.103,401,217,156,156,55.631,22
10,Georgia Tech,ACC,9,3,109.940,150.003,9,0.750,0.786,-0.036,-0.223,346.094,236.154,443,307,128,130,39.656,38
11,Ole Miss,SEC,8,3,107.857,186.568,4,0.727,0.951,-0.223,-1.398,226.429,118.571,317,166,140,140,83.906,3
12,Oklahoma,Big 12,8,4,106.912,118.513,16,0.667,0.793,-0.126,-0.788,284.756,177.844,467,297,164,167,45.950,33
13,Kansas State,Big 12,8,3,105.946,147.254,11,0.727,0.839,-0.112,-0.703,292.969,187.023,375,245,128,131,57.678,20
14,Louisiana Tech,Conference USA,8,4,104.351,67.521,32,0.667,0.721,-0.055,-0.344,291.772,187.421,461,298,158,159,-2.542,68
15,Boise State,Mountain West,11,2,104.333,55.585,37,0.846,0.639,0.207,1.293,296.000,191.667,518,345,175,180,-20.426,79
16,Colorado State,Mountain West,9,2,100.876,54.351,38,0.818,0.651,0.167,1.044,305.600,204.724,382,260,125,127,-29.580,82
17,Nebraska,Big Ten,8,3,97.350,100.250,22,0.727,0.760,-0.033,-0.206,269.677,172.327,418,274,155,159,12.821,59
18,Wisconsin,Big Ten,9,3,94.732,86.862,27,0.750,0.763,-0.013,-0.080,253.374,158.642,413,257,163,162,10.172,60
19,Georgia Southern,Sun Belt,8,3,90.862,4.429,58,0.727,0.512,0.215,1.345,296.923,206.061,386,272,130,132,-81.062,124
20,Memphis,American Athletic,8,3,90.602,31.469,48,0.727,0.602,0.125,0.784,222.013,131.410,353,205,159,156,-49.717,103
21,USC,Pac-12,8,4,89.492,123.888,14,0.667,0.820,-0.153,-0.961,269.872,180.380,421,285,156,158,44.381,34
