Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Marshall,Conference USA,8,0,244.898,191.512,4,1.000,0.821,0.179,1.118,389.796,144.898,382,142,98,98,-85.507,126
2,Ohio State,Big Ten,8,1,183.193,136.454,12,0.889,0.803,0.086,0.527,347.899,164.706,414,196,119,119,-5.660,73
3,Alabama,SEC,8,1,172.385,186.302,5,0.889,0.952,-0.063,-0.422,281.081,108.696,312,125,111,115,59.487,14
4,Georgia,SEC,7,2,166.903,155.079,7,0.778,0.826,-0.048,-0.331,345.536,178.632,387,209,112,117,26.199,47
5,TCU,Big 12,7,1,160.604,163.324,6,0.875,0.899,-0.024,-0.179,309.016,148.413,377,187,122,126,44.068,27
6,Nebraska,Big Ten,7,1,160.209,134.382,13,0.875,0.842,0.033,0.186,292.105,131.897,333,153,114,116,-2.306,69
7,Wisconsin,Big Ten,6,2,157.677,88.654,28,0.750,0.771,-0.021,-0.160,272.222,114.545,294,126,108,110,-22.447,84
8,Baylor,Big 12,7,1,155.746,121.698,16,0.875,0.801,0.074,0.450,314.876,159.130,381,183,121,115,3.824,62
9,Ole Miss,SEC,7,2,151.408,215.031,2,0.778,0.964,-0.186,-1.208,257.658,106.250,286,119,111,112,75.995,4
10,Oregon,Pac-12,8,1,143.750,195.488,3,0.889,0.861,0.028,0.155,355.357,211.607,398,237,112,112,53.795,18
11,Auburn,SEC,7,2,138.324,222.865,1,0.778,0.913,-0.135,-0.886,322.222,183.898,348,217,108,118,95.164,2
12,Georgia Southern,Sun Belt,7,2,130.556,28.384,49,0.778,0.576,0.201,1.260,319.444,188.889,345,204,108,108,-93.025,127
13,Mississippi State,SEC,8,0,128.728,146.005,10,1.000,0.902,0.098,0.603,267.521,138.793,313,161,117,116,33.923,39
14,Michigan State,Big Ten,6,2,126.366,92.448,24,0.750,0.736,0.014,0.066,306.897,180.531,356,204,116,113,17.584,56
15,Georgia Tech,ACC,7,2,120.825,142.032,11,0.778,0.771,0.007,0.019,360.825,240.000,350,240,97,100,18.404,55
16,Duke,ACC,7,1,110.690,92.147,26,0.875,0.753,0.122,0.757,255.882,145.192,261,151,102,104,-1.751,68
17,Oklahoma,Big 12,6,3,106.498,131.620,14,0.667,0.822,-0.155,-1.013,281.301,174.803,346,222,123,127,61.503,11
18,Kansas State,Big 12,6,2,104.741,153.489,8,0.750,0.862,-0.112,-0.735,282.292,177.551,271,174,96,98,58.390,15
19,Florida State,ACC,8,0,101.786,119.604,18,1.000,0.783,0.217,1.363,271.429,169.643,304,190,112,112,26.045,48
20,Louisiana Tech,Conference USA,7,2,98.413,47.441,41,0.778,0.663,0.115,0.711,265.873,167.460,335,211,126,126,-17.977,82
21,USC,Pac-12,6,3,98.333,125.671,15,0.667,0.821,-0.155,-1.008,266.102,167.769,314,203,118,121,36.045,35
22,Colorado State,Mountain West,8,1,90.971,60.147,37,0.889,0.662,0.227,1.425,306.122,215.152,300,213,98,99,-20.797,83
