Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
21,Michigan,Big Ten,4,0,133.817,0.805,67,1.000,0.502,0.498,1.828,292.308,158.491,152,84,52,53,-85.871,111
19,Wisconsin,Big Ten,2,2,136.863,73.314,34,0.500,0.757,-0.257,-1.345,280.000,143.137,140,73,50,51,-31.257,88
42,Cincinnati,American Athletic,2,1,67.297,11.045,58,0.667,0.544,0.122,0.384,197.297,130.000,73,52,37,40,-49.211,92
3,Louisville,American Athletic,3,0,335.420,157.187,13,1.000,0.919,0.081,0.225,389.474,54.054,148,20,38,37,-25.506,79
55,Texas,Big 12,2,2,33.929,11.484,57,0.500,0.533,-0.033,-0.215,233.929,200.000,131,112,56,56,17.494,50
6,UCLA,Pac-12,3,0,260.000,176.369,11,1.000,0.891,0.109,0.334,395.000,135.000,158,54,40,40,-16.647,71
25,Minnesota,Big Ten,3,1,126.511,27.070,50,0.750,0.566,0.184,0.881,308.511,182.000,145,91,47,50,-89.918,116
11,Washington,Pac-12,3,0,162.162,250.028,1,1.000,0.994,0.006,-0.019,278.378,116.216,103,43,37,37,94.544,9
4,Florida State,ACC,3,0,281.429,164.282,8,1.000,0.862,0.138,0.648,431.429,150.000,151,54,35,36,-47.000,101
20,UCF,American Athletic,3,1,134.583,125.461,18,0.750,0.785,-0.035,-0.225,281.250,146.667,135,66,48,45,15.566,45
60,North Texas,Conference USA,2,2,22.034,47.000,43,0.500,0.696,-0.196,-0.842,200.000,177.966,116,105,58,59,28.877,44
41,Marshall,Conference USA,1,2,70.325,0.194,69,0.333,0.500,-0.167,-0.730,253.659,183.333,104,77,41,42,-41.086,89
7,Oklahoma,Big 12,4,0,176.101,109.825,23,1.000,0.770,0.230,1.113,266.667,90.566,136,48,51,53,-52.415,105
14,Maryland,ACC,3,0,169.409,110.576,24,1.000,0.747,0.253,0.885,238.298,68.889,112,31,47,45,-34.808,87
17,Miami,ACC,3,0,141.860,124.590,19,1.000,0.830,0.170,0.811,241.860,100.000,104,43,43,43,-18.585,78
62,Notre Dame,FBS Independents,3,2,16.921,-32.473,79,0.600,0.407,0.193,0.924,215.254,198.333,127,119,59,60,-56.703,108
46,Bowling Green,Mid-American,3,1,62.026,0.793,67,0.750,0.502,0.248,1.201,246.809,184.783,116,85,47,46,-71.655,111
9,Alabama,SEC,4,0,168.462,232.977,2,1.000,0.979,0.021,0.057,280.000,111.538,140,58,50,52,59.412,19
33,Florida,SEC,3,1,93.188,162.734,9,0.750,0.962,-0.212,-1.117,206.522,113.333,95,51,46,45,53.830,23
24,Texas Tech,Big 12,3,0,128.530,41.753,48,1.000,0.644,0.356,1.284,213.636,85.106,94,40,44,47,-89.511,114
28,Texas A&M,SEC,3,1,112.245,137.118,15,0.750,0.735,0.015,0.026,369.388,257.143,181,126,49,49,33.228,32
26,NC State,ACC,2,1,120.209,17.661,56,0.667,0.553,0.114,0.526,248.780,128.571,102,54,41,42,-74.546,114
53,Arkansas,SEC,2,2,34.348,5.206,65,0.500,0.517,-0.017,-0.132,230.000,195.652,115,90,50,46,-28.560,86
21,Northwestern,Big Ten,3,0,145.079,266.928,17,1.000,0.810,0.190,0.392,309.524,164.444,130,74,42,45,119.941,40
45,Oklahoma State,Big 12,2,1,63.232,33.812,49,0.667,0.579,0.088,0.394,217.778,154.545,98,68,45,44,-43.989,99
43,South Carolina,SEC,3,1,64.176,144.387,13,0.750,0.881,-0.131,-0.709,279.070,214.894,120,101,43,47,72.680,14
13,Ohio State,Big Ten,4,0,153.846,162.617,10,1.000,0.856,0.144,0.681,317.308,163.462,165,85,52,52,20.767,40
56,USC,Pac-12,3,2,30.570,45.162,43,0.600,0.648,-0.048,-0.290,191.176,160.606,130,106,68,66,5.445,55
38,Michigan State,Big Ten,2,1,73.846,-57.221,84,0.667,0.237,0.429,1.565,153.846,80.000,60,36,39,45,-126.506,120
76,Western Kentucky,Sun Belt,2,2,-27.833,24.558,53,0.500,0.587,-0.087,-0.486,204.167,232.000,98,116,48,50,35.854,31
79,Colorado,Pac-12,1,1,-39.394,-61.535,89,0.500,0.258,0.242,1.171,175.758,215.152,58,71,33,33,-27.442,85
93,UTSA,Conference USA,2,3,-88.681,-120.457,103,0.400,0.172,0.228,1.101,204.762,293.443,129,179,63,61,-52.853,106
40,Nebraska,Big Ten,2,1,82.784,62.754,50,0.667,0.649,0.018,-0.003,292.308,209.524,114,88,39,42,6.497,64
12,LSU,SEC,4,1,154.045,135.824,16,0.800,0.809,-0.009,-0.094,350.820,196.774,214,122,61,62,5.583,54
10,Clemson,ACC,3,0,163.415,157.958,11,1.000,0.927,0.073,0.319,300.000,136.585,120,56,40,41,45.260,28
19,Penn State,Big Ten,3,1,138.247,75.388,32,0.750,0.802,-0.052,-0.289,241.818,103.571,133,58,55,56,-33.343,86
50,Auburn,SEC,3,1,44.310,37.255,50,0.750,0.601,0.149,0.486,207.273,162.963,114,88,55,54,-15.905,70
65,Ole Miss,SEC,2,1,11.504,76.360,32,0.667,0.732,-0.065,-0.378,224.324,212.821,83,83,37,39,76.360,13
45,Rutgers,American Athletic,2,1,63.651,45.821,46,0.667,0.637,0.030,0.029,254.762,191.111,107,86,42,45,-27.603,81
103,Troy,Sun Belt,1,3,-118.519,-181.735,117,0.250,0.114,0.136,0.637,200.000,318.519,106,172,53,54,-109.756,121
100,Virginia,ACC,1,2,-109.915,13.061,59,0.333,0.567,-0.234,-1.227,68.085,178.000,32,89,47,50,84.880,11
71,Texas State,Sun Belt,2,1,-4.534,-8.954,71,0.667,0.468,0.198,0.952,139.216,143.750,71,69,51,48,-10.859,69
31,Northern Illinois,Mid-American,3,0,101.086,24.739,52,1.000,0.561,0.439,2.166,276.596,175.510,130,86,47,49,-86.964,115
29,Utah State,Mountain West,2,2,107.985,53.809,41,0.500,0.719,-0.219,-1.152,249.057,141.071,132,79,53,56,-43.865,98
61,Utah,Pac-12,2,1,18.605,83.679,29,0.667,0.718,-0.051,-0.283,227.907,209.302,98,90,43,43,66.159,23
21,Iowa,Big Ten,3,1,133.929,75.262,33,0.750,0.842,-0.092,-0.513,242.857,108.929,136,61,56,56,-17.287,77
119,Southern Miss,Conference USA,0,4,-216.353,-151.842,111,0.000,0.049,-0.049,-0.295,67.857,284.211,38,162,56,57,13.219,46
47,BYU,FBS Independents,2,2,61.593,59.842,38,0.500,0.751,-0.251,-1.312,170.968,109.375,106,70,62,64,-10.801,68
113,UAB,Conference USA,0,3,-193.684,-170.931,115,0.000,0.113,-0.113,-0.617,180.000,373.684,72,142,40,38,-11.498,70
