Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Florida State,ACC,4,0,328.735,228.640,1,1.000,0.970,0.030,0.139,436.735,108.000,214,54,49,50,20.179,49
2,Louisville,American Athletic,5,0,277.461,108.669,21,1.000,0.864,0.136,0.687,342.373,64.912,202,37,59,57,-73.876,117
3,Baylor,Big 12,4,0,270.710,166.125,7,1.000,0.842,0.158,0.800,413.333,142.623,248,87,60,61,12.909,53
4,Oregon,Pac-12,5,0,257.946,208.089,2,1.000,0.933,0.067,0.329,361.842,103.896,275,80,76,77,32.054,31
5,Alabama,SEC,6,0,235.018,207.043,3,1.000,0.967,0.033,0.153,328.169,93.151,233,68,71,73,1.914,57
6,UCLA,Pac-12,5,0,202.941,135.114,14,1.000,0.846,0.154,0.779,336.765,133.824,229,91,68,68,-31.567,91
7,LSU,SEC,6,1,168.116,179.419,4,0.857,0.857,-0.000,-0.020,353.659,185.542,290,154,82,83,34.406,29
8,Clemson,ACC,5,0,152.987,157.298,9,1.000,0.931,0.069,0.340,268.056,115.068,193,84,72,73,44.282,23
9,Wisconsin,Big Ten,3,2,149.534,115.494,17,0.600,0.883,-0.283,-1.486,269.231,119.697,175,79,65,66,-5.495,64
10,Ohio State,Big Ten,5,0,146.070,158.492,8,1.000,0.832,0.168,0.852,320.312,174.242,205,115,64,66,21.203,46
11,Missouri,SEC,5,0,139.394,173.217,5,1.000,0.910,0.090,0.451,327.273,187.879,216,124,66,66,29.342,32
12,Miami,ACC,4,0,138.182,173.086,6,1.000,0.875,0.125,0.632,270.909,132.727,149,73,55,55,34.455,28
13,South Carolina,SEC,5,1,136.359,145.610,13,0.833,0.841,-0.008,-0.059,339.344,202.985,207,136,61,67,29.013,33
14,Texas Tech,Big 12,5,0,129.531,80.210,28,1.000,0.751,0.249,1.272,240.506,110.976,190,91,79,82,-39.137,97
15,Nebraska,Big Ten,4,1,126.849,48.746,46,0.800,0.648,0.152,0.770,289.706,162.857,197,114,68,70,-48.342,106
16,Michigan,Big Ten,5,1,123.825,72.362,31,0.833,0.675,0.159,0.804,292.500,168.675,234,140,80,83,-46.672,105
17,Stanford,Pac-12,5,1,115.910,146.039,12,0.833,0.862,-0.029,-0.167,293.243,177.333,217,133,74,75,39.523,24
18,UCF,American Athletic,4,1,112.441,81.562,26,0.800,0.703,0.097,0.482,260.656,148.214,159,83,61,56,-12.368,75
19,Oklahoma,Big 12,5,1,103.498,82.702,24,0.833,0.727,0.106,0.532,234.667,131.169,176,101,75,77,-7.402,66
20,Arizona,Pac-12,2,2,99.588,57.748,37,0.500,0.675,-0.175,-0.924,269.231,169.643,140,95,52,56,-14.050,76
21,Oregon State,Pac-12,5,0,99.387,72.792,30,1.000,0.663,0.337,1.727,281.579,182.192,214,133,76,73,-22.520,87
22,Ball State,Mid-American,5,1,92.276,52.696,41,0.833,0.651,0.183,0.929,266.667,174.390,224,143,84,82,-36.907,93
23,Houston,American Athletic,4,0,91.260,6.027,65,1.000,0.517,0.483,2.484,240.351,149.091,137,82,57,55,-83.639,120
24,Texas A&M,SEC,4,1,89.212,108.835,20,0.800,0.697,0.103,0.515,358.065,268.852,222,164,62,61,25.980,35
25,Iowa,Big Ten,3,2,88.732,32.073,52,0.600,0.639,-0.039,-0.222,211.268,122.535,150,87,71,71,-25.965,90
26,Northern Illinois,Mid-American,5,0,85.443,-10.607,72,1.000,0.472,0.528,2.717,250.000,164.557,195,130,78,79,-104.393,121
27,Michigan State,Big Ten,4,1,84.195,61.836,34,0.800,0.725,0.075,0.372,191.045,106.849,128,78,67,73,-17.273,80
28,Fresno State,Mountain West,4,0,83.714,-32.091,79,1.000,0.424,0.576,2.967,292.537,208.824,196,142,67,68,-82.699,119
29,Florida,SEC,4,2,82.067,148.256,10,0.667,0.960,-0.293,-1.539,198.485,116.418,131,78,66,67,65.789,12
30,BYU,FBS Independents,4,2,77.534,120.708,16,0.667,0.880,-0.213,-1.125,188.172,110.638,175,104,93,94,37.349,26
31,Marshall,Conference USA,3,2,75.124,1.388,67,0.600,0.504,0.096,0.481,241.791,166.667,162,110,67,66,-57.611,111
32,Boise State,Mountain West,3,2,74.195,1.025,68,0.600,0.503,0.097,0.485,275.758,201.562,182,129,66,64,-43.443,100
33,Illinois,Big Ten,2,2,70.833,42.096,47,0.500,0.598,-0.098,-0.526,287.500,216.667,138,104,48,48,-15.955,79
34,Penn State,Big Ten,4,2,70.371,56.952,39,0.667,0.715,-0.049,-0.271,224.719,154.348,200,142,89,92,-0.773,58
35,Bowling Green,Mid-American,4,2,69.964,7.251,64,0.667,0.521,0.145,0.736,241.176,171.212,164,113,68,66,-67.310,114
36,East Carolina,Conference USA,3,2,68.333,57.106,38,0.600,0.644,-0.044,-0.247,255.000,186.667,153,112,60,60,-8.412,69
37,Arizona State,Pac-12,3,2,68.116,113.862,18,0.600,0.734,-0.134,-0.716,304.348,236.232,210,163,69,69,60.504,14
38,Cincinnati,American Athletic,3,2,65.208,-51.466,86,0.600,0.336,0.264,1.349,218.333,153.125,131,98,60,64,-113.377,122
39,Wyoming,Mountain West,3,2,58.720,-60.639,88,0.600,0.340,0.260,1.328,269.014,210.294,191,143,71,68,-114.140,123
40,Washington,Pac-12,3,2,56.250,147.696,11,0.600,0.881,-0.281,-1.474,242.188,185.938,155,119,64,64,90.999,7
41,Oklahoma State,Big 12,3,1,51.858,52.591,42,0.750,0.650,0.100,0.500,222.034,170.175,131,97,59,57,-8.919,70
42,Minnesota,Big Ten,3,2,47.883,-55.193,87,0.600,0.366,0.234,1.192,277.193,229.310,158,133,57,58,-72.283,116
43,Kansas State,Big 12,2,3,46.953,50.308,45,0.400,0.643,-0.243,-1.278,258.065,211.111,160,133,62,63,2.101,56
44,Auburn,SEC,4,1,46.931,93.255,22,0.800,0.796,0.004,0.002,208.696,161.765,144,110,69,68,39.298,25
45,North Texas,Conference USA,3,3,44.855,22.022,57,0.500,0.588,-0.088,-0.473,201.176,156.322,171,136,85,87,-20.554,86
46,Texas,Big 12,4,2,40.993,41.099,48,0.667,0.618,0.049,0.235,238.554,197.561,198,162,83,82,24.153,39
47,Duke,ACC,3,2,39.929,36.095,51,0.600,0.593,0.007,0.018,257.576,217.647,170,148,66,68,-14.324,77
48,Utah State,Mountain West,2,4,36.512,37.951,49,0.333,0.637,-0.304,-1.595,196.512,160.000,169,144,86,90,-1.123,59
49,TCU,Big 12,2,3,36.286,60.153,35,0.400,0.710,-0.310,-1.624,184.286,148.000,129,111,70,75,35.916,27
50,USC,Pac-12,4,2,31.460,62.356,33,0.667,0.697,-0.030,-0.174,204.878,173.418,168,137,82,79,23.764,40
51,NC State,ACC,2,3,30.685,-9.590,71,0.400,0.471,-0.071,-0.384,186.567,155.882,125,106,67,68,-17.958,81
52,Northwestern,Big Ten,3,2,26.858,51.637,43,0.600,0.635,-0.035,-0.201,233.803,206.944,166,149,71,72,24.587,37
53,Maryland,ACC,4,1,23.454,67.970,32,0.800,0.718,0.082,0.409,187.838,164.384,139,120,74,73,16.344,52
54,Buffalo,Mid-American,3,2,22.388,54.046,40,0.600,0.684,-0.084,-0.454,222.388,200.000,149,136,67,68,-7.712,67
55,Rutgers,American Athletic,3,2,19.970,-23.500,76,0.600,0.431,0.169,0.859,238.889,218.919,172,162,72,74,-42.455,99
56,Notre Dame,FBS Independents,4,2,17.901,22.540,56,0.667,0.571,0.095,0.475,224.658,206.757,164,153,73,74,-1.223,60
57,Indiana,Big Ten,2,3,15.057,59.299,36,0.400,0.626,-0.226,-1.191,268.182,253.125,177,162,66,64,46.246,20
58,Virginia Tech,ACC,5,1,13.891,82.650,25,0.833,0.854,-0.020,-0.124,148.101,134.211,117,102,79,76,60.771,13
59,New Mexico,Mountain West,2,4,10.270,-137.355,110,0.333,0.194,0.140,0.705,290.789,280.519,221,216,76,77,-117.124,124
60,Utah,Pac-12,3,2,10.000,113.700,19,0.600,0.795,-0.195,-1.028,217.143,207.143,152,145,70,70,102.521,3
61,Toledo,Mid-American,2,3,9.466,20.409,58,0.400,0.553,-0.153,-0.810,222.581,213.115,138,130,62,61,18.185,51
62,Georgia,SEC,4,2,8.444,129.503,15,0.667,0.762,-0.095,-0.512,277.778,269.333,225,202,81,75,126.375,1
63,Ohio,Mid-American,3,2,6.349,-22.880,75,0.600,0.436,0.164,0.832,212.698,206.349,134,130,63,63,-24.408,89
64,Western Kentucky,Sun Belt,3,2,4.918,2.162,66,0.600,0.507,0.093,0.466,211.475,206.557,129,126,61,61,-18.312,82
65,Iowa State,Big 12,1,3,1.582,12.332,62,0.250,0.534,-0.284,-1.488,206.667,205.085,124,121,60,59,9.474,54
66,Vanderbilt,SEC,2,3,-0.113,24.151,55,0.400,0.557,-0.157,-0.834,268.852,268.966,164,156,61,58,22.018,44
67,Mississippi State,SEC,2,3,-2.133,12.542,61,0.400,0.542,-0.142,-0.752,223.729,225.862,132,131,59,58,48.439,17
68,South Alabama,Sun Belt,2,2,-2.492,-8.541,70,0.500,0.476,0.024,0.105,234.545,237.037,129,128,55,54,-9.384,71
69,Pittsburgh,ACC,3,2,-2.985,26.848,53,0.600,0.574,0.026,0.119,213.433,216.418,143,145,67,67,47.275,18
70,Ole Miss,SEC,2,3,-6.349,83.705,23,0.400,0.743,-0.343,-1.795,226.984,233.333,143,154,63,66,94.877,6
