Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Florida State,ACC,7,0,296.810,238.884,1,1.000,0.956,0.044,0.246,408.046,111.236,355,99,87,89,23.416,41
2,Baylor,Big 12,6,0,291.558,159.674,6,1.000,0.868,0.132,0.748,406.452,114.894,378,108,93,94,0.769,59
3,Alabama,SEC,8,0,279.659,230.530,2,1.000,0.972,0.028,0.159,362.637,82.979,330,78,91,94,5.546,55
4,Louisville,American Athletic,6,1,247.436,124.022,13,0.857,0.844,0.013,0.071,347.436,100.000,271,78,78,78,-51.937,104
5,Oregon,Pac-12,7,0,237.588,202.488,3,1.000,0.917,0.083,0.471,360.952,123.364,379,132,105,107,23.452,40
6,Ohio State,Big Ten,8,0,212.306,156.153,7,1.000,0.829,0.171,0.973,365.306,153.000,358,153,98,100,4.535,57
7,Wisconsin,Big Ten,5,2,149.462,142.894,10,0.714,0.888,-0.174,-0.990,278.495,129.032,259,120,93,93,14.935,49
8,Northern Illinois,Mid-American,8,0,145.792,11.341,59,1.000,0.530,0.470,2.674,303.419,157.627,355,186,117,118,-121.882,125
9,LSU,SEC,6,2,145.081,148.717,8,0.750,0.815,-0.065,-0.370,337.634,192.553,314,181,93,94,25.240,39
10,Texas A&M,SEC,6,2,137.239,124.715,12,0.750,0.759,-0.009,-0.054,361.538,224.299,376,240,104,107,20.728,45
11,UCF,American Athletic,6,1,136.529,81.386,29,0.857,0.688,0.169,0.959,301.163,164.634,259,135,86,82,-15.797,77
12,Missouri,SEC,7,1,128.973,175.480,4,0.875,0.908,-0.033,-0.188,281.651,152.679,307,171,109,112,44.018,29
13,Michigan State,Big Ten,7,1,128.034,103.935,22,0.875,0.894,-0.019,-0.112,210.891,82.857,213,87,101,105,-18.116,78
14,East Carolina,Conference USA,5,2,121.625,45.497,42,0.714,0.611,0.103,0.584,281.395,159.770,242,139,86,87,-56.064,106
15,Clemson,ACC,7,1,108.671,114.209,15,0.875,0.835,0.040,0.226,250.820,142.149,306,172,122,121,47.516,26
16,Stanford,Pac-12,7,1,108.636,147.618,9,0.875,0.888,-0.013,-0.078,263.636,155.000,261,155,99,100,45.615,27
17,UCLA,Pac-12,6,2,105.428,91.323,27,0.750,0.746,0.004,0.019,278.505,173.077,298,180,107,104,9.677,53
18,Arizona State,Pac-12,5,2,104.750,161.977,5,0.714,0.825,-0.111,-0.634,314.851,210.101,318,208,101,99,76.542,9
19,Marshall,Conference USA,4,3,103.952,1.464,65,0.571,0.504,0.068,0.383,283.333,179.381,272,174,96,97,-71.265,115
20,Oklahoma,Big 12,7,1,101.314,89.646,28,0.875,0.738,0.137,0.776,245.545,144.231,248,150,101,104,-2.108,65
21,South Carolina,SEC,7,2,100.206,138.654,11,0.778,0.839,-0.062,-0.353,277.885,177.679,289,199,104,112,43.938,30
22,Fresno State,Mountain West,7,0,98.995,-0.882,68,1.000,0.498,0.502,2.857,292.453,193.458,310,207,106,107,-85.585,122
23,Houston,American Athletic,6,1,97.408,63.963,37,0.857,0.669,0.188,1.067,261.765,164.356,267,166,102,101,-34.679,93
24,Ball State,Mid-American,7,1,97.075,13.050,58,0.875,0.538,0.337,1.917,264.348,167.273,304,184,115,110,-82.286,121
25,Kansas State,Big 12,4,3,96.280,111.454,17,0.571,0.794,-0.222,-1.268,265.169,168.889,236,152,89,90,23.174,43
26,Arizona,Pac-12,5,2,95.007,80.088,30,0.714,0.723,-0.009,-0.053,257.143,162.136,252,167,98,103,-1.075,62
27,Cincinnati,American Athletic,5,2,92.353,-6.360,70,0.714,0.482,0.232,1.320,242.353,150.000,206,135,85,90,-94.787,124
28,Utah State,Mountain West,4,4,90.803,62.440,38,0.500,0.713,-0.213,-1.212,230.973,140.171,261,164,113,117,-19.571,81
29,Oklahoma State,Big 12,6,1,90.392,107.813,20,0.857,0.785,0.072,0.406,243.119,152.727,265,168,109,110,19.595,46
30,Michigan,Big Ten,6,2,88.583,68.874,35,0.750,0.666,0.084,0.478,283.178,194.595,303,216,107,111,-15.370,76
31,Nebraska,Big Ten,5,2,83.554,20.834,52,0.714,0.564,0.150,0.854,257.292,173.737,247,172,96,99,-41.211,98
32,North Texas,Conference USA,6,3,80.469,8.999,60,0.667,0.534,0.133,0.756,220.312,139.844,282,179,128,128,-59.549,111
33,Auburn,SEC,7,1,78.864,110.097,18,0.875,0.801,0.074,0.419,246.789,167.925,269,178,109,106,31.959,36
34,Georgia Tech,ACC,5,3,76.300,95.381,26,0.625,0.753,-0.128,-0.731,250.526,174.227,238,169,95,97,48.811,24
35,Oregon State,Pac-12,6,2,75.633,72.158,33,0.750,0.688,0.062,0.350,253.509,177.876,289,201,114,113,9.543,54
36,Texas Tech,Big 12,6,2,73.445,65.048,36,0.750,0.689,0.061,0.343,238.525,165.079,291,208,122,126,-1.260,63
37,Texas,Big 12,6,2,72.973,77.851,31,0.750,0.716,0.034,0.191,236.937,163.964,263,182,111,111,22.687,44
38,BYU,FBS Independents,6,2,70.006,117.001,14,0.750,0.861,-0.111,-0.633,200.775,130.769,259,170,129,130,40.047,32
39,Buffalo,Mid-American,5,2,66.667,36.051,46,0.714,0.621,0.093,0.528,238.710,172.043,222,160,93,93,-60.534,113
40,Ohio,Mid-American,5,2,65.458,-15.427,75,0.714,0.458,0.257,1.459,256.667,191.209,231,174,90,91,-74.995,117
41,Miami,ACC,6,1,63.426,107.843,19,0.857,0.767,0.090,0.511,235.165,171.739,214,158,91,92,54.148,18
42,Bowling Green,Mid-American,4,3,60.684,4.639,63,0.571,0.513,0.058,0.330,248.684,188.000,189,141,76,75,-59.469,110
43,Toledo,Mid-American,5,3,53.684,7.378,62,0.625,0.519,0.106,0.604,280.000,226.316,266,215,95,95,-30.593,90
44,Boise State,Mountain West,5,3,53.017,16.053,56,0.625,0.544,0.081,0.458,259.813,206.796,278,213,107,103,-24.631,85
45,Notre Dame,FBS Independents,7,2,47.783,55.238,39,0.778,0.657,0.120,0.684,239.450,191.667,261,207,109,108,10.658,52
46,Ole Miss,SEC,4,3,46.894,101.133,23,0.571,0.780,-0.208,-1.188,260.227,213.333,229,192,88,90,77.744,7
47,USC,Pac-12,6,3,44.512,98.875,24,0.667,0.838,-0.171,-0.975,186.885,142.373,228,168,122,118,49.663,22
48,Minnesota,Big Ten,6,2,40.627,1.138,66,0.750,0.503,0.247,1.403,259.184,218.557,254,212,98,97,-21.715,82
49,Duke,ACC,5,2,40.000,50.511,41,0.714,0.642,0.072,0.409,229.474,189.474,218,180,95,95,1.336,58
50,Louisiana,Sun Belt,5,2,39.773,-12.923,73,0.714,0.467,0.247,1.403,264.773,225.000,233,198,88,88,-60.175,112
51,Iowa,Big Ten,4,4,37.592,52.561,40,0.500,0.686,-0.186,-1.060,190.476,152.885,200,159,105,104,36.413,34
52,Rice,Conference USA,6,3,34.609,-22.533,76,0.667,0.425,0.242,1.373,202.326,167.717,261,213,129,127,-48.914,102
53,Florida,SEC,4,4,33.696,104.930,21,0.500,0.875,-0.375,-2.138,182.609,148.913,168,137,92,92,63.078,14
54,Washington,Pac-12,4,3,29.929,113.015,16,0.571,0.827,-0.255,-1.454,226.804,196.875,220,189,97,96,78.242,6
55,Penn State,Big Ten,5,3,17.576,22.675,50,0.625,0.592,0.033,0.185,210.619,193.043,238,222,113,115,0.281,61
56,South Alabama,Sun Belt,3,4,16.484,-43.173,82,0.429,0.380,0.049,0.277,235.165,218.681,214,199,91,91,-63.901,114
57,Northwestern,Big Ten,3,5,9.034,29.293,47,0.375,0.590,-0.215,-1.226,200.926,191.892,217,213,108,111,23.285,42
58,Georgia,SEC,5,3,8.868,97.218,25,0.625,0.713,-0.088,-0.501,264.423,255.556,275,253,104,99,93.289,4
59,Virginia Tech,ACC,5,3,2.006,69.332,34,0.625,0.796,-0.171,-0.976,146.667,144.660,154,149,105,103,61.645,15
60,Wyoming,Mountain West,3,4,-1.647,-93.565,102,0.429,0.257,0.172,0.975,251.961,253.608,257,246,102,97,-92.426,123
61,North Carolina,ACC,3,5,-2.857,38.050,43,0.375,0.618,-0.243,-1.387,200.000,202.857,202,213,101,105,49.975,21
62,Western Kentucky,Sun Belt,4,4,-4.167,-46.470,84,0.500,0.368,0.132,0.748,228.125,232.292,219,223,96,96,-50.146,103
63,Colorado State,Mountain West,3,5,-7.972,-56.008,88,0.375,0.353,0.022,0.123,224.786,232.759,263,270,117,116,-44.010,100
64,Indiana,Big Ten,2,5,-10.084,38.006,44,0.286,0.583,-0.297,-1.693,273.958,284.043,263,267,96,94,48.564,25
65,TCU,Big 12,2,6,-13.226,27.114,48,0.250,0.612,-0.362,-2.062,146.610,159.836,173,195,118,122,44.561,28
66,Texas State,Sun Belt,5,3,-14.493,-87.996,98,0.625,0.267,0.358,2.037,184.545,199.038,203,207,110,104,-81.649,120
67,Tulane,Conference USA,5,3,-16.916,-55.324,87,0.625,0.345,0.280,1.594,180.357,197.273,202,217,112,110,-41.468,99
68,Maryland,ACC,4,3,-17.308,15.217,57,0.571,0.551,0.020,0.115,169.231,186.538,176,194,104,104,13.772,50
69,Mississippi State,SEC,3,4,-17.701,17.056,54,0.429,0.562,-0.133,-0.760,202.299,220.000,176,187,87,85,55.560,17
70,Rutgers,American Athletic,4,3,-17.869,-49.836,85,0.571,0.347,0.225,1.277,215.464,233.333,209,231,97,99,-33.339,92
71,Pittsburgh,ACC,3,4,-18.182,7.667,61,0.429,0.524,-0.095,-0.543,197.727,215.909,174,190,88,88,40.830,31
