Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Michigan,Big Ten,15,0,234.296,256.033,1,1.000,0.972,0.028,0.232,326.061,91.765,538,156,165,170,51.511,32
2,Oregon,Pac-12,11,2,227.050,230.851,2,0.846,0.936,-0.090,-0.558,387.050,160.000,538,224,139,140,52.915,29
3,Georgia,SEC,12,1,213.720,212.561,4,0.923,0.921,0.002,0.054,361.972,148.252,514,212,142,143,46.193,39
4,Notre Dame,FBS Independents,9,3,178.324,191.263,6,0.750,0.908,-0.158,-1.015,319.014,140.690,453,204,142,145,37.191,51
5,Penn State,Big Ten,9,3,172.255,195.208,5,0.750,0.944,-0.194,-1.257,287.324,115.068,408,168,142,146,55.334,24
6,Ohio State,Big Ten,10,2,171.568,214.400,3,0.833,0.974,-0.141,-0.897,270.149,98.582,362,139,134,141,77.292,6
7,Oklahoma,Big 12,10,3,150.833,140.487,13,0.769,0.830,-0.061,-0.365,334.568,183.735,542,305,162,166,33.673,55
8,Texas,Big 12,12,2,146.821,189.119,7,0.857,0.916,-0.059,-0.351,300.000,153.179,501,265,167,173,56.440,23
9,SMU,American Athletic,10,3,143.789,32.108,49,0.769,0.600,0.169,1.173,293.789,150.000,473,249,161,166,-53.522,113
10,LSU,SEC,9,3,130.683,155.492,12,0.750,0.776,-0.026,-0.132,390.977,260.294,520,354,133,136,56.772,22
11,Kansas State,Big 12,8,4,112.049,161.301,10,0.667,0.863,-0.196,-1.267,295.270,183.221,437,273,148,149,62.396,16
12,Liberty,Conference USA,13,1,106.548,50.388,39,0.929,0.616,0.312,2.130,319.048,212.500,536,340,168,160,-56.935,117
13,Troy,Sun Belt,10,3,105.254,88.784,23,0.769,0.781,-0.011,-0.033,239.869,134.615,367,210,153,156,-14.952,73
14,Arizona,Pac-12,9,3,104.353,138.749,15,0.750,0.814,-0.064,-0.388,300.730,196.377,412,271,137,138,45.296,41
15,Florida State,ACC,12,1,102.708,139.449,14,0.923,0.871,0.052,0.389,261.350,158.642,426,257,163,162,42.136,46
16,Tennessee,SEC,8,4,101.262,108.930,20,0.667,0.788,-0.121,-0.768,269.718,168.456,383,251,142,149,51.559,31
17,James Madison,Sun Belt,10,2,100.649,58.499,34,0.833,0.669,0.164,1.138,262.987,162.338,405,250,154,154,-35.217,95
18,Alabama,SEC,11,2,100.414,170.506,9,0.846,0.901,-0.055,-0.327,264.516,164.103,410,256,155,156,83.932,3
19,Washington,Pac-12,14,1,99.583,176.130,8,0.933,0.859,0.074,0.538,308.571,208.989,540,372,175,178,84.741,2
20,South Alabama,Sun Belt,6,6,87.871,1.955,62,0.500,0.506,-0.006,0.002,266.892,179.021,395,256,148,143,-44.529,104
21,Missouri,SEC,10,2,85.470,155.988,11,0.833,0.871,-0.038,-0.208,273.239,187.770,388,261,142,139,76.418,7
22,Texas A&M,SEC,6,6,79.417,87.457,24,0.500,0.727,-0.227,-1.476,280.142,200.725,395,277,141,138,36.244,53
23,Ohio,Mid-American,9,3,76.163,-21.209,73,0.750,0.433,0.317,2.163,225.781,149.618,289,196,128,131,-95.713,131
24,USC,Pac-12,8,5,72.335,115.414,17,0.615,0.723,-0.108,-0.679,340.000,267.665,544,447,160,167,62.288,17
25,Memphis,American Athletic,9,3,70.204,29.922,50,0.750,0.568,0.182,1.261,310.204,240.000,456,360,147,150,-37.232,99
26,Air Force,Mountain West,8,4,69.685,22.844,52,0.667,0.563,0.104,0.736,250.000,180.315,320,229,128,127,-48.720,108
27,Kansas,Big 12,8,4,67.220,110.041,18,0.667,0.733,-0.066,-0.402,308.397,241.176,404,328,131,136,37.678,50
28,Ole Miss,SEC,10,2,64.564,120.018,16,0.833,0.793,0.041,0.314,265.972,201.408,383,286,144,142,55.220,25
29,Miami (OH),Mid-American,10,3,61.438,-9.974,68,0.769,0.461,0.308,2.103,194.118,132.680,297,203,153,153,-81.549,129
30,Toledo,Mid-American,10,3,59.015,-17.061,71,0.769,0.452,0.317,2.160,242.675,183.660,381,281,157,153,-76.279,128
31,UTSA,American Athletic,9,4,55.590,-2.789,65,0.692,0.492,0.200,1.381,250.000,194.410,415,313,166,161,-61.475,121
32,Fresno State,Mountain West,8,4,53.147,-22.734,76,0.667,0.436,0.231,1.587,253.147,200.000,362,274,143,137,-61.561,122
