Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Michigan,Big Ten,13,0,257.749,253.612,1,1.000,0.965,0.035,0.226,343.165,85.417,477,123,139,144,34.193,49
2,Oregon,Pac-12,10,2,214.478,222.525,3,0.833,0.923,-0.090,-0.594,382.171,167.692,493,218,129,130,53.094,24
3,Penn State,Big Ten,9,2,198.414,207.858,4,0.818,0.960,-0.142,-0.932,296.899,98.485,383,130,129,132,48.076,32
4,Ohio State,Big Ten,10,1,194.971,225.393,2,0.909,0.973,-0.064,-0.422,291.870,96.899,359,125,123,129,67.693,6
5,Georgia,SEC,11,1,188.590,191.976,6,0.917,0.894,0.022,0.142,346.923,158.333,451,209,130,132,30.999,57
6,Oklahoma,Big 12,10,2,176.723,151.780,13,0.833,0.846,-0.013,-0.087,352.381,175.658,518,267,147,152,26.779,60
7,Notre Dame,FBS Independents,8,3,165.341,170.835,8,0.727,0.882,-0.155,-1.018,310.526,145.185,413,196,133,135,31.848,54
8,Texas,Big 12,12,1,163.580,196.023,5,0.923,0.925,-0.002,-0.019,305.195,141.615,470,228,154,161,47.763,33
9,SMU,American Athletic,10,2,161.128,46.186,42,0.833,0.639,0.194,1.268,306.000,144.872,459,226,150,156,-55.140,114
10,Florida State,ACC,12,0,148.956,156.281,12,1.000,0.891,0.109,0.714,278.289,129.333,423,194,152,150,31.604,55
11,LSU,SEC,8,3,144.961,161.005,11,0.727,0.782,-0.054,-0.360,407.563,262.602,485,323,119,123,54.360,21
12,Liberty,Conference USA,13,0,138.776,67.014,32,1.000,0.648,0.352,2.302,335.443,196.667,530,295,158,150,-70.103,126
13,Washington,Pac-12,13,0,124.693,175.714,7,1.000,0.856,0.144,0.939,326.667,201.974,490,307,150,152,63.213,10
14,Troy,Sun Belt,10,2,117.381,92.892,22,0.833,0.784,0.050,0.321,251.408,134.028,357,193,142,144,-23.719,83
15,James Madison,Sun Belt,10,1,114.583,71.780,30,0.909,0.709,0.200,1.309,266.667,152.083,384,219,144,144,-39.546,98
16,Alabama,SEC,11,1,114.508,163.553,9,0.917,0.891,0.026,0.166,274.648,160.140,390,229,142,143,65.278,7
17,Kansas State,Big 12,7,4,114.482,161.688,10,0.636,0.866,-0.230,-1.510,298.540,184.058,409,254,137,138,61.231,15
18,Arizona,Pac-12,8,3,103.252,128.280,15,0.727,0.792,-0.065,-0.429,304.065,200.813,374,247,123,123,36.461,47
19,Texas A&M,SEC,6,5,94.671,97.789,21,0.545,0.751,-0.205,-1.349,288.372,193.701,372,246,129,127,33.725,51
20,Missouri,SEC,9,2,86.130,136.409,14,0.818,0.828,-0.010,-0.069,287.692,201.562,374,258,130,128,57.732,18
21,Tennessee,SEC,7,4,83.133,87.577,23,0.636,0.741,-0.104,-0.688,267.692,184.559,348,251,130,136,46.203,37
22,Oregon State,Pac-12,7,4,82.645,114.365,17,0.636,0.773,-0.136,-0.899,290.083,207.438,351,251,121,121,55.735,19
23,Miami (OH),Mid-American,10,2,69.504,-7.261,66,0.833,0.473,0.360,2.356,204.255,134.752,288,190,141,141,-87.578,130
24,USC,Pac-12,7,5,68.323,102.350,20,0.583,0.703,-0.119,-0.787,336.913,268.590,502,419,149,156,55.404,20
25,Memphis,American Athletic,8,3,67.998,15.063,52,0.727,0.535,0.192,1.258,306.569,238.571,420,334,137,140,-49.105,105
26,Air Force,Mountain West,7,4,67.137,13.073,54,0.636,0.537,0.100,0.650,244.915,177.778,289,208,118,117,-55.906,115
27,Ohio,Mid-American,8,3,66.734,-31.241,84,0.727,0.400,0.327,2.143,213.793,147.059,248,175,116,119,-97.365,131
28,Kansas,Big 12,7,4,63.449,111.774,18,0.636,0.738,-0.102,-0.672,300.847,237.398,355,292,118,123,41.922,41
29,South Alabama,Sun Belt,5,6,63.401,0.220,64,0.455,0.501,-0.046,-0.306,252.632,189.231,336,246,133,130,-34.452,92
