Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,Oklahoma,Big 12,1,0,663.636,127.273,9,1.000,0.869,0.131,0.384,663.636,0.000,73,0,11,13,-127.273,91
2,Notre Dame,FBS Independents,1,0,487.500,175.000,3,1.000,0.893,0.107,0.312,525.000,37.500,42,3,8,8,-175.000,98
3,USC,Pac-12,2,0,465.172,256.667,1,1.000,0.896,0.104,0.303,610.000,144.828,122,42,20,29,-125.000,89
4,UCF,Big 12,1,0,420.513,118.590,12,1.000,0.828,0.172,0.509,466.667,46.154,56,6,12,13,-118.590,88
5,Auburn,SEC,1,0,383.974,198.504,2,1.000,0.992,0.008,0.009,491.667,107.692,59,14,12,13,-43.803,64
6,Texas A&M,SEC,1,0,381.818,127.273,10,1.000,0.814,0.186,0.551,472.727,90.909,52,10,11,11,-127.273,92
7,Alabama,SEC,1,0,372.436,105.449,14,1.000,0.801,0.199,0.592,430.769,58.333,56,7,13,12,-105.449,86
8,Kentucky,SEC,1,0,361.616,169.697,4,1.000,0.844,0.156,0.461,488.889,127.273,44,14,9,11,-169.697,97
9,Miami,ACC,1,0,315.455,125.909,11,1.000,0.848,0.152,0.449,345.455,30.000,38,3,11,10,-125.909,90
10,Vanderbilt,SEC,1,0,313.333,169.495,5,1.000,0.891,0.109,0.316,500.000,186.667,35,28,7,15,-143.838,94
11,Michigan,Big Ten,1,0,300.000,150.000,6,1.000,0.873,0.127,0.372,333.333,33.333,30,3,9,9,-150.000,96
12,Penn State,Big Ten,1,0,272.222,136.111,8,1.000,0.797,0.203,0.606,422.222,150.000,38,15,9,10,-136.111,93
13,Tennessee,SEC,1,0,263.333,103.095,15,1.000,0.781,0.219,0.654,350.000,86.667,49,13,14,15,-103.095,85
14,California,Pac-12,1,0,255.417,97.708,18,1.000,0.749,0.251,0.751,386.667,131.250,58,21,15,16,-97.708,82
15,Oregon State,Pac-12,1,0,250.000,-6.667,51,1.000,0.475,0.525,1.588,420.000,170.000,42,17,10,10,-256.667,99
16,Washington,Pac-12,1,0,237.619,88.810,21,1.000,0.731,0.269,0.805,373.333,135.714,56,19,15,14,-88.810,79
17,Texas,Big 12,1,0,225.000,112.500,13,1.000,0.797,0.203,0.603,308.333,83.333,37,10,12,12,-112.500,87
18,Ohio State,Big Ten,1,0,202.727,101.364,16,1.000,0.814,0.186,0.553,230.000,27.273,23,3,10,11,-101.364,84
19,Washington State,Pac-12,1,0,200.000,100.000,17,1.000,0.730,0.270,0.809,384.615,184.615,50,24,13,13,-100.000,83
20,SMU,American Athletic,1,0,200.000,142.521,7,1.000,0.904,0.096,0.277,316.667,116.667,38,14,12,12,-57.479,69
21,Michigan State,Big Ten,1,0,184.615,92.308,19,1.000,0.781,0.219,0.654,238.462,53.846,31,7,13,13,-92.308,81
22,Duke,ACC,1,0,179.487,89.744,20,1.000,0.776,0.224,0.668,233.333,53.846,28,7,12,13,-89.744,80
23,Rutgers,Big Ten,1,0,159.848,79.924,22,1.000,0.754,0.246,0.736,218.182,58.333,24,7,11,12,-79.924,78
24,Virginia Tech,ACC,1,0,158.333,79.167,23,1.000,0.711,0.289,0.869,300.000,141.667,36,17,12,12,-79.167,77
25,Florida State,ACC,1,0,156.818,78.409,24,1.000,0.681,0.319,0.959,375.000,218.182,45,24,12,11,-78.409,76
26,Tulane,American Athletic,1,0,153.788,76.894,25,1.000,0.701,0.299,0.899,308.333,154.545,37,17,12,11,-76.894,75
