Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
1,USC,Pac-12,3,0,418.464,218.295,11,1.000,0.955,0.045,0.135,539.394,120.930,178,52,33,43,-109.776,112
2,Oklahoma,Big 12,3,0,401.467,109.489,33,1.000,0.809,0.191,0.559,477.143,75.676,167,28,35,37,-101.214,111
3,Ohio State,Big Ten,2,0,338.909,304.954,1,1.000,1.000,0.000,0.003,390.909,52.000,86,13,22,25,80.971,34
4,Kentucky,SEC,2,0,338.517,278.013,4,1.000,0.989,0.011,0.033,415.789,77.273,79,17,19,22,-33.048,87
5,Washington,Pac-12,3,0,288.889,253.196,7,1.000,0.969,0.031,0.094,388.889,100.000,140,36,36,36,8.805,65
6,Oregon,Pac-12,2,0,256.061,16.747,58,1.000,0.546,0.454,1.324,422.727,166.667,93,40,22,24,-167.868,125
7,Michigan,Big Ten,3,0,251.515,304.402,2,1.000,0.981,0.019,0.058,300.000,48.485,96,16,32,33,48.827,45
8,UCF,Big 12,2,0,240.711,87.364,37,1.000,0.817,0.183,0.535,336.364,95.652,74,22,22,23,-41.226,90
9,Notre Dame,FBS Independents,3,0,229.841,133.264,24,1.000,0.793,0.207,0.605,355.556,125.714,128,44,36,35,-89.527,106
10,Syracuse,ACC,2,0,228.442,119.859,28,1.000,0.835,0.165,0.484,345.833,117.391,83,27,24,23,-51.732,96
11,Georgia,SEC,2,0,226.087,188.613,14,1.000,1.000,0.000,0.003,300.000,73.913,69,17,23,23,31.894,52
12,Maryland,Big Ten,2,0,209.091,-38.953,79,1.000,0.323,0.677,1.971,363.636,154.545,80,34,22,22,-248.953,132
13,Miami,ACC,2,0,208.333,274.012,5,1.000,0.967,0.033,0.100,358.333,150.000,86,36,24,24,81.345,32
14,Duke,ACC,2,0,204.545,225.365,10,1.000,0.878,0.122,0.356,300.000,95.455,66,21,22,22,23.399,59
15,Florida State,ACC,3,0,200.327,145.995,22,1.000,0.712,0.288,0.840,394.444,194.118,142,66,36,34,17.712,62
16,Auburn,SEC,2,0,199.692,155.544,19,1.000,0.913,0.087,0.256,292.000,92.308,73,24,25,26,19.006,61
17,Texas A&M,SEC,2,1,192.381,150.436,21,0.667,0.793,-0.126,-0.365,366.667,174.286,132,61,36,35,25.245,57
18,Oregon State,Pac-12,2,0,185.281,25.573,56,1.000,0.659,0.341,0.994,309.091,123.810,68,26,22,21,-166.852,124
19,Texas,Big 12,3,0,183.377,176.934,15,1.000,0.951,0.049,0.145,309.091,125.714,102,44,33,35,-10.355,76
20,Ole Miss,SEC,2,0,182.167,293.968,3,1.000,1.000,0.000,0.003,354.167,172.000,85,43,24,25,109.452,22
21,Rutgers,Big Ten,3,0,175.676,193.693,13,1.000,0.913,0.087,0.255,256.757,81.081,95,30,37,37,21.393,60
22,Penn State,Big Ten,2,0,171.333,99.743,34,1.000,0.988,0.012,0.039,283.333,112.000,68,28,24,25,-93.034,108
23,UCLA,Pac-12,2,0,152.167,67.826,46,1.000,0.882,0.118,0.346,248.000,95.833,62,23,25,24,-82.348,104
24,Memphis,American Athletic,2,0,150.000,-48.982,82,1.000,0.363,0.637,1.857,250.000,100.000,65,27,26,27,-180.896,126
25,Alabama,SEC,2,1,143.243,77.000,41,0.667,0.671,-0.004,-0.009,262.162,118.919,97,44,37,37,-5.051,71
26,Iowa,Big Ten,3,0,134.858,29.471,54,1.000,0.611,0.389,1.135,229.730,94.872,85,37,37,39,-94.292,109
27,Georgia State,Sun Belt,2,0,129.808,-13.266,71,1.000,0.450,0.550,1.603,292.308,162.500,76,39,26,24,-138.091,120
28,Marshall,Sun Belt,1,0,128.571,155.831,18,1.000,0.851,0.149,0.436,221.429,92.857,31,13,14,14,27.260,56
29,Washington State,Pac-12,2,0,127.538,268.590,6,1.000,0.882,0.118,0.346,311.538,184.000,81,46,26,25,141.026,14
30,Air Force,Mountain West,2,0,126.667,117.428,30,1.000,0.716,0.284,0.830,260.000,133.333,52,24,20,18,-9.239,75
31,Liberty,Conference USA,3,0,126.053,126.758,27,1.000,0.812,0.188,0.549,305.000,178.947,122,68,40,38,1.318,68
